,t,true_cdf_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,Linear_MAR_with_delta_cdf_0.3,Linear_MAR_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,Linear_MAR_with_delta_cdf_0.5,Linear_MAR_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,Linear_MAR_with_delta_cdf_0.7,Linear_MAR_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,1.3674607236256867e-09,3.913407012376705e-10,0.0,1.5314754444519172e-19,0.0,1.5314754444519172e-19,0.0,1.5314754444519172e-19,0.0,1.5314754444519172e-19,0.0,1.5314754444519172e-19,5.523509392037156e-16,0.0,3.050915600392267e-31,0.0,3.050915600392267e-31,0.0,3.050915600392267e-31,0.0,3.050915600392267e-31,0.0,3.050915600392267e-31,6.4751577312627665e-22,0.0,4.192766764473199e-43,0.0,4.192766764473199e-43,0.0,4.192766764473199e-43,0.0,4.192766764473199e-43,0.0,4.192766764473199e-43
1,0.13074218074327487,0.10543186073503194,0.1092135074101325,0.001091935822314576,0.13987266824147274,0.0024540868204566365,0.1412873577431532,0.0021798324925856585,0.15159224603704852,0.003511962970073207,0.18195306689306792,0.007818833920514532,0.018773742625231286,0.033699165898072356,0.0005466575163443997,0.035499523761197214,0.00036981166889047486,0.04666325139653534,0.0010285587355041647,0.041485287485716504,0.0006144031718097095,0.04609413498593538,0.0009857316744774013,0.0027926886218058392,0.020503852610159662,0.0005336006549152138,0.011839927542607015,0.0001500310497363107,0.025040466162020693,0.0006571006904158695,0.013571667667430148,0.00015811454044172883,0.008778813641377831,8.547584061812095e-05
2,0.261484360119089,0.20594731957866208,0.22706329166507114,0.002584052893228844,0.2541471656942268,0.0038586708080372996,0.2627000507629401,0.005414285496032782,0.2706632828331648,0.005809959725358737,0.3071049937612068,0.012242045590081775,0.056267876516318746,0.07600350305439119,0.0012754883459498807,0.08228621166983734,0.0015340921830863873,0.10117874541889944,0.0024821319859507918,0.09429284102267271,0.0021430282241912636,0.10554674969507127,0.0035850260654821378,0.012918099410295762,0.0377068475028107,0.0009087804898317406,0.03241319357512601,0.0005995971489764969,0.050593750887641196,0.0017307028216735835,0.037160872201093605,0.0007050862289608368,0.033411482685287555,0.0006086497344393269
3,0.39222653949490316,0.296969283562445,0.32065294738615724,0.003858622779546379,0.35237316244936545,0.005492663636051426,0.36451479896012773,0.006845738896357539,0.3737606168943832,0.008072915800278111,0.4128100873410937,0.016864074067220902,0.10352728274975319,0.12260516142020754,0.002083791823245721,0.14770549776802816,0.004227461768688628,0.16151520107134615,0.0042331866925947054,0.16523236024864904,0.005591819757803052,0.18765290404305335,0.010146078244638899,0.03050638380888659,0.060041553253030136,0.001448388704156602,0.05456361786670968,0.0009912526661397538,0.07987317640029212,0.0030178831528923362,0.06329510346027531,0.001423203612777598,0.06849633776704753,0.0022696594620028442
4,0.5229687188707173,0.3784862006726119,0.39680898950477944,0.004776481744616886,0.42956665602380173,0.005612057046606234,0.4484130002487209,0.008142581923652527,0.4570469105389122,0.008820582937039335,0.4911119634483752,0.017343321206391264,0.15609029680363523,0.17362384652910856,0.0033250014238644316,0.2080426876109772,0.005455671154410854,0.22279287695656896,0.006190451384166891,0.22739598803284183,0.007600983229756428,0.2559819882073321,0.013718090914119203,0.05473502090914448,0.08935770998580664,0.0026338876615774496,0.09334688410092654,0.002209994393638383,0.11558253210558996,0.005023016099739267,0.10425221537988383,0.0030607708052859638,0.11833670610552902,0.004658050516941554
5,0.6537108982465314,0.4511080410441568,0.47076368686373754,0.003557439722126067,0.497284877656195,0.004317965080489183,0.5253623031134732,0.008032625555591057,0.5269798030794803,0.007765403747701538,0.5542685961506371,0.01468292894799749,0.21112485583395363,0.22864721001695582,0.0031766320533520103,0.268540370952538,0.005928501376416686,0.28797737171867777,0.007265908940987638,0.29052593395939674,0.008691523274214165,0.3279363757344942,0.017351470615249494,0.08451591998847416,0.12327738411352099,0.004053166618065009,0.13528894968875066,0.004264032162275469,0.15639840087691337,0.006939606664566976,0.1495935333224123,0.005699088880425132,0.17696081403137368,0.010625432976875567
6,0.7844530776223456,0.5156057015579851,0.532757033159287,0.005211187218252352,0.5622729531047884,0.005291752370893866,0.5941205862152438,0.008781469641513745,0.5939692120748188,0.008757785266979796,0.6191253737816573,0.0150924785410767,0.26672252608935654,0.2788702156348867,0.003409271998357418,0.33149710943912936,0.007149821734810186,0.35071143980257996,0.008609718459038561,0.3570372622794373,0.010756516020414598,0.39905492758219224,0.022144764135941224,0.11871857425255061,0.15717413329529112,0.006054927971414938,0.17051167679841095,0.004199058603554697,0.19305538923285598,0.007440790940747751,0.18788755497649862,0.0058170783391677874,0.22536795548282545,0.012939397786171527
7,0.9151952569981597,0.5727712000514168,0.6016902092547143,0.006147053043418773,0.623509126850829,0.006328011408942416,0.65967852102659,0.010754343965738293,0.6537534314171455,0.009682197716073083,0.6740234099295892,0.015728436875006326,0.3215742302989971,0.341023398599597,0.0033332286636062213,0.38827485884087415,0.006796350019822495,0.4169630872667952,0.010384879141398694,0.41879129300003093,0.011550540898971841,0.4641656963244357,0.024071607655519946,0.156267455098151,0.18100149097250096,0.0049129346687285715,0.2094160287171413,0.005591168582859182,0.22804663780479145,0.0075913080636937314,0.23172228779204854,0.0077637645607121376,0.2848752451611599,0.019890418140502127
8,1.045937436373974,0.6233646314942098,0.6601992472164931,0.007970607537248046,0.6747151651940007,0.006319867165184028,0.7172015910009336,0.011872989455741653,0.7053348555598045,0.009955301625883463,0.718006647665631,0.01312678358539679,0.3747854931676981,0.4095821425293963,0.004533303031388979,0.4454814376168644,0.00839537397560326,0.4882359827088864,0.015485084007629605,0.47987390550139003,0.014114097119621288,0.5286740698948071,0.027023745604890414,0.19618612677803823,0.22166652002051634,0.006126749210711202,0.2579873316981579,0.007546389724293233,0.27918707971675205,0.011445282696996148,0.2821835711525367,0.010331307030067965,0.34432911815760187,0.025937351592424086
9,1.176679615749788,0.6680930436131274,0.7153091613169444,0.011376653991130189,0.7191905317950269,0.0067951362428673905,0.7623729159285052,0.012608951229099816,0.7472229902185342,0.009590659604035295,0.758262596838245,0.012018018514057462,0.42575851122043074,0.45997979407759093,0.005181407710882842,0.49657848537267346,0.007702509213620724,0.5415492795204653,0.015409365021609087,0.5346675531051566,0.014017461224108938,0.5853879202581644,0.027635814404620908,0.23761486995548217,0.25786137603384346,0.006156254705055228,0.29772463195466903,0.007926510793244555,0.3185580927757997,0.011255197796169977,0.327599846338702,0.011454052404793852,0.4035276022815439,0.032690763576657865
