,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.00030616854872086166,0.0007403395392967081,0.0009689054868830737,0.0007986191914485446,0.000884551884722188,0.0005390493730466113,0.0008854943704288343,0.0012614098840959779,0.0006585153999490625
1,0.003962112018361733,0.00019618987540413193,0.00031415153810446304,0.0016026582016774888,0.00019847775882468293,0.0031833766022152754,0.0008555802998000624,0.0012188108871517668,0.0033793255021179994
2,0.00038229070297648906,0.0007824688874358455,0.0007901618334531231,0.0007596485574327636,0.001472937038549061,0.0010545444671551545,0.0035979773739111334,0.0012535748177844646,0.0008402985455507563
3,0.002294233332522298,0.0007043689014636848,0.0009585026730596117,0.0019282601670123586,0.003806055740455017,0.0024754380576788373,0.0032278469397377697,0.0018865647141309923,0.002020378692129017
4,0.005339801252179694,0.0005256509630337439,0.0006367622190958585,0.0032430613112860124,0.002081107968986343,0.002515709039307484,0.0005414001971342993,0.0009921588574206988,0.003210210939062139
5,0.0009449297021362089,0.0006595276391495795,0.0007634279928197492,0.000864014602884479,0.0006822601263412719,0.0009021330874411483,0.0009047360814226833,0.0009341113106152084,0.0008777680301480216
6,0.0013004348695099235,0.00031375684571260113,0.0003472702519915451,0.0013031897562126105,0.0023082550103046273,0.001630415307649497,0.0012193269502449489,0.0007673770437243722,0.0014362570346940237
7,0.003840307551225612,0.0005601496036928757,0.0009288464621370565,0.0022526548235330067,0.004876276509497826,0.0026879554455914363,0.0011391997880992341,0.00137386360982349,0.0025584176337625744
8,0.0017328834939831195,0.0004681835218411377,0.0013945642402935082,0.0015163162845904278,0.001284768747397177,0.0012280611992252334,0.0009710450599461595,0.0013862410213410043,0.0014119430670750976
9,0.0019770261535324743,0.0005562529296722331,0.0008305936285533658,0.0016907369615511995,0.003552975264480266,0.001941054657168641,0.00048120505849315754,0.0008745581586939781,0.0019733807721584147
10,0.00369071872202113,9.665969426429095e-05,0.00011315443786973618,0.0022604069054964373,0.00023810792370302736,0.002143664238476274,0.0013530345065635825,0.0005708360148714553,0.0025987352689057232
11,0.0009993249165116823,0.0002443719979619396,0.00033756703917540965,0.00046838813436747486,0.0002048178162657903,0.0004068719920740123,0.00023742411463626128,0.0007552737921271472,0.0003821411994099959
12,0.005838237215011482,0.0005461894905805524,0.00046475860632356407,0.0028360191980702307,0.0010004243094456368,0.002487732643045666,0.00046960932584402137,0.0006224546943470586,0.0032715526385079315
13,0.010382393454383061,0.0007766085830808252,0.0008309828126839017,0.006207318730445807,0.0005076384611716826,0.005031748896211237,0.0025381272927363983,0.001071061572015115,0.005943917143325452
14,0.004417643951818224,0.0009739402510403553,0.0013190412009601853,0.0024299897037558123,0.004749719724342609,0.0022545811339762106,0.0011411839053161066,0.0009254089308365064,0.0024881467902168972
15,0.001370114828305559,0.0007595611628114964,0.0005819555183545877,0.0010052284183842389,0.0037874209383311304,0.0019294618813066593,0.0007685171359397737,0.0014003743864159227,0.0011979849907980476
16,0.0029719685172574727,0.00029929643486456835,0.0003077281813296829,0.0007015041843648023,0.00031566011502802085,0.0007008457871027836,0.0009408183061217404,0.0011382178748862873,0.000857081352901969
17,0.004628095995430623,0.0008038299669585381,0.0007679711139013071,0.0017441688328077613,0.0017199224994494256,0.0020132604136804547,0.0006655457343148289,0.0011141677505385563,0.0021468068305755122
18,0.00011183497344935263,0.0001547616288940781,0.0006949355425497255,0.000781479359987634,0.006141155779503551,0.002093563563484357,0.00024810145578657106,0.0008834178345493861,0.000615891391591446
19,0.00033344663892184224,0.0004463791234481085,0.0006262054096342879,0.0008840634800469481,0.0008209918950807134,0.0006225137660405184,0.0041189058367023315,0.0011466647730850692,0.0008790696070813471
20,0.00036864421733321615,0.0006741932038159828,0.0006796394639300584,0.00075350793512916,0.0006404494929306346,0.0005972252777573495,0.0003649423522015694,0.0007034738902116332,0.0007559513910467716
21,0.005878935527867335,0.00035844079677365364,0.0003862025671222246,0.0023205070995490442,0.0006177880545662431,0.002066398592613253,0.0005285367637745254,0.0005183265659630089,0.00294472764500285
22,0.001865808426084405,0.000415538903490244,0.0009063719493637911,0.0009794268590572587,0.004214795189843783,0.0016766442011646155,0.004057024648364566,0.0011063189594301703,0.00072604318751963
23,0.0004965717912695577,0.00043612683210158913,0.0003916469984693379,0.0007254880539631313,0.0011984852957794404,0.0009543289364240516,0.0004503975986328367,0.00109469268392878,0.0006807333124716535
24,0.00043836323348660434,0.00030188902664534853,0.000576905267188422,0.0005625138343713823,0.002448427593808503,0.0008366760203838734,0.00024293851420114536,0.0006265019315353805,0.0005884645368094445
25,0.0006193660858312892,0.00039160237476478166,0.0004507178768145274,0.00040093163095812704,0.001954626406815085,0.0006905750433858825,0.0008581084622990431,0.0007659749155160703,0.00037902159023894567
26,0.0031233128167113874,0.0006062479783329728,0.0004113377841507853,0.002542788740461202,0.0036433934245664826,0.0026613837746043475,0.0011595592536324127,0.0016003315531986546,0.002468565372465421
27,0.0026207971795920515,0.0003838303793232711,0.0003908650900046592,0.002932835939273402,0.0063408948483091275,0.00225179469582636,0.004272333268948131,0.0007926780294235807,0.0033902136667238853
28,0.0006607469295831505,0.0004046455534118831,0.0005333885185186546,0.0009982350911105886,0.0013394673734509698,0.0011825675713932624,0.0037349999749579175,0.0013024930529714639,0.0008957419582685844
29,0.013328532114480453,0.0003722741376085055,0.00038431358851528946,0.006447651132882138,0.004831785884331411,0.0027509900879110196,0.0004734244295038306,0.00037403528617079067,0.003338723318035545
30,0.0049961843461998065,0.0001567480417381419,0.0001542062758729834,0.0037997178967320282,0.0017450185598065966,0.0031084130231092094,0.001027289225049695,0.0012714695369695098,0.003408096776583953
31,0.0003909205735246359,0.000277061492663168,0.00039438686030826743,0.0004894056615900504,0.0004670114501646329,0.000463098842235517,0.0003537050758638235,0.0010473093732846965,0.0005136327340218375
32,0.0004337346957743164,0.0012058048654396585,0.0011331444837368657,0.0012167288652744528,0.0015249030397615215,0.000991121477027296,0.0010229428305089652,0.0013499647888048914,0.0010997198255826893
