,Standard_beran,True_proba,NN,Linear,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.0011626821684300908,0.0010960823060599876,0.0015863743873265354,0.00955267791224833,0.007159542494785789,0.003034781750503659,0.0012949794167168161
1,0.0005993146655365493,0.0004058475089868873,0.0006936696597148879,0.01111253994019792,0.005866696688261745,0.0014111960810706088,0.00025364367685772667
2,0.001151081485754486,0.0005167551190501844,0.00133172126509394,0.009534257843204021,0.006352715323764515,0.001823498033037084,0.0012525904216160858
3,0.001562192551481012,0.00120407502709254,0.00140923201117195,0.008102615065353492,0.004578407224721524,0.0026573053957420333,0.0019371609837271098
4,0.00075397891320212,0.00025156201527783064,0.0005162583474697602,0.012953660383162988,0.0062450111424937615,0.001823545447787498,0.0005929911003403691
5,0.00023744698758318652,0.00037458268352645233,0.00035275211183939724,0.005624492956954688,0.008360595537102302,0.0013109279563746261,0.00047969773416639495
6,0.0005271093525083841,0.0003034937155327815,0.0003744009030739142,0.004036269955115985,0.0060731933049361616,0.0015011504305893816,0.0005383785959976621
7,0.0003143576735120092,0.00017418211448335533,0.0010699750924151495,0.00581783401772549,0.005807225695067008,0.001390833106978038,0.00021293770047985236
8,0.0005446986990752965,0.0004318384693260199,0.00036487664770284295,0.008733672551250599,0.0060230731253881715,0.0017224533142017528,0.0005167646185950294
9,0.00039444345876547105,0.0003704612586309235,0.0006371335205620786,0.0036483314965611953,0.003911355109833824,0.0016544124860339052,0.0008601491875680272
10,0.0008404715553186227,0.0009153897421893469,0.0005172781630303849,0.006715870409298277,0.006205254806831167,0.0016147210299721716,0.0007743024975964517
11,0.001099809002301814,0.0002640911903042888,0.001136850938905015,0.0056198115122433915,0.005620101684412359,0.0011075361479111541,0.000510480645088495
12,0.0011636673455562429,0.0011109706132850898,0.001325249487736741,0.008371487367918267,0.007405244645859896,0.0032243091116079593,0.001266706572546969
13,0.0007027201889434668,0.0005600721338662654,0.0009031207222448684,0.0049682909853849076,0.004325791877830101,0.0010832089213708832,0.0007263244237639755
14,0.0005207075025930134,0.0003150948704602617,0.0003195200003209782,0.006028873197217933,0.0069487550558812,0.0028091491730557056,0.0008095213774846794
15,0.0007830499377737856,0.0005517393159619017,0.004948039367255468,0.00443530432934314,0.004303460495221527,0.0012721602447578009,0.0006547776923604348
16,0.0006784431633844877,0.0004310263084017767,0.00037437839185384584,0.0070799464571644185,0.005001718153537774,0.0011425173709686243,0.0009457769587578146
17,0.0008186383818947781,0.0008000950088338049,0.0014801915067294937,0.003538380086138651,0.004904154830513028,0.0018142296772386147,0.0008541839742471465
18,0.0004289454791961182,0.0007441833590869549,0.0009100793783995239,0.0059840479295925645,0.006633849778635193,0.0016068774123630372,0.0005368008408775899
19,0.0005945562334134748,0.00081540095037779,0.0005994387822607617,0.005695705305635066,0.005260365767121161,0.0015163501833783336,0.0005851970743624196
20,0.00040325035643587676,0.0003453425116116781,0.000705367809374978,0.00760796553848441,0.00655412792776108,0.0010985104793229765,0.0005483600941074436
21,0.00023614370053896583,0.00022694509331607193,0.0016216484124671245,0.005835630847798623,0.004882484676960064,0.000950059076546262,0.0006240258309703924
22,0.0008289048074290265,0.0005632679627983427,0.002156302253216748,0.003342832813375005,0.0028559955513035584,0.0008394839711112482,0.0007498102101271774
23,0.00041535798480654874,0.0009380437465868204,0.000864166263203285,0.005474797219478535,0.009284384212696206,0.0025637586312766813,0.0007786975544265478
24,0.0007259409099460261,0.0005934008155369687,0.0006930119018264381,0.0070053825561883325,0.006307117759898764,0.0017738311509429823,0.0007547795141110546
25,0.0005445639286697053,0.0005689788237960016,0.0032731388656654843,0.004188904626258608,0.006496692047213786,0.0011922771337593847,0.0005262142055203253
26,0.0012647046239947968,0.0010841474021344945,0.002395002658815448,0.008629731324622296,0.005168393425416095,0.0015697086077012215,0.0012792378010203042
27,0.0005918441695538976,0.0007067428067724998,0.0005842446237370889,0.004619307043492797,0.004821149609407079,0.0017277385307962567,0.0005415774360607312
28,0.000577697141658917,0.0002804143655247307,0.0007299761714444906,0.007409875812801802,0.0054279191397156226,0.0017231182665677551,0.0008845732269188067
29,0.0003789730705647584,0.00020519663833036938,0.0013125371208385632,0.007681651691584645,0.004591553985362488,0.0008064603611232671,0.00022472066889630464
30,0.0004643427456903819,0.0002758643706200203,0.0015458135203972746,0.004440352754854496,0.006172867877503271,0.0017969392824165099,0.00048178792591446306
