,Standard_beran,True_proba,LogisticRegression,NN_BCE,NN_MSEloss,RandomForest,KNN
0,0.001033755773112259,0.0012190731423119745,0.0016556356272012633,0.0010212166631238724,0.0006981648607133802,0.0011799716596394539,0.0012912598125583473
1,0.0038584614835878044,0.0025365735894706453,0.003680439899682272,0.004964268296495022,0.004663687094851618,0.003971822225666203,0.004921456775419576
2,0.0028758292657835127,0.0008663622183664954,0.0021993733775152926,0.0029841351944921097,0.003948115734557824,0.002424258092848446,0.0023382407174178652
3,0.0011923586362110787,0.0011438419810112903,0.0014954258617827273,0.0013272454794849577,0.0012945825556756043,0.001213748500322992,0.0012146989260155747
4,0.002087462014910364,0.001711155048570796,0.0031505790812811738,0.002366161287347622,0.0024106178690254413,0.0024529109394953036,0.0027526356902753527
5,0.0010344761931807042,0.0011533505881194258,0.001253828952802585,0.0010079689881693661,0.0011976225361324503,0.0009400800691327353,0.00129536363613866
6,0.00159023474290426,0.0016791600497223739,0.002099146640864278,0.001544284429843524,0.0012815866742008882,0.0018459783342587288,0.0019277217668438752
7,0.0009386928971198364,0.000611882555904445,0.0015242333550910458,0.0009239203458034312,0.0009958086386223377,0.0010750708546403249,0.001399244777026244
8,0.0013991713224601318,0.001835634298166092,0.002079258305613797,0.0014080035520776077,0.001510402402960438,0.0015266100685743743,0.0018022081582092738
9,0.0014047203068820093,0.0010942904565575684,0.0019326567734413687,0.001225568223227551,0.0011434019207809808,0.0013349894797542198,0.0020494325428858447
10,0.002005642383664931,0.001193324615171433,0.0021175949050324452,0.0019964279563630233,0.0021032114916974083,0.002008252201407347,0.001636636796509864
11,0.001347591057271363,0.0010887490672986814,0.0014517663660904806,0.0013131831036468228,0.0015098889018356316,0.0015131930752984087,0.0016347820979207668
12,0.002472161969113453,0.0013798032462757042,0.0024685255748624155,0.002614445252736714,0.0025850724850790476,0.0025015222317531787,0.0019820909065956503
13,0.0014542214503927156,0.0012205909158844001,0.002330380479385041,0.0014788110256795425,0.0015127215572655417,0.001621386140308323,0.0012450607738334792
14,0.0013545191740106334,0.0008589263346851851,0.0014981098109627547,0.0013124743784973065,0.001102599941559834,0.0014064552926567173,0.0013429930661178625
15,0.003055032980680325,0.0013831922868793726,0.002210957249112675,0.0030128553088408167,0.0025838398860631995,0.002037881171527857,0.002732947553552509
