,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,Linear_MAR_with_delta,NN_MAR,NN_MAR_with_delta,Standard_Beran_delta_obs_only
0,0.0004306865502816982,8.24889457825393e-05,0.004551881385057697,0.0004829101998201692,0.023490608340393782,0.011393454745368502,0.01464082112484176,0.006080011982909599,0.002340703212862867,0.0014967146699063683,0.0003461848634018394
1,0.0005069722373287651,0.0002867575762666257,0.0016858850309940728,0.0006472090983585846,0.013124815480066786,0.0031515739037021756,0.013298404563147122,0.00327066122134422,0.0016786629035774063,0.0007095219838510574,0.0008252995589183674
2,0.00019007352119713544,0.0006479118957713032,0.0025462572663205317,0.00046110028649367697,0.020930028087825566,0.008985456085243154,0.012153497989364053,0.0061621981248791285,0.003650509333350933,0.0018027017317172578,0.00018954359834242018
3,0.00016602236247543196,0.0005713236783225549,0.0014497199123592968,0.0005148970122952253,0.024298379334973298,0.00793150492813859,0.016179621854208445,0.005215097308085535,0.005456143004284448,0.0005844508610485997,0.0005499473169185806
4,0.00028574748758865564,0.00019467572541571627,0.0009454926730214837,0.0003222409920472178,0.012396291024097252,0.0046123739760665465,0.015675573756159397,0.0061175949576016625,0.0020567961808124146,0.00132476815134771,0.0009572863338372226
5,0.00044471327670769073,0.00034503745120336576,0.0036184422809120795,0.0022447074247765554,0.022107869592536397,0.008695280026971529,0.01852412752805767,0.0074688728222248365,0.001338899650175037,0.0011967130388169525,0.0032377505503060153
6,0.0007503237348028148,0.00017066520404115072,0.004809668434209975,0.0005845225582498722,0.01138537978812243,0.004301305440658582,0.012949504280801162,0.005715987738333707,0.0036191799833559402,0.002346585978440095,0.0014934013321487238
7,0.00046944721757360687,0.00010405437618366595,0.005772052079771338,0.0021831189644379557,0.027490075537455087,0.008417298952248579,0.013961166016353301,0.0036015690437236248,0.0010632181599896234,0.000508603212227326,0.00137613550663164
8,0.00026142925989378074,0.00020834608206179227,0.02524195177413461,0.0011222804897221363,0.027761468180243512,0.009238787877831233,0.012973445800388674,0.003260606235140439,0.0031762842118529147,0.0008212581989145546,0.00027602452977849563
9,0.0007365739124385712,0.0001607659901712072,0.0021303071270942875,0.001130092171867713,0.016431652306274684,0.006513313264051314,0.01090373671736628,0.0042004062638712515,0.0011226118168481838,0.0007676290276763262,0.0011911463935305399
10,0.00034485909341906934,0.00014616086552969782,0.0036038950952929053,0.0011561094562457979,0.01108293864270702,0.0035141976172594564,0.017421904883912178,0.005865671681290756,0.001860537171509132,0.0007795739679415973,0.0006274902922884473
11,0.00016627027159741114,0.00012614136755944729,0.0005812672993536256,0.0003357009764625609,0.010848067802332958,0.00339459778650168,0.008629069561528766,0.002889697442781781,0.0011980753959078545,0.0003637084582013292,0.00024144835397877583
12,0.00017578381981395586,0.0001003975952321807,0.0014044798292619089,0.0010170850220699637,0.015491337468451445,0.005432202406645353,0.012792661036531195,0.003938864362224989,0.002430012167286085,0.0018159647343443937,0.0005861046921848844
13,0.0002246892023445475,0.00017911988871204595,0.0006576579911485752,0.00030892994118599687,0.015905181226981806,0.004900724207248609,0.014310639442576049,0.00456123621468739,0.001072898346677258,0.0003747188588137069,0.00035705725204920934
14,0.00025992398648571203,9.182303545124728e-05,0.007289242411590718,0.002180326489840642,0.029153541219370555,0.004976128362691222,0.013277219420530138,0.0035134078379974037,0.002328378111632264,0.0009658499782406156,0.0012588832443839167
15,0.00026382297892650603,0.00014739281321841902,0.00022118594421534105,0.00021942455448119934,0.009975998562414354,0.0022975074806597822,0.013250984235421386,0.003175659120751682,0.0009081969803441518,0.000237753087268507,0.0007777712083862624
16,0.0005767667314359157,0.0003336406115359129,0.0008562796018663645,0.0009174351351245677,0.017201377175934375,0.0060877251625736225,0.01944525055694243,0.006442020910613995,0.007380629460033859,0.0023318021761700464,0.0004261965597156082
17,0.000126641741325853,9.32918939382204e-05,0.0006034739769527292,0.0002325389052094147,0.01312562446645351,0.003672196977353655,0.015172212252608416,0.0041227690798979625,0.0014776391100550942,0.00043629970266172315,0.000258239062722094
18,0.00016595594277419724,0.0001285363304359588,0.0015276421330690211,0.0002545913796584496,0.016230200282045512,0.005558399596695995,0.009031232041690814,0.0031441841267652367,0.0015735426759512768,0.0006109009962690727,0.00031609189018349593
19,0.00015870522284732312,0.00010270519841833745,0.0015465945053815056,0.00025021413012088885,0.013673150064996156,0.004256764218720753,0.011505727748763791,0.0034554715762951985,0.001002418296561537,0.00036282401071601356,0.00012407510443849504
20,0.0007142791252660715,0.0005793859123035743,0.005535158927289041,0.002704530984094635,0.010999387037971178,0.0034052297864439847,0.017999189139407304,0.006168031613438727,0.00195442271061968,0.0008339458049572704,0.0019152123135676431
21,0.0011683463806819363,0.0002272959641316114,0.00046594724303721376,0.0007303365098272037,0.011672931041789724,0.0050070044611246235,0.013443203763301298,0.006327220022533328,0.0028676933268256067,0.002371843183450173,0.001196255935152008
22,0.000135844951111543,0.000102419616037038,0.0003834914730295918,0.000173693723439727,0.014061914489921454,0.003262317496429161,0.011341136727061036,0.0036720188867733518,0.0013253589365109422,0.0003323893695751383,0.00034841161242889804
23,0.0002751278294602633,6.9837382932412e-05,0.0052669961690378474,0.0018044370347309487,0.027015255729244198,0.009663180842852791,0.019011467831466945,0.006355409447266582,0.001263975599974082,0.00048353415571325775,0.001590915968700251
24,0.0003034174845977684,8.709971384491459e-05,0.0038292718083327757,0.0007723678227476727,0.013354774095275971,0.004040382514022085,0.01419976742849187,0.004560745699937452,0.001001715226379318,0.0003400742536906875,0.0004238379478736533
25,0.00022634284638382014,0.00032200866141195335,0.003940561871219972,0.0008884603809109254,0.01511076321769516,0.005783209840189285,0.018836610059953095,0.00736160031930634,0.0008992364532425347,0.000301604752647542,0.0006881687565965032
26,0.0002672629668282392,0.00027495834503192014,0.00029404095169367756,0.00025710986492746114,0.02072887534487061,0.007541421122293782,0.014081886773435233,0.005119870010959511,0.0015535859145964553,0.000791668481150896,0.00028554042841219475
27,0.0005577980717589453,0.00027061718558541733,0.00042913244613781645,0.00045981685369368865,0.028251440686670973,0.012024668484348206,0.018182104616221786,0.0069447598906130885,0.004414516913680072,0.0026139215502794535,0.0006716271874456881
28,0.0003098680431801626,9.997977287975634e-05,0.0010414396305756359,0.0004497344812133773,0.013291748407765792,0.00508141054790588,0.014889596853358545,0.005799460693260158,0.001404408584474123,0.000634364297021515,0.0007457630201349162
29,0.0002447670421775535,0.00019871157828957276,0.002226677201911026,0.000947711769502765,0.013235675215082931,0.0038798709204599705,0.017916612768669415,0.007772015717828765,0.002776290046817344,0.00191611508871804,0.001212601256803121
30,0.00036161746420736705,0.00011305930946380829,0.004193204249859511,0.0008522830960521024,0.007357899640009324,0.002239081647337826,0.007786593554214951,0.0036986394511891066,0.0018726264507461828,0.0010699315129439942,0.00036525291523685694
