,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,NN_with_delta_cdf_0.3,NN_with_delta_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,NN_with_delta_cdf_0.5,NN_with_delta_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,NN_with_delta_cdf_0.7,NN_with_delta_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,-0.5211422773454499,5.223188158398728e-06,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,0.0,2.7281694538036722e-11,1.3099796419254382e-06,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,0.0,1.7160466622590776e-12,2.8330463055373266e-07,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14,0.0,8.026151369318699e-14
1,-0.4912063546182672,8.23928742458135e-06,2.441300803929125e-06,2.833225634903366e-09,1.2426025652632067e-06,8.313867596314573e-10,8.606514715632229e-07,4.2493480254488493e-10,8.614965480446824e-07,4.2492159104309147e-10,1.6572842515077958e-06,1.1855253637936874e-09,1.8892501555488606e-06,1.2998822228433554e-09,1.8972237135171932e-06,1.255736788983616e-09,5.091929771373627e-07,1.6456094263381312e-10,0.0,6.788585726486366e-11,2.1248766399669214e-06,1.5051020485931098e-06,1.8858225247864484e-09,1.2703748041625884e-06,1.4796192838948126e-09,4.957527997140332e-07,1.5633838093228667e-10,4.957527997140332e-07,1.5633838093228667e-10,1.1214295284380782e-06,8.378900822231133e-10,1.2406972738129297e-06,8.521293561768346e-10,1.2135928921148676e-06,6.59283820025865e-10,2.9072087486525786e-07,4.4700150246493917e-11,0.0,4.515100735077089e-12,4.7317708308028185e-07,2.5813599432567e-07,6.661380004478713e-11,0.0,2.2389655195236696e-13,7.012471626421934e-08,5.075009565702241e-12,7.012471626421934e-08,5.075009565702241e-12,1.6961712087493198e-07,2.8833346376859992e-11,1.6961712087493198e-07,2.8833346376859992e-11,1.412529547076824e-07,2.004261844343133e-11,0.0,2.2389655195236696e-13,0.0,2.2389655195236696e-13
2,-0.4612704318910845,1.2873573902645793e-05,4.661138461241609e-06,1.0470957031036349e-08,1.9032539802167348e-06,2.0494114870104316e-09,1.6022217424234152e-06,1.170608653486838e-09,1.6805524341774181e-06,1.190384910932634e-09,2.8531753465133034e-06,4.042912421821611e-09,3.4776723202717406e-06,4.436824392598242e-09,3.1229505970352677e-06,3.6882191752715084e-09,7.804865725582477e-07,3.5684804877482207e-10,9.304330324710896e-07,9.046277987986944e-10,3.4138199070923335e-06,3.3001667542243986e-06,4.809110899675196e-09,1.6660262586962738e-06,1.6525706897116376e-09,1.0593034674124535e-06,4.5550422772667933e-10,1.727752294184315e-06,8.742768048553838e-10,1.8462656247977272e-06,1.789743014773045e-09,2.8246333718321413e-06,2.418131309847724e-09,2.012380073352249e-06,1.5236161787019016e-09,5.146690303369228e-07,1.0063519755695485e-10,1.655525683657677e-06,1.533043210166763e-09,7.827361727768451e-07,5.945389039876403e-07,1.7948305089916226e-10,0.0,6.126759161733411e-13,2.2055264272202724e-07,2.7813443742787645e-11,1.3898080918894884e-07,1.0053742666821622e-11,3.1467707724419647e-07,4.993241628972367e-11,5.060200305369022e-07,1.417574008750082e-10,3.2822818169830904e-07,5.5010976496541775e-11,1.8057918160008235e-08,9.104951529491316e-13,4.801274229448982e-07,2.3038339197691585e-10
3,-0.43133450916390176,1.9923738653064094e-05,8.67278914862668e-06,1.9601790504488838e-08,5.649192034231309e-06,1.3325622254976185e-08,1.8682675269270366e-06,1.4040434832000804e-09,2.999297474482354e-06,2.7730223732820418e-09,4.43597944516827e-06,5.768878078612911e-09,6.107778568534394e-06,7.4959942240893e-09,4.7311083857691785e-06,5.265883621872663e-09,1.3638801865063498e-06,8.847312114885083e-10,2.5081004524344365e-06,2.373548628430941e-09,5.432390884474114e-06,6.172685080767404e-06,7.83133014269251e-09,4.739040875703204e-06,5.194642110009989e-09,1.147649068060974e-06,4.721134848583365e-10,3.222040604925036e-06,2.188792682458541e-09,3.5987290380062876e-06,2.9829773712251348e-09,5.3961895212776274e-06,4.382215751668712e-09,3.7455592259788562e-06,2.520585771361308e-09,1.1689305340065736e-06,2.6236733078190363e-10,3.526769880435987e-06,5.015437149984217e-09,1.2824303569148993e-06,8.366897059267631e-07,2.2277311762263896e-10,0.0,1.6446276203368388e-12,2.2055264272202724e-07,2.8624977701220293e-11,1.4146673367609886e-07,1.0946602337368849e-11,6.12623321417205e-07,1.2939632627759333e-10,8.295037683233586e-07,2.359941554164808e-10,8.246120576980154e-07,2.0472768483358682e-10,4.837910768884513e-08,2.766004890372764e-12,1.6448261651269557e-06,1.5844713799125051e-09
4,-0.40139858643671905,3.054301196823167e-05,1.3711031792789208e-05,3.363974255152818e-08,1.172306317315186e-05,4.008054103501982e-08,3.3241414714686445e-06,2.97525755272405e-09,8.181097059308583e-06,1.7434923969629156e-08,7.3250748036310935e-06,1.010956825113484e-08,1.1520816570557035e-05,2.211530984154351e-08,6.578451836363963e-06,7.0495726757812755e-09,2.8060108425316255e-06,2.5507708258926025e-09,8.672243983755545e-06,2.7043077086803874e-08,8.562311963313574e-06,8.403147128522636e-06,1.0420297280168532e-08,6.547851477447741e-06,7.224361370407597e-09,1.7250952779757078e-06,6.673467220852638e-10,5.597285348795556e-06,5.0629764042930445e-09,4.9292307721300335e-06,3.98517097296795e-09,7.960716507777633e-06,7.383522136954497e-09,4.419574315948638e-06,2.878567178588921e-09,1.6516998490219148e-06,4.0980638179424616e-10,6.104379232845458e-06,9.20999815368349e-09,2.08105767822681e-06,8.376884849692346e-07,2.241197250711639e-10,0.0,4.330801060106725e-12,2.2055264272202724e-07,3.095887240845879e-11,1.4270091976165134e-07,1.3402733531190785e-11,6.12623321417205e-07,1.3110398427304631e-10,8.307379544089111e-07,2.373513162624108e-10,8.24735541779198e-07,2.0609624412915913e-10,4.837910768884513e-08,5.3749045757805635e-12,1.6462459131887374e-06,1.5845264536530585e-09
5,-0.37146266370953634,4.637988653683855e-05,1.619446221008114e-05,3.716070179490046e-08,1.2717560801133732e-05,4.1300126622961644e-08,3.5223508281410076e-06,4.090027754713324e-09,8.359604008908228e-06,1.839675936775727e-08,9.40701923392384e-06,1.2385363503240192e-08,1.3748456934950304e-05,2.450189188955706e-08,8.883332347701778e-06,9.328328720745294e-09,3.333697962790594e-06,3.744440423533518e-09,8.672243983755545e-06,2.798661290148413e-08,1.3367405988861283e-05,1.1571868608994396e-05,1.4573890654930222e-08,9.119481184666211e-06,1.116120585671609e-08,2.063814089982463e-06,7.853332315274735e-10,6.260179418858591e-06,5.392736163353921e-09,7.022412423907109e-06,5.335350057354014e-09,1.0113680691695048e-05,8.606928140109911e-09,6.603007694812812e-06,4.1915240294876745e-09,2.370314467111334e-06,6.36836331441928e-10,6.877609946192576e-06,9.833921836361072e-09,3.344813498002677e-06,2.6822529619340284e-06,2.55168003988448e-09,1.215480009625458e-06,1.4804483232499858e-09,6.804258026380517e-07,2.456653426189874e-10,1.6545284478761691e-06,2.2165702904459097e-09,1.484529422237313e-06,6.380037163001457e-10,2.828034408002611e-06,2.696980545008856e-09,1.6543956326595666e-06,5.882178183819344e-10,3.582547204064035e-07,1.0605954518714189e-10,3.704789352044879e-06,5.811052726118968e-09
6,-0.3415267409823536,6.976412883408644e-05,3.401379031786689e-05,8.8103417923991e-08,3.352663652318322e-05,1.7660264422489737e-07,6.664986509859583e-06,8.784801256290703e-09,1.5597989469423036e-05,3.3250497975645e-08,1.761492093871364e-05,2.5674971204543803e-08,2.535650059624661e-05,4.6872196186000416e-08,2.3593500158282875e-05,8.281846409589994e-08,8.373743033487146e-06,1.267027159990439e-08,1.6121094880836017e-05,5.717047344883117e-08,2.0671217156575747e-05,3.4643369857858655e-05,6.491136511933719e-08,3.431645100283576e-05,8.357103472768036e-08,5.790599089692483e-06,2.5631166476393232e-09,1.4395763349784984e-05,1.7718446559950843e-08,1.712479748565654e-05,1.6347563827414594e-08,2.370632577303522e-05,2.6398672650176897e-08,1.9280873741704285e-05,2.113070574699648e-08,7.46293659016406e-06,2.9359843235646826e-09,1.6706432596947927e-05,5.1143527362718006e-08,5.324795815496831e-06,1.9787236375182427e-05,6.255021310753325e-08,2.0073220809636027e-05,8.032796564467903e-08,2.8629584403909726e-06,1.7230823906164486e-09,1.0218437593228157e-05,2.771199463111317e-08,1.016123295658966e-05,1.2577543499851248e-08,1.489319926077437e-05,2.8273379509987754e-08,1.1290880305706907e-05,1.797014139754196e-08,3.553400342962698e-06,2.000498487588842e-09,1.3010189794898873e-05,4.796961270488394e-08
7,-0.3115908182551709,0.0001039507575997287,6.77499509213867e-05,2.1177681404868302e-07,6.967628511325085e-05,3.7749583973592105e-07,1.2242163947113083e-05,1.7756983140305637e-08,2.552886890945505e-05,5.2932255508062424e-08,3.18452696617143e-05,4.843413262759012e-08,4.3991738279428815e-05,7.926765559922954e-08,3.692846833643093e-05,1.0356088399009073e-07,1.6050558290273465e-05,2.3309234116062333e-08,2.5045763107284348e-05,8.765517199706835e-08,3.166320721188417e-05,5.008312102818613e-05,8.946913787592017e-08,4.545090179866207e-05,1.0146173439938748e-07,7.319025283887836e-06,3.2402266646911932e-09,1.8680305772953765e-05,2.168316389567875e-08,2.4975934348857254e-05,2.170138750895566e-08,3.4279607541992885e-05,3.656481752215947e-08,2.591808532913831e-05,2.543719233466744e-08,1.0229062710834015e-05,4.061635418976593e-09,2.1957754573963985e-05,6.171675852120258e-08,8.396211477539037e-06,2.0630290751471826e-05,6.270970193843125e-08,2.0630868266984902e-05,8.047345784514728e-08,2.9058460060726877e-06,1.7480702501840655e-09,1.0581588485282456e-05,2.7805289890741342e-08,1.1081811377208206e-05,1.2746005212564656e-08,1.5817004167417938e-05,2.856559415251636e-08,1.2365233796482133e-05,1.8589044520959077e-08,3.879102457720607e-06,2.0763841339780284e-09,1.3535810781029168e-05,4.8442312675291166e-08
8,-0.28165489552798817,0.00015343516790842428,0.00012668547602876455,4.949191432566332e-07,0.00012725771964019417,6.880170957631099e-07,2.2087347000208756e-05,3.430081187770967e-08,5.373650759142856e-05,1.392203450324102e-07,5.878776687970766e-05,1.4671272633807296e-07,8.559074881526496e-05,1.985338840034859e-07,6.378251085598785e-05,1.6236668378754416e-07,3.1103405914639e-05,4.8305642478923626e-08,5.412690662663089e-05,2.2088093789479238e-07,4.804201411333225e-05,7.520569230525431e-05,1.2673799178884657e-07,6.843277400096082e-05,1.4341311169130244e-07,1.1254251683418092e-05,5.147716307203997e-09,2.999208990149582e-05,3.4765723939006196e-08,3.674755440710009e-05,2.9579163876185517e-08,5.2499813861154766e-05,5.445460653217426e-08,3.6742063494723864e-05,3.207736677111622e-08,1.598204578488116e-05,6.574629948461573e-09,3.596794588795071e-05,8.627899640794245e-08,1.311352801054204e-05,3.305853797148495e-05,8.006362082537514e-08,2.6869054858236317e-05,8.780236201746077e-08,4.969184114036352e-06,2.41001397426512e-09,1.741807992043165e-05,3.657473096083105e-08,1.590797454448667e-05,1.6735259656227394e-08,2.522697502930704e-05,3.982281819950747e-08,1.693092995612633e-05,2.1470153566623043e-08,6.218241838772509e-06,2.76357332767237e-09,2.1970348689477782e-05,6.682799826122872e-08
9,-0.25171897280080546,0.00022435368951108354,0.0001684592828534508,6.515716997583385e-07,0.00016254454258783735,8.727242248624107e-07,3.1169918493539675e-05,6.265785310367e-08,7.851534584176212e-05,2.2613818360470078e-07,8.117184811571531e-05,2.05424598620647e-07,0.00011598306257857827,2.8677362981640847e-07,8.469944875837876e-05,2.1484708500082552e-07,4.138256220984993e-05,8.034311217272007e-08,8.18675382606523e-05,3.376334613786189e-07,7.220593170150088e-05,0.00010580469654886837,1.73764044240873e-07,9.35870927241037e-05,1.873201222101204e-07,1.7105284330835023e-05,9.365316664537884e-09,4.655094220658429e-05,5.779570905106298e-08,5.23684304112777e-05,4.127943911849597e-08,7.499055025338741e-05,7.916304745635258e-08,5.124453177079236e-05,4.154439581702537e-08,2.1888190574739676e-05,9.812310152948215e-09,5.5595159727260144e-05,1.2845930214977402e-07,2.0287019462079555e-05,4.5341330205974196e-05,9.42058711718807e-08,3.323707897695782e-05,9.531584526221973e-08,7.130291984710713e-06,3.0956687622575973e-09,2.5923567116415304e-05,4.750749241869396e-08,2.331542346641635e-05,2.0988223420752808e-08,3.6562866013759687e-05,5.19276016017765e-08,2.3681433236786732e-05,2.5206540141100046e-08,8.54413119939723e-06,3.423975387200459e-09,3.357685811128708e-05,9.043000942035295e-08
