,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,NN_with_delta_cdf_0.3,NN_with_delta_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,Linear_MAR_with_delta_cdf_0.3,Linear_MAR_with_delta_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,NN_with_delta_cdf_0.5,NN_with_delta_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,Linear_MAR_with_delta_cdf_0.5,Linear_MAR_with_delta_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,NN_with_delta_cdf_0.7,NN_with_delta_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,Linear_MAR_with_delta_cdf_0.7,Linear_MAR_with_delta_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,0.01955594019894527,1.4327580087782469e-06,0.0,2.0527955117182203e-12,1.184822434050381e-06,3.7431932694798614e-13,0.00020261256055971387,7.257437542178353e-08,0.00011694901166242577,2.7038928864777085e-08,0.01720906242518495,0.00038762041447324645,0.009765338097095073,0.00012035570629971325,0.017569267948127826,0.00038619074923751514,0.01000587785670863,0.00012417058888808573,0.0033375417098858717,1.3118204042174585e-05,0.0018547573783553855,4.231987053690681e-06,0.0,2.0527955117182203e-12,4.7613607617937684e-07,0.0,2.2670556303949565e-13,6.959673944970657e-07,1.203891317504485e-13,0.00013890316167894634,3.2005995031605913e-08,8.165702925800766e-05,1.1919484762886644e-08,0.012963028894917043,0.0002320157569655772,0.007475332370657397,7.107917844922674e-05,0.013316917350265032,0.00022982527303797435,0.0076405792814847545,7.155858598982219e-05,0.0024529300977662845,6.986163346466941e-06,0.0014020187122716027,2.2970925341724265e-06,0.0,2.2670556303949565e-13,1.5823013324665527e-07,0.0,2.5036775067254283e-14,3.8226012625530713e-07,7.838347111609628e-14,9.328677752902637e-05,1.6694162862464262e-08,5.559611068877768e-05,5.921086379553579e-09,0.009368903624177357,0.0001406015057431079,0.0056151466423580935,4.4737781561160464e-05,0.009573264180154473,0.0001338331187596913,0.005642022080392982,4.3539869587130105e-05,0.0017382369359654917,3.7536188347575027e-06,0.0010430335018175342,1.3796855805413569e-06,0.0,2.5036775067254283e-14
1,0.04170325731503552,1.9097528939442868e-05,1.0062211429748724e-05,1.4864106718439673e-08,1.544162985131814e-05,3.8043768553314414e-11,0.0004840426439414227,3.6846693076227544e-07,0.000284150872984398,1.4700338679372078e-07,0.036499960597346,0.0015687053492456382,0.020638695198009843,0.0004937133068150113,0.03707613789262215,0.001540324752986895,0.021016196649299677,0.0004965540575764299,0.007324923346877024,5.8713681451540106e-05,0.0040412324582291175,1.8321413479887783e-05,1.9883525790184153e-05,6.143934194386249e-08,7.845618997850481e-06,1.3513980935125792e-05,4.758747599057634e-08,9.98602552162553e-06,1.0930828464096204e-11,0.0003373513801712642,1.7012832000911193e-07,0.00020976260226856846,1.1416092792698833e-07,0.027502028549789368,0.000920813799631492,0.01603055940031845,0.00030022049010085467,0.02807060837452814,0.0009070405563107147,0.016260403844243203,0.00029570156247293,0.005453517196279538,3.240310749688094e-05,0.003134520092889131,1.0825574008065662e-05,1.6360654466752167e-05,4.2865713118939367e-08,3.223115075220615e-06,6.773377611235199e-06,1.0353531391117611e-08,6.067749821897506e-06,1.2144858729460404e-11,0.00022996684201034745,9.447837332619105e-08,0.0001460869035632716,5.171321146858427e-08,0.01967180307195641,0.0005089428180588313,0.011947124555532929,0.00017643398167790458,0.020110919924468697,0.0005034746382041109,0.012012684224845594,0.00017043265466995075,0.00385186306806973,1.6855644737143584e-05,0.0023384791921555884,6.2980612766830055e-06,1.1710771560417444e-05,3.536694082347733e-08
2,0.06385057443112577,8.19682845377413e-05,3.826725616978288e-05,6.563686600598435e-08,6.667007921665347e-05,5.342601732935155e-10,0.0008381913714715136,1.0023055718473382e-06,0.0005110096172914423,4.4580407447376553e-07,0.05492256214457717,0.00339395975714128,0.03105707639717062,0.001082886682732156,0.05588762810928824,0.003375148926967134,0.03159467085653077,0.0010808162314927213,0.011532274617042912,0.00014185749604861604,0.006375269925588157,4.389731204042641e-05,7.773557268345942e-05,2.6156461367586053e-07,3.794036927471816e-05,3.134966217865554e-05,6.692874244815437e-08,4.533342932547346e-05,1.4267025561210797e-10,0.0005991695216098959,4.942608810402193e-07,0.00037722785173684083,2.648038895648154e-07,0.04213698053383784,0.002037783613560981,0.024325754947772733,0.0006657008356516608,0.042806348555149545,0.0020130948947537607,0.02461443645789209,0.0006517043868169095,0.008729823490035635,8.069454054063464e-05,0.004987277776810639,2.6520028800580885e-05,5.242759888090298e-05,1.1791141357553188e-07,1.7561116557300212e-05,1.5674356218741915e-05,1.931272317046647e-08,2.988392638550541e-05,2.2000406150180142e-10,0.0004167837673796848,2.9584818355369466e-07,0.00026498847987325926,1.3679206906231636e-07,0.030351806609534057,0.0011318626302411555,0.018268871079657335,0.00039378962123441614,0.03091834213477704,0.001107769998296152,0.018317075396885783,0.000377233280013792,0.006222999592807063,4.253402868521885e-05,0.003748729165611459,1.5521380213356377e-05,2.800832882943505e-05,6.434696136098569e-08
3,0.08599789154721603,0.00022693370597100785,0.00014020944416146274,2.8706905725660763e-07,0.0001867429996417397,3.5895920838405747e-09,0.0012788931748057358,2.0120795328454562e-06,0.0008485715249063877,1.1804102662259883e-06,0.07315846392596027,0.005887402201415294,0.04138547128677731,0.0018713329609912196,0.07422114811369071,0.005830321771741867,0.042056118531942,0.001866268506426918,0.016033739984000026,0.00026678207886744173,0.00891803517653717,8.238798917123437e-05,0.00024755206616589975,9.98659174927816e-07,0.0001141773814612879,0.00010504217336674093,1.605338588086763e-07,0.00013133601323380052,8.674692876078679e-10,0.000940456447946737,1.100972233195448e-06,0.0006402351700930005,6.690156582100553e-07,0.05660195694103622,0.0035856398541992407,0.03270502566386696,0.0011760042379118378,0.05743402500716228,0.0035472093707846174,0.033113120988566634,0.0011592679310031538,0.012319824965871173,0.00015766224197234985,0.007079709341877647,5.203046125459197e-05,0.00018320899124609657,4.721226987163926e-07,5.744457014048819e-05,7.07947183161305e-05,9.638560600128917e-08,9.108440289389075e-05,1.6135193415890272e-09,0.0006646338844262924,6.677923884106046e-07,0.0004567036137793402,4.2033112912246405e-07,0.041170769671232,0.002000864990845118,0.024745663120922086,0.0007026055780306045,0.04170495512363508,0.0019508898197187062,0.024818407089832295,0.0006733664364895329,0.008860023970848554,8.43081754040166e-05,0.005366426742455971,3.101027569457215e-05,0.00011832141963246767,3.0610206315637455e-07
4,0.10814520866330628,0.0004968176345247368,0.00040472814038109496,9.106769381627425e-07,0.000408893579527847,1.3889935145067753e-08,0.0018333347257682396,3.4267080854251633e-06,0.0014060614954113145,2.867928668637112e-06,0.09151641548162659,0.009050940343134152,0.05194309715656816,0.0028823457396541033,0.09280969091496324,0.008962564742225886,0.052753349499807756,0.0028776173510251723,0.020966204486889715,0.0004436622952148603,0.011813501419318117,0.00013909446424998793,0.0006919235830840597,3.124174236213495e-06,0.0002665440922187423,0.00028026356844282596,4.059890968968338e-07,0.000297270558211472,3.128208728476875e-09,0.0013756135082317474,2.0656275879936577e-06,0.0010343806333428518,1.4847574877316124e-06,0.07108294198954705,0.005554422738215513,0.040969947783168356,0.0018156402833061213,0.07198032979334143,0.005470220130748824,0.041482061773513566,0.001791284986470194,0.016238704914998188,0.0002682046221758613,0.009371849494408634,8.842877035678947e-05,0.0004842727065737873,1.3324932837399792e-06,0.00014299403902389031,0.00019252935086855872,2.7556565383616216e-07,0.0002124896382128777,6.979105649011343e-09,0.0009817311290831526,1.2829885645580938e-06,0.0007400028605285617,9.748172124229773e-07,0.05157426581576375,0.003066291310136674,0.031031864319913886,0.00108291859229857,0.05223589722117257,0.0029825763019608585,0.031110233093542005,0.0010374959326157685,0.011692486551438458,0.0001436325577221045,0.0071196713919801004,5.342890709169731e-05,0.00033387606888605483,9.90663118363251e-07
5,0.13029252577939654,0.0009393353076211925,0.0007536803808824201,1.7378383209897298e-06,0.0007750214150987273,4.6416360543718243e-08,0.0025221756823333194,5.351320905541891e-06,0.002114549105782695,5.453473915748538e-06,0.10907431155082413,0.012652402310012316,0.06253836863421806,0.004106780063237157,0.11069791950026617,0.012582326705324118,0.06346704464718664,0.004087032904312965,0.026217287195202877,0.0006731696924661423,0.015020504473156176,0.00021566226184209977,0.0012791813622208,5.598674032317543e-06,0.0005309906001031376,0.0005493631805903482,9.148375564110301e-07,0.0005771447919127665,9.595395023953957e-09,0.001915590657476925,3.3372234295447275e-06,0.0015660029157087772,2.7968287370368586e-06,0.08494215151003713,0.007850845086313613,0.04940177365060039,0.0026012320888026477,0.0860561283825593,0.007713330696506068,0.049953733676144765,0.0025582712545508595,0.020392175651112593,0.0004125936928648684,0.011936089567548968,0.00013838288918677634,0.0009262723665913459,2.6172162683608295e-06,0.0003001334782198216,0.0003937181063659224,5.848905767347407e-07,0.00042458285597067244,2.3275973389515146e-08,0.001385283673584816,2.202172145191046e-06,0.0011436494868473036,1.970430499417994e-06,0.06174266172351415,0.004308638051851105,0.03732996234891039,0.0015421434900141013,0.06246587904052754,0.004186249062176407,0.03736245483884949,0.0014721203687704713,0.01475946211128508,0.00022369585904579982,0.009100221700445143,8.449771513931276e-05,0.0006770563253504677,2.1146368525437934e-06
6,0.1524398428954868,0.0016063781570373058,0.0013383066993909415,3.139628974743677e-06,0.001335732295527025,1.2800659075509928e-07,0.0034010051977164985,7.95599633351733e-06,0.0031243575473126617,9.843665410193541e-06,0.12659436112602285,0.016788280533292576,0.07313300983061778,0.0055097932555947865,0.12850412705806943,0.01673728260276248,0.07413462686846474,0.005474584310237795,0.03188971609411772,0.0009636903552124734,0.018632399209320312,0.0003165657994184585,0.0022254893214594743,9.867253090474748e-06,0.0009489826487123499,0.0010135493403366346,1.6058376726631756e-06,0.001018386695208785,2.6969799201509583e-08,0.002620178654125866,5.161676202676625e-06,0.00235255938318571,5.31268877622405e-06,0.09917230981464137,0.0105369715168017,0.05775786685967915,0.003496191803681506,0.10044184305137818,0.01038086441844614,0.058357188725697895,0.003434870810155649,0.02501527107476575,0.0006049425794480407,0.01485228262552164,0.00020639139829393697,0.001700658948603035,5.742463346766674e-06,0.0005605447005289218,0.0007621619457625645,1.2523521773489432e-06,0.0007687804587294386,6.651533030774835e-08,0.0019274971983519616,3.530756208127867e-06,0.0017378902193816424,3.6781030101969336e-06,0.07222962030685173,0.005832081399080518,0.04377966299257282,0.0020867717891124814,0.07310756220857786,0.005657910339591268,0.043818876536632814,0.00199168979510685,0.01827398413415507,0.00033422342883617694,0.011400912128450097,0.00012849579784214718,0.0012760982078123305,4.422811561341229e-06
7,0.17458716001157704,0.0025534479082021462,0.0022705466610297613,5.829364958008162e-06,0.002141952358704718,2.870238451992486e-07,0.004491499357652619,1.1192079285579108e-05,0.00456063218696927,1.7080381371779316e-05,0.14393257912510118,0.021381453513787032,0.08395513884551513,0.007102944533334811,0.14607179386983532,0.02133159973933117,0.08498466739371348,0.007047764316656758,0.0380748207290997,0.0013240711335323638,0.0227953847935311,0.0004476945160376961,0.0036785704760285537,1.7372037077414248e-05,0.001567129879796683,0.0017206005430534823,3.154740653024355e-06,0.0016625510449763078,5.867436709978153e-08,0.0035148391707327943,7.633850447285773e-06,0.0034162016247176823,9.187369770230982e-06,0.11306265241185344,0.013528768232269407,0.06613706180517807,0.004507869017727087,0.11435028880068325,0.013273048662379851,0.0667318139735213,0.0044156999824511425,0.029983069379538742,0.0008411415151651954,0.01813313976418465,0.00029370408213477987,0.0027882207445252085,9.744978913685637e-06,0.0009616124122605775,0.0012992844843131306,2.4352779503748045e-06,0.0012775660689362896,1.5370502946336115e-07,0.0026114604638976476,5.52592807696139e-06,0.002528773068101624,6.512919262852331e-06,0.08230916282355538,0.007450338474029967,0.05002079673492642,0.0026744880737407965,0.08331678832208836,0.007242247875174765,0.05005803331023656,0.002555007508909208,0.0220224918827833,0.0004711976491008783,0.013915017470498137,0.00018376909963962833,0.002122603687089043,8.199561206200618e-06
8,0.19673447712766728,0.003839160124806327,0.0033149155352755855,9.229623079011416e-06,0.0032465489562070716,5.936322603651071e-07,0.005840058016041313,1.568456509234035e-05,0.006192667483119482,2.538620356018438e-05,0.16114315013389638,0.026365557223373665,0.0946491123161281,0.008819392225383124,0.16333689737152687,0.02625074714143868,0.09572201664280629,0.008734223898068204,0.04468244356611585,0.0017491994371249047,0.027274508928303284,0.0006023447963173748,0.005311465284640535,2.704905980077776e-05,0.0024368459009645686,0.0025919809819217195,4.668465286247016e-06,0.002568254117041655,1.2130353699778054e-07,0.004645120993685749,1.099537759779137e-05,0.004777271654099069,1.4859003090521145e-05,0.12697269890997281,0.016797366610849677,0.0745971777027696,0.005607760623524985,0.12822591301633793,0.016441480235816073,0.07517364296926214,0.005475129589163011,0.03548864595225167,0.0011355456409577252,0.02181073660292335,0.0004011216385515924,0.0041385679549406406,1.5123669707999237e-05,0.0015463517476414646,0.0020506940794025384,4.086636970116893e-06,0.0020095100783629506,3.3651692133329756e-07,0.0034953945959686336,8.33223331257541e-06,0.0036395364748800043,1.1689573785138007e-05,0.09282443694674482,0.009336738025761376,0.05652083458748022,0.0033465540321244848,0.09362027698612055,0.009010099951647815,0.05648317158649182,0.003177402723537604,0.02618520061226766,0.0006429559106888028,0.01684818750637116,0.00025687844314972746,0.0032994624292266915,1.3960403136851916e-05
9,0.21888179424375753,0.005524773894418889,0.004781310534682787,1.269163137955535e-05,0.004690991620511924,1.1741088948101163e-06,0.007458354992814536,2.067432420371185e-05,0.008404992544331209,3.7138975037192664e-05,0.17804675607783957,0.03162328157872696,0.10555336202948834,0.010679643202663697,0.18013720459066654,0.03143254629428607,0.10669060075241943,0.010578183461268782,0.05174898168407915,0.002237232272375471,0.03239816871560511,0.0007934314315633139,0.00764546926365,3.9885301278068345e-05,0.0036140130057558104,0.0037657207040864555,6.3841333594538225e-06,0.003773841166526493,2.3041862028266558e-07,0.0060582728535318224,1.558276716705898e-05,0.006550107628450931,2.284800104273064e-05,0.14124392489641044,0.020419447432181697,0.08344174285498705,0.006848399057259235,0.14243948997548728,0.019980931570193722,0.08409182447876633,0.006689932417347784,0.04148114554003761,0.001487309219608657,0.02604606919891399,0.0005391162082216309,0.006015535723177259,2.3150541939048186e-05,0.002363309905892265,0.0030141153538086702,6.0683058767171994e-06,0.003012798073816852,6.669735994144876e-07,0.004624740948893969,1.2478836007834442e-05,0.005026954302017544,1.86885957675157e-05,0.10353502665760171,0.011443880337147109,0.0634351877993807,0.004125573989258998,0.10441067418652401,0.011002448043175923,0.06338359156529236,0.00391644346067494,0.030892527675457943,0.0008605821920542751,0.02018841036381566,0.0003501722231376032,0.004755883333483142,2.1627536060071876e-05
