,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.000282992944317481,0.000439811077690349,0.0005158498922086365,0.0003491440397435538,0.0036968993317354724,0.0008158156081258117,0.0033201704528220753,0.0009348386562017574,0.00039441808710127384
1,0.0011654223761844267,0.0006184914748848039,0.000540696474789341,0.0012408294427115152,0.012638818972226098,0.0013047773672162336,0.0026879468528730466,0.0020093873197572533,0.0015626068295036804
2,0.000624553688060052,0.0005502589230309535,0.000652709730146727,0.001598031642115661,0.0068372215301306894,0.0013965297145311936,0.0025243602963995705,0.0018032659007496243,0.002183008590093585
3,0.00040951347504478706,0.0003320893187560795,0.0005932716639351708,0.0014880952391032075,0.004798205620275866,0.002119487166742135,0.0035897653231597385,0.0019178538615466849,0.0025369924879646184
4,0.0009568274806541943,0.0006339181832270365,0.0005255406774644747,0.0018489793824188984,0.023737943265359895,0.0012642267142370703,0.0026995514054006316,0.002976291391326115,0.0027229710610590426
5,0.0012784579731726815,0.0005622865021167778,0.0007293720003928214,0.0013266704133128276,0.004984869379209916,0.0016095425044131942,0.002220721623906581,0.0012566449293499237,0.0014151042725080664
6,0.0013548320203086198,0.0009260153719692205,0.0016430838225560435,0.0012262704010380448,0.010454502574597548,0.0011835344653385372,0.003080740112941776,0.0014698786901772053,0.0018191608497880396
7,0.0008022226629098348,0.00046697335084828237,0.0008978304517795274,0.0010180954928660385,0.004827512973613635,0.0011516772829158587,0.0020181626506207825,0.0015148676842498742,0.0011509026397158284
8,0.0007696275227368889,0.00032578447081676814,0.0007124458683270378,0.0008403725319453388,0.006932188615574851,0.0022552751048824297,0.002683537031847403,0.00128120983201135,0.0009016965213891544
9,0.001029286387475208,0.0006430398989165846,0.0007525008978001901,0.0007839366908521436,0.0057860401517084116,0.001160078459041986,0.00243003043085849,0.0010837632214561299,0.0011622041651361298
