,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,-0.4676246504828283,1.1719448279558879e-05,0.0,1.3734546797725526e-10,0.0,1.3734546797725526e-10,0.0,1.3734546797725526e-10,0.0,1.3734546797725526e-10,0.0,1.3734546797725526e-10,0.0,1.3734546797725526e-10,0.0,1.3734546797725526e-10,3.0894585385099295e-06,0.0,9.544754061171883e-12,0.0,9.544754061171883e-12,0.0,9.544754061171883e-12,0.0,9.544754061171883e-12,0.0,9.544754061171883e-12,0.0,9.544754061171883e-12,0.0,9.544754061171883e-12,7.039893048649515e-07,0.0,4.956009413642365e-13,0.0,4.956009413642365e-13,0.0,4.956009413642365e-13,0.0,4.956009413642365e-13,0.0,4.956009413642365e-13,0.0,4.956009413642365e-13,0.0,4.956009413642365e-13
1,-0.4401695381881355,1.7531648195192608e-05,2.163754603662915e-05,4.636701484732169e-08,1.6317195355602944e-05,2.636031045871773e-08,7.747887074776028e-06,6.0386676398860695e-09,7.24762259204037e-06,5.306036473035068e-09,8.498086884008992e-06,7.231135818091348e-09,3.6373443720849607e-06,1.502848812761508e-09,3.244000323520457e-05,1.0440528623010652e-07,4.741110993528299e-06,1.229894175009405e-05,1.5032253654793393e-08,9.343592081696439e-06,8.664151418091803e-09,4.435800491661146e-06,1.9480494886828647e-09,4.1493459470753895e-06,1.7048402929327971e-09,4.979646084450895e-06,2.454947536501936e-09,2.0822600254677414e-06,4.363143630227902e-10,1.7918110672058286e-05,3.1958443636084804e-08,1.1096499126124139e-06,0.0,1.2313229285607388e-12,0.0,1.2313229285607388e-12,0.0,1.2313229285607388e-12,0.0,1.2313229285607388e-12,1.4574284027402128e-07,3.0319734177267103e-12,0.0,1.2313229285607388e-12,0.0,1.2313229285607388e-12
2,-0.41271442589344265,2.6017292983329107e-05,2.163754603662915e-05,4.636933863355456e-08,1.6317195355602944e-05,2.6452927457005624e-08,7.747887074776028e-06,6.276716850476129e-09,7.24762259204037e-06,5.552575817026358e-09,8.498086884008992e-06,7.45645317047885e-09,3.6373443720849607e-06,1.8106592338745987e-09,3.244000323520457e-05,1.0422427838708708e-07,7.217475897506812e-06,1.229894175009405e-05,1.5000954144259496e-08,9.343592081696439e-06,8.647488955953612e-09,4.435800491661146e-06,1.955693992243784e-09,4.1493459470753895e-06,1.7139035284553114e-09,4.979646084450895e-06,2.4598985197845196e-09,2.0822600254677414e-06,4.556153166048713e-10,1.7918110672058286e-05,3.1899313900135154e-08,1.734996935397198e-06,0.0,3.010214365837672e-12,0.0,3.010214365837672e-12,0.0,3.010214365837672e-12,0.0,3.010214365837672e-12,1.4574284027402128e-07,4.628585152488554e-12,0.0,3.010214365837672e-12,0.0,3.010214365837672e-12
3,-0.3852593135987498,3.830283428382235e-05,2.9041421996075513e-05,5.154244733702111e-08,2.3721071315049303e-05,3.175676293652149e-08,7.747887074776028e-06,6.876550457172228e-09,7.24762259204037e-06,6.164701463650094e-09,1.654874881311108e-05,1.3902442965873557e-08,3.6373443720849607e-06,2.511493324853451e-09,3.244000323520457e-05,1.0421739996801234e-07,1.089940782432909e-05,1.229894175009405e-05,1.4977091544257816e-08,9.343592081696439e-06,8.64538914854993e-09,4.435800491661146e-06,1.9897344939312307e-09,4.1493459470753895e-06,1.7500534424093453e-09,5.137725335534471e-06,2.4889871810793234e-09,2.0822600254677414e-06,5.06986969859397e-10,1.7918110672058286e-05,3.18340725052215e-08,2.690967399724095e-06,0.0,7.24130554637784e-12,0.0,7.24130554637784e-12,0.0,7.24130554637784e-12,0.0,7.24130554637784e-12,1.4574284027402128e-07,8.581024631650544e-12,0.0,7.24130554637784e-12,0.0,7.24130554637784e-12
4,-0.357804201304057,5.594162831542626e-05,4.5228702448438793e-05,7.657201387081972e-08,3.2733057617501116e-05,3.9695598753985674e-08,1.0040240153976755e-05,8.534594689118798e-09,1.72686813282108e-05,1.6492354616903866e-08,1.654874881311108e-05,1.498100168669044e-08,3.6373443720849607e-06,4.045535252858357e-09,5.921987900448178e-05,1.73455308470075e-07,1.6328184936761712e-05,1.8601785951769534e-05,1.875812414126011e-08,1.1266334230721763e-05,8.998657081649835e-09,4.924753573759544e-06,2.097325160919912e-09,9.47222008005566e-06,4.5122873832775115e-09,5.137725335534471e-06,2.5810165820643226e-09,2.0822600254677414e-06,6.321912511306585e-10,3.0161574854089546e-05,4.6377752602207153e-08,4.140183004454902e-06,0.0,1.7141115310377248e-11,0.0,1.7141115310377248e-11,0.0,1.7141115310377248e-11,4.196777972886867e-07,3.12789748967222e-11,1.4574284027402128e-07,1.8058408798844166e-11,0.0,1.7141115310377248e-11,0.0,1.7141115310377248e-11
5,-0.3303490890093642,8.105520833384558e-05,4.5228702448438793e-05,7.774078561414519e-08,3.2733057617501116e-05,4.1491991249998266e-08,1.0040240153976755e-05,1.1470782959558527e-08,1.72686813282108e-05,1.9065478815668474e-08,1.654874881311108e-05,1.7590286051106738e-08,3.6373443720849607e-06,7.303322794434344e-09,5.921987900448178e-05,1.7392134314941602e-07,2.426586172002711e-05,1.8601785951769534e-05,1.8785036633993253e-08,1.1266334230721763e-05,9.14202246402473e-09,4.924753573759544e-06,2.341365378394828e-09,9.47222008005566e-06,4.684134962133028e-09,5.137725335534471e-06,2.8216757975213947e-09,2.0822600254677414e-06,9.213570586952899e-10,3.0161574854089546e-05,4.622114935896132e-08,6.318829004492522e-06,0.0,3.992759998801585e-11,0.0,3.992759998801585e-11,0.0,3.992759998801585e-11,4.196777972886867e-07,5.223680086562567e-11,1.4574284027402128e-07,4.020984936448852e-11,0.0,3.992759998801585e-11,0.0,3.992759998801585e-11
6,-0.30289397671467133,0.00011651314920222122,8.34828386276365e-05,1.9071840894215115e-07,8.60012904219809e-05,3.1751362824434187e-07,1.17135867178908e-05,1.7654212731726073e-08,3.2135483122838206e-05,3.719099171197662e-08,3.143019156627847e-05,3.716793808665596e-08,1.1890793667588273e-05,1.8939416239028213e-08,5.921987900448178e-05,1.767270803524453e-07,3.577518937178627e-05,2.1260210834788128e-05,1.9371552758963447e-08,1.1266334230721763e-05,9.573718729405228e-09,4.924753573759544e-06,2.91903630299739e-09,1.17779542958929e-05,5.267734425525724e-09,7.141523756764023e-06,3.4519054535126085e-09,2.0822600254677414e-06,1.5644583624884452e-09,3.0161574854089546e-05,4.621790259355557e-08,9.566750155718492e-06,0.0,9.152270854193978e-11,0.0,9.152270854193978e-11,0.0,9.152270854193978e-11,4.196777972886867e-07,1.01105748630522e-10,1.4574284027402128e-07,9.085823541128098e-11,0.0,9.152270854193978e-11,0.0,9.152270854193978e-11
7,-0.27543886441997856,0.00016615906685276907,8.34828386276365e-05,1.964627662390324e-07,8.60012904219809e-05,3.2300792384044384e-07,1.17135867178908e-05,3.052467076891215e-08,3.3715102994493764e-05,4.77583057409668e-08,3.173466054240515e-05,4.7988787816363885e-08,1.1890793667588273e-05,3.179227907295072e-08,5.921987900448178e-05,1.8488055144014636e-07,5.2324185010922004e-05,2.382941554839091e-05,2.0514345103633407e-08,1.1266334230721763e-05,1.065878185976879e-08,4.924753573759544e-06,4.213993014635482e-09,1.4949607752509087e-05,7.008220393825403e-09,1.039225099551011e-05,5.388621069645209e-09,2.0822600254677414e-06,2.9534959007964406e-09,3.5505722741572265e-05,4.778984798616376e-08,1.4368388294647936e-05,0.0,2.064505821857756e-10,0.0,2.064505821857756e-10,0.0,2.064505821857756e-10,1.5713606459777373e-06,3.115450261112628e-10,1.7230726381156636e-07,2.0369369124981184e-10,0.0,2.064505821857756e-10,1.897707512188429e-07,2.0459847630663324e-10
8,-0.2479837521252857,0.0002350907243207956,0.00012365751227018772,3.371842478083606e-07,0.00013507965216874585,5.566031379699663e-07,2.328969686998361e-05,6.452637042287912e-08,4.6499079455247784e-05,8.110125988622264e-08,4.507931548811794e-05,8.280612784792703e-08,3.581746914009809e-05,1.0381048898684786e-07,0.00012015293726602372,4.6154512519306475e-07,7.59212763935328e-05,4.844055621134103e-05,4.9235106744761254e-08,2.513983736615488e-05,3.0294117087859724e-08,7.078187526861068e-06,7.144538036907563e-09,2.039535054787267e-05,1.146762171690679e-08,1.6076924279594396e-05,1.0292762880449418e-08,6.535436429599972e-06,7.188341548173245e-09,7.022316375281833e-05,1.0460214212756001e-07,2.1407834922066295e-05,9.71246455653385e-06,9.47564649641767e-09,0.0,4.5829539605044076e-10,0.0,4.5829539605044076e-10,1.8680992832453835e-06,5.373671395378521e-10,4.820687289053271e-07,4.4944518144605504e-10,0.0,4.5829539605044076e-10,1.560794152852818e-05,2.3565631230247823e-08
9,-0.22052863983059287,0.0003300022704568061,0.00013442174498692671,3.676766475598078e-07,0.00013507965216874585,5.84595750537238e-07,2.328969686998361e-05,1.137392979899116e-07,5.0071751220766015e-05,1.2482692944717322e-07,4.9662351279770036e-05,1.2600036848166216e-07,3.7577562744481876e-05,1.496732188968687e-07,0.00012369314889321915,4.912879270274231e-07,0.00010928776101419108,7.602957722875114e-05,7.380581963198711e-08,5.522774492673244e-05,7.058402165465315e-08,7.691037380254118e-06,1.2730605850392596e-08,3.434668928877227e-05,2.075192693104585e-08,3.2921141792608964e-05,2.035408323890061e-08,1.2661482242203315e-05,1.2921666685363947e-08,9.436342333652647e-05,1.3838887213222147e-07,3.1642007985886074e-05,2.3478599279421753e-05,2.1265831223989316e-08,1.1832613042630502e-05,1.286196540108181e-08,4.13507094121357e-08,9.987207326593098e-10,5.603785403779371e-06,1.599853617715467e-09,9.124113230053466e-06,3.133720765484002e-09,3.5542136920074796e-06,1.4362896705686521e-09,3.1555412000312534e-05,4.8212045222827905e-08
