,Standard_beran,True_proba,NN,Linear,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.00029201992175311554,0.0002566432456451484,0.0013664195144638383,0.00815485691312845,0.005857227287943066,0.001080784798779967,0.0005488853525738108
1,0.0003345178447244768,0.000312172281508433,0.0016114715787909452,0.008245894785578257,0.005077306180832515,0.001053278943621806,0.001227110137030527
2,0.00039373250596244543,0.00034447632419081647,0.001999125863582861,0.009527118204399389,0.0050018201572678105,0.000785701345858255,0.001036282783337504
3,0.0001693637391608194,0.00023412254213252918,0.0008366020621426644,0.005673226634273134,0.004179947365657352,0.0003345422263794563,0.000363868652141287
4,0.000718335508223181,0.000818947237667839,0.0024548740604269587,0.004488081296318023,0.00605957499069445,0.0010326774663837917,0.0014430785927206332
5,0.0003106555414809885,0.00042037021699911414,0.002396145423867335,0.00878101600207183,0.004650743931216147,0.0008456480800840848,0.000593963972116619
6,0.0002297139449657803,0.00019184151441783138,0.001725000739052535,0.006355248012919124,0.0037485360594831526,0.0006639118234629479,0.0010295994328596793
7,0.0018766653990675889,0.00141287783533807,0.0035523351235126925,0.006629533568484081,0.006876012289444738,0.002978408365599851,0.0016488857946425687
8,0.0001656132611905819,0.0001583346221224519,0.0007182107979784345,0.004833506264254126,0.003964777818488511,0.0005899255869859078,0.0006561536441818457
9,0.0002482578105113572,0.0003199007605499683,0.00041349575645551124,0.010771285487004663,0.004706078773073582,0.0009138133856089485,0.0007501719914862113
10,0.0007830275737990281,0.000442120237033617,0.0006695633931232526,0.006391661065158516,0.004146910025542818,0.0005911368776986925,0.0007371314473915034
11,0.0005552717533857319,0.00044862332861584346,0.0006909229622745096,0.004664414089373495,0.0032328766702199863,0.0007678585497815874,0.0013192551524125362
12,0.0004005285344320116,0.0002719195957336611,0.0010791292262986836,0.008039259277451449,0.004547295008554344,0.0007385360766996016,0.0006703944484887996
13,0.001113186428261238,0.000650291830430567,0.0014062607577367539,0.005161145605406494,0.00565299422435692,0.0016140419502312369,0.0007230798860907159
