,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,Standard_beran_test_mode_cdf_0.3,Standard_beran_test_mode_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,True_proba_test_mode_cdf_0.3,True_proba_test_mode_mise_0.3,Prior_proba_cdf_0.3,Prior_proba_mise_0.3,Prior_proba_test_mode_cdf_0.3,Prior_proba_test_mode_mise_0.3,LogisticRegression_cdf_0.3,LogisticRegression_mise_0.3,LogisticRegression_test_mode_cdf_0.3,LogisticRegression_test_mode_mise_0.3,NN_BCE_cdf_0.3,NN_BCE_mise_0.3,NN_BCE_test_mode_cdf_0.3,NN_BCE_test_mode_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,Standard_beran_test_mode_cdf_0.5,Standard_beran_test_mode_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,True_proba_test_mode_cdf_0.5,True_proba_test_mode_mise_0.5,Prior_proba_cdf_0.5,Prior_proba_mise_0.5,Prior_proba_test_mode_cdf_0.5,Prior_proba_test_mode_mise_0.5,LogisticRegression_cdf_0.5,LogisticRegression_mise_0.5,LogisticRegression_test_mode_cdf_0.5,LogisticRegression_test_mode_mise_0.5,NN_BCE_cdf_0.5,NN_BCE_mise_0.5,NN_BCE_test_mode_cdf_0.5,NN_BCE_test_mode_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,Standard_beran_test_mode_cdf_0.7,Standard_beran_test_mode_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,True_proba_test_mode_cdf_0.7,True_proba_test_mode_mise_0.7,Prior_proba_cdf_0.7,Prior_proba_mise_0.7,Prior_proba_test_mode_cdf_0.7,Prior_proba_test_mode_mise_0.7,LogisticRegression_cdf_0.7,LogisticRegression_mise_0.7,LogisticRegression_test_mode_cdf_0.7,LogisticRegression_test_mode_mise_0.7,NN_BCE_cdf_0.7,NN_BCE_mise_0.7,NN_BCE_test_mode_cdf_0.7,NN_BCE_test_mode_mise_0.7
0,1.0637921941865252e-07,3.4179637357973675e-07,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,0.0,1.1682476099225697e-13,3.6434876013385916e-07,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,0.0,1.3275001901107893e-13,3.9285838014421015e-07,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13,0.0,1.5433770684953097e-13
1,0.045589283541762594,0.13625558336510826,0.13725359988971578,0.00013513502641496124,0.13739002508363618,0.0001506732250030332,0.1369529139944425,0.00012342433361804843,0.1373125961973769,0.00012607967375510398,0.13792952089416474,0.0001208462240928386,0.13809979374719905,0.00013080920693302612,0.13685999811732363,0.0001255319021405242,0.13719145335934374,0.0001341077933878224,0.13650275190803857,0.00012631452130043173,0.1368511451892233,0.0001371581915417972,0.14456339916689398,0.14426702692182733,0.0001530589400727005,0.14438139051627252,0.00016301693115017027,0.14467666239596635,0.0001226997208931385,0.14467662403111684,0.00013181888744197209,0.14559379081155827,0.0001278150589205919,0.1455536413545983,0.00014044628955543517,0.1447239471075726,0.00012857472964300582,0.14472067752962225,0.0001319982594961162,0.14447597035351456,0.0001288456315616237,0.14444597365805392,0.0001341827010149247,0.15495147236468015,0.15323726116494912,0.00016277282084125534,0.15343343926583836,0.00018480486570100744,0.15366438743794966,0.0001424351331097357,0.15419152330946273,0.00014250692248360305,0.15447523509583252,0.0001415970409784818,0.15496369712976907,0.00014843514620518957,0.15354414989428902,0.00014670391350585696,0.15414031723916452,0.00014697016876863723,0.15336735918177755,0.00014751235286285014,0.15399687969716108,0.00014945322661347334
2,0.09117846070430577,0.25394532773326906,0.255544131541036,0.00023713713096385795,0.2553904331075809,0.0002609874471259137,0.2554761661760627,0.00021206210505086395,0.25529714188723573,0.0002242113763986039,0.2569954060871469,0.00021400188947637465,0.2566893039455814,0.0002327693875372781,0.25526656067931125,0.0002216908663778438,0.255128129712749,0.000247542470743528,0.2547552727551845,0.00022157031928327553,0.2545885647963882,0.00025495535083598365,0.26822795533486404,0.2675338670299552,0.00024064162286683395,0.2681906492736542,0.00024985600044719926,0.26840895325068426,0.00020623262185922748,0.2687357984954036,0.0002116902146561535,0.26986234887685623,0.00020922080746840597,0.27032165563724553,0.0002257497917478744,0.2685241720731801,0.00021650091767420502,0.2686986075495483,0.0002251109881380724,0.2680790704835845,0.00021700882267147647,0.2682796375326474,0.0002265714478227559,0.28589270539834305,0.2829439676018195,0.0002621871683276282,0.2835723125442568,0.0002849231994095335,0.2839105051009932,0.0002271798470220286,0.2844473183469509,0.00023573555469436842,0.28533936584182257,0.00022632179578849787,0.28596511047159345,0.00023848542266748,0.2837603804196228,0.0002411917503735487,0.2843826441340363,0.00024954693506885607,0.2834544219564953,0.00024365058809622454,0.28413222516115966,0.00025431127634876013
3,0.13676763786684892,0.3555992220713882,0.3571047743762876,0.0003116375393255459,0.35732673050266406,0.00032925739123327533,0.35659353878970734,0.0002777222531720726,0.35709872710809887,0.000279211469796438,0.3587815824601903,0.0002810667292424574,0.3589400283077015,0.00029219007660425544,0.35646060781460526,0.00029134498277903336,0.35689631695883633,0.00031239698731985814,0.3558521638792878,0.00029426537588084684,0.35627231179692326,0.0003226580935950775,0.3740151814501717,0.37272629780143407,0.0003186387766748418,0.3737584532194034,0.00030655503492668044,0.37349999481432755,0.00027053632108331005,0.3745419572262416,0.00024898260660070464,0.375356557918118,0.0002723312594632913,0.37651714756217897,0.00026061393767782247,0.37363721080029,0.00028302130480093113,0.37456871467815434,0.0002715416149245342,0.3731130687147897,0.00028696871017029813,0.37404112454337207,0.0002746752217841768,0.39654444505065634,0.3929796236260351,0.0003363820602994565,0.39360324928159246,0.0003352632164516921,0.394256721205024,0.00028795278546546666,0.3946391528931399,0.00026573764759945214,0.3961610845191554,0.00029312256164569554,0.3965935954905005,0.00026792461994254517,0.3941164893508279,0.0003077981301832076,0.3945526970423977,0.00029546450304346463,0.39376496999767585,0.0003125094684384328,0.39427273354077785,0.0003004088276278673
4,0.1823568150293921,0.44340223574588333,0.4451498168608047,0.00036608118497179703,0.44589388967574517,0.0003634021038498043,0.44452775752338736,0.00032824205087051886,0.44528488865869387,0.0002920769988392858,0.4470827852433914,0.00033228559024815415,0.4475238508202663,0.0003099842936949251,0.44440516047975487,0.0003507801766381454,0.44508052309049057,0.0003311194232051747,0.4438323732523121,0.00035388620915138613,0.4444478100601445,0.00033976010771413377,0.46450947954129906,0.4634549577451094,0.0003716445648866047,0.4639885761341182,0.00032376016941969076,0.46437234714067854,0.00030165509311277466,0.46486471967917525,0.00025899138189896826,0.46650525264706744,0.00030992569712502016,0.4670588152230719,0.0002737414586407822,0.464517143125928,0.0003233226690266196,0.46497346986216115,0.00028245809584037266,0.46392756746875013,0.0003269683120537224,0.46441395601418345,0.0002864702902637248,0.4900505714587958,0.4867479467324577,0.00037103011871894944,0.48702108970421665,0.0003724339665410474,0.48803046848079434,0.0003022039750100748,0.4880701939438774,0.0002981442254610729,0.4902630251712629,0.000314557846360334,0.4903789259911077,0.0003046354107227162,0.4879428566089549,0.0003306771858914554,0.48795783196041503,0.0003332356137754958,0.4876299859293768,0.0003353973162211993,0.48770553408513156,0.0003363206017424286
5,0.2279459921919353,0.5192416244925737,0.5211562333958192,0.00038621513524630594,0.5218051425399102,0.0003952062673110286,0.5201730865273676,0.0003448451303428342,0.5211884198082132,0.0003159069902112019,0.5229384180934642,0.00034757560280907856,0.5236316601890031,0.0003393395418454499,0.5200505635242367,0.0003641807235744515,0.520974376642821,0.0003535093616946573,0.5195051016007269,0.0003673861377569492,0.5203313830745968,0.00036313343761014167,0.5419216425001765,0.5406538639323948,0.0003752576584976875,0.541185969006766,0.0003410503824382496,0.5412655274314158,0.0003040872539220822,0.5419028243422048,0.0002619939127524749,0.5436544237887725,0.000313757135372797,0.5442722360487441,0.00027572523333393864,0.5414266643348306,0.00032474359956775585,0.5420617347305076,0.0002859448007233859,0.540865436152292,0.0003304322708262895,0.541545503850168,0.00028861242079250885,0.5690678169474632,0.5659954074493271,0.0003636223242470702,0.5656057098835034,0.0003867260615400552,0.5670858172103941,0.0003104157721289248,0.5668985967038844,0.0003053588536269412,0.5695632417610315,0.00031806091374053305,0.5692359657817382,0.00030672437496211607,0.5670694208065998,0.0003375711598449551,0.5667953067857573,0.00034233920952539214,0.5667473361848935,0.000342092935345121,0.5666002883215849,0.0003473247711423589
6,0.27353516935447847,0.5847474954731997,0.586668760283227,0.0003915020321355775,0.5876497787249548,0.0003911118214768073,0.5858696003588362,0.00035064940279836316,0.5871047267732633,0.0003262131120299522,0.5886989068325511,0.0003552399970028406,0.5896609484603035,0.0003473707682574535,0.5857869448227412,0.00037103243262995056,0.5869136248168207,0.00036411331740174297,0.5853031978120822,0.0003771368264396926,0.5863436073451116,0.0003739322958966092,0.608142864172477,0.6066437526899332,0.0003562755473081567,0.6074889815560893,0.0003407693892379895,0.6072615054929404,0.00031414277213860176,0.607877158057845,0.00027713715565967303,0.6097640030380346,0.00031481361553448113,0.610422562996227,0.00028871431881799384,0.6073768273536392,0.00032968399811742237,0.608062259815525,0.0003055758511581821,0.6068901748591196,0.00033409960945690874,0.6075967666393322,0.0003112951226226958,0.6358412501379631,0.6322501139667956,0.00035250194927793547,0.632194017835179,0.00035760356674739637,0.633500672781311,0.000308321606768061,0.6334602001467247,0.00028857403258552514,0.635888428176214,0.00031013726511066816,0.6358099577955464,0.0002877265277829259,0.6335072495525306,0.0003301906795439109,0.6333342085749227,0.0003265286122223804,0.6332142738614186,0.0003353854155918989,0.6331894136217391,0.00032891305027611055
7,0.31912434651702165,0.6413278451284794,0.6435452945233812,0.00037525612838406876,0.643908629597937,0.0003907919550598929,0.6426103008933833,0.0003353249707402787,0.6434741902304991,0.00033481612041995915,0.6455080952479599,0.00034365335430785196,0.6460189990978675,0.0003552760937441287,0.6425745006157058,0.00035299062891634556,0.6433068922145958,0.00037278942894187746,0.6421741143655791,0.0003574816624567334,0.6427858563559093,0.0003814637760702305,0.6647909415825022,0.6636463036068921,0.00032311269760134775,0.6646346496068756,0.0003341056876295435,0.6641458388857324,0.00029427290808126816,0.6647064459278862,0.000277292372123606,0.666639523842875,0.00029217556744321626,0.6672769315152345,0.00029080777329733613,0.6642235956243824,0.00030815332687765925,0.6648746791124996,0.00030084565728945046,0.6638067072019261,0.000310742184992963,0.6645174515597733,0.00030477172649511603,0.692268063708497,0.688786280508051,0.000336080450820111,0.688377098322698,0.0003513765984123803,0.6899305770511938,0.00027876684129405645,0.6897095947821263,0.0002924635704009096,0.6923334544306472,0.00027825021528044897,0.6920653610429726,0.0002892911257132882,0.6899492189371916,0.00030230314272866496,0.6896180415576257,0.00031798791459853557,0.689763181934253,0.00030752938567536465,0.6895451899257982,0.0003206686842358859
8,0.36471352367956483,0.6901988229384,0.6927686390631776,0.0003662049787565294,0.692345511892919,0.0003751649887114873,0.6918711933218056,0.0003218924409325741,0.6919290417779048,0.0003189069859568835,0.6947077937374462,0.0003340226475500458,0.6944519333534142,0.00033761369985880796,0.6918344640414416,0.00034181663216679894,0.6917443226373284,0.0003557740420149765,0.6915216676958584,0.00034789070226156276,0.6913511656551647,0.00036127688864016986,0.7132497980217891,0.7122440485781694,0.0003016146288560775,0.7123705311950593,0.00029748197043434686,0.7127870389249579,0.00027451353271524913,0.7125499632877277,0.0002571621132902409,0.7151848876215503,0.00027354960175610544,0.7150708453282971,0.0002624547787832277,0.7128034350595802,0.00028670476609335156,0.7127327883272432,0.0002808703255745542,0.7124649781252989,0.00028908089509139753,0.7124596501981227,0.0002884928122830508,0.7399514781682583,0.7360904843344871,0.00032313012623458293,0.7355168382912162,0.00032488594026716536,0.7373723342579157,0.00025972942857100675,0.7368559756126631,0.0002711327146119383,0.7396371246311494,0.00025666152899483414,0.7390957120943183,0.00026169170682893613,0.7374487708407057,0.0002773268267313037,0.7368037523022037,0.0002936903545183474,0.7373185222891028,0.0002812791709306295,0.7367436218816065,0.0002984417368414905
9,0.410302700842108,0.7324108715851319,0.7348447903200046,0.000355172227073817,0.7345136700739091,0.0003473965513806617,0.7339610637266134,0.000303897003534645,0.7340874782727094,0.00028834473700569004,0.7367038400152035,0.000312001378237967,0.736559156752489,0.0003039562817802181,0.7338586910348152,0.00032330030258549355,0.7339291156526031,0.00032302247486051084,0.7336349624692159,0.000328965155155578,0.7336225849195986,0.00032973417798046417,0.7547032925580014,0.7537171521196777,0.0002794651163067091,0.7533088757842961,0.0002796560495860786,0.754188078286952,0.000267980320088861,0.7536367389713855,0.00023483868963736283,0.7565286229426631,0.0002647821542927222,0.7560359616769762,0.00023732108913522953,0.7542229478647987,0.00027935768000635487,0.7537786016498738,0.00025609935923769317,0.7539635074425507,0.0002839402499048404,0.7535649678092228,0.0002647542253469579,0.7802462931802601,0.7763490777163837,0.0003124985537866606,0.7760470555364406,0.00031065997731669965,0.7775197833204144,0.0002485669375718594,0.7774288655637052,0.00025172204593200566,0.7796883217059204,0.0002416806838104805,0.7795222957287609,0.0002439034854669981,0.7775912066293076,0.00026587295276769536,0.7774056701975053,0.0002766408432197337,0.7775161945210652,0.0002692355376587901,0.777356031204505,0.00028066170269708967
