,Standard_beran,True_proba,NN,Linear,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.0004224337394804334,0.00040348737065440393,0.00030633583372431623,0.009790466761374142,0.005912469892716977,0.0034862097603897396,0.0011108325963266248
1,0.00047827983589216215,0.0004195380347867979,0.0005051194002090605,0.011122238074389158,0.006107974926457461,0.0036793028850437715,0.0007103761732034198
2,0.0004755663504462913,0.0004659964707648765,0.006538230541332682,0.011530534886584239,0.006846606519978103,0.0026280042800392407,0.0005577878932042212
3,0.0008020509390882377,0.000363088875801419,0.0014049609110977984,0.009724589834797157,0.007183146850544831,0.0032654903542395893,0.0010767849808788832
4,0.00086642051831232,0.000909346054284873,0.006234790088810849,0.01100567762026105,0.009031431446889853,0.003415135391799297,0.0012772123586440776
5,0.0008534988464685197,0.00031777606057176465,0.000446785847982095,0.008831144829833767,0.007815968541841571,0.0024161119556701284,0.0010372947628136085
6,0.00036082237421916234,0.0006442280583140362,0.007831260580187707,0.01349000018520633,0.008938391979959012,0.003105398593369128,0.001036889896970568
7,0.000792889507794476,0.0005875209743688961,0.0028476341473430006,0.004196954329550036,0.00678153207148406,0.004192232708052881,0.002380485913641605
8,0.0006855076517192051,0.0009177248711386934,0.0015278226221778202,0.02961155619301295,0.007565650640434647,0.001440310265913518,0.0006156563615784043
9,0.00042130310504178895,0.0003683372263931633,0.3094661843977507,0.006424202975143245,0.008542364476326584,0.0025715890802688376,0.0011595038527582014
