,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7
0,1.1485183802118e-06,3.6901827468794105e-06,0.0,7.16329516664449e-06,7.370623214357774e-06,7.351518674388879e-06,1.361744870536646e-11,5.092029476683101e-09,5.391828212269611e-09,5.363843235943041e-09,3.933667715334278e-06,0.0,4.1226915498160376e-06,4.242033749022322e-06,4.231036747138761e-06,1.5473741694663187e-11,1.6826977058875414e-09,1.7815852720673337e-09,1.7723539519493003e-09,4.241469383065479e-06,0.0,3.742505627679638e-07,3.850863240972835e-07,3.8408783843424387e-07,1.7990062527481872e-11,2.882166629354498e-11,2.9552546521166e-11,2.94842156765376e-11
1,0.03673362701274313,0.11132629211537698,0.11180162891250248,0.11209637932355719,0.1119909179499384,0.11161938315390413,0.00012011698280234313,9.570238145064708e-05,9.607253340799682e-05,9.494570069960554e-05,0.11821998705821378,0.11933400615076656,0.11946913242009267,0.1197372157645545,0.11951364415415716,0.00013772336228710605,9.024472412326414e-05,9.595916904315089e-05,9.657752404324389e-05,0.12685817959751294,0.12698667501959487,0.12625126700432493,0.1268502426554685,0.12667647387916642,0.00014256201680144722,0.0001197506055508302,0.00012957917394041172,0.00012841949775737046
2,0.07346610550710604,0.21025612661537968,0.21288229870420394,0.2123258501887561,0.2122450958463443,0.21161979291802396,0.00020442480427627097,0.0001542613800005005,0.00015615150735211506,0.00015609985124552062,0.22246095019612572,0.2250818142940158,0.22457976758605092,0.22503036816711663,0.2246753781049759,0.00023635066545261724,0.00016542713682611028,0.00017363685240631861,0.0001728260911485353,0.23762012785334502,0.2378083588113192,0.23622820421146148,0.2372831829478861,0.23704971441013623,0.0002272691766170997,0.0001908491956797776,0.00020622125141807977,0.00020478032005546035
3,0.11019858400146895,0.2981727938894779,0.2996512671516507,0.29875973434196046,0.29869326823513537,0.2979198968059066,0.0003103533061744126,0.00023792904896701388,0.0002389283057333052,0.00024352870064751238,0.3143789095956473,0.31555719789972086,0.31479942231912705,0.31553919859740953,0.3150256545600191,0.00024926811123989314,0.00021935860715432628,0.00021399636114938822,0.00020964775870971908,0.33433142718278336,0.33474722973054793,0.33297910663494323,0.33426415193257064,0.3340922569846857,0.0002603395524079586,0.00023729624722037981,0.00025664643874136493,0.00025346995833847263
4,0.14693106249583188,0.3763023128930126,0.3789781240919309,0.3777857827166492,0.37779361904422915,0.37693575150582936,0.00039754769293763896,0.00034031073635716695,0.0003540785072620463,0.0003563755883417286,0.39543064785514603,0.39781980194385136,0.39624625213631254,0.3970765818287966,0.39648518247896347,0.00024868533879565674,0.0002301876197765923,0.00024021845183557787,0.00023459629893670157,0.4187744652953399,0.42012319569046036,0.4175620423444262,0.4191769825774909,0.41903371983408294,0.00040709950428312146,0.00033681928696447863,0.00037795625946547497,0.00037507411840990366
5,0.1836635409901948,0.4457342184575458,0.44618440918821883,0.44652600656083075,0.446494685894468,0.44560421976667586,0.0003855423711141906,0.00033721096569374486,0.0003560948292774505,0.0003582609454982631,0.466900731806123,0.46758342365515687,0.46668459944539625,0.4676854916848492,0.4671275624027359,0.0002691488118699034,0.00026829401880310255,0.00028063566268877836,0.000279137430720358,0.49250552604129083,0.4926995639463815,0.4913726079187562,0.493121066659141,0.49293831118148906,0.00036776482452681247,0.00033080254377071324,0.0003711366400186216,0.00036391736982047286
6,0.2203960194845577,0.5074367551147108,0.5071635810584466,0.5079172792978529,0.5080308747893338,0.507232577348903,0.00035512850159317446,0.0003188449479295585,0.00033293951439553634,0.00033538161230410916,0.5299218712615876,0.5286757239432577,0.5289417062209516,0.5298460068843682,0.5292945736492188,0.0002442478224959224,0.00022926919941259556,0.0002457912704066149,0.00024354741962077331,0.5568834716983021,0.5556607430190273,0.5554520123793574,0.5574337519630743,0.5572377058460324,0.0003839364165372321,0.00035199934228212,0.00040196445834617394,0.00039180408013273963
7,0.2571284979789207,0.5622703794978151,0.5629430984189576,0.5634595737547619,0.5636173851414956,0.5629647053661958,0.000392042391258705,0.00033343827981728016,0.00033886361013689447,0.00034131918230484996,0.5854928710240812,0.5849115170027807,0.5846551286503897,0.5856057624537298,0.5850603678246218,0.00027481852393813466,0.0002416519370836041,0.00026189294786350113,0.0002614250528927345,0.6130947867816094,0.612306895289412,0.6119137816080762,0.6138984618102032,0.6136940699669801,0.00031150633080533513,0.00026576797810449007,0.0003080109783909248,0.00029984935488402265
8,0.2938609764732836,0.6109997596154189,0.611406178880245,0.6117162159191074,0.6118353629728936,0.6112901616018486,0.00040076383938794375,0.00033877926120770015,0.0003568762716451602,0.0003580809778315499,0.6344944606698119,0.6330248670450346,0.6324768962099953,0.6336263908175028,0.6331567525719112,0.0002568089689917315,0.0002164550415719092,0.00023960500472345662,0.0002396185774902876,0.6621754449347748,0.6610380582070218,0.6612001586670793,0.6631778206941135,0.6629048450346153,0.00028922470984517866,0.0003066984654141779,0.0003494613666327141,0.00034262363946941954
9,0.33059345496764647,0.6543044383296273,0.6546619758319803,0.6549898910800575,0.6551338899304828,0.6546389336036837,0.000402228558611932,0.000330380335835153,0.0003403588843867435,0.000341838961966623,0.6777032529908236,0.6763210497961913,0.6756875419152989,0.6768654307733519,0.6764933083376993,0.00026992489148118694,0.00025263478298722677,0.0002773415628361901,0.0002763858706268542,0.7050300019074732,0.703853704934336,0.7035245319812584,0.7054279231354595,0.7052387454358963,0.00028607024161155154,0.00024118706918878862,0.0002829591149417841,0.00027958660783943836
