,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,NN_MSEloss_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,NN_MSEloss_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,NN_MSEloss_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,NN_MSEloss_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,NN_MSEloss_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,NN_MSEloss_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
0,2.680656012242976e-07,8.612944058194283e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418280534958409e-13,7.418280534958409e-13,7.418280534958409e-13,7.418280534958409e-13,7.418280534958409e-13,7.418280534958409e-13,7.418280534958409e-13,9.181242627168803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.429521617894131e-13,8.429521617894131e-13,8.429521617894131e-13,8.429521617894131e-13,8.429521617894131e-13,8.429521617894131e-13,8.429521617894131e-13,9.899657753048894e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800322362750139e-13,9.800322362750139e-13,9.800322362750139e-13,9.800322362750139e-13,9.800322362750139e-13,9.800322362750139e-13,9.800322362750139e-13
1,0.042901590112422616,0.1287643686443848,0.1281071760143971,0.12826503029598194,0.1286015585848754,0.12772998253407378,0.12784297754380755,0.1279190700507284,0.12822263536712572,0.00011623318076679847,9.882252153062469e-05,9.71686683354333e-05,9.154467224826738e-05,9.811256949467021e-05,9.552173704666064e-05,0.00014237607214299426,0.13665245019362188,0.13570530272084402,0.1357408938097821,0.13590894701878145,0.13590507419906783,0.1358541354932883,0.13554394633700292,0.1357220297805549,0.0001233554558007435,0.0001040800951500741,0.00010868816639882597,0.00010899959479610772,0.00010904462300355058,0.00011309733511392248,0.00017453018345514208,0.1465220503464436,0.14607704017081125,0.1464008699152279,0.14658859261247123,0.1467915981234932,0.14696661871923788,0.1465492830079579,0.14614307479402858,0.00011251599581382368,7.657432293916214e-05,9.022852189171338e-05,8.612155484641505e-05,8.301668559775089e-05,8.496675667629245e-05,0.00013877376258604707
2,0.08580291215924402,0.24094782088898703,0.2395460121661284,0.23957200485644964,0.23972202790898936,0.2386158772604379,0.23877211455955855,0.238804179093395,0.23883156626602034,0.00017611721101955035,0.0001414792674280369,0.0001473073523378793,0.00014416581657593485,0.00015033037864052684,0.0001495313973086076,0.00022671094023555085,0.25463032390133916,0.25317298867633,0.25297305377277485,0.25319179717817103,0.25309341270367475,0.25310089836604854,0.2525667308849231,0.2533206843267812,0.00017156079225602138,0.00013538663728489815,0.00014064276294633045,0.00014261316723509978,0.00014684514751022397,0.0001494470862035702,0.0002228511559513283,0.2715746683390132,0.27056994323943984,0.2708806982515264,0.27114672473517126,0.27173608124030624,0.2717731397748126,0.271229310333051,0.2709060166703861,0.00022215476052126016,0.00014233612224820124,0.00016843938537767906,0.00016407535747328905,0.00015436696676404145,0.00016345002180393777,0.0002821191386525618
3,0.1287042342060654,0.3386861259144208,0.33804729303779885,0.3379231599970951,0.33811279103167197,0.33666422972768373,0.33671424344329814,0.33712912596068084,0.3369337865810595,0.00022103351281429397,0.0001505363312600379,0.000167917629308109,0.0001638708508264217,0.0001659862842832878,0.00016433336450568026,0.0002782175496578669,0.35648632561472965,0.3559044918213972,0.3546839783491027,0.35500343852484356,0.35493950252094186,0.35504360930606105,0.35448341547851636,0.35631933819599704,0.00017352341572915035,0.00016134992271798308,0.00017135565023444584,0.00017144079966510637,0.00017174848048225066,0.00017667589918051946,0.0002519196237632077,0.3783044260009282,0.37586778444634916,0.3757174746795997,0.3761442974755587,0.37691237919307663,0.3768914528627933,0.3761031076994897,0.3764383164990357,0.00028251796725685407,0.00019952879521846392,0.00023611355108987494,0.00022374505062697068,0.00021628141800394602,0.00022853793810550317,0.00036297024403015855
4,0.1716055562528868,0.42383929314282887,0.42325401352759795,0.42346619448808265,0.42373794730751285,0.4220981915116019,0.4221336496253226,0.4227652419083156,0.42260738273274767,0.0002188711025875752,0.00017469076297742584,0.00019080489701391365,0.00018474511508080163,0.00019204213902782163,0.00018383091989521228,0.0003076335810292759,0.4444235358643459,0.44428893971467653,0.44312681127576126,0.44344781180304355,0.4434175262949181,0.44354288518610874,0.4429313190363817,0.4444575739648156,0.0002140954053605955,0.00017471899288503672,0.00019345080306631225,0.0002024386523294588,0.00020365425891161987,0.00020434256563927426,0.0002931726326836862,0.469396010914792,0.4666497361618989,0.46712431479337435,0.46760220599812113,0.4684547130928497,0.4684472839866902,0.46761511056630267,0.4676857074082016,0.0003407717783040243,0.0002259886111035926,0.00026742076608214394,0.0002592030158482225,0.0002495637395171645,0.00025855093960899176,0.0004350329606882717
5,0.2145068782997082,0.49802783045317356,0.49805930131095527,0.4976671986518544,0.4980284586598285,0.4964088881850453,0.4963719393598961,0.4971325944245963,0.4971262213882811,0.00021542025128174207,0.00017381246726737643,0.0001832591785477206,0.0001813059771465195,0.0001915616816756494,0.0001786343205377684,0.0003268830940423188,0.5203439805745628,0.5194895056271879,0.5182198678057615,0.5185940183223777,0.518544779513596,0.5185852168874948,0.5180860257590819,0.5202208646488647,0.00020568586697564266,0.00017851445358435674,0.00018892421061042955,0.0001962042112416226,0.00019755260007022795,0.0002007281882482476,0.00033438052778712125,0.5471407470023972,0.5429915090998481,0.5435007988545366,0.543767636318246,0.5449195415536177,0.5449179092143289,0.5440228929408935,0.5435171517135724,0.0003000826259990321,0.00019374936270087867,0.00022489537100091127,0.00021487171957777827,0.00020694458564461023,0.00021527641019905032,0.00039314151282687836
6,0.25740820034652956,0.5626635832665136,0.5621398088108196,0.561579859309455,0.561959286733826,0.5604078966748967,0.5604851574539719,0.5611805844741654,0.5606518346295154,0.0002311214152381964,0.00020879137732826656,0.0002124767282219936,0.0002154280297925376,0.00022772584570343295,0.00021614280399234544,0.00038147940771807783,0.5858897706745192,0.5856935980312952,0.5846498155130968,0.5851731736026516,0.5851403964148032,0.5852982935088993,0.5848133749647499,0.5856992043717855,0.0001962096788448619,0.00015881920549545706,0.00017212528785356786,0.00017251077955489458,0.00017590116910080452,0.00017902171658600315,0.0003292617416119124,0.6134942306424811,0.6095265611484797,0.6104203315482499,0.6107235630517193,0.6116722142650179,0.6117145224027871,0.6110671400519437,0.6098978582055563,0.00034486215366465807,0.0002493599040424099,0.0002762832815195733,0.0002693009781911166,0.0002578173515470542,0.00026444478303321327,0.00047269889800070116
7,0.30030952239335096,0.618976602679078,0.618389347892554,0.6182405888232205,0.6186671926257971,0.6171711440028148,0.6172728961736309,0.6178912181496735,0.6176104835897791,0.0002252377646789135,0.00018860385108170963,0.00019519170796435622,0.00019758966296001785,0.00020849612792118693,0.00020002014401870625,0.0003521458495764887,0.6424786199130353,0.6410160933748807,0.6405194003161919,0.6409166758524332,0.6410520403842195,0.6411621248646504,0.6406712172541913,0.6408643174369528,0.00020379349063565989,0.00015598491269053344,0.00017306874436956508,0.00017738339302494848,0.0001773120636501863,0.0001800663338740342,0.0003403292707982114,0.6701255218750308,0.6654022714737242,0.6662992729555844,0.6665608262927588,0.6676920398585838,0.6676865457777633,0.667025410264928,0.6655030921130879,0.0003491219019189749,0.0002562634539506356,0.000289925828180652,0.000284277433429037,0.0002751508628272306,0.0002772078056469412,0.0004756888800731539
8,0.34321084444017236,0.6680385539573086,0.6679052701833816,0.6680202490525367,0.6683055823704845,0.6669424998719591,0.6669915966118225,0.6675934162845087,0.6672115364817156,0.0002130348295368999,0.00018420685994399532,0.00018433780620562767,0.00018752762500868833,0.00019193963632282244,0.00019033869452982552,0.00033950962440951383,0.6913345091052481,0.6903701549711091,0.690056700059872,0.6904387858436817,0.6905050994465536,0.6906824911671805,0.6902151587678478,0.6903784747919767,0.00018446658017302021,0.0001434748768837262,0.0001587876967959763,0.00015775881213323493,0.0001595860955734488,0.00015827448469979101,0.00028435717739679246,0.7184591280510368,0.7137845940338815,0.7145795210264175,0.7148294572910526,0.7159841807101697,0.7159673030249448,0.7153981746778615,0.7137638645103128,0.0003119376714388186,0.00023408135981402612,0.00026169305937242106,0.000255698980474068,0.0002490848303534959,0.0002484837106341186,0.0004083502194069305
9,0.38611216648699376,0.7107831108703841,0.7105106598949966,0.7107150255576559,0.7108757972216921,0.7097002123721868,0.7098172104415669,0.7102787885116032,0.7100202877248973,0.00021991434868380384,0.00018424330959853068,0.0001914317311774971,0.0001940931068538117,0.0001968226501965955,0.00019253418209515567,0.00033319114228762964,0.7335141600591176,0.7315379135488251,0.731174371597152,0.7315555954774225,0.7316177403208777,0.7318761770225016,0.7313488650993842,0.731576947830292,0.000177549449702516,0.000169778774066422,0.00018069473801572984,0.00017248344414580468,0.0001775217645801681,0.0001789929484460763,0.00026359339236357686,0.759710835987276,0.7558547375444085,0.756515802534309,0.7566135049453899,0.7577579313365307,0.7577610342502044,0.7573104338633725,0.7552658903418066,0.0003265166943942228,0.0002449314378760329,0.00026207371740317553,0.0002573756972626494,0.00025121272265375477,0.000250158798344196,0.00039971788085352067
