,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,Subramanian_cdf_0.3,Subramanian_mise_0.3,NN_two_steps_cdf_0.3,NN_two_steps_mise_0.3,NN_two_steps_with_delta_cdf_0.3,NN_two_steps_with_delta_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,Subramanian_cdf_0.5,Subramanian_mise_0.5,NN_two_steps_cdf_0.5,NN_two_steps_mise_0.5,NN_two_steps_with_delta_cdf_0.5,NN_two_steps_with_delta_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,Subramanian_cdf_0.7,Subramanian_mise_0.7,NN_two_steps_cdf_0.7,NN_two_steps_mise_0.7,NN_two_steps_with_delta_cdf_0.7,NN_two_steps_with_delta_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,0.022467053785524018,1.1340596864029006e-05,0.0,1.28609137232425e-10,1.1487032479831626e-05,5.9887452601071595e-12,0.0,1.28609137232425e-10,0.0008709116925883009,8.618806878199809e-07,0.0002970497146243578,1.0259750307249559e-07,0.0009861663595499427,1.0488452278732343e-06,0.00033856316180858937,1.2946261774282588e-07,0.0,1.28609137232425e-10,1.1340596864029006e-05,0.0,1.28609137232425e-10,1.1487032479831626e-05,5.9887452601071595e-12,0.0,1.28609137232425e-10,0.0008709116925883009,8.618806878199809e-07,0.0002970497146243578,1.0259750307249559e-07,0.0009861663595499427,1.0488452278732343e-06,0.00033856316180858937,1.2946261774282588e-07,0.0,1.28609137232425e-10,1.1340596864029006e-05,0.0,1.28609137232425e-10,1.1487032479831626e-05,5.9887452601071595e-12,0.0,1.28609137232425e-10,0.0008709116925883009,8.618806878199809e-07,0.0002970497146243578,1.0259750307249559e-07,0.0009861663595499427,1.0488452278732343e-06,0.00033856316180858937,1.2946261774282588e-07,0.0,1.28609137232425e-10
1,0.04514425182706028,9.199990975938795e-05,0.00011617534316189005,1.0979939461954587e-07,9.059811218200154e-05,2.3135365129038307e-10,0.00017374292440741623,2.654671372426033e-07,0.001851210208734732,3.5642553277293955e-06,0.0007491608610012606,6.244455707983966e-07,0.0021432361271097487,4.633266653959635e-06,0.000854530038298667,7.873259846054472e-07,0.00022899276036151273,4.6629571244671427e-07,9.199990975938795e-05,0.00011617534316189005,1.0979939461954587e-07,9.059811218200154e-05,2.3135365129038307e-10,0.00017374292440741623,2.654671372426033e-07,0.001851210208734732,3.5642553277293955e-06,0.0007491608610012606,6.244455707983966e-07,0.0021432361271097487,4.633266653959635e-06,0.000854530038298667,7.873259846054472e-07,0.00022899276036151273,4.6629571244671427e-07,9.199990975938795e-05,0.00011617534316189005,1.0979939461954587e-07,9.059811218200154e-05,2.3135365129038307e-10,0.00017374292440741623,2.654671372426033e-07,0.001851210208734732,3.5642553277293955e-06,0.0007491608610012606,6.244455707983966e-07,0.0021432361271097487,4.633266653959635e-06,0.000854530038298667,7.873259846054472e-07,0.00022899276036151273,4.6629571244671427e-07
2,0.06782144986859653,0.00031191299545940465,0.0002791680141113534,3.0381238572339005e-07,0.0003124354628091158,1.960417831151285e-09,0.0004070408230120054,7.472237827382627e-07,0.003003285356541953,8.381983814308138e-06,0.001316007459280834,1.5329652398677746e-06,0.003540402475467086,1.14198166286605e-05,0.0015090254490276289,1.965543033428922e-06,0.0005378969524359284,1.3337544225508813e-06,0.00031191299545940465,0.0002791680141113534,3.0381238572339005e-07,0.0003124354628091158,1.960417831151285e-09,0.0004070408230120054,7.472237827382627e-07,0.003003285356541953,8.381983814308138e-06,0.001316007459280834,1.5329652398677746e-06,0.003540402475467086,1.14198166286605e-05,0.0015090254490276289,1.965543033428922e-06,0.0005378969524359284,1.3337544225508813e-06,0.00031191299545940465,0.0002791680141113534,3.0381238572339005e-07,0.0003124354628091158,1.960417831151285e-09,0.0004070408230120054,7.472237827382627e-07,0.003003285356541953,8.381983814308138e-06,0.001316007459280834,1.5329652398677746e-06,0.003540402475467086,1.14198166286605e-05,0.0015090254490276289,1.965543033428922e-06,0.0005378969524359284,1.3337544225508813e-06
3,0.0904986479101328,0.0007409097943237094,0.0007518258226845214,7.319609941851061e-07,0.0007484925565917688,7.697040784078582e-09,0.0011377712824212865,1.981047015300418e-06,0.0043212351670854805,1.4906262670734285e-05,0.0022546165441107197,3.4224452362786406e-06,0.005206412434661558,2.186497294653056e-05,0.002575931092217622,4.594113553326327e-06,0.001512774241720875,3.7853461101933808e-06,0.0007409097943237094,0.0007518258226845214,7.319609941851061e-07,0.0007484925565917688,7.697040784078582e-09,0.0011377712824212865,1.981047015300418e-06,0.0043212351670854805,1.4906262670734285e-05,0.0022546165441107197,3.4224452362786406e-06,0.005206412434661558,2.186497294653056e-05,0.002575931092217622,4.594113553326327e-06,0.001512774241720875,3.7853461101933808e-06,0.0007409097943237094,0.0007518258226845214,7.319609941851061e-07,0.0007484925565917688,7.697040784078582e-09,0.0011377712824212865,1.981047015300418e-06,0.0043212351670854805,1.4906262670734285e-05,0.0022546165441107197,3.4224452362786406e-06,0.005206412434661558,2.186497294653056e-05,0.002575931092217622,4.594113553326327e-06,0.001512774241720875,3.7853461101933808e-06
4,0.11317584595166906,0.0014485933930327244,0.0012998724762467568,1.464168324080475e-06,0.0014470648657950436,2.6152114362998178e-08,0.001986150652323111,3.900594304363373e-06,0.005780002819753132,2.2077146248513932e-05,0.003340297943616852,5.8096360577086964e-06,0.007117276569052643,3.550133201259039e-05,0.003834169173850623,8.1323631660446e-06,0.0026522678895232895,7.904708968883491e-06,0.0014485933930327244,0.0012998724762467568,1.464168324080475e-06,0.0014470648657950436,2.6152114362998178e-08,0.001986150652323111,3.900594304363373e-06,0.005780002819753132,2.2077146248513932e-05,0.003340297943616852,5.8096360577086964e-06,0.007117276569052643,3.550133201259039e-05,0.003834169173850623,8.1323631660446e-06,0.0026522678895232895,7.904708968883491e-06,0.0014485933930327244,0.0012998724762467568,1.464168324080475e-06,0.0014470648657950436,2.6152114362998178e-08,0.001986150652323111,3.900594304363373e-06,0.005780002819753132,2.2077146248513932e-05,0.003340297943616852,5.8096360577086964e-06,0.007117276569052643,3.550133201259039e-05,0.003834169173850623,8.1323631660446e-06,0.0026522678895232895,7.904708968883491e-06
5,0.1358530439932053,0.0025041698355454172,0.002375159028592689,2.6676960811044616e-06,0.002497763651783968,5.67821087357323e-08,0.003571817722875682,7.298785024598762e-06,0.007452677929791724,2.914123816135399e-05,0.004971793877173014,9.75981508824762e-06,0.009388762649411677,5.260412358836692e-05,0.00570115248216827,1.4414612535128286e-05,0.004761828358685227,1.6404006851951536e-05,0.0025041698355454172,0.002375159028592689,2.6676960811044616e-06,0.002497763651783968,5.67821087357323e-08,0.003571817722875682,7.298785024598762e-06,0.007452677929791724,2.914123816135399e-05,0.004971793877173014,9.75981508824762e-06,0.009388762649411677,5.260412358836692e-05,0.00570115248216827,1.4414612535128286e-05,0.004761828358685227,1.6404006851951536e-05,0.0025041698355454172,0.002375159028592689,2.6676960811044616e-06,0.002497763651783968,5.67821087357323e-08,0.003571817722875682,7.298785024598762e-06,0.007452677929791724,2.914123816135399e-05,0.004971793877173014,9.75981508824762e-06,0.009388762649411677,5.260412358836692e-05,0.00570115248216827,1.4414612535128286e-05,0.004761828358685227,1.6404006851951536e-05
6,0.1585302420347416,0.003976230082984311,0.003994132238209732,4.833505745482859e-06,0.003937232038025561,1.343775032569209e-07,0.006039227163181234,1.509423192277367e-05,0.009334334230502046,3.522671804050138e-05,0.007216081349472305,1.6848952540017578e-05,0.012020998033363671,7.255423952953095e-05,0.008243361633387913,2.576035540888215e-05,0.008028278089759979,3.5961599563800954e-05,0.003976230082984311,0.003994132238209732,4.833505745482859e-06,0.003937232038025561,1.343775032569209e-07,0.006039227163181234,1.509423192277367e-05,0.009334334230502046,3.522671804050138e-05,0.007216081349472305,1.6848952540017578e-05,0.012020998033363671,7.255423952953095e-05,0.008243361633387913,2.576035540888215e-05,0.008028278089759979,3.5961599563800954e-05,0.003976230082984311,0.003994132238209732,4.833505745482859e-06,0.003937232038025561,1.343775032569209e-07,0.006039227163181234,1.509423192277367e-05,0.009334334230502046,3.522671804050138e-05,0.007216081349472305,1.6848952540017578e-05,0.012020998033363671,7.255423952953095e-05,0.008243361633387913,2.576035540888215e-05,0.008028278089759979,3.5961599563800954e-05
7,0.18120744007627784,0.00593248511034422,0.005932601971862548,7.500207063346627e-06,0.005888456223159869,2.7623752315307373e-07,0.009029481648368283,2.8601538228338884e-05,0.011525104250155236,3.9794645390161485e-05,0.009907875359302449,2.619285356505774e-05,0.015187998059083241,9.704445299379657e-05,0.011337457753612772,4.169236586892174e-05,0.01198962453173955,7.155788007071653e-05,0.00593248511034422,0.005932601971862548,7.500207063346627e-06,0.005888456223159869,2.7623752315307373e-07,0.009029481648368283,2.8601538228338884e-05,0.011525104250155236,3.9794645390161485e-05,0.009907875359302449,2.619285356505774e-05,0.015187998059083241,9.704445299379657e-05,0.011337457753612772,4.169236586892174e-05,0.01198962453173955,7.155788007071653e-05,0.00593248511034422,0.005932601971862548,7.500207063346627e-06,0.005888456223159869,2.7623752315307373e-07,0.009029481648368283,2.8601538228338884e-05,0.011525104250155236,3.9794645390161485e-05,0.009907875359302449,2.619285356505774e-05,0.015187998059083241,9.704445299379657e-05,0.011337457753612772,4.169236586892174e-05,0.01198962453173955,7.155788007071653e-05
8,0.2038846381178141,0.008439455595604856,0.008629285297999372,1.0087657417779915e-05,0.00835488567287623,4.603226424895079e-07,0.013206257207201422,4.824560289429646e-05,0.013995301874717456,4.1795264934630565e-05,0.013366278406745306,3.88222707901575e-05,0.01886235921392012,0.00012462181440594687,0.015280862619979862,6.4350804609825e-05,0.01749600471853528,0.00012944048958660965,0.008439455595604856,0.008629285297999372,1.0087657417779915e-05,0.00835488567287623,4.603226424895079e-07,0.013206257207201422,4.824560289429646e-05,0.013995301874717456,4.1795264934630565e-05,0.013366278406745306,3.88222707901575e-05,0.01886235921392012,0.00012462181440594687,0.015280862619979862,6.4350804609825e-05,0.01749600471853528,0.00012944048958660965,0.008439455595604856,0.008629285297999372,1.0087657417779915e-05,0.00835488567287623,4.603226424895079e-07,0.013206257207201422,4.824560289429646e-05,0.013995301874717456,4.1795264934630565e-05,0.013366278406745306,3.88222707901575e-05,0.01886235921392012,0.00012462181440594687,0.015280862619979862,6.4350804609825e-05,0.01749600471853528,0.00012944048958660965
9,0.22656183615935035,0.011562118209612744,0.012087465793486749,1.525850345062635e-05,0.011520792750575442,7.758042981230818e-07,0.018543179385808312,8.701230467056502e-05,0.01689395182325327,4.214531913939184e-05,0.01765841384849241,5.860376822256148e-05,0.023291486803850004,0.00015922638786170109,0.020201949989996745,0.00010085440208862906,0.024510389816340118,0.00023898997209351197,0.011562118209612744,0.012087465793486749,1.525850345062635e-05,0.011520792750575442,7.758042981230818e-07,0.018543179385808312,8.701230467056502e-05,0.01689395182325327,4.214531913939184e-05,0.01765841384849241,5.860376822256148e-05,0.023291486803850004,0.00015922638786170109,0.020201949989996745,0.00010085440208862906,0.024510389816340118,0.00023898997209351197,0.011562118209612744,0.012087465793486749,1.525850345062635e-05,0.011520792750575442,7.758042981230818e-07,0.018543179385808312,8.701230467056502e-05,0.01689395182325327,4.214531913939184e-05,0.01765841384849241,5.860376822256148e-05,0.023291486803850004,0.00015922638786170109,0.020201949989996745,0.00010085440208862906,0.024510389816340118,0.00023898997209351197
