,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.0016468430645930536,0.0006284973963919165,0.0007552529050486631,0.0012567004280722345,0.001457662397891687,0.0014612107928766817,0.0008663669346059934,0.0013737184805818858,0.0012358844341529521
1,0.0046675255616868225,0.0008314367858947513,0.0015541355275173546,0.0027328437732353408,0.0037632069154473887,0.0031321650799959588,0.0008843246011938091,0.002154095018558521,0.002883203932171505
2,0.009204034786035585,0.00039242785324160464,0.00043047482654744043,0.0021651662566238745,0.00185080860930427,0.002948614008175674,0.0013638123860814076,0.0015023116785144982,0.0027903427110780965
3,0.0006301207259061,0.00040265022797723133,0.0013874619332107092,0.0016152020678119217,0.0006731497774817585,0.001350831442632113,0.0012401723390136855,0.0015081403429460184,0.0013515974605780123
4,0.00040673973720271086,0.00022055883105940961,0.00023430666805170772,0.001466754542389939,0.0032989321653220708,0.0009350851310553559,0.0004721372589557402,0.001702527110692944,0.0015372690776671923
5,0.000264009916247171,0.0004237922108659174,0.0003472291964033392,0.0007102504748586083,0.001074855575925851,0.0009542214401022823,0.0008676364673706971,0.0008202755268236219,0.0005467054695452938
6,0.011097898998796504,0.0006407688971795407,0.001019765538426125,0.004089921684761758,0.0024005167210539176,0.00583301706238077,0.0010488132313003786,0.0016276996578885386,0.00470819211202872
7,0.0002360829119843131,0.0004802355571882503,0.0008128429529641769,0.001496985885429752,0.0059266496369651455,0.0006682200952338535,0.0016314294726368303,0.0015324738907078479,0.0014487693352442826
8,0.0006613780835462594,0.0006501911280955438,0.0009525104297552012,0.0014701410528728362,0.0018722851883698278,0.0010263083050946224,0.0012454753101669538,0.0017765789279003024,0.0014233383371209983
9,0.01204866827131623,0.000257688450242203,0.0004957923057809358,0.005269318342537652,0.0032205628749715776,0.004034651185655273,0.00043449753178465483,0.0010079853041302612,0.006337712327842575
10,0.0005385884970916149,0.000760768033864186,0.000597388979453633,0.00403553168486109,0.000682276306375607,0.004990875079070778,0.0023947575281905334,0.0013022931607619827,0.006179897489316771
11,0.007609588491744799,0.00013381016685337042,0.0003614980332684826,0.0008923442197418365,0.0003005369840224733,0.0007084939741299855,0.0009004293776584939,0.0010792956525386768,0.0031646050378481825
12,0.00018517253181389947,0.0001630458317893957,0.00020785280773983806,0.001021555485062306,0.004013880783990304,0.0004767835519132724,0.002237818441601869,0.0014264971272034634,0.0010858225864800396
13,0.0010331979889265804,0.0005563102317812326,0.0003438561929558015,0.0005637583427560398,0.0006952421157280221,0.000626105414169714,0.0009032582007673125,0.0006638265002313494,0.0006610880670468559
14,0.00047333017635930655,0.001040424483574303,0.001105214868830468,0.0007135277091344413,0.002563975777422022,0.00040461129299485606,0.0011770196101849551,0.0017498610247661565,0.0007094951505398746
15,0.006837732858831056,0.00048586553856329236,0.00023916758046211886,0.002763491762194063,0.0030745071769620247,0.0031928682124782756,0.0017075702570615802,0.0007513138806883878,0.0032286463650169693
16,0.00019939759085665622,0.001455675239589185,0.0014703784583204164,0.001003373880564019,0.005172377465656178,0.0025573487956241066,0.0010625678540596758,0.0015686367523909204,0.00117983566786807
17,0.0037226581549442946,0.001140338682493966,0.0002843824763895924,0.002420862987897748,0.003997515976991116,0.0027119272202170766,0.0034736596615062808,0.00141558549857283,0.0026752467750452954
18,0.00042910759263973874,0.00040330356954447813,0.0005879322602858194,0.0008846835374369805,0.004373639079605126,0.0018948584208725169,0.0007760372822652169,0.0012461080503720077,0.0010280324116386655
19,0.0018477585972148777,0.0009204441508298918,0.0004221632333354622,0.004525433506671254,0.0041522972881380205,0.0019047235909463204,0.0012250851166657208,0.0008045720687646086,0.004248485612728297
20,0.0014156071897462742,0.00022911572785370372,0.0006752374956358661,0.0019560104764139567,0.004433543232226164,0.0024772611404471553,0.0009237170522278204,0.001184633190101525,0.0016213040630057404
21,0.00041711393609232804,0.0003660236335776047,0.00043880151143140596,0.0006461324694127124,0.0007212032435345247,0.000891426514385277,0.0004891944573591668,0.0008586514516817382,0.0007767753037731466
22,0.001836720992127203,0.0010445530281851703,0.0011011924675514316,0.001705832717481232,0.002382574083600197,0.0016404545310238978,0.0004947451468887039,0.0014113392983945393,0.0018187583749411196
23,0.006780639222151893,0.0005004656761565349,0.00023251693279296258,0.0025773967595465854,0.0018304330563720928,0.002857438423880996,0.0013962343950376292,0.0011567938040170122,0.002228178671819116
24,0.0006170182749639198,0.00090412934616668,0.001003865778243545,0.0005401731484523251,0.002944109239281518,0.0003967795884047093,0.0007404291470207245,0.0010432608459018456,0.0006040390083788688
25,0.003563452743600653,0.0005566985168283103,0.0009726833004918687,0.002473390260787617,0.002277652666838066,0.002737211352664343,0.001805705270599092,0.0015629880221988816,0.002764857686924861
26,0.000568095598565606,0.0006048250495820543,0.0010302616412252343,0.0017768055696847336,0.0019081207440892422,0.0022373183998656526,0.0005043874359132118,0.002516550453855352,0.0016254143526195106
27,0.0021723125137498665,0.0006670276199137753,0.0002957028918793736,0.0009286449590889506,0.0009218618038321721,0.0010633895808503473,0.0018930706122064966,0.0007646566782635883,0.0007536616610368162
28,0.0012344958237482937,0.0002062053707605303,0.0002417621456239832,0.0007970386376598716,0.0006562583094377201,0.000686532497030638,0.0021375028031116725,0.000851550864498087,0.0008844311345354968
29,0.0014337539776058327,0.00044331340082203174,0.00030473576464402593,0.0009758309635061332,0.0035546774341759374,0.0014073787046046987,0.0005875999950128596,0.0006429590080504077,0.001003862275333492
30,0.011263953925175464,0.0010573711750437777,0.00036454783537703036,0.005129650695936676,0.003994899035828806,0.003474600699802084,0.0034457191179139953,0.0010676668061702496,0.005603237176306573
31,0.0066618978909519025,0.0005319907607241467,0.0008829667477250786,0.003230677765420594,0.004872095044606598,0.0030155177003271558,0.0009049348492582456,0.0009238201862727318,0.003510993160522508
32,0.0004431097072738279,0.00026179072836264095,0.00024804351037720993,0.001040708058751899,0.0002989649923343152,0.0009240191933082328,0.0001529022117575117,0.001019685716640764,0.001078769589747892
33,0.001059361058369817,0.0004448873093559137,0.001256726143578595,0.0018000277001699663,0.0026950553032501377,0.0021954291833921557,0.0013137741267559057,0.0020334116977039868,0.0016565986487792307
34,0.005966601438235113,0.0006427091276103466,0.0005560330561584073,0.002485874442479632,0.0017641205890960143,0.002883474683918173,0.0005415697441772083,0.0009029051849476078,0.003591363514493627
35,0.002598308789873446,0.0004925760643195385,0.00041945975672388615,0.0015368586913069827,0.00239314032913671,0.0017535514947943172,0.0005248069624707697,0.0009581955920287124,0.0014324875421734896
36,0.0002082872942016155,0.00028145865082528695,0.00028334955957928266,0.0009591236925442244,0.0046901331330618115,0.0023620389138136314,0.0025851875061555394,0.0014039354458396654,0.0010849733463455813
37,0.03711757330944541,0.00016144221320184312,0.0003001772693876659,0.009150155860917365,0.0026198181725446156,0.00537955383241071,0.004776920701143663,0.001353517467891842,0.008705316823896995
38,0.0003512341585987167,0.0005918221747920658,0.0007838994882570588,0.0012697471558706433,0.0036519363368692497,0.002114902944898703,0.0006803639501909587,0.001542578916382433,0.001319246977180971
39,0.0027013153172265342,0.000168379870703538,0.00019333562413694077,0.001927585483633266,0.0035040762704440912,0.002451474042382134,0.0038146119461555344,0.0010903532682027906,0.0020903385939791044
40,0.009389260200688993,0.0007807691535938441,0.000866224067368936,0.004042704657251797,0.004192701862952717,0.0025012715628805397,0.0011091681013397385,0.0008460441738884214,0.003927345094207547
41,0.005141536120960424,0.00032831236930995765,0.00027342293770392894,0.002711845896056025,0.0036560400759984074,0.0022387216396167284,0.0025247620991896216,0.0012755645288981066,0.002871473689578524
42,0.0002968273199130506,0.00013405223621592595,0.00022929128098844566,0.000978048801897776,0.001426942589266485,0.0013617237880351578,0.0005396200482214217,0.0011785069854777948,0.0009066398010149416
43,0.002795434300291274,0.0002120780766451575,0.0011407210962136283,0.001278176240593775,0.004092885780602145,0.001492944347751753,0.0007132209445956351,0.0005233695538688336,0.001443647235594158
44,0.004767334167864815,0.00019155080228576703,0.00044573905606692824,0.0020885890710092086,0.002799908848805807,0.0023772519416868504,0.0027349876612129892,0.0011529005031840956,0.002205537811064052
45,0.0010808604912564527,0.0009024464865570505,0.002797129183820609,0.001780583417489301,0.0057961694901053065,0.0025349979456157964,0.002593164836437898,0.00240615840722592,0.0015166030128131681
46,0.0009213049444633788,0.00020676149058494923,0.00047280236509107627,0.0006436858225154829,0.00326299665758603,0.0015161295498034,0.0010429340980376354,0.0007766905322641079,0.0008623892488908062
47,0.003274924171812638,0.00014241577234012855,0.0001776379005171076,0.0022290455383277633,0.00089595291312564,0.0021131823865480335,0.0011761435339253496,0.0008788497356462529,0.002326796129642816
48,0.006648400571005096,0.0003734291792245936,0.0004354377523760197,0.003198550722634348,0.002028619712705683,0.002995935488381214,0.0014167966549254445,0.001346078160505843,0.0035134282993192116
49,0.0001720210258266343,0.0008060916974026735,0.0007747079457166864,0.0006475395963815908,0.0015896517992558313,0.0005678847599818643,0.0010587945616556905,0.001605490098821232,0.000527342924297124
50,0.0021758117204535693,0.0010943517661006152,0.0009821521405376278,0.0012697967103341837,0.003984924485084168,0.0017064165887447074,0.0007672249610515353,0.0009380156236715191,0.0014015030410569993
51,0.00025806129938220443,0.00019260541330462532,0.00047430811373250345,0.001087663867267708,0.00398125212463033,0.0018952251085487882,0.001210127437742187,0.0013926490157583884,0.003269211252398528
52,0.01313365397258502,0.0004216790921589089,0.0004925463597746077,0.007528150460052026,0.0005593202049829738,0.008231433018758845,0.0010002114957044794,0.0010114999465462263,0.00710679222612672
53,0.0002327484670228125,0.00020713402812989575,0.00021179634612459943,0.0008045983847176844,0.004074567357896934,0.001976479130012265,0.0006778506916582919,0.001252360476955176,0.0008442449370148782
54,0.00039562017180948256,0.00040638413386060053,0.0003768269291857225,0.0008479659297079569,0.0031155171313635268,0.0005985679494420261,0.0006941713751408933,0.0011051560021626964,0.0009228139555491871
55,0.00110728822202946,0.0001346133620362675,0.000180691254943856,0.0005931929191388324,0.0013888603673783905,0.00037891413870484383,0.0019118610920169398,0.0008714172065532224,0.0008998206954446731
56,0.005195832144265287,0.00019303046002100012,0.0005560050734994077,0.0025581341715595622,0.0026822734374418165,0.0025274119095777025,0.0009226186843883809,0.0009961017999122604,0.002747474875179065
57,0.0019005608327788556,0.00138041976481245,0.0014063402084902922,0.0017834358122009778,0.003077610663682363,0.0017257391405211108,0.0016238657997361986,0.0023213437006064388,0.0017262822538248001
58,0.006831548798051621,0.0005383198678745926,0.0005509859159349607,0.004212831651356705,0.0005798957348478364,0.004234054311359231,0.0006807601776536288,0.0012506287187036894,0.004408303553249255
59,0.0006323661012499506,0.0006598601128958539,0.0010016735641903375,0.0016038547070501368,0.0017808808851309966,0.001111549985088427,0.0024234176855657675,0.0019358628136051696,0.0015364990388975557
60,0.0016347911301263774,0.00018209217434405343,0.0007116823757845863,0.0017182353288215705,0.005541494112585861,0.002692524697463351,0.0002754854694337075,0.0012908607473462459,0.0017283610001104857
61,0.0022388735540648415,0.0005534850139158216,0.0008767364207122631,0.002118941217302258,0.0014861572087767469,0.0018507182708263799,0.0021620012789542484,0.0013463337951289695,0.0024076374786430313
62,0.00029545308509438276,0.0007155680511340762,0.0005415602745838747,0.0012021292004393033,0.0010347098575174134,0.0008945157688912631,0.0014517564822684398,0.0014093845766731292,0.001265977157183747
63,0.0036887912053949227,0.0009002024861649207,0.0009655710899814851,0.002061529705561829,0.0008631606289346084,0.002109823236491143,0.0008766062408699008,0.0011183885385652945,0.0022463156445591604
64,0.018759956030451528,0.00012767385333998735,0.001501658992774749,0.0013146013398551402,0.007615806392767894,0.0002775920074369923,0.002629728601801183,0.0012232685602389286,0.0036826485204701333
65,0.002009782887381656,0.000428066553230677,0.00046773987573087595,0.0010963462483793928,0.002805261667894594,0.0012427527365214668,0.00047475826622621353,0.0012234880752034067,0.0007136295862201464
66,0.01046222649815399,0.0004434510912713373,0.000503218180586528,0.0006347524279985343,0.0003717790212897093,0.0005866332855605262,0.0012600833685929745,0.0010621893878571941,0.0012276555753784142
67,0.009258829963281368,0.0001255222107316231,0.0001843618077140915,0.004280393298125112,0.0022026120158558215,0.003457711434989894,0.0028473091199919358,0.0007700691480555815,0.00468760023479124
68,0.007445513516282142,0.00021315199087149485,0.00039301068269038654,0.0036178894406212188,0.0021211981703912128,0.003453901793827724,0.00024176928594904103,0.0014173862665586249,0.003954960259805342
69,0.00019573750795922037,0.000664770193417704,0.0005610506978834877,0.000574288264936183,0.00432706711222636,0.0017064852773384105,0.0030891655719869925,0.0007979404510673148,0.0004382847699006421
70,0.006005048027824415,0.0006366532763899787,0.00034266324807251175,0.002756708334691178,0.001391414915446411,0.003098302053227136,0.001188136713397625,0.0016666146693816082,0.002600393549449295
71,0.0005263999495533292,0.00037942260063189754,0.0005026058502818856,0.0006663129325320474,0.004432587685389415,0.00034020207436751606,0.0033815458102914382,0.0008274242926720258,0.00073199144249286
72,0.005319203558303592,0.0003295453727853091,0.0005063488122231304,0.000766096345473439,0.00034290821297924297,0.0005915394778412956,0.0012021475752597103,0.0010239458409021245,0.0008689642611630014
73,0.004235751905008369,0.00012554432604715786,0.00019475889796427133,0.0023870351370915105,0.0014905625304130596,0.0027600277074681847,0.0017039456116784398,0.0014377120402905388,0.002471759078316253
74,0.00219153940785942,0.00019064062484218193,0.0008954336987556005,0.0017884170526589048,0.0004851752692284755,0.001719802109714211,0.001647755276050154,0.0008117788451898412,0.0017260442994107813
75,0.00026771989478162475,0.00014361617415114874,0.00035445160808589916,0.0013473269870409648,0.000605325332924039,0.001468789976539381,0.0028906736015390333,0.001629618690986186,0.0015586092502751698
76,0.004051791579099676,0.0002901374411497233,0.000337473174743648,0.0020789061840622005,0.003296460260907792,0.0022107055031594064,0.0012626385635914799,0.0010382746426869762,0.0023116967425029513
77,0.0020994238705812564,0.0004910688226551661,0.0008855775580335903,0.001026134546692756,0.0005107775759499088,0.0008888165886095163,0.0018845279839892674,0.0011315472465920143,0.0010932236130820395
78,0.0009797595051366723,0.001169033670051778,0.0011319970286042295,0.0011704396032115626,0.0032811152505216254,0.0017431853014714526,0.0022667955502459728,0.0014376460076050625,0.0011144412837358771
79,0.0028458134723000584,0.0006646054477149519,0.0006453059973181716,0.0017839375862376886,0.0012432995121347296,0.0016504755285357683,0.0013966055323804743,0.0009421663017187981,0.0019278764248937981
80,0.000516983662126281,0.00037057189580650193,0.0004283006523438548,0.0009356617789072219,0.0030161585505422443,0.0017563718888703268,0.0002875953046099805,0.0012691306609345558,0.0010879298058936904
81,0.009113593930737077,0.001199137245056116,0.0005342547511603662,0.004380041855892674,0.004028812910618966,0.0035094145923336996,0.0005037753206613203,0.0012788594433535416,0.005111196243321078
82,0.0024579694539559136,0.00048431602994233945,0.0009244441723435743,0.0022558096367302246,0.0006777599068288554,0.0022351293215465014,0.0008147006735017279,0.0012209894795078829,0.002167343731875958
83,0.0004233181328564784,0.00040305703524778984,0.00040085210968116464,0.0007043734111087524,0.0009396222510957179,0.0005237479285254979,0.002902330892747479,0.0010701114048128507,0.0005929282724932153
84,0.014186065524673008,0.00018040352041927269,0.00030235252586634345,0.0052384516100905335,0.0012150057871234668,0.005275424633271763,0.0015959176147476483,0.0008653136550268176,0.005035174116186677
85,0.0038205176528292775,0.0004363504559062299,0.0007466198522392485,0.002969736987781123,0.0005286933027356274,0.0029327765120811555,0.0006168237058808606,0.0018664889589976763,0.0031119172299951445
86,0.0008489358357431418,0.00028223778409506005,0.00043576613403640765,0.0009106106117832654,0.004606921282328718,0.0018659177950671906,0.0028413547887570587,0.0011748114673108035,0.0007655542564041738
87,0.001833969649312924,0.0005404690476791112,0.0002958511725467209,0.0013442039099127367,0.003676988889205233,0.0012525381060871827,0.0015306118400239689,0.0010918780485661068,0.001546520037178198
88,0.0015252822983512992,0.00019493814192803467,0.00023597216749725883,0.0013673234598489145,0.004738436958701566,0.0022826873504729205,0.0005696543267543505,0.0010398865210115135,0.001371283102910741
89,0.007402875508488268,0.0008714130045561345,0.0008217024250252412,0.0027676335765125723,0.0017844069957486759,0.0031453002961177833,0.0011488870842216883,0.0009495166940203761,0.0015753757856823078
90,0.00030729384179604974,0.0005811468674822952,0.0007487301818752214,0.0011751401470518246,0.001321434719694654,0.0014106240134724166,0.0022922242741299035,0.0014435565857577445,0.001151037834906731
91,0.000616172595276742,0.0013232036555207887,0.0017101201521702758,0.0017400147630174327,0.004253276187645955,0.0027442836689294033,0.0017045655142322487,0.002405199983846914,0.00170416483099045
92,0.018323314049785978,0.001155140237827536,0.0007521836648778133,0.008055557648833988,0.0008198522264986775,0.007352521422774178,0.0016774140560516374,0.0012428656525155116,0.003585997870860423
93,0.000232104683397802,0.00021578178527819806,0.0005307878082231336,0.0009996926345628967,0.0005123695841971344,0.0006344503037302126,0.0005932678178338476,0.0011463520484848722,0.0008892151633380549
94,0.000233583825343507,0.0005335849943556436,0.0004983740486735632,0.0008317656567640923,0.009539042882816116,0.00022865678895857508,0.0036598610249211952,0.0010357316675919715,0.0007249684331099422
95,0.0006228736503846164,0.001008970788355294,0.0009162921108045572,0.000963178599833616,0.0013354528117300937,0.001145050460665692,0.0028794147117541793,0.0012107679792739247,0.0009537393766928516
96,0.00030342122443891906,0.0002243174623081471,0.0005002298189374083,0.0009501665447578109,0.0003250946409362605,0.000781956673901184,0.002067655685440997,0.0011519436122470368,0.0007644186436168185
97,0.0096596614361803,0.0003484561132949843,0.0012869278143539573,0.005403778082775517,0.004108655086887487,0.0021763279196339424,0.003919726810309347,0.001537463619127816,0.006940429658407495
98,0.001005670370057729,0.0005714777524733275,0.0008317910693934164,0.001558926104062425,0.003999195778897821,0.002315521898123611,0.002219048382963189,0.0013833993831617404,0.0014275644349138524
99,0.0006196445273761974,0.0007582209713158584,0.0008584328420789979,0.0006126099495758174,0.0011407587424319752,0.000580899331786801,0.000722556512791524,0.0008863320160316117,0.000695298705464396
100,0.00032635754261192457,0.0001869753184741703,0.00022742052882227665,0.001241207812454799,0.00538887045293469,0.0027478712424935797,0.0021529461002401224,0.0015550480989124954,0.0012603915553877712
101,0.020305058606146932,0.0009678756919023558,0.0010453260268260224,0.0008509582393454444,0.0014165458759114208,0.0009636151174535829,0.0009572873740101424,0.0013649574156534444,0.006299567882923214
102,0.00039082409977548953,0.00032724916007578054,0.00040610347528998906,0.0010295562276248697,0.00034477934074696935,0.0009688575460819405,0.002159218722142815,0.0014965505397132122,0.0010460923059325685
103,0.011376602394611563,0.00036146294141602267,0.0004001080060446765,0.004753617916285048,0.0034863325407036736,0.003047490140108255,0.0027426732695116497,0.001141275187919113,0.005533448871987851
104,0.0002038305840163913,0.0001476567537963802,0.0001634679563693587,0.0006576455040736187,0.0021128219734385086,0.001232768209196744,0.0027720085220005676,0.0010408062402535603,0.0006575564187902878
105,0.010149372922988509,0.00031119775081219837,0.00048058434587738516,0.006018891455363288,0.005324641548949405,0.004729028038390641,0.00022498732400496994,0.0015884502096770706,0.006608538183014561
106,0.001255246549008031,0.00036242178163183416,0.0005260539211164289,0.0010950211949065961,0.004251824733145036,0.0018678794490697604,0.002706994426418854,0.0010756911771012392,0.0013994444444793367
107,0.00036985095161893585,0.0006839574555753946,0.0007395299992146227,0.0012139178549446308,0.0014329304753204102,0.000919945222829523,0.0008624421431900452,0.0016908277078905127,0.0014451032560918672
108,0.013943923430413745,0.00013575038866384055,0.00020167959252918524,0.005848861001589585,0.0037637905350616685,0.0038523717573917,0.001550472665874179,0.0010702276612138027,0.005872456710719385
109,0.0003255216223009377,0.0012307620898701843,0.0008892223933584423,0.0007550646258018225,0.0008089926404781956,0.0006387409674093923,0.001149079493608759,0.0009285947882944251,0.0005714671471007902
110,0.00015186921653507162,0.0005883590728022831,0.0006106988348985315,0.0005844998501890278,0.0011612246709598575,0.0010226702370936735,0.0017377500219192062,0.0010121353130599718,0.0005843411833627012
111,0.024515758428994835,0.00045306698017298235,0.0013063487722158483,0.004078688797377209,0.001820393764572602,0.004024991658940813,0.0005354797030542303,0.0014297348107229707,0.010705503835844721
112,0.006029107080676559,0.0006049406276302634,0.0005786117222528727,0.0047129235252906234,0.0006625597623043268,0.004782916375717183,0.002359971304514528,0.0017064390022733659,0.004707731735623086
113,0.003610055591067427,0.0004311339505297184,0.0012865704192898209,0.0019710150173356572,0.0007832145260749943,0.0018275948572255992,0.000696044804189088,0.0016617212325807206,0.001842072137647951
114,0.0015265443916114396,0.0008131449891622839,0.0009451678511863339,0.001499012577959016,0.0007980431075044165,0.001289954786639865,0.000898466742090501,0.0019383983916552545,0.0013907143938815569
115,0.005924519405538679,0.00022941015603032715,0.00028817272819601407,0.003504978365555294,0.0009003265568873918,0.003411412445394902,0.00039444526914397116,0.001466172424767336,0.0037894694548543774
116,0.0035785402442900724,0.001264982078929434,0.0018019487007336066,0.001894851224201768,0.002758956504283215,0.0016883942064498203,0.002124139384606137,0.0013497218682148374,0.0017228987991493425
117,0.0037711841110754964,0.0003614142167318009,0.00041173360906322093,0.0021699393621852545,0.003273015546854771,0.002424565140005804,0.0002514061271221753,0.0010633131242801948,0.0024605566271225904
118,0.0053701259953700545,0.00018221558751897786,0.00024970720949316305,0.003630351931627705,0.001988451943644334,0.0034517063128513756,0.0009891645345066146,0.0013802086969948056,0.0038640695937513935
119,0.007137069763206888,0.0003567861263352292,0.0005402159835125589,0.0020731417315416095,0.001938790225151934,0.0016759297476186463,0.0017124971747287836,0.0010429882307360463,0.0025312912918584846
120,0.0006275250864075212,0.0003688222387790714,0.0007228596437717256,0.0008560242588255488,0.0010141845465641678,0.0005331144115642762,0.0005240800479364518,0.000998327540210151,0.0008535063323642021
121,0.01387987054068122,0.00012217444498071762,0.0010175916040210669,0.004953546635832284,0.003532892939244756,0.007438989783268925,0.0022948971427511813,0.0013385979933513694,0.006286954987861496
122,0.0032778031090372277,0.0006813569279195138,0.0003534123786587818,0.0022441886606326712,0.005554354124123573,0.002966690279091235,0.0011922009815299776,0.0012180770476703277,0.0022586591200540853
123,0.000583088523032891,0.0003289538430781501,0.0013287823338933987,0.001754791462849907,0.004760943697085566,0.002697896356042323,0.002535639087379707,0.0016138647400878356,0.0014235893016698246
124,0.0009188619381466415,0.0005875245523805989,0.0009650879281522059,0.0014096845274435789,0.0008102860973415309,0.0012229968211075605,0.003495001376383374,0.0014921667385055387,0.0012969465348621125
125,0.001895992017635159,0.0007638884843906034,0.0009733975531333044,0.001292211065888198,0.002544973463716514,0.001590356295546233,0.0016976797877428602,0.0007871136797213949,0.0012791383547396914
126,0.0011638171892962483,0.00047639233910435843,0.0010820159768412543,0.0018239675931166872,0.003286963331831509,0.0011486731847670088,0.0008409351632107096,0.001284663111128949,0.0017253451663228965
127,0.008130738669458536,0.0003631248401388482,0.0004878768188083254,0.0011748566401065866,0.0011714805869967664,0.0014243490082626112,0.0003697964093083708,0.0015260793070718808,0.0020729149365101593
128,0.01722920080563851,0.0007722139892550792,0.0009749979649914004,0.0028275294645211907,0.0008877126551767624,0.002814950139761059,0.002794360976620435,0.001198320663143805,0.0041975222099740065
129,0.013852739355230553,0.0001630184699671015,0.0002457270279012246,0.004551418501283097,0.0005402187353901641,0.0035307364768118192,0.00019651809361138656,0.001018481984563143,0.005332809244649074
130,0.005759582911492417,0.0005407888017588794,0.0008197253868169764,0.0023640485018255448,0.0006032846339558717,0.001839778628312028,0.0015306691884465686,0.0013775807101554327,0.0023059499070048725
131,0.005964849711074184,0.0001642841820040456,0.0003204207721612228,0.0032803283802625323,0.00027775177720033856,0.0034571916407127867,0.0005207623652973493,0.0011637411311974225,0.0036098236806328073
132,0.0017518751152365507,0.0007448727717436322,0.0001929227547004482,0.0010952585885519025,0.003991808368981737,0.0017332509595812684,0.0010160114041311685,0.0007643430229146732,0.0012196829264039595
133,0.005649099693830779,0.0003988717527014361,0.0006862687781433852,0.0011772158642264672,0.005335508388831381,0.002357564283404724,0.00043511454299431705,0.001240476353981691,0.0014876375421571928
134,0.016270316950609785,0.00021768438110968073,0.0004366697164760893,0.007128528209936692,0.0012889171652445898,0.00828281973761656,0.0021902284282245056,0.001003342062043519,0.007977416694885211
135,0.009623746714687097,0.00026567782101775755,0.0002987203435099187,0.00260047654677951,0.009219654772179236,0.0030945209455453928,0.0030034513560847705,0.0009605157092393325,0.0029378563292128713
136,0.008493850200848679,0.000523859819065301,0.0005356087282397862,0.005173771886872765,0.002064883195790324,0.0049654856002376395,0.001700983410511758,0.001275318846767402,0.00573514694970644
137,0.005866943941420729,0.0009511550495046913,0.0009378033440652443,0.0025105164280785977,0.0024446012840114747,0.0023291100279668746,0.002189142489243561,0.0008741971214913705,0.0026482702677047896
138,0.017706186807376182,0.0010442299320396141,0.0009517933989043721,0.0015941154840132972,0.003661746409248589,0.0015196374800423012,0.001649357199533035,0.0012156280247785348,0.011954307783565987
139,0.001058317065676318,0.00030451465183685286,0.0012476627862729015,0.0013089741229835577,0.0003375972966804764,0.0009329428874759856,0.0034375349085691074,0.001342067071715265,0.0011747530106495825
140,0.00025590712796171033,0.00014224782920314264,0.00011871360472254338,0.0008853756781410508,0.0013520358258365846,0.0013541099659214256,0.0005209885839331988,0.000965897423518234,0.001006050119454688
141,0.001853737080410501,0.00032507640100058754,0.0005062525367894598,0.0015595290682800427,0.004184134357605308,0.0014738207656971162,0.002282084942606305,0.0009343879731596886,0.0015908346200269765
