,Standard_beran,True_proba,LogisticRegression,NN_BCE,NN_MSEloss,RandomForest,KNN
0,0.002381930200381345,0.0019887851464907556,0.0022308157878292547,0.001966731749792962,0.0018128886165988034,0.0020209591998331567,0.0019325012981814401
1,0.0008112026540645984,0.0007315903809756995,0.0007634438428884588,0.0010975126097041176,0.0007016950415859389,0.0010705586396510735,0.0010356209855291872
2,0.0024496935612645177,0.0015883913981772555,0.0028699091498931685,0.0023594236629706144,0.003330847043640128,0.0023791319405284434,0.0030690965734831302
3,0.0015110114238928748,0.001204831397603023,0.0018091778448271372,0.001173404196952285,0.0012931722474869792,0.0013719356505893403,0.0014642861660057105
4,0.0010366823507570585,0.0008992501600962036,0.0014714877083590715,0.0010561891331868046,0.0009644699451687163,0.0009878610694808402,0.001778567468975922
5,0.0038711589817225977,0.0030796675492729257,0.00524595380255734,0.003995204797670742,0.003972994055403258,0.00407052174616561,0.0043395467043439795
6,0.004942647166210596,0.001830790602929383,0.0031783611295061907,0.0056655554535473855,0.005367061635554798,0.003677272018022382,0.003780295558566194
7,0.0014519865795356872,0.0009138504127480188,0.001234452875013268,0.0020282815499761825,0.0021494360760459636,0.001225669908394454,0.001515093341289429
8,0.0016205258959445777,0.0011243044386353193,0.0019516822687280022,0.0014442022666764018,0.0014282669544126631,0.0017398818704444379,0.0020888165229135556
9,0.0009529949175506952,0.00045611245850313113,0.0013640340128520461,0.0006620281631107368,0.000709936502268893,0.0007279184711421647,0.0009578305126870244
10,0.0012809001427749637,0.0012515249704403593,0.0016631618894471438,0.0012288721841164781,0.0011468961992454393,0.0014566363843105331,0.0011798398935891838
11,0.0037599609033553373,0.0024346632210023064,0.004768979938697955,0.003960097525740732,0.004073663591029648,0.003985209925247843,0.004053416500410222
12,0.0011506999893001425,0.0012292261855419023,0.0013727344802109554,0.0014698147058496657,0.0010723758375546062,0.0012951446500364097,0.001383695110311404
13,0.0012772010947571478,0.0017783342976328683,0.002267475350183948,0.0010850310902794783,0.0011032595180400296,0.0011619831233264585,0.0016185063555137953
14,0.001966763044283113,0.0013015204263799476,0.0019454191576878822,0.0023719604365224035,0.0018025011674722847,0.001750029653149016,0.002098602001131411
15,0.0009403342273613132,0.0010329842547052743,0.0012637122291812575,0.0015132458950530689,0.0013741768080773962,0.0009365929241679766,0.0009660836164017265
16,0.0010005100954788811,0.001171610767186785,0.001308884654519772,0.0010986411141238664,0.001445136995401201,0.0009998199729701928,0.0016607190892089475
