,Standard_beran,True_proba,Subramanian,NN_MAR,NN_MAR_with_delta,NN_two_steps,NN_two_steps_with_delta,Standard_Beran_delta_obs_only
0,0.00040470409401941403,0.00030049403270681864,0.0008311990404367467,0.0006570022767066066,0.0021884937211390514,8.914039868439013e-05,0.0014588419809662264,0.0013492179129892597
1,0.0001826416597612992,0.00039309674016980414,0.0003113294703258659,0.0005773044896202804,0.0005237032121169213,0.0005979153281074656,0.00031461845137027695,0.0002741451850978418
2,0.0001102888311188495,0.00011674367695127039,0.0004891672550476946,0.0002851735402728651,0.00026052464043468504,0.006579290981472575,0.002275531375371198,0.00032077373555985207
3,0.0004434004573111276,0.0006208424295666573,0.0008681861037197551,0.0005610281208175047,0.0005064972472562562,0.00046284435055291923,0.0003473410472418431,0.0005854662107588019
4,0.000368435379500122,0.00031531481501262024,0.0020777433454391954,0.0007682418478454662,0.0008925244298055097,0.0004141814675351013,0.0004660841182958778,0.0005223773451262253
5,0.00035160335149338396,0.00018161297315299213,0.0007204352431126828,0.0005065148229541088,0.0005260168502853638,0.00020185993075440238,0.0003427680068968749,0.0003814924300574952
6,0.0003441327719927927,0.00046552174562418825,0.0002813359080656914,0.0005533983854302153,0.0016426026219977545,0.0008881950262979127,0.0008863388547857114,0.0011894988934672366
7,0.0004169359487019113,0.0001527681290891106,0.001393057375845212,0.000894019780236891,0.0006431309992950488,0.001217796487193811,0.0005704097006822168,0.001290556584148147
8,0.0009406780157713943,0.0004206526333335117,0.0010075389063648307,0.0005631007644896079,0.0008147995550017828,0.0006991485395816726,0.0010139245995550142,0.0015837150429895515
9,0.00028127723521327905,4.758044562067732e-05,0.00038477486789850144,0.0006014295399682305,0.0002701877886866144,0.0008625317432975343,0.00026093397707393476,0.0005499190649829256
10,0.0003463751925896107,6.968080145247284e-05,0.0005742127683921248,0.00019319293564842277,0.0001564084887626934,0.00014807297023622514,0.00014600108750854223,0.00039079250248387156
11,0.00042859070073011284,0.00023328868516450766,0.0006425937452601149,0.0014133421666671917,0.0009083857240424565,0.00028219466883747015,0.0004453042110077001,0.00034112029558574104
12,0.0002601582607827879,0.00021264423491874814,0.0004931536418065579,0.0008901965604431187,0.00043303338487552044,0.00405728010561323,0.0011437054010736776,0.0007411477283236111
13,0.00022292998644108525,8.609077990463581e-05,0.00032981582402934315,0.0001952836455654526,0.00030953130355644933,0.00016268410427731537,0.000291619528613667,0.0007546295818189626
14,0.00029277339011778174,0.0002286830723175971,0.0005431063652129856,0.00032998884776031006,0.0003217556662315379,0.0009269566109121822,0.0004293127610951978,0.0005967628788937805
15,0.0004772549673640622,0.00021046649160185043,0.0005005346160224261,0.0004521928708414711,0.0004378017199014237,0.000481330776343328,0.0004356360320355688,0.0002439216625272551
16,0.0007494172845893765,0.00029318921726596435,0.0007991979183053082,0.0005025831252306548,0.000630815119186822,0.0008060405591423511,0.0007144629928334421,0.0006711997838804724
17,0.0004489474505315557,0.00034841162764343795,0.0003085808459350362,0.0009784430219233736,0.0005699641957385486,0.0022894776209528927,0.0008400881309559878,0.0007247053808831817
18,0.0003068776090673285,0.0001330522445969127,0.0013123361051606039,0.0011174317316518057,0.0006390828847499357,0.0028162300288524494,0.001341812218861564,0.0005809155979925247
19,0.00013460227265994524,0.00014209474637025463,0.0003070060439991491,0.00024623614056791006,0.0001346706405515348,0.00033803341681216373,0.00010406592487964405,0.00030448393042364544
20,0.00039586321615895216,0.00022593565658004874,0.0006834539422593466,0.0009064475318507801,0.000600795643042562,0.004542116127399793,0.001318965238763072,0.00021730889238805607
21,0.0002497106755258984,0.00016219269584880958,0.0007163003928373854,0.00029012799493175406,0.00029440955499645193,0.0002201382513267248,0.0002560881003030201,0.0003022249253947623
22,0.0002598891978526015,9.548609054771487e-05,0.000628099811478321,0.00032894401776464524,0.0003209744401496553,0.001290638285898426,0.0006888346469625653,0.00039059691465572545
23,0.0003046796913952608,0.0002934003506353444,0.0003941465117335326,0.000288949510735619,0.0002132586542831302,0.0012901957344847615,0.0004760671765136464,0.0005066266661372405
24,0.0008787558800213631,0.0015159167473657214,0.0007341637695437041,0.001496086495976749,0.0010993585634386147,0.002675511741304919,0.001306108391428546,0.0006804617748697927
25,0.0006807273347040984,0.00013724377229861877,0.0003618390140982418,0.0007734199886432635,0.0004776834073472658,0.0011735476731995532,0.0006023130352339061,0.0010278626700928764
26,0.00020694690432667516,9.423148499200988e-05,0.0003143137705351774,0.0004768911303033924,0.00025299990669568794,0.00046774009961536854,0.000244713012426645,0.00035488485902676874
27,0.00026166988107948765,9.313887500666354e-05,0.0006154047229045743,0.00034435073255203015,0.0004002371264346778,0.000362725252318712,0.0002752073224758419,0.0003093948467082438
28,0.00019940448628417287,0.0004654562017914175,0.00031682614778879106,0.0009000638748513098,0.0006093948724841161,0.0007957555651321386,0.0005958175392825668,0.0008624846328192926
29,0.00014003615455407647,8.300163588233912e-05,0.0003553939198091998,0.0003040864006331522,0.0001420916186532167,0.0013669180817331887,0.0003694512375961706,0.0005342249598408957
30,0.00034244567622086254,0.00020330990428183107,0.0009642789563070265,0.0002930006619357064,0.0004163971629031059,0.0021506629425929475,0.00046778792355326875,0.0013852668954477396
31,0.00014081590191894973,0.00026056829102311677,0.0003242398539442145,0.0003762408814262629,0.00017090214397047734,0.00425305483355073,0.0009740999176785035,0.0004952570617995995
32,0.00024447820885842856,0.0003824906548414254,0.00035689828743017604,0.0003346939660832133,0.00023654613210689795,0.0034249399348669912,0.0008953056227187325,0.0006524964899112039
33,0.00029091548389836624,0.00020792628388434291,0.0003987545277687129,0.0004850850620971911,0.00034721084891952997,0.0023905323041100808,0.0006848066445751268,0.0005040529368896999
34,0.00042725218816453444,0.0007111417402442753,0.0007577540738678022,0.0011733406771118682,0.0007032927904382336,0.0010411876690344757,0.0006356767427148657,0.0006054353078123506
35,0.00025207986842860073,0.0002527780616790492,0.0004962047547204643,0.001171007797154698,0.0016121915476523898,0.0014158876014390657,0.0016896929172622865,0.0007104906108295079
36,0.00018299325272719535,0.00011101493728700942,0.0003681732592189653,0.0007371632055937718,0.0005868709882720582,0.0035969017807057748,0.0005853950541110902,0.0013492628833086996
37,0.0005444557435995659,0.00020801305497608922,0.0004248523789711095,0.00011815616796836475,0.00023576095219361002,0.00030809634086771453,0.00015354113391316353,0.0017940410423009645
38,9.122861428862771e-05,6.38985755001406e-05,0.00020737335923497972,0.00019623777467029513,0.00025049326484277896,0.0007170379950524556,0.0003859851823106986,0.0004556583075670991
39,0.00018689922828831176,0.00021714611618335697,0.0003048973295468985,0.0004587978716869763,0.00024279301154993973,0.0006651262010131536,0.00027330316896224634,0.00028722543371245045
40,0.0003298127751160206,0.00020809038806700344,0.00031820718918222125,0.00037047193291286695,0.0003798213697458386,0.0012449350478028667,0.0006022168777219854,0.0005600190505242775
41,0.0008242204288415767,0.0003640158591777371,0.0005322071010261832,0.0004761197856181618,0.000593437697036807,0.003643214058737177,0.0006552903089037657,0.0008359342704472211
42,0.0002924121373841261,0.00021455792839934532,0.00027617075135612565,0.0005760505098643216,0.0003033692534814556,0.001025235730327261,0.0004642331740033311,0.0006913864696292759
43,0.00010429551355238676,0.00011129387562274153,0.0001718910972690985,0.0012909310667349218,0.0006083034101170915,0.0003365379405885503,0.00015027658360704834,0.00025980226982908047
44,0.0001435286569181628,0.00011635644462680774,0.00022129655043452628,0.0004441999056007052,0.00017840522937510834,0.004873114367971088,0.0011422132795102739,0.00022502050172833163
45,0.000298516061173822,0.00021877302002163803,0.0004926315259827081,0.00041429973418233117,0.00037371292509219176,0.00448530576127533,0.0010366534891941967,0.0013066939868473485
46,0.00030762953229693805,0.00011023470472287908,0.000892103647514189,0.0007677704897032131,0.0007883939301938225,0.0019406109759499313,0.0014811983720788725,0.0005309642835788033
47,0.0002799640863218712,0.0006804542608601836,0.00038117825764990036,0.0003141376667326815,0.0005904172765066613,0.0012954797508489505,0.0009401709541095564,0.00022844730475519529
48,0.0001479810736434165,0.00039587617709003044,0.00015719302015207488,0.0005842505192935279,0.00030377716064180273,0.0025932990092889497,0.000827064746138547,0.0008349594549112702
49,0.00012410118172641454,8.320495338031054e-05,0.00041179924253093454,0.00045416607763655315,0.00033614110313966806,0.004783475596735891,0.0013277072171281852,0.0006461663694379336
50,0.0006140349337843394,0.00024546597720016497,0.0004240832836995906,0.0005923373855537628,0.0003683481570707395,0.0015268641463949072,0.0005934824200880658,0.0007121395982091931
51,0.00019319219547492882,0.00014297164100717752,0.0004403999913499154,0.00041978731395073707,0.0002910913923870047,0.0019983038001619565,0.000736148700796039,0.0008084456815199006
52,0.00030584175000207607,0.00026252596691330967,0.0003707114193344602,0.00040761579933956785,0.00026923435976321534,0.002720338088715047,0.0013491398030228243,0.0018871759032607204
53,0.00018644563341712459,0.0001558243299911983,0.00023928850464908613,0.00025459623871088765,0.0002363228239797698,0.0005168147885600774,0.00021235453842176547,0.00047852763390413065
54,0.00013327118073261376,0.00026891740245740695,0.0002539559336719151,0.0003499523980668637,0.00025472973597031587,0.0014773491329573506,0.00031950693378771875,0.0004894120039822187
55,0.000778293495676708,0.0002809806700781902,0.0003777058125837659,0.0003868721514499003,0.0002138038476114076,0.001263879606753549,0.0005014267962072595,0.001147192401425999
56,0.00029514764754613287,0.0003945108461066185,0.0004947259349471611,0.00036431032978062014,0.0003195991270659778,0.0006721056486401476,0.00037802500052582855,0.0006675529706539398
57,0.00044225485837454847,0.0003069117721781943,0.00034620676762586413,0.0001835389701533811,0.00027366659083694663,0.0003307106433333366,0.00026777295415036863,0.001223235707575054
58,0.000597439494488171,0.0002182782885279711,0.0003982647614872525,0.0008567156373714907,0.0006299913902284795,0.0021936838335405444,0.0011379003126953345,0.0036381456453983023
59,0.0001886743425439566,9.37479037879949e-05,0.0003618183404450677,0.00015019703007270005,0.00013162254013688451,0.0013662074512246604,0.0003251058698845845,0.0007037629990606
60,0.00012479502672835792,0.0002850228888122964,0.0002172403057814626,0.00024126067701841326,0.0005048640622537581,0.0033676911100829644,0.0008004687562110891,0.0006966059511882979
61,0.00029352493223180914,0.00021110023662081025,0.0003075183784186756,0.0004425439688218998,0.00033442199139768915,0.00036856750692036336,0.00023973294125602396,0.0004449873864762427
