,Standard_beran,True_proba,Subramanian,NN_two_steps,NN_two_steps_with_delta,NN_MAR,NN_MAR_with_delta,Standard_Beran_delta_obs_only
20,0.0008087608906737004,0.00021681474129814604,0.0006919903342206779,0.001944941145939105,0.00031498235751466013,0.0004421460255471346,0.0005112241252439867,0.004626407740557229
21,0.0003362790281468746,0.00018853151553373165,0.0012371589204321135,0.005515982995253547,0.0008309856415520201,0.001371318181722695,0.0013678633199200015,0.0038554466576137415
22,0.00015988926362257933,0.0001774532765525512,0.0006709490791392217,0.0032203230828392773,0.00046929981234809684,0.0008174889910792105,0.0008165574105087135,0.002798857757924571
23,0.000339312046002643,9.863148621575711e-05,0.002336181222476741,0.0124627199389108,0.001666471741086133,0.002067323829898898,0.0022376135831937566,0.00851590772606962
24,0.00011653454727730281,0.00016821184345901314,0.000765121849170964,0.0031359880317016965,0.0002969575530521981,0.0006095464228683613,0.0006532306732545067,0.0025402987582936287
25,0.0005873843262405535,8.12922978055676e-05,0.0007664726200614026,0.007401106150112901,0.001354758797690137,0.0008816026596417346,0.0008623294529387287,0.004031080503605609
26,0.0003196721778381729,0.00024112255646025014,0.0015662925337795188,0.0004626333784155556,0.00037714371285153787,0.0009760727792662867,0.0011802733664099698,0.006143874830908697
27,0.0008025643687126503,0.0005906892083288773,0.000260893143045938,0.0045402876156763255,0.0011061699422200415,0.00022148247868814346,0.00022227685723649664,0.003119902320726649
28,0.00015124115802521112,0.00012306366130889515,0.0021786855141469404,0.0023795026430211423,0.00030179694528619373,0.00216466953036678,0.002237352510829941,0.0092630461949166
29,0.00024806600946643227,0.00012155895202057211,0.0017905346617992468,0.004154707072275313,0.0003811567325641475,0.001667098363261756,0.0018225938102037597,0.007592060530549385
30,0.00021343785012380268,0.00010710953830526762,0.001688878496455315,0.009587053764107224,0.0014774899722239583,0.0016333159447175637,0.0017102447521509681,0.0074923423473900845
31,0.0003678129226770249,0.00017897149606373403,0.0018125555449232033,0.007071516805784552,0.0013499223953731523,0.0014427052211324158,0.0016764991922782852,0.00978817748798777
32,0.00014382966979050935,0.0002494594755166144,0.0019180367789817165,0.004935355315837381,0.0005323778730768507,0.002426073417731034,0.002301839015375333,0.005675634148287367
33,0.0002069479678315637,0.00016422206156984457,0.001038720065556477,0.011041621144239561,0.0020904135968735867,0.0009577593793287892,0.0010378716925115666,0.0038703985537733177
34,0.00011038207824292425,0.00013386223679528333,0.0012911480611043364,0.007513545097249012,0.0015146617069203296,0.0008427184379715078,0.0009221405492024217,0.0029420875522283797
35,0.00010050199269168457,0.0001695228291320229,0.0007403513702579499,0.0017999435301318135,0.0002562548191244003,0.0007818386805500363,0.0007745145248729826,0.004457703910022285
36,0.0002404803217489402,9.171212872451696e-05,0.0006350906094444345,0.008701809349778713,0.0014068242138515867,0.0009459403069140274,0.0008688250370818566,0.004246653821899182
37,0.0003120293927901571,0.00016906612492186403,0.0020948607040405286,0.004951684534126093,0.0003598305132190243,0.0020144457046090652,0.002076839531371098,0.00364788431316062
38,0.00037438561521280456,0.00015042214857934774,0.0022173045924154078,0.0020563579533420953,0.00012025614116298665,0.002792149749339799,0.0026856432204767564,0.007389024772617169
39,0.0004615257773106322,0.00013854633289951448,0.0009999240301036313,0.005856232258405566,0.0009401469583499439,0.0008475783608553326,0.0009216826293777802,0.004591343187084983
40,0.0005842761534930285,0.0003552176317013857,0.002913027798839097,0.0037210999840482342,0.0004772864616495185,0.0028585217048887157,0.002811001503368969,0.0084484270620864
41,0.0002363993840856828,0.0001855183056370737,0.0016223927364124044,0.0037370603215969426,0.00044025343843761454,0.0016853240128284392,0.001676677080229259,0.006061035247797623
42,0.00017519415591030118,0.00020732142303794718,0.0005920335323972123,0.0025404881353809456,0.00036532382065247173,0.000609665767016116,0.0006446572028172309,0.003880541476855525
43,0.0002477394791546549,0.00011356191037291237,0.0013349856502054985,0.0036968082033400503,0.00048771534256391376,0.0013883967014085034,0.001408749604624079,0.006079799396609581
44,0.0002402022829411614,0.0002422609446634681,0.0013822580971521213,0.006158213109554295,0.0007895426507943662,0.0011246264646917984,0.0012710445822727264,0.00483306717260576
45,0.00034372980778854425,0.00016183351925558559,0.002162531731190637,0.005216338790997644,0.0004583107588040147,0.0022230491417751606,0.002237907772449667,0.00615211889791559
46,0.0003282739528082584,0.00010127737953804887,0.00047988965088437217,0.004628085065633173,0.0010130075696230599,0.00020968629759282015,0.00027912003465478647,0.003522583193742237
47,0.0004682508788123461,0.00017401988025677722,0.0015724694394675374,0.004979034403742223,0.0007634740479077288,0.0012905769622818353,0.001421410075180091,0.006160173909122449
48,0.0002518049699831454,0.000295312079810969,0.0007912426488095989,0.0026560804181302577,0.0004959108408168872,0.0005227675249714345,0.0006477581696645824,0.0037049416387995734
49,0.0005941247882946958,0.0003154480099899738,0.000168124483083177,0.010919360723740687,0.0033678492777615542,0.00011342037605644864,8.679738916595267e-05,0.0030544880655780323
50,0.00012715059719478145,0.00012472770327929945,0.0004601829029522522,0.00821268106290381,0.0016986455368460112,0.000462062508514538,0.00044035159163880453,0.0022891080904286344
51,0.0003152795539606308,0.00031047251987475187,0.0011872652036177592,0.015962042750225874,0.0030839391688467434,0.0011851603341250486,0.0012736714790548428,0.004252109563465843
52,0.00010779441371685683,0.000133347713350489,0.0015153939365657235,0.0020984192892959377,0.00015381712991231774,0.0017017198930669927,0.0017005213975831135,0.005266047356023598
53,0.0003893851022556664,0.00011865599325614675,0.0016467762464148496,0.01485936242966168,0.0030534573086755277,0.00170870373364721,0.00171956857159639,0.0077198779428262684
54,0.00020394179349084046,0.00011493295510258024,0.0020266696426657262,0.01230532411005416,0.002380093457903794,0.0019903680628540724,0.0019924321986904345,0.006808889211209684
55,0.00010190840480377717,0.00014989862624224985,0.00234602598408298,0.00294300149234892,0.00014986845108767174,0.002452190522890199,0.002420196754477567,0.006478085905549019
56,0.00019574451663059706,0.00017416682030203074,0.0004693417692788438,0.013062989251633442,0.003455906999841935,0.0004065918164186052,0.000448979713913998,0.003909760256759302
57,0.0001593988886770744,0.00015425447025290608,0.0010009153032715836,0.005076198128501173,0.0007081962967731521,0.0011887573824166558,0.0011701991587035197,0.004450955355886148
58,0.00024855225302617816,7.736101320005797e-05,0.0005840777147572866,0.015602356472268574,0.003375805984243473,0.0004190558797843467,0.000450239031473039,0.0036939197069300036
59,0.00010702408281172836,6.289664301564591e-05,0.0009290421428492233,0.0032758440768943685,0.00034791987652805416,0.0008358557725378283,0.000893100515824114,0.00488010487488344
60,0.0001402389426085366,7.052938679744259e-05,0.001043705304831238,0.010376418005036248,0.002555758792661007,0.0006648554716768831,0.0008026759488382755,0.005282599974357181
61,0.0003824230759244358,8.647440005834283e-05,0.0020912208794393854,0.0016964467190198507,0.00025717510484528686,0.0022339351321945104,0.0023776136155273814,0.012585622614201658
62,0.0004525882198494768,0.0002740866753076805,0.000316641157616538,0.006744919934088947,0.0016322964617470927,0.00042740616823165877,0.0003867168665371727,0.0030477227310458663
63,0.00026190077104584655,0.00010068697516664821,0.0013078062079419583,0.006209801055261249,0.0008149705216856103,0.0012216383397135075,0.0013277098893287932,0.005772189583498775
64,0.000263951657215289,0.00012415883350356266,0.0011881898531325966,0.007623913528208961,0.0014549553843155284,0.0008943512859426435,0.0010287395436882937,0.004307114025003148
65,0.00023869992661688404,0.00031821935539787764,0.0007115307337684125,0.01762238576626588,0.004582875471338093,0.0002459719714399167,0.0003411673904793808,0.004288674012791681
66,0.00026729630320079524,0.0002766957432661544,0.0012151915609165825,0.00776556958081639,0.0016908388744516164,0.0008247376226787393,0.000932610115641484,0.005656168107356098
67,0.00045984723626621963,0.0001250758115974305,0.0017606636090786365,0.009635711702055341,0.003188806591676596,0.001119660422940016,0.0009711524862610016,0.007255169476537974
68,0.00015087266350443382,0.00011008550064028751,0.001055244327796494,0.001309815422166559,0.0001858413213335424,0.001338597116553364,0.0012937895825643482,0.005378935135056538
69,0.00025924167862454746,9.54363957687534e-05,0.0004516226051052987,0.008764660801930306,0.002228001940687525,0.00020259575041239934,0.0001882537793905723,0.0022308589844090114
70,0.0004202523573867168,0.0003068547156367116,0.0012081675062013673,0.00805488290324142,0.0013750265784785417,0.0008609354715960042,0.0009910361531919503,0.006121266811464902
71,0.000785954614427405,0.00014967969443522298,0.003281778693107511,0.0011323983610885874,0.0003950441619641934,0.003926869765652468,0.0038541685992760874,0.011548681141490075
72,0.00025087586449889897,0.00029914173474787756,0.00035541170264672545,0.01224024005629236,0.002531950112047329,0.00034550959391877107,0.00036423300651283155,0.0018067592932943506
73,0.00024277267864710267,0.00011109368300140272,0.0013936676982206876,0.004113473303061232,0.00043636551349901927,0.0014089082348477133,0.0015049924638265136,0.004573975651397103
74,0.0002568834256199262,0.00021314264386836887,0.0013080579255778026,0.0010103007391706045,0.00027423136451486816,0.0011452759595992844,0.00124646770800944,0.006694858660159898
75,0.0002336159332635614,0.00020742834374878278,0.0012310795762795648,0.004722669576523334,0.000763979252206403,0.0008138329164919747,0.0009722932166492049,0.003525286116855081
76,0.00022140029932177674,0.00012292921951747915,0.0014668059093294057,0.0010411873891906073,0.00016068942032602062,0.0005812405633789769,0.000735479518325723,0.0034552547794681086
77,0.00012250957126568726,8.551200525704232e-05,0.0014077131038434337,0.0034735114357476184,0.00015911499747557663,0.00155207092560787,0.00153573147392904,0.006194568402713155
78,0.00028882329822193235,0.00010866716595054638,0.001140968258894815,0.008452526163223542,0.001996032504805252,0.0005589228258001962,0.0007004329823161243,0.004826253781965652
79,0.0003391448103021975,0.00013037028021205984,0.002012589087915248,0.0013229571505335694,0.00016946154466702623,0.0018668382512425112,0.0020116649475420702,0.008946447478712588
80,0.00033342199004427695,0.00023408161840493037,0.0011981708291618463,0.004951171377566877,0.0007405490857795806,0.0011870385897252234,0.0012156429930651408,0.005353467733795956
81,0.00030544989064137506,0.00022288172972025741,0.0019209591218773126,0.01011157685669015,0.001545611952630996,0.001987329409423475,0.0020471822625507765,0.007114402520197286
82,0.00024401489156686634,0.0002868534409539995,0.000495638399600477,0.0032300021859049993,0.0006372874618339126,0.0005579828955874232,0.0005376419133200485,0.004267141025921829
83,0.00027044618609122997,8.935541324565444e-05,0.001057043197314281,0.005973547561827777,0.0006128642650117552,0.0011423594164163779,0.001154078329369298,0.0038794979240881866
84,0.0002799103738266721,0.00012075060940502905,0.0012014788944627332,0.0363932022031271,0.006059604778415958,0.0011396894120157923,0.0011498301257558722,0.003803690283041002
85,0.0007485713547668267,0.0006676410960375086,0.0008904947457193444,0.007080504277208129,0.001404186764142733,0.0003634492084257404,0.0005222533982414309,0.003217108397418526
86,0.00026601116654080304,0.00013210523048356345,0.0007638390287436591,0.005859145664219288,0.0009463070754786354,0.0006831581866868104,0.0007199188420478407,0.00407132402871885
87,0.0002628625405096453,0.00015521546666624885,0.000642802194997753,0.03610499891074022,0.009506416222152397,0.0005407056707710411,0.000582538903404823,0.004411703506712872
88,0.0002501651142166316,0.00015601591052626082,0.002031999049520181,0.0004304434194850524,0.00024222399909203966,0.0023316267099538026,0.002279172720006112,0.00789372887865501
89,0.0001338287966643464,0.00016702873059777323,0.001367108220288135,0.009576042453487579,0.0020813426609777854,0.0014107058550287606,0.0014196500130998731,0.006871773049062126
90,0.0001898058421222246,0.00011581358580728313,0.0011871633830538404,0.006134309818713198,0.0007596462200322863,0.0012571164900541576,0.0012574195735111072,0.0053933272054619
91,0.0006215625094910668,0.00025232411826580677,0.0005870505031945378,0.00883911763203103,0.0024797143931470727,0.0006708806846330267,0.0006473556373993082,0.005697666770000833
92,0.00023828724206350266,0.00013744528207671922,0.0005529801995728597,0.0036604735294297084,0.0006343952712263109,0.00035274853679640697,0.00041284037185548253,0.00533901556026229
93,0.00033757042911499634,0.000356779875724814,0.0020051823751330708,0.005967678944427667,0.0006942845100202557,0.0019742269546656433,0.0020269067025583333,0.005378639624553331
94,0.00041603834510989783,0.00012110708078237729,0.0012372098757026735,0.004365754329181761,0.0007135238599722445,0.0009905539709244157,0.0011097588621308007,0.004515854774340894
95,0.0004479845541304171,0.00024160800945361013,0.0014164996378082328,0.00032850459760146275,0.0001887953804362281,0.001090262301450626,0.0012131049146051336,0.006988349794135171
96,0.00010829378947375258,8.247588875116367e-05,0.002012769419700022,0.003707672949330588,0.00020862559506525317,0.002005681686169897,0.0020537386908904063,0.006376835376822787
97,0.00036007987626485513,0.00019383734599829578,0.001897105213557858,0.002243124402221713,0.00016002541482883459,0.0022949035866268253,0.0022747983620520673,0.0074800344923285226
98,0.0003283389272144424,0.00013989355104515787,0.0015634506916272688,0.003262694907373499,0.0003502893419308654,0.0011620986897218112,0.001240741560294992,0.004525380494779855
99,0.0001699379856990566,0.0001194286904370713,0.001818710698160528,0.01672656461218878,0.003422260213142338,0.0015500763339020153,0.0018059244116939474,0.0090527715894158
100,0.00020061826758277932,9.177292882192947e-05,0.0012009319819834196,0.0026643119971766684,0.0005350604166707209,0.0005169526627385342,0.0004841656117033266,0.00429888885950997
101,0.0005592040900469074,0.0002611613791031607,0.0004340899421512287,0.0015871305620911776,0.0002475354415867176,0.00018696858662031057,0.0002496575430398871,0.0028689419251314713
102,0.0001737025751237995,0.0001264354753339444,0.0006112465934280284,0.008265655196711838,0.0015090768710519086,0.0005589886058105167,0.0005805413555448601,0.0034590013721992894
103,0.00019491375740598237,0.00016086141610088735,0.0010653108042551912,0.0026578455946765943,0.0002519979039379518,0.0010571484182549942,0.0010431804243435372,0.006936017359943188
104,0.0005067107675619517,0.000261626244099424,0.0020249909988700075,0.0070415107274042505,0.0012539417832450378,0.0012492328573281539,0.0013921906037535495,0.00919304562662279
105,0.00017617794821370866,9.80583293446689e-05,0.0009059676081877555,0.0019804804320482775,0.0001950514885227352,0.0009049413206442449,0.0009131616141056631,0.0033979193579343255
106,0.00031208986279337585,0.0001226810607432391,0.0007199934781692125,0.009150150345050493,0.0017013794744649624,0.0006133841195832949,0.0006548127803095576,0.003407426041222375
107,0.00027692068777051605,0.00011882680684181454,0.0014205157814760835,0.002548171608810832,0.00022415133108788667,0.0016901867032344828,0.0016439576514828474,0.006280911577140173
108,0.00023049115656610368,0.00011569355275273743,0.0008050440495143709,0.004885909895423879,0.0010144701750842808,0.0006691105367889784,0.000768641400542937,0.007052724866199275
109,0.0001686341542478703,0.00013010095249166943,0.0015296033716885127,0.007820420939872695,0.0008384812641774216,0.001520349329876421,0.0015319389911689358,0.0037642629151970505
110,0.00022341843137763787,0.0002564243495785538,0.0009986741383882544,0.003543709854589626,0.0006633452361065076,0.0004955659896160041,0.00044529806226918173,0.0046107733891204835
111,0.0001546050344389461,0.00021715622368120667,0.0018441760201480428,0.0024192812520638634,0.0001835021964930906,0.001683894179324813,0.001765117529618575,0.005420787901562759
112,0.0005135731017878052,0.0001801920597200452,0.0003594779950889984,0.006832652515396669,0.0016704699525975496,0.0004784989108961926,0.00044163538923421215,0.0021216882712349673
113,0.0008497951968089061,0.00021913780074657723,0.00317196012737411,0.00021278884237634072,0.0008589582537179582,0.0030930795686864654,0.0032321043166929917,0.0070318794278674745
114,0.0005072307315231072,0.00011169074066762296,0.0004898197291893945,0.00513467378408504,0.0013371987519979471,0.0002857824902141697,0.0003301093806492358,0.004129818073670612
115,0.00046777256158436097,0.0002174673621344974,0.0005334781103835853,0.012755743213149057,0.0033915011317593156,0.00031520219015870323,0.0003536176501779383,0.0036877688754395144
116,0.0003203496124820639,0.0003123834104391058,0.0005103429962721559,0.010246133455565612,0.002951064667379443,0.00014748702909607596,0.00019713009791179082,0.002151904069718705
117,0.0002013645857817084,0.00015028403329349233,0.0009188024392204027,0.005567036411045315,0.0009312514654611464,0.000986169772386278,0.0009747310722567856,0.0042287866419192886
118,0.00020764768320466562,0.00013229359714521513,0.0015046652538681705,0.01040347172386736,0.0020476097273833174,0.0019773015771340397,0.0018258079433489704,0.00823073340916122
119,0.00025489566832061575,7.234984144097245e-05,0.0018312357433135189,0.004548995769736535,0.0008434469280366897,0.0006210094948419411,0.0008226259571482103,0.00442024799185464
120,0.00029082866796229466,0.00010313136182922403,0.0016537722109934913,0.0014247098537233998,0.00013672867592786565,0.0018715421106315696,0.0018623428176684897,0.006737192843135964
121,0.000292460739392851,0.00023107439845109832,0.0005747419985718265,0.012840079522041699,0.0031496150214039916,0.00046250874258803087,0.0005047025082957566,0.0032030706864916
122,0.0004304123105411268,0.0004081564779644974,0.0010714398350360483,0.0069192703045057305,0.001433958069897406,0.0002142515933246351,0.00021756558052580545,0.0034128162748587616
123,0.0003113680947412505,0.00025136681642829746,0.000583255507533925,0.009754553261258625,0.0021683801883581864,0.0005065488451856314,0.0005095029440566043,0.004869919305652667
124,0.0002943025745978224,0.00012979041360131158,0.000931104477007571,0.004881814953389979,0.0006368188018546539,0.0008958346541203724,0.0009584037458618914,0.0028441274503817416
125,0.00029453498565988216,0.00027167298847813787,0.00043587950601905903,0.006696285297676049,0.002110147792155781,0.00030352606521873567,0.00030811038798391507,0.003003664726436548
126,0.00020050082306452771,0.00011535093774035473,0.0012964330272882288,0.004408113719347415,0.00044217557560641263,0.0017050285280872457,0.0015771567070466531,0.003413858854897301
127,0.00037875845534870767,0.00019811465509616288,0.0005101513322198298,0.010217575401610614,0.0026048881931952602,0.0003170595151949003,0.00031375789768164165,0.004770658494220956
128,0.00016650411720717297,0.00016031169345389292,0.0006733688205985408,0.007633971467392893,0.0013044084600068112,0.0005437708938209149,0.0005843530774098118,0.003063022078288417
129,0.00032390174515330904,0.0001573374408306842,0.002964052076847097,0.011719570672430657,0.003896218067237033,0.00022710147010178192,0.00020297169751096503,0.004928952274200212
130,0.00033834450204587804,0.00011905264820676081,0.00036941034101094857,0.005091348360756636,0.0010690655747839532,0.0003480696979991236,0.00036423600764436446,0.0023092376162862096
131,0.00033366816135277935,7.253556812410293e-05,0.0008100358634761789,0.005470133911960614,0.0007272380704633093,0.0009710272887748424,0.0009857507161500642,0.007929321868931557
132,0.000402027686453719,0.0001012725373193886,0.0006736080891864318,0.006609389999252743,0.0018349150972378843,0.0003253369858832685,0.00034048614485662656,0.003095099692826333
133,0.00020688266875695544,0.00022018975086449743,0.0012148631328128667,0.011174724324214695,0.002106021659107083,0.0009165549237717276,0.0009743679614204884,0.004725417782132368
134,0.00018035310192399953,0.00014133995449459245,0.0012409735554433565,0.0044897308652980545,0.0004031901589004839,0.001636531743850345,0.0015386992380475623,0.0037674458238767345
135,0.00031710741174430305,0.00020424021346017804,0.0015372505491721398,0.004496839077819998,0.0014563632619316255,0.00018372278066017023,0.00024876161542508824,0.0051776756062167275
136,0.0008850540107105058,0.000321581020769016,0.00017888999329081668,0.011875696862825953,0.0027737173388595452,0.0001377160265971094,0.00013268542100231724,0.0020811567119326502
137,0.0006437867864885305,0.0005844647615063374,0.0009519874315723718,0.0043314748456100656,0.0008564875805700021,0.0006609236362941839,0.0007362224937758918,0.005722498254329505
138,0.00035231867048239065,0.0001419487633293787,0.00039777613713238154,0.014986695032372517,0.004174036326744671,0.0002950820661196345,0.00033562373305141743,0.00427503648460941
139,0.0003945336327638133,0.0001619409445091989,0.0016038327092249478,0.00436779088627472,0.00036157169017057107,0.0017582064989501434,0.0017295328550288999,0.005540621967538722
140,0.00030620985368606156,0.00011822908910975154,0.0026754129844255357,0.0008694115532641304,0.00023162458879535163,0.002531555641787402,0.002605267875738704,0.006098816938606861
141,0.00024808921751513026,0.00012254658342782942,0.0019705973130604293,0.006475522487961523,0.0013221580689917792,0.002252180414981535,0.0021844371187089645,0.011835988777884937
142,0.00011912092310597385,0.00018606515762030785,0.001210432808043804,0.0033647988802217614,0.0002812550207017941,0.0013132929061254544,0.0013083979317608304,0.006046155258661234
143,0.0003863673018479385,0.0002288668447907563,0.0011170675074906283,0.0072675106972676625,0.0014274738237314939,0.0010694142275924602,0.0011157086356527732,0.005735833124587184
144,0.0004309468802435986,0.00012846525919762332,0.0006004777371342673,0.007906573936978955,0.0014089081884542738,0.0008753761118334364,0.0008745679574692274,0.004152438602680144
145,0.00028572919165896824,0.00021598903814376024,0.000691290102592104,0.008215174585633124,0.0016761679885174984,0.0005126375941465405,0.0005762848329042725,0.005111109941958039
146,0.0006706032180610159,0.0007673615350508162,0.002059652902885417,0.003973155414203435,0.0005559538913327686,0.0023223782971790586,0.0023419863771648943,0.006060859710429367
147,0.00017865238343079296,0.00014874504586227113,0.0012555545958323746,0.004898720539699731,0.0007191832332952102,0.0013044268796991248,0.001292161597871806,0.004407100552662305
148,0.00017844670891760742,0.00016177172816389743,0.0005428599222438715,0.009182054798100005,0.0019814889615092906,0.0010226369189214218,0.0008337540511395227,0.0030630172258550594
149,0.000237507495040629,0.00015779272470227554,0.0005171343184390905,0.004777584065545306,0.0007805112345211103,0.0004210096416145035,0.0004626184190882075,0.0043344142908014315
150,0.00018982729673314592,0.00014072392583095976,0.0005590431929666504,0.0019098163848042192,0.00033974847569328355,0.0005400685290485119,0.0005762510451009228,0.005023437513466274
151,0.0005298734137398942,0.00015711068870793147,0.0020561609433184308,0.0031137565110375648,0.0003536157038159218,0.0017494576954888944,0.001962639198430392,0.007850292017556961
152,0.0003488294636148588,0.0001716813070475944,0.0010927019449739118,0.001561329262686176,0.000262047748404602,0.001069681861385527,0.0010825558104044842,0.003210738051188971
153,0.00034632735347884933,0.00031645169888341233,0.0003025075898670507,0.016461323450558063,0.004190714808063493,0.00016430273398852777,0.00020024290056088641,0.0033890612367716635
154,0.0007661721691344436,0.0005400042696152482,0.0007302346321478704,0.009607008323080545,0.0021880470637280366,0.0007997411328204632,0.0007579893474452227,0.002765745901965313
155,0.00011966035657939277,0.00010119773005776191,0.0011572181983865203,0.005503199270849007,0.0007266029117519362,0.0022640992100487305,0.0018864064324649215,0.0042643420121011915
156,0.00018637106077256952,0.0001980966534058257,0.0025160095790376685,0.02129194341587867,0.003679117283368859,0.002065201134923403,0.0022436509726518265,0.007131966399867554
157,0.0003913797582345546,0.00028268466726223495,0.0005372739508335018,0.00790217671299673,0.0016687181440527728,0.0008939391837511231,0.0007562048740021019,0.004910254279742503
158,0.000492236680419146,0.00011810582854238616,0.0004171664908141425,0.0019813096479489966,0.0002801590821206739,0.00036214863457138417,0.0003936066941468013,0.004017506549766055
159,0.0004143821154201711,0.0001347922026184967,0.0005770398230897603,0.010375869636577953,0.0029494333107173347,0.00034801475701675327,0.0003795117553983832,0.007068040488020089
160,0.00017901501891927484,0.00014376692728441777,0.0010283111547431912,0.007463954939144126,0.0012437557151884953,0.0014665435147381697,0.0013211261837836976,0.006762880071283287
161,0.0003177257952666899,0.00028386819401899125,0.0005929596265991035,0.00798429358510157,0.0016415792645839348,0.0005994502740960975,0.0005853040308982865,0.003861661589671465
162,0.0003042901308139196,7.179657260414639e-05,0.00027438783763567216,0.007129354666520984,0.0024426830044581216,0.0001400630790477915,0.00023445394709767042,0.0028129460793839735
163,0.00023627436087414003,0.0001050270624556442,0.0013817726835711492,0.005743039320124037,0.0008486695039115294,0.0014642144938020064,0.0015401292986141437,0.006814351682804247
164,0.00024683443177048506,0.0001522134561673714,0.0012786756301626516,0.015641174488202333,0.004365438661267004,0.0011154685373123432,0.001172364556505245,0.009767887336338509
165,0.00016843529256964056,0.00020965516508625798,0.0009828674053757663,0.007255546668671317,0.0012168140327980046,0.0010468356116959106,0.0010619203556767366,0.00572134533132889
166,0.0003053649758066164,0.00016394137632472,0.0005757556586720883,0.0035289845794217517,0.000492472036526034,0.0008157413286911708,0.0007348063252956154,0.0022971960513069006
167,0.0002949833259513921,0.00038947158354008557,0.0032192350666336335,0.00041144789352858045,0.0005092776621013841,0.003547551506098178,0.0035913816293435025,0.009876802731994575
168,0.00040115418765414784,0.00017280452971885218,0.0002945554318454363,0.00984562173878671,0.0019458157628421187,0.00038559561030853014,0.00036907498813284405,0.0026585993245268383
169,0.00018148959250342147,8.933697985000685e-05,0.0023115659920531113,0.0008280741284513786,0.00015830867681336324,0.002241485407755028,0.002351650169659758,0.007286847285661091
170,0.00032899646933452683,0.00014974531302151966,0.001131308741820779,0.012786566564304956,0.0027119139341105604,0.001453789479787144,0.0013930340951428051,0.006866527261435428
171,0.00024599060916467977,0.0002757203024852181,0.0007545281229423708,0.0020444324411542573,0.00023458634067587654,0.0008148199209716378,0.0007517195561014988,0.004191415453205188
172,0.00012671930917640729,0.00032587585581342484,0.0007718445490878445,0.008609265266017555,0.0017630004230141199,0.0007588993796739997,0.0007658897462125137,0.004373008243663939
