,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,NN_MSEloss_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,NN_MSEloss_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,NN_MSEloss_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,NN_MSEloss_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,NN_MSEloss_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,NN_MSEloss_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
10,-0.38123611921851197,0.00016037950561860782,0.00012464367562814216,0.00012443563180847828,5.461023145303445e-05,0.000102848887907665,0.00010861216653141992,8.494347986567064e-05,0.00012073307025210255,3.145332123897932e-07,3.6010691946341385e-07,8.842258391167014e-08,2.828663531286988e-07,3.0849904045518767e-07,1.7987573312825106e-07,5.151438524616458e-07,1.996019045729759e-05,3.41005828964569e-05,2.876999968719429e-05,5.55812451059845e-06,2.192881216981135e-05,2.2043824601414297e-05,1.8204683329938187e-05,2.735448421590958e-05,4.739327898878046e-08,4.562634334586299e-08,2.034310432983851e-09,2.8791250813247023e-08,2.8416928823088424e-08,1.8684752925930855e-08,6.877143600009944e-08,1.4390779420625046e-06,1.2054871509346588e-05,1.0122841048699205e-05,1.0042562182471793e-06,7.782203492297524e-06,9.61293781569228e-06,5.953893436043134e-06,1.0122841048699205e-05,2.089410997446557e-08,2.0078121885992812e-08,1.930202369865221e-10,1.1793877016765045e-08,1.808744080186187e-08,6.932999380155609e-09,2.0078121885992812e-08
11,-0.34722223191977947,0.0002464816528581264,0.00027936223617601674,0.0002812381642298956,0.00013509426368894017,0.00024264338777189588,0.0002454538429952868,0.00019711705230204046,0.00032875976301480425,1.0476085550439758e-06,1.1607935772087825e-06,3.3263787768349573e-07,9.202964238262399e-07,9.90468091983708e-07,6.045725669007263e-07,2.3563309088924624e-06,3.240720501695368e-05,6.149543465536756e-05,5.125802319017936e-05,1.1030768108627464e-05,4.158394726697934e-05,3.8101465838371593e-05,3.186412715175391e-05,4.506832077410261e-05,8.581372141658134e-08,8.30670016968797e-08,4.219897783783022e-09,6.33504628214829e-08,4.769306383466276e-08,3.2735451916720515e-08,1.19409439285276e-07,2.4861963742400476e-06,1.2054871509346588e-05,1.0122841048699205e-05,1.0042562182471793e-06,7.782203492297524e-06,9.61293781569228e-06,5.953893436043134e-06,1.0122841048699205e-05,2.0872974445243523e-08,2.006103248618451e-08,1.9502731368096402e-10,1.178168946641356e-08,1.8071419260201492e-08,6.924640744123352e-09,2.006103248618451e-08
12,-0.31320834462104696,0.00037424625161342916,0.00039570092570853974,0.0004086129893537982,0.00020178754441017909,0.00035959051550781885,0.00035678082951151157,0.0002855643512776351,0.00048139845257266165,1.4977467065539275e-06,1.7093030103058793e-06,5.10243723972697e-07,1.4117382601900018e-06,1.424867586662212e-06,8.77228574658553e-07,3.5888362700722057e-06,5.197527665798892e-05,8.619565397356254e-05,7.299971015551132e-05,1.5488607134583332e-05,5.429467974415847e-05,4.8469125674847624e-05,4.221969230155498e-05,5.328891549317483e-05,1.1390563178755935e-07,1.1040263477344015e-07,6.650048810967569e-09,7.544080832394112e-08,5.6633650486091526e-08,4.110060049117454e-08,1.2747465961312462e-07,4.242437445419823e-06,4.024317735884186e-05,3.710058354321366e-05,5.782872980542586e-06,3.0620405962633045e-05,2.7826765868451676e-05,2.4506635006719125e-05,3.546918775284402e-05,1.0380349096690236e-07,1.0271551398166481e-07,3.6071007165500993e-09,8.753202736973201e-08,5.7087540104672355e-08,4.9628106902782466e-08,1.35851798373586e-07
13,-0.2791944573223144,0.0005614136452212445,0.0005372519608717641,0.0005383903052438671,0.00026548900235111306,0.00046425429248745374,0.00045522522053850154,0.0003696253217375933,0.0005921221628171436,1.6920885463404562e-06,1.920496339308419e-06,6.271644975309755e-07,1.5602633301637989e-06,1.5618292109851185e-06,9.95798265906945e-07,3.7977673146754254e-06,8.2345917197849e-05,0.0001407002301165483,0.00012438989521746936,3.510554205191918e-05,0.00010369184278868793,8.861857964202302e-05,7.485588162368051e-05,0.00010036019989673128,2.0520525313205038e-07,2.1802143717764823e-07,2.3368679942199527e-08,2.087166270598435e-07,1.400270583381209e-07,8.426924636424308e-08,3.0603323352692233e-07,7.150444968345985e-06,4.141682688779236e-05,3.8274233072164155e-05,5.782872980542586e-06,3.0620405962633045e-05,2.7826765868451676e-05,2.520242824369856e-05,3.546918775284402e-05,1.0386127304028077e-07,1.0279157342795794e-07,3.6065980280540692e-09,8.738706921571021e-08,5.6958829803470767e-08,4.960558171585126e-08,1.3567863963171865e-07
14,-0.2451805700235819,0.0008321041093831503,0.0007481272020079771,0.0007527655441111813,0.00036568813082320017,0.0006327204366876654,0.0006311527571446602,0.0005126127845856054,0.000810903769342159,2.102261374557811e-06,2.373070590903092e-06,8.519294775821073e-07,1.912345764787015e-06,1.9539414449976782e-06,1.2670385442616948e-06,4.778807359849894e-06,0.00012888126526609494,0.0002627265598043654,0.0002451540185378664,7.419115288245903e-05,0.00019368029835296175,0.00017193173841452636,0.0001530579687169792,0.00021546563292397625,3.9689808377247964e-07,4.164431041834924e-07,4.332422989650039e-08,3.3168819538993346e-07,2.5038713070802507e-07,1.7881653238022303e-07,6.696395507796084e-07,1.190412556155666e-05,6.238383710250594e-05,5.120831470025067e-05,7.81249680855245e-06,3.551390695318457e-05,3.272404079000424e-05,2.9400407412119577e-05,3.722342536647383e-05,1.2040585999817604e-07,1.1453150955765963e-07,4.1833269438387875e-09,9.177004257393556e-08,6.138147424382742e-08,5.2808527271157426e-08,1.3596210387741137e-07
15,-0.2111666827248494,0.0012185946158635083,0.0010524492497174858,0.0010501050127934381,0.0005177183502976895,0.0008814498669094089,0.000849326251130646,0.0007120286677625787,0.0010704255470219642,2.62919720768178e-06,2.8863988864365913e-06,1.270856035086045e-06,2.4426184496655985e-06,2.3103258774718006e-06,1.663448844964984e-06,5.566635342697486e-06,0.0001992751735493825,0.00044167946538675176,0.0004188442431000644,0.0001306631676673814,0.00032758049760009346,0.0002823189288644223,0.0002553284867040784,0.00041006565161783194,8.561735484099264e-07,8.716498798934356e-07,8.71364274380173e-08,7.142324177369369e-07,4.5316370034320985e-07,3.490373193434359e-07,1.8017960712472539e-06,1.957575378740972e-05,0.00011052218324600905,9.780312862199214e-05,1.8916578382475736e-05,6.696706816578413e-05,6.42007165718933e-05,5.806288139812543e-05,7.423160976811282e-05,2.3074134568416674e-07,2.246223974193989e-07,1.0971962266359296e-08,1.5172807827642223e-07,1.1324555072460953e-07,9.546369479914425e-08,2.47733436354177e-07
16,-0.17715279542611684,0.001763382972196475,0.001629160133608093,0.0016526354848513303,0.000871138754490956,0.001417435269222742,0.0013618375074198575,0.0011398441249208364,0.0017224052288144687,4.3368239591110705e-06,4.871304826520502e-06,2.4315215447854297e-06,4.510804996972136e-06,4.346752356151582e-06,3.094631162275234e-06,9.569156288071676e-06,0.0003044012095694342,0.0005651181408785244,0.0005364126578689831,0.00017129905253294552,0.0004118057939284764,0.0003677901124540084,0.0003271611697052845,0.0004980573251397669,1.1189045925726274e-06,1.2509769942268845e-06,1.4830686307351382e-07,9.24290013911369e-07,6.742778457705369e-07,5.062075597029956e-07,2.1088781963506017e-06,3.1798482763784626e-05,0.00012819253769648487,0.00010830587228399968,2.0075402242695773e-05,7.073306126501645e-05,6.774982680707864e-05,6.155208722676387e-05,7.796947139703137e-05,2.445576525185018e-07,2.2964503937250812e-07,1.1139713403629988e-08,1.5140327242886726e-07,1.128461657927895e-07,9.525760700294374e-08,2.475033488888526e-07
17,-0.14313890812738428,0.0025215064010935826,0.00241933512929663,0.0024613380723323085,0.0012985000149521376,0.002059924387127735,0.0020554987882128034,0.0016792692935376713,0.0026256870951989835,6.536202653522305e-06,7.309230464917702e-06,3.819281930340821e-06,6.556705943985968e-06,6.686163628800578e-06,4.571575943207277e-06,1.4863235034357155e-05,0.0004593929668045923,0.0007311123695824273,0.0006898859244499239,0.0002259335752366387,0.0005253558177910316,0.00047170630178972273,0.0004212138991115477,0.000639285514249145,1.3972683258664092e-06,1.5336965813852221e-06,2.248063827102022e-07,1.1157156979632485e-06,8.318149421234338e-07,6.320057778489867e-07,2.5154353829905617e-06,5.102372859206269e-05,0.00016417304312454472,0.00013769059824131124,2.7439592778900624e-05,9.178252684100996e-05,8.581859219660592e-05,7.90690482493267e-05,0.00010449322258760551,3.4194978168483595e-07,3.0892929236716737e-07,1.626617453719047e-08,1.8863101040812633e-07,1.4093179721506605e-07,1.213262716158069e-07,3.480316970559172e-07
18,-0.10912502082865183,0.003563044442936761,0.0033542568874123974,0.003410980126987847,0.0018704126610810422,0.0029271792788481397,0.0028748036163862988,0.002358774118408477,0.0037355073207216115,9.788749800742067e-06,1.1080441587933507e-05,6.734305096031087e-06,1.0421366816757759e-05,1.010299381737484e-05,7.375564082561928e-06,2.2955868029646838e-05,0.000684988253063772,0.001003468777536351,0.0009444809764641026,0.0003338053995949558,0.0007223977120297081,0.0006606235844608404,0.0005950977359664611,0.000885578878741779,1.6776710595334533e-06,1.8154729791285709e-06,3.7311634783203054e-07,1.3565544608800897e-06,1.077801386016205e-06,8.647453202724112e-07,3.383027507278505e-06,8.087746618439582e-05,0.00023058254072743088,0.00019738414902873702,3.83082834103865e-05,0.00013966012910244575,0.00012162702176594375,0.00011392825490619707,0.00013271221003526568,5.202228736146411e-07,4.73637409125635e-07,2.205366276292968e-08,3.156042647432039e-07,1.9694760953428462e-07,1.7637710836427135e-07,3.839272773117384e-07
19,-0.07511113352991927,0.004975690871557973,0.004871458125398051,0.004925643293512296,0.0027638227538152853,0.00421424927240612,0.004155603095026676,0.003385513026575832,0.0054518610387537135,1.6464853672050696e-05,1.84133998995385e-05,1.134904044072798e-05,1.628498931050441e-05,1.562029995513105e-05,1.1959442643017502e-05,3.976694248709161e-05,0.0010091595422105297,0.0014085377612171434,0.0013419166488702926,0.0004886463144696928,0.0010088531789679538,0.0009587352198892974,0.0008458377774466225,0.0012512559137970048,2.6271764540243123e-06,2.894338370484645e-06,6.723422388081493e-07,1.9208180489344312e-06,1.7058512307863733e-06,1.3114845753333036e-06,4.9645296395698746e-06,0.0001266440623538056,0.0003490456898546318,0.0003031707566505698,6.270043080270515e-05,0.000210589523071259,0.00019107626939491196,0.000184135734980847,0.00019852582875275692,1.0006446614698332e-06,9.202322962211951e-07,4.830236128550591e-08,6.030318138638203e-07,4.445967588797281e-07,4.346110524744855e-07,7.702342286096841e-07
