,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,NN_BCE_cdf_0.3,RandomForest_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,NN_BCE_mise_0.3,RandomForest_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,NN_BCE_cdf_0.5,RandomForest_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,NN_BCE_mise_0.5,RandomForest_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,NN_BCE_cdf_0.7,RandomForest_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,NN_BCE_mise_0.7,RandomForest_mise_0.7
10,0.43207829275335685,5.0769896194122325e-05,4.789961484417782e-05,4.6138661197877684e-05,4.201272971510483e-05,0.0006715074081765415,2.2778384265806197e-07,1.484304317544858e-07,4.684051295472716e-09,6.129878990899697e-07,5.490599026353381e-06,1.687701123545604e-05,1.4480186386924499e-05,2.5672950899761405e-05,0.0006874100771623013,3.96590731566986e-08,1.5526902261369743e-08,1.7750814516188167e-09,5.212495109646523e-07,3.377455943720758e-07,6.917745683917675e-06,3.216079310101039e-06,1.0852190185248078e-05,0.000865262779468156,1.5372254305762336e-08,1.880885490057145e-09,5.125511150937914e-10,8.101988646537698e-07
11,0.4651232395466839,7.944949672132448e-05,8.226199681385282e-05,7.40497587078116e-05,7.462529240292603e-05,0.0009390236673535226,4.267648477804149e-07,2.1537051987134343e-07,1.264342072981417e-08,1.1480695534734957e-06,9.065628544559859e-06,3.0043151684170822e-05,2.182389863007006e-05,3.97835318037304e-05,0.0008578314372728569,6.964496346965025e-08,1.5641095803668223e-08,4.013548782885028e-09,8.12996326422948e-07,5.9249523696033e-07,9.434220897632795e-06,4.529270527974694e-06,1.5293040710038118e-05,0.0010092725502719065,2.0966640262217693e-08,1.890536284408813e-09,9.099726740469553e-10,1.0930553248450681e-06
12,0.4981681863400109,0.00012290655582173084,0.00012892409942769157,0.00013097693939419564,0.000123842710460472,0.0012388070949070414,6.277362479957548e-07,3.4388328940219845e-07,2.9931293544275786e-08,1.8481443988288252e-06,1.4795435592290253e-05,4.532261041385355e-05,3.3663233462326246e-05,5.891390806176333e-05,0.0010299274378936386,9.925032538381188e-08,1.604358551402956e-08,7.870422149204745e-09,1.1571237318146493e-06,1.0272861505378702e-06,1.1308848759709167e-05,6.647579551643412e-06,2.1343108960254263e-05,0.0011509970629876775,2.4469518764193613e-08,1.909819463756632e-09,1.7165918804350433e-09,1.415783995827404e-06
13,0.5312131331333381,0.00018796198717968394,0.00020684019911106855,0.00019866382522500882,0.00019383959780994265,0.001567308054583774,9.257130102827565e-07,4.3073156020452785e-07,7.032684524492607e-08,2.7471043109069386e-06,2.3868131254102824e-05,7.371182246356367e-05,5.330866340032769e-05,8.495659202919626e-05,0.0012124689508887867,1.54029964178486e-07,1.937607907202817e-08,1.483126303080397e-08,1.5964556470355729e-06,1.7604200471401044e-06,1.5588937420631056e-05,1.0052278591692777e-05,2.915522937302961e-05,0.0012918401162883258,3.1187788413728405e-08,1.9548045643000636e-09,3.0435972299041653e-09,1.7725909868480296e-06
14,0.564258079926665,0.0002841769873515641,0.000337654368565639,0.00029164267715081236,0.00029480153676578267,0.001971826773892153,1.767326900309388e-06,4.7065577405415725e-07,1.2671289093059368e-07,4.283742377621413e-06,3.806095050804329e-05,0.00010451119087838401,8.208919285097283e-05,0.00012195696082521856,0.001401907520201637,2.0623416104147128e-07,2.201537186724737e-08,2.7550144094058262e-08,2.093521000127988e-06,2.9817193446490827e-06,1.7316272800664167e-05,1.538054571797187e-05,3.991413493918161e-05,0.0014374372428612922,3.304520773086758e-08,2.0952091697748973e-09,5.282884411875075e-09,2.190484103146997e-06
15,0.5973030267199921,0.00042476167085401395,0.0004510942163401026,0.000428659220924936,0.00042828512660624907,0.0023661802515166216,2.306074465596304e-06,5.983598180775166e-07,2.2333423066809326e-07,5.70626246317646e-06,5.99959176079298e-05,0.00014510094764056447,0.00012368132485316398,0.00016899615637805488,0.0015949242622477022,2.8245838366497503e-07,2.48462908424585e-08,4.496684146177588e-08,2.652819813976198e-06,4.991723177473917e-06,3.547884634407828e-05,2.3710276403630993e-05,5.354648022874775e-05,0.0015929738236537855,9.340536383104991e-08,2.3660837352010776e-09,8.654418498829354e-09,2.719382930235097e-06
16,0.6303479735133192,0.000627702406762688,0.0005857462000969866,0.0006105627253914811,0.0006206333952386183,0.0027855500249983336,2.9471109427796204e-06,6.244876408329356e-07,4.1677155598510146e-07,7.227195509244233e-06,9.348793373345687e-05,0.00021287996382268325,0.00018580153258668087,0.0002364267900779521,0.0018083524187971788,4.3661958956164107e-07,3.0063555436995214e-08,7.744744554256214e-08,3.3462766447735944e-06,8.259915742392062e-06,5.582490035506582e-05,3.640598246996185e-05,7.236493792277188e-05,0.0017503350876519046,1.5599498423475604e-07,2.925562746454355e-09,1.4373317858622809e-08,3.290558778355881e-06
17,0.6633929203066462,0.0009171276836667341,0.000828636305732502,0.0008874998501016145,0.0008832312927510938,0.0032834111738368533,4.947531597639533e-06,7.43495212957477e-07,7.656831224383979e-07,9.755738313319342e-06,0.000144010056242489,0.0002904213469247371,0.0002732612556089855,0.00032790865008113033,0.002029813453316749,5.999239744538305e-07,4.028378940876061e-08,1.3400843963332306e-07,4.086290809193686e-06,1.3509856063965735e-05,7.090091345624339e-05,5.587003044319139e-05,9.791718152627904e-05,0.0019034073983994876,1.893254997872054e-07,4.277758801231914e-09,2.4050579257832243e-08,3.863156767353105e-06
18,0.6964378670999732,0.0013249206112907448,0.0011966507232514334,0.001284302324059754,0.0012510516651622367,0.003873909093654262,7.111003456808105e-06,9.056552560672693e-07,1.3123284206338721e-06,1.222219608162657e-05,0.00021930362424334664,0.00040996527798694735,0.00040315250926056454,0.0004520667296765052,0.002276808622376651,9.130180065970399e-07,6.157323643405333e-08,2.1468802085694555e-07,4.975723770055113e-06,2.1841622281078286e-05,0.0001051480060025256,8.523217103115033e-05,0.00013286600277286542,0.0020711629656906664,2.9849677210458906e-07,7.110795703182425e-09,3.966585041790172e-08,4.573383314377417e-06
19,0.7294828138933004,0.0018925683723349364,0.0016613540624263417,0.001830385445653749,0.0017836616876945625,0.004556155781213956,1.016075601434376e-05,1.0746957106067883e-06,2.572499160573154e-06,1.507790915295152e-05,0.00033016242216007865,0.0005870013980934618,0.0005879836602199493,0.0006246903842351451,0.002558562871732342,1.3317128973681307e-06,1.020723545066075e-07,3.58346841900065e-07,5.98675226420702e-06,3.490500850689423e-05,0.00016398771319294281,0.00012924689431234671,0.00018059193011800588,0.0022549211448196277,5.594368272578909e-07,1.3285507455571506e-08,6.741755288087048e-08,5.483428055023284e-06
20,0.7625277606866274,0.00267321444416611,0.002239402116023951,0.0025243943331221407,0.0024139880197696327,0.0053115541352362315,1.2968925979143191e-05,1.319739448185806e-06,4.077102438149324e-06,1.7106213368503985e-05,0.0004914193759522239,0.0008997170055399717,0.0008419796645787488,0.0008558021613395818,0.0029293197798153665,2.431142918523431e-06,1.7369812431464854e-07,5.726910510432446e-07,7.59187163850152e-06,5.5140345648216745e-05,0.00028031145579240126,0.00019161270696254452,0.000245026618998881,0.002474813449358218,1.1762227870293353e-06,2.5517790535371267e-08,1.1134094585487241e-07,6.7626459096005445e-06
21,0.7955727074799545,0.003733848188064087,0.0032278304292496013,0.0035393626188621415,0.0033665773804039227,0.006441994913902013,1.9644397729717234e-05,1.8290788478148915e-06,6.733427966923652e-06,2.2834667944638532e-05,0.0007231603028840682,0.0013190393724617322,0.0011925021809629718,0.0011702135317677945,0.0033871279876410663,3.958579848654068e-06,2.9961476721178084e-07,9.096154002380195e-07,9.877080709138007e-06,8.610748656992271e-05,0.00042207672726033265,0.00028644428198217677,0.0003369812905854235,0.002722445036937043,1.927009966828817e-06,5.1810307166704337e-08,1.8913067777076395e-07,8.335744256485658e-06
22,0.8286176542732815,0.005157529273275253,0.004340666334684845,0.00482452225142141,0.004566281099534962,0.007657026759175037,2.7785110794437405e-05,2.6827394779144675e-06,1.109611774397258e-05,2.812598886883491e-05,0.0010521808589381548,0.0018521361780540757,0.0016790668331019764,0.0016108362293988962,0.003935724615637358,5.737337118796282e-06,5.394270211038672e-07,1.5192623830361042e-06,1.230323502785856e-05,0.0001329270939550612,0.0006486840425495096,0.00042072001871723986,0.00046022671130419555,0.0030399077879593207,3.177216090997316e-06,1.0588693007914678e-07,3.2029480395180925e-07,1.0649318276709009e-05
23,0.8616626010666085,0.007045503259010827,0.006056998137465619,0.006525664144208855,0.006148889876680949,0.009349250485961956,4.280981712990296e-05,4.2914151029704465e-06,1.8983936450593377e-05,3.863260618520068e-05,0.001513688961844476,0.0026224001347826217,0.002337703273571707,0.00222117919953392,0.00465482327842712,8.718163096761792e-06,9.298085671390842e-07,2.626422891298024e-06,1.563435115724701e-05,0.0002028614239377102,0.0008795658285757264,0.0006056732764053506,0.0006237961710731027,0.0033617070641450038,4.350492647536115e-06,2.0606986947912301e-07,5.368377679824448e-07,1.3223860270702165e-05
24,0.8947075478599356,0.009519022620509233,0.008219549321652374,0.008719943143619832,0.008254374162969418,0.011428750042535562,6.182233911960953e-05,6.887409443437979e-06,3.0173601969759745e-05,5.187279275126012e-05,0.002153234741703088,0.0035923495557924124,0.0032155413300008523,0.0030334521686121462,0.005534591151682484,1.2644530055992242e-05,1.5903742911365625e-06,4.103493607931878e-06,1.9611057765011798e-05,0.000306063650142969,0.0011817344190383076,0.000863316865222557,0.000847434387853277,0.003750033654259338,6.203883005897787e-06,3.9379274419482757e-07,8.714916586199528e-07,1.610378036513139e-05
25,0.9277524946532627,0.012720648941171335,0.010870266944226888,0.011614667384710524,0.01108046049474175,0.013966760578257255,8.310656854239224e-05,1.1100320935329578e-05,4.746737363648932e-05,6.701038256801531e-05,0.0030288230525029234,0.004812452105365416,0.004417730031438722,0.004153694904630785,0.0066332458849002575,1.7970295105365257e-05,2.7335486213512945e-06,6.592190670670553e-06,2.4679292743614992e-05,0.0004565245697377476,0.001725019694446817,0.0012282864158277482,0.0011654300054247458,0.004319882985871031,1.0430931731591432e-05,7.548765774840945e-07,1.4552156967826737e-06,2.1490582501344464e-05
26,0.9607974414465897,0.016814782348450963,0.014229800913627992,0.01520911998545167,0.01454705789744805,0.01716068722897659,0.00011115564384131295,1.7773974783387137e-05,7.5075531369409e-05,8.98371161596627e-05,0.004213130022252737,0.0064211516130524265,0.005954569933833291,0.005625997686292037,0.00807643724109784,2.4903870546919117e-05,4.521991870457607e-06,1.0645549455916738e-05,3.103505006907391e-05,0.0006732422579277035,0.0023164344155060033,0.0017241388031076336,0.001595056440200753,0.004943612201700016,1.4585165156822917e-05,1.4114231654534915e-06,2.4495099310564676e-06,2.6920351437122797e-05
27,0.9938423882399168,0.021987149689850438,0.01830933764707136,0.01979194342170273,0.01923525998112766,0.02101698171101198,0.00015113039714821216,2.9000324962188896e-05,0.00011559213312972505,0.00011918349379748451,0.005795706220621895,0.008429050176119867,0.007979356258684876,0.007649601436336185,0.009885681986770197,3.380074487449014e-05,6.92833413517109e-06,1.7128009791052293e-05,3.9423031102067216e-05,0.0009816327715688553,0.0030723419301620274,0.002396678797316315,0.002182906355925504,0.005722884769668178,2.0090540298347223e-05,2.546066544415296e-06,4.149039670829702e-06,3.395726297105313e-05
28,1.0268873350332437,0.028442989649907362,0.023489588517306526,0.025532941303022843,0.025053885873340256,0.02593658528051554,0.00020656242976135493,4.59709314140996e-05,0.0001734105708789009,0.00016407037662241546,0.007885007117456823,0.011064064919099883,0.010531029860292746,0.01022818860671524,0.012206356956073545,4.794384934461639e-05,1.067799274329557e-05,2.5567037784498597e-05,5.038031378523849e-05,0.001415187240586473,0.004065863895253254,0.003272465777900579,0.0029450871840946535,0.006729155067302801,2.8983321342027244e-05,4.427833971439631e-06,6.732812276550147e-06,4.4112481345137035e-05
29,1.0599322818265708,0.03640370647973067,0.030460184494304897,0.0327536958016068,0.032791168387339205,0.032550202924462104,0.00028339333565696544,7.624523144201722e-05,0.0002629810968552358,0.0002450886466520265,0.010610050181025659,0.014545569335800151,0.013859625359143094,0.013729003103235373,0.015318298789185926,7.020248623700443e-05,1.7170723534652872e-05,4.221108717812599e-05,6.95451227018252e-05,0.0020173617010652545,0.005561308603101597,0.004467561488186876,0.004019548787438441,0.00815731224195138,4.62783669974508e-05,7.833494099036946e-06,1.1619750387450537e-05,6.161879247305944e-05
30,1.092977228619898,0.04610182802796774,0.03892517503785409,0.041497256893953026,0.04231387803387762,0.040491603911363964,0.0004009824821772475,0.00011248716666539983,0.00036920922049540634,0.00034948586784034263,0.014121462017258833,0.01897841052508694,0.01807427390697307,0.018288621525541244,0.019285070832007815,9.45131852218054e-05,2.5316369611503035e-05,6.63649383069078e-05,8.849116867962641e-05,0.002843660282796679,0.00747932634652667,0.006065610313995156,0.005523621296174385,0.010024339122752803,6.633214174981302e-05,1.3506567576200705e-05,1.9750641432398802e-05,8.461570826277742e-05
31,1.126022175413225,0.05777419943038295,0.048760393292549824,0.05175154152830918,0.05349781414698237,0.049994256927628426,0.0005211915866773397,0.00016494593549156542,0.0005052330225087588,0.00046985426782830334,0.018591654142292253,0.024129377814754393,0.023220397509753292,0.023791193030411734,0.023968148923492305,0.00012255736399188316,3.7751737483168065e-05,0.00010223389303188464,0.000112232255537942,0.003963839973942103,0.009863272454474976,0.008127247813029419,0.007446052208499243,0.012289980205439085,9.483490630184268e-05,2.2487422225610937e-05,3.250486942135697e-05,0.00011391582314067317
32,1.159067122206552,0.0716534687182567,0.06002279178396356,0.06427869616324364,0.06713047148360357,0.06095835491640202,0.0006784182963486816,0.0002331203529763516,0.0006436678054126484,0.0006240170716288099,0.024213858566766406,0.030458641862484415,0.029801921505979857,0.03114337744945429,0.029804911082888987,0.00015670309726717617,5.753213593357587e-05,0.00015998302180194693,0.00014192445190701943,0.005464127146619059,0.012578141117409167,0.010822001719650759,0.009952357608482853,0.014889281446118487,0.00013165156441969194,3.79823591670395e-05,5.170404264516863e-05,0.00014983742412548863
33,1.1921120689998792,0.08795806826362551,0.07388253234903044,0.07883433660359364,0.08349345040506709,0.07436976183840689,0.0008585838267421149,0.0003410473275350872,0.0008469182163592909,0.0008213252601504966,0.031199770404812872,0.03878225099127471,0.03771398872174617,0.0402707325829636,0.03748591250255204,0.00022183204012940648,8.221151206474186e-05,0.00025572361532374266,0.00019717988163360183,0.007449294450101132,0.016620443065128672,0.01424655243358803,0.013361696659713413,0.01873485591057369,0.00019900193697602178,6.074790202519646e-05,8.862141658446097e-05,0.00021593801313543097
34,1.2251570157932061,0.10688105576619378,0.08962251411734738,0.09538602875426472,0.10205412292348462,0.08953149518674317,0.0011555093995398098,0.0004798996246412902,0.0010954772809877791,0.0011426522032076634,0.039775589170568976,0.048230584722767596,0.04716867008533517,0.051043763114614844,0.04626162760051439,0.0002815619003196909,0.00010743782639740645,0.0003560176737304454,0.0002449158597196728,0.010044404914208022,0.02131761088091513,0.018580020669220664,0.017556261644535276,0.02323943346806525,0.0002866252452293001,9.614081390816561e-05,0.00013479100196501657,0.0002997232091173531
35,1.2582019625865333,0.1285783361288499,0.10867581424924323,0.11553648717026742,0.12420643392070353,0.10838261645140196,0.0014463938352866528,0.0006329537445749856,0.0013522084908816796,0.0014766375873001027,0.050176326191429685,0.059413622453924106,0.058299680814643644,0.06386525815683818,0.05679700292232419,0.00035003165710147983,0.00014522898016119725,0.0005101291505860994,0.0003083369880761476,0.013395992735775734,0.0270548738526857,0.02383111673524044,0.022865733929003644,0.028681921206652052,0.0003956609337519439,0.00014582081808200292,0.00020797001546720844,0.00040274595546912963
36,1.2912469093798602,0.1531569242693625,0.12899958875947204,0.13714674622798503,0.14817443675669648,0.12866108283954192,0.001858608987685225,0.0008758436584624706,0.0016408157916894695,0.0019146570401789571,0.06263835253835853,0.07221417115782787,0.0711900099604315,0.07859246296223983,0.06906499021052054,0.00041826085878941236,0.0001816128578392237,0.0006662642438374884,0.0003728451973276611,0.017672422855340177,0.0342373948686563,0.030286547764903013,0.02946077633548766,0.03568303922350116,0.000563173999302346,0.0002143228477877103,0.0003208680674940114,0.0005658919202110582
37,1.3242918561731873,0.18066401105789903,0.15194865369538213,0.1616102686842157,0.1750726516346979,0.15181457571194643,0.002241377483116451,0.0011664952982530516,0.001943350502465013,0.00232126582853712,0.07739029617216038,0.08786102603230139,0.08662505782397914,0.09640238479385611,0.0842138543980216,0.0004890027204603822,0.00022984908521397174,0.0008875220456176559,0.0004449331712975025,0.023063160279729523,0.04296189017737279,0.03798157651293616,0.03760516342342407,0.04407633966168963,0.0007600712349591477,0.00030121932193123745,0.0004704630181048893,0.0007560595749720008
38,1.3573368029665145,0.21107764384083622,0.17846044740658296,0.18987480025480344,0.20605015212997105,0.17887851286343448,0.0027557974637534366,0.0014793587658837152,0.0023397243932964835,0.0028563577438819893,0.09464255059800764,0.1051370243261076,0.104042660996686,0.11628560284378452,0.10120546248391077,0.0005799640925746827,0.00029005864943625916,0.0011534513441542496,0.0005415109059441008,0.02977669132301877,0.05298955460465783,0.047384230045216504,0.04767978046707026,0.054052218053499225,0.00100419109075059,0.0004263407601245055,0.0006909531074193001,0.0009925614489248054
39,1.3903817497598414,0.24429981669601086,0.2074556164356129,0.21991811469189218,0.23897679710554695,0.2083535826483023,0.003301488877187106,0.0018492663796267693,0.002730558402498175,0.0033900972222646398,0.11457581814245926,0.12550076665480228,0.12431925729929631,0.13931319411708495,0.12130252053617,0.0006997754272554893,0.0003859352266192676,0.001503379075337635,0.0006721130897962649,0.038036877767100505,0.0656012853292354,0.058955171488582925,0.05974476726597468,0.06657012979184598,0.0013530571564875668,0.0006035157949327969,0.0009720037328618141,0.0013337985237092962
40,1.4234266965531686,0.2801526766835146,0.23887510682693694,0.2526100716674384,0.2743381769853908,0.2404471644257808,0.003841289322973742,0.0022892208565275145,0.0030198555614867873,0.003906709710148588,0.13732926364685177,0.14819652879568262,0.1469495729723919,0.16492548984073271,0.14401066041566316,0.0008072732645247709,0.00046509898256161215,0.0018189188559585173,0.000812435786017099,0.048077594747272724,0.08029223470154592,0.07248427616303352,0.07429140953170925,0.08101650089547395,0.001789838496920496,0.0008249120795881611,0.0013671172764835985,0.0017546620062945239
41,1.4564716433464955,0.31837839130039747,0.2728668157393535,0.2882823314250038,0.31253687068815017,0.27542792149686535,0.004526376734197499,0.0027349574069359442,0.003329013965467223,0.004516071090352027,0.1629889815827507,0.17332237848517568,0.17274127099442563,0.19366513786966613,0.16945278591928775,0.0009203766159350137,0.0005772971926835028,0.0022010849419524824,0.0009589774831874401,0.060135604466033485,0.09688072451564478,0.08818543182052074,0.09114807570131082,0.09745328849705509,0.0022985771482884414,0.0011202675553946787,0.0018676458235388211,0.0022502566954959603
42,1.4895165901398226,0.35864299769851493,0.3084203712799573,0.32494212643565046,0.3511047813017938,0.31149909665764786,0.005164190703815433,0.0031975979053426875,0.003600339312434111,0.00511075138384082,0.1915775639415399,0.20074919191034007,0.2001938712582216,0.22412719249946852,0.19693467963019123,0.0010326706259219409,0.0006620902255728694,0.0025259281127427598,0.0011400452478285631,0.07444174750087024,0.11562326511440386,0.1061118899422365,0.11000086107236319,0.11591166165708852,0.0028827820396719775,0.0014593116378535877,0.002450245718547541,0.0028326937050051635
43,1.5225615369331498,0.40054428253934987,0.34580269627940713,0.3638547859156109,0.3917736838213727,0.3497153436555136,0.005814265174735534,0.0036750702053260837,0.003928781366350497,0.005698895681670054,0.2230455824826807,0.22994246569599033,0.2303018327420257,0.25706031107682753,0.22644015875851714,0.00114703275018267,0.0007782648786524476,0.002825089297388853,0.0013015333477044476,0.0912106842530655,0.13612870296090457,0.1256874232130607,0.13067250306836517,0.1359684903782265,0.0034792553144215397,0.0018211184445053377,0.0030855534878791073,0.003408909234510532
44,1.5556064837264767,0.4436234458463187,0.3847001809879264,0.40373189059554176,0.43246701449090924,0.3893087845819009,0.006671977177057238,0.004315398496537236,0.004428681776594743,0.006550786199159382,0.25726575622028863,0.26291449444641163,0.26378683467203246,0.2931823148108914,0.25993044521817843,0.0013123452237159975,0.0008753865782049551,0.0031299798360827995,0.0014985608262626003,0.1106295796375103,0.15974287732754028,0.14915828122718067,0.15536467868983314,0.15944615778514865,0.004167487951183235,0.002258305840085699,0.003818915416299195,0.0040757140084459135
45,1.5886514305198038,0.487380010393602,0.4265020485050607,0.4455998867565474,0.47551538847827546,0.43134897338403067,0.007047784542566139,0.004655542650360576,0.004526311720601456,0.006871102248267875,0.2940304589786713,0.29799821921665176,0.29916299680242714,0.3310688013679767,0.2950934051416554,0.0014011032656311732,0.0010015578373969733,0.0034186237165980938,0.0016389218358209277,0.13284627960194512,0.1876670057110054,0.1755060316551372,0.18351382745276792,0.18659006284106036,0.005056105131940591,0.0028161000910829803,0.004772707761749575,0.004856837700957107
