,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
37,0.6164101635085305,0.2689868617590002,0.23442887901602158,0.0013704736145340446,0.24047201795153128,0.0010236658346539443,0.35442184417141814,0.007725780572679902,0.3040760820602134,0.001657935146853851,0.18227653310679787,0.17114155073471807,0.00013393428387554346,0.1701609894407858,0.00035303870978138245,0.25176899611534026,0.005744365722439345,0.22731499566620625,0.0020996132316687837,0.11305840161566394,0.1292828913316786,0.0005228180928558073,0.12417549649950121,0.00037251458943795076,0.1781774398359973,0.005034017159800209,0.17140262472246973,0.0035529388063523237
38,0.6386606843791577,0.2940086002512925,0.2569122394290369,0.0016972545777080583,0.25727732039284373,0.0014771577746554136,0.3714088013646803,0.006065271306960077,0.32880119746595016,0.0019046003905346753,0.20254786383547924,0.19649142557835583,0.00013607181352517784,0.18950386127334298,0.00033821612136199566,0.27772237960530216,0.005918853077473228,0.25040993964485125,0.0026018704518910685,0.12792511287889108,0.14824926163368443,0.0005810893244342454,0.14359002941105367,0.000690509628047647,0.20119929199911135,0.00677474204442395,0.18883747053788233,0.003843283104645405
39,0.6609112052497848,0.3200556486466429,0.28353815075877414,0.0013983115039312188,0.28613742653389745,0.001469488208442436,0.4018437932353516,0.007276399656403687,0.36035421255224387,0.00182569650624796,0.2241097793107879,0.21755985752950704,5.0646105556790206e-05,0.21072757822650104,0.00028188726882050886,0.3016481157442877,0.006396789910587928,0.27632521503256297,0.002872194828747256,0.14409838649225498,0.16670225238222167,0.0007085448639635757,0.16023982611446216,0.0009244112412924677,0.22723871717390387,0.008305491887754085,0.21166404560914556,0.004818699596007114
40,0.6831617261204119,0.34702134344649116,0.32210464114808474,0.0008560638586947491,0.32330765996912975,0.0009164086973321783,0.436718662721113,0.008794869374830797,0.38924807512004467,0.0020577338676717985,0.24691868664942207,0.25071922211589265,5.614469391792951e-05,0.23975597592527642,0.0001339894699061644,0.33972054581847616,0.009185927022536813,0.30749988174135184,0.003809310295661133,0.16159657224186585,0.1870331929706117,0.0010288514996658537,0.1767725491468197,0.0009367168785040758,0.2476300090613119,0.00903019718166171,0.23733705475275865,0.006054244683802841
41,0.705412246991039,0.37478500710437523,0.35055563350552194,0.0006289371141925791,0.3485940850119986,0.001016829316538376,0.46513552674438774,0.008500540326590972,0.41731863113561934,0.002157765461157719,0.27091440104831643,0.27181464913714243,7.595310796265353e-05,0.2603332864258998,0.00035721388627823477,0.36575861665802295,0.010048014676835896,0.32649107199661703,0.0031629808851195693,0.18042439808914834,0.20261342831628013,0.0011216626498719345,0.19586550164376015,0.0007066336815746839,0.2709924984604905,0.010443136313865552,0.24849512120499354,0.0048127564388429035
42,0.7276627678616661,0.40321351043149695,0.3743937837355092,0.0009742722748450925,0.37283968740430495,0.00158672426576445,0.4836684971442713,0.007258821276063969,0.44152704520619435,0.0015159922734618379,0.2960202521835719,0.3004614471473019,0.0003633667823867738,0.2871868683542333,0.0005500199918986044,0.39529682523339327,0.011917480024370708,0.3610430112115581,0.004457167781870418,0.20057181550403147,0.23554327182868318,0.0021964675235744894,0.22263038944252925,0.0009852455341411064,0.3068668843916052,0.014447660407941966,0.2887179021777152,0.008554904094619453
43,0.7499132887322932,0.43216315789144666,0.3945615514949898,0.0014985135308273375,0.39282979908367727,0.0024163470046397214,0.5020546891041713,0.005842763546561329,0.4673416663258627,0.0014014539693371969,0.32214356651998655,0.3221088544620108,0.0002578365923156658,0.3072753983521372,0.0007917691242380199,0.4176805943713993,0.011188663659985188,0.38610112464724616,0.004435255996864665,0.22201309300277067,0.2523885884028634,0.0015450501221186206,0.23692484800184468,0.0008621793602147862,0.32438796888977117,0.012937163543249142,0.30856272957232256,0.008145398917278654
44,0.7721638096029203,0.46148185215018567,0.42311552719689666,0.00150598205145896,0.42369234578452825,0.0016312858138099646,0.5324837399952417,0.005137013783349798,0.4978454888268673,0.0018098165582435758,0.34917653044775576,0.35249367358038713,0.00014274321376110064,0.3351484987521922,0.0008216341551266036,0.44989935943313014,0.011667462953363836,0.41581430349551024,0.005065544297399066,0.24470620166281182,0.2814733453303728,0.002098554630464248,0.26352449292582814,0.0013980338319799918,0.35550856967835914,0.015530145154353692,0.33758511186599804,0.009471901076681168
45,0.7944143304735474,0.49101148393833033,0.4551335042218407,0.001331209188503387,0.456644084041448,0.001444729518785117,0.5639051639561556,0.0054537270087282866,0.5289202670443793,0.0019009827864331624,0.37699742661459235,0.3776009739538561,0.00033005582212710305,0.36424465402066436,0.0008076258737058245,0.47827649878387524,0.012132484516529202,0.44546648168572006,0.005253091811279368,0.26859252954007296,0.3068544494347734,0.002164927837494793,0.29446327755509194,0.001010162303886054,0.3839035626481908,0.01544609431524528,0.37130656419855007,0.01106409890953428
46,0.8166648513441745,0.5205904848402093,0.4865117545281891,0.0013788228009355542,0.48263261791689116,0.0016408079272202218,0.5907087866986395,0.0050974916324104365,0.562024109913846,0.0021012501373332227,0.4054722230284865,0.41052041822247975,0.0003358699022640971,0.3969955655396367,0.0002916349718212134,0.5163671948931065,0.013427172251467674,0.48190054838519264,0.005970150421777878,0.29359695315049295,0.3360220153398881,0.0026627012745542075,0.3237457495516044,0.0011732240917285053,0.41699675932185576,0.01672818419227473,0.4071406192628612,0.012904544221700655
47,0.8389153722148017,0.5500564744540126,0.518015825386419,0.0011601370939701631,0.5171860726166017,0.0013020961256032966,0.6184467387999747,0.004817024274544327,0.5964697541563659,0.0026864457970268538,0.4344564820282744,0.44161485371727877,0.000269884758349753,0.4293095936026969,0.00010872791420680839,0.5484395837226348,0.013523936211593585,0.514977764596834,0.0066832162674016595,0.31962828376969665,0.3593333030785148,0.0020743952226173544,0.34288466018889147,0.0006241625923682144,0.4331865257516702,0.01375483258287783,0.4353756118066518,0.01348710864228847
48,0.8611658930854287,0.5792489297694955,0.5562557680233421,0.0008136194193014493,0.5491041477001919,0.0013216523342730465,0.6501050290451528,0.005312308529159,0.6233207709695975,0.0030362305061304214,0.463797544621063,0.47701190597518134,0.00019718064509673233,0.4616214692710174,7.72234827343767e-05,0.5864710536642135,0.015214245075411732,0.5473792945588986,0.007497624063441863,0.34658009462384737,0.39215086826965856,0.0021015847635632964,0.3773094950279711,0.001094915143039204,0.4760961909148793,0.0170126824806805,0.4696088652881018,0.01597183420069626
49,0.8834164139560559,0.6080118037601648,0.5778272647840731,0.0011001135877159898,0.578348034743695,0.00136640197477655,0.6745880896391445,0.004946858814305659,0.6445454966763449,0.0030714972362296793,0.4933369355064453,0.5067039254606779,0.00026227735219096026,0.49870735265794924,2.911509418554404e-05,0.6242004182114637,0.0172487098700398,0.5762500579173184,0.00807019997907559,0.37433192254760606,0.4210634637765371,0.0022775058384238607,0.4004294004569271,0.0009793717016619602,0.5025620169147259,0.016575837824379613,0.5008930126553075,0.017560442696154473
50,0.905666934826683,0.6361960221273678,0.6159281800391546,0.0007868644136920245,0.6091103170027276,0.001865379667424472,0.7075495595462499,0.0062794512219088395,0.6817286213657843,0.004530658762574677,0.5229129258300413,0.5457238197275796,0.0006133678808864761,0.5324543791269019,0.00018462940254355463,0.6596570531678484,0.019175219010108793,0.6115559462736061,0.00922596120497411,0.40275082489160086,0.45985179236784024,0.0032800028289258084,0.43888585850488077,0.001402666795880963,0.540389504321377,0.019240148557204528,0.536856096477345,0.018796080713142652
51,0.9279174556973102,0.663661791769057,0.6314121613699354,0.001224614185558386,0.6292448041793219,0.0018296029786374391,0.7269477233239133,0.004686958127460631,0.7014914009657897,0.003000487451936703,0.5523631847316146,0.5626139259596658,0.00015481195993071142,0.550176796582214,0.00012434157651345244,0.6766102690355663,0.01583036244231934,0.6340404528286313,0.0074985917254986505,0.43169325992955965,0.4780106956789836,0.002227714298072185,0.45994664383157885,0.0008178638451970208,0.5628142543011068,0.01759399887910196,0.5629330772800507,0.017566506692654676
52,0.9501679765679372,0.6902806616499081,0.6584491469669329,0.0010351736426116212,0.6565854163968258,0.0014793691018669208,0.7462758575970728,0.0036199401515714345,0.7235691374185312,0.0017132912831178094,0.5815274473665123,0.5937970167250625,0.00016092201151273386,0.5795356359394864,1.8439940125890515e-05,0.7007247100865834,0.01433039448295186,0.6605607558409823,0.006837147750767166,0.46100724731002546,0.5029748758970107,0.0019081011908402442,0.48047955875867715,0.0003908059990396893,0.5830334952277184,0.015225525031967299,0.5867974911838973,0.016170090974850986
53,0.9724184974385643,0.7159372859779551,0.677680757450223,0.0014956261719112883,0.67287984220432,0.0021303115687427774,0.7572260014496542,0.0020364961588202283,0.7365721366151742,0.001260342431638001,0.6102501264492495,0.6161568725432855,7.182040926001787e-05,0.6031580174107123,6.40867839538059e-05,0.7239061597595362,0.013098304349245735,0.6754493096906299,0.004867470644156838,0.4905347547622601,0.5199227046398779,0.000981919514839357,0.4966079217379571,0.0001377323270700281,0.597665074039018,0.011984959250687745,0.600733387209966,0.012628550413770373
54,0.9946690183091915,0.7405308505046351,0.7075131071215317,0.001404477717475195,0.7031916916941868,0.0014286120245180875,0.7865596537838456,0.002124920305849803,0.7627992406398599,0.0010198023931128062,0.6383827965255847,0.6444359872465902,0.00017497332396213832,0.631834105638377,8.592321831686275e-05,0.7447215940673463,0.011374246494082495,0.7018256347173556,0.004479216797074445,0.5201142487898103,0.5493985293127471,0.0008924583415658081,0.5210246099400502,0.0005244362225965732,0.6211468929499208,0.011037823337872087,0.6299014355974736,0.012604680602226455
55,1.0169195391798187,0.7639761348471743,0.7251561332199801,0.002185667211958829,0.7247073139881742,0.001559147326631046,0.8060177770269994,0.0018356152305339685,0.7731810877373212,0.0007230742963174096,0.6657864850186741,0.667848450268887,0.0004376948236057086,0.654407664610171,0.0004787683664639636,0.7639588978002388,0.010038611933671043,0.7239332562487103,0.004092628144626839,0.549583340875753,0.5781317866218073,0.0010308450591815124,0.5455087897051026,0.0008800543996916439,0.6459374208974447,0.009953868839540815,0.6604222992637592,0.013893506356515073
56,1.0391700600504457,0.786204196429428,0.7410937184139333,0.002709100286703995,0.7520824769664293,0.0014693635512039859,0.8228900089717683,0.0016679254230737553,0.7934029772424447,0.0008727584859904298,0.6923337113796615,0.6967522862059102,0.0009562422403713448,0.6842202622828467,0.0012020335461397859,0.7896435749140425,0.010632689664541383,0.7563167316488215,0.0056315884267551875,0.578781457082568,0.6135151731283163,0.001996641058734052,0.5785159807409817,0.002092534104857153,0.6755580808267604,0.010729733691786654,0.700588966077837,0.0183257568029694
57,1.0614205809210728,0.8071626743833121,0.7685994840967817,0.0016507579069554353,0.7835868399369722,0.0007341253079391902,0.8421033014729021,0.0012691862629264055,0.8190231753764529,0.0003790952105997164,0.7179102250509594,0.7231829223005134,0.0005279316833524738,0.7104270418064814,0.0008950173400878676,0.8117964118011752,0.009913555461319562,0.779868179027452,0.004562760932477862,0.607552458035071,0.6382272002172356,0.0014177121766031137,0.6002329396088987,0.0020776611106924667,0.6957452485697976,0.009135964333209937,0.7240731830897706,0.01575656664871315
58,1.0836711017917,0.8268157240010587,0.7858458475951317,0.0019623935823034253,0.8012483389938544,0.0007082227148107492,0.8571605995901809,0.0011037653440474893,0.8338189226005993,0.0005798898105577967,0.7424164039735089,0.7372322733225612,0.0006272951506734443,0.7256961391043548,0.0011588645178838527,0.8211239656947775,0.007334150502708098,0.7935346890898304,0.003352073183914342,0.6357471381707493,0.6599501160555621,0.0012705497262631372,0.6199018250558402,0.0024469289951722724,0.7145900980973022,0.007936187450955824,0.7425219511861666,0.012807364717500007
59,1.105921622662327,0.8451436035797919,0.8056546846011159,0.0020733978974797704,0.8158503448442472,0.0008849738809435488,0.869044031817035,0.0009257556810069447,0.8540924985418495,0.0006987250847021517,0.7657682875201508,0.7588579087708273,0.00044565553817074087,0.7430421571630424,0.001256620746418624,0.8333259436777931,0.005456650071080143,0.8127805892278283,0.0027364039093529546,0.6632255377352287,0.6900561215690925,0.0008491402464126137,0.6473773040227048,0.0013271532103844416,0.7352446922151743,0.006421666597989776,0.7647024782942043,0.01091336053904505
60,1.1281721435329541,0.8621419453276659,0.8237182376364806,0.0023231742102492697,0.8372797420849766,0.0006594608357314236,0.8856879826353236,0.0008710124929907031,0.8739013516164812,0.0009202227784688594,0.7878982304586977,0.7850281755889393,0.000564588485778545,0.7723459014023284,0.0007674492809008194,0.8559653212252463,0.005467107406148978,0.836711332941071,0.0030091018958074618,0.6898590080671495,0.7235289226835784,0.001538207381853755,0.6769741108202347,0.0017611449812472823,0.7676604735807953,0.008455036182592112,0.7846169548007711,0.00958041100593183
61,1.1504226644035813,0.8778207500694104,0.8450853289678811,0.001973357862235602,0.8699302265388148,0.0002487298110739702,0.9114814986608581,0.00116744910704121,0.8913048437237391,0.001099310442798136,0.8087551772745318,0.8100147833110535,0.001313877334861235,0.8021619870817699,0.00105409907929813,0.8786423826850532,0.0064509056024701006,0.8591818159524927,0.003870062129086074,0.7155319799142479,0.7494333412762675,0.001861993524107792,0.7069020312444031,0.002103415625709121,0.7908480679727506,0.00817249761246173,0.8111137447658517,0.010320902962765853
62,1.1726731852742085,0.8922031515666794,0.8578896463172594,0.002003336302230992,0.8782490214455132,0.0004397972208420267,0.9178145196095534,0.0007537067118109153,0.9019372136282456,0.0005843020237007547,0.8283045683695562,0.823610977654766,0.0010111107623761563,0.8147153958088542,0.0012347010914817871,0.8873888323179538,0.004931942768153106,0.8705895473951063,0.0027852190434129558,0.7401433954109558,0.770044148635784,0.0012008197033417122,0.7345112104249196,0.0009537039230224231,0.8147688672494149,0.006869986467677824,0.8240946704373004,0.007891871929143833
63,1.1949237061448355,0.9053240002325791,0.8984879213741062,0.0006792544474927107,0.9203698455736156,0.0004102979701860278,0.951077570825387,0.0021397357428005674,0.9249885907578971,0.0009015735251390928,0.8465279008080558,0.8605477167640525,0.001116243542790105,0.8546420114353238,0.0007133521521330292,0.9153570534198915,0.005688819390253188,0.8948213123246047,0.003306005883309751,0.7636077764153335,0.804021673730546,0.002307840766983405,0.7737347391094446,0.0009794663665813356,0.8431364870028696,0.008317407010007402,0.8495438861246424,0.008316619028462306
64,1.2171742270154626,0.9172283178563028,0.9090333459509612,0.00047171716463362024,0.9286109364029865,0.0005020414375109075,0.9574874852380751,0.0017090463137331916,0.9328510852515528,0.000613688681715611,0.8634219759803607,0.8709854490275232,0.0009340753711808079,0.8632461562999257,0.000697796877431209,0.9188503130325268,0.004044236963921383,0.9033148563394081,0.0023868661928973947,0.7858559145949212,0.8237041020085786,0.0022916999450900365,0.8018142428688009,0.001049505230492744,0.8634686870237355,0.007972798856402594,0.8663231771647228,0.0074428557569764615
65,1.2394247478860898,0.9279696747504482,0.9172263203093326,0.0002959798399661635,0.9323338459731452,0.00042163755751760054,0.9594481515254278,0.001087282592341281,0.939504268731613,0.00034630428296094913,0.8789978744742867,0.8903293539346705,0.0005986898851546681,0.8831169573855039,0.00034632080331369893,0.9328641970482513,0.0034053492011632235,0.9188788303890844,0.0021036879583598883,0.8068351814007617,0.8512915213227634,0.00271084788031925,0.8361644663899783,0.0012465874870122911,0.8911835722392004,0.008192925845442603,0.8938868747570865,0.008255312727889845
66,1.2616752687567168,0.937608538666921,0.9275677452756629,0.0004520139224566949,0.9429506375708202,0.00014437486012364972,0.9666521214513102,0.0008479980063905673,0.9478164945111569,0.0005122440940726177,0.8932797043587328,0.9017862144176111,0.0008141386020402531,0.900723964000823,0.000268375974964619,0.9453446581555257,0.003043231748448902,0.9296994845371963,0.002236698870084199,0.826509468329083,0.8635931999022035,0.002348826600844249,0.8513364363254464,0.0010223950881294468,0.9030209479975779,0.0068208486361258066,0.9067878478825308,0.007664919461303141
67,1.283925789627344,0.9462106411464146,0.9371096954320258,0.0008196928825541664,0.9536024780534201,7.382645921917552e-05,0.9717361773744483,0.0006681063942560223,0.9558432652069802,0.0008046642173928285,0.9063031728796939,0.91262394586012,0.0012789000032732223,0.9112982274201866,0.0005603511959676322,0.9506753825326747,0.002466631930733137,0.9393889300480615,0.0024110273158014866,0.8448587791410644,0.876393663779535,0.002293834506017424,0.8688282063753926,0.000820213527681241,0.9146955196810822,0.005732479940503475,0.9162292406342673,0.006790669879799985
68,1.3061763104979711,0.9538454019735727,0.9504126795634796,0.000709763795119609,0.9630985077982378,0.00013730209456278152,0.9781263024226626,0.0006283844082175968,0.9661085722375037,0.000694437203739233,0.9181140332407189,0.9258381617311695,0.001009544090141227,0.9226055302174164,0.0005260772609151661,0.9583272682963261,0.0020780697476391933,0.9483878515643536,0.001962343620852617,0.8618785055647185,0.891862458695762,0.0017069171133590945,0.8808281370062971,0.0005903845162978917,0.9236471652713849,0.004493958394173579,0.9267293210079949,0.005511897023527894
69,1.3284268313685983,0.9605844464399188,0.9627178205475818,0.0004566055294267246,0.9713328915155057,0.00034114469489414373,0.9840224070735135,0.0006609107560464385,0.9776940554654057,0.000628734650295332,0.928766457782581,0.9374921227818498,0.0003343033224990038,0.9347053682966674,0.00018149711240388888,0.9669390000268758,0.0016371153704950276,0.9560628287623257,0.0013053321974935556,0.877578426102014,0.9060758997981266,0.0009578841480916851,0.900254100958518,0.0007156402464687213,0.9398921586422763,0.004123752376470813,0.9332309718280553,0.003891189576563602
70,1.3506773522392252,0.9665002435164706,0.964704149308765,0.0003967315900333623,0.978916775825577,0.0002698565651570756,0.9894608383730193,0.0006266112963863841,0.9792460942252693,0.0004243861337725435,0.9383213866735133,0.9438457163610742,0.0002548915448669493,0.9441095485976367,0.00011840287056213792,0.9728235163642425,0.001313424417741482,0.9596388433508388,0.0008843448025775451,0.8919814736752564,0.9141513380285261,0.0006162072793014195,0.9127929737506473,0.0005310969709039058,0.9482279261539031,0.0033126929985347105,0.939294922374346,0.002867225070426802
71,1.3729278731098524,0.9716648861474987,0.969444256397565,0.00024386258760540538,0.9801141309143636,0.0001592252550526169,0.9904135734760183,0.00042648385520535604,0.9843434639545213,0.0002556993681575243,0.9468448974258336,0.9506369360576704,0.000122416919975286,0.9476434025670301,7.30336428293362e-05,0.9743480833216953,0.0008522334307812135,0.9666616499518362,0.0005719225410270081,0.905122321845194,0.9213309829927102,0.00039132084374292824,0.9203686001561642,0.0005462823946318032,0.9539574347508375,0.002539267015624376,0.9476995364447216,0.0020668719056817293
72,1.3951783939804796,0.9761490280122515,0.9740474578128632,0.00012748310151474988,0.983720779475493,9.165942697839227e-05,0.9931893778288797,0.00031480289597779525,0.9849563091561517,0.0001799773654573345,0.9544066354726594,0.9558050783299284,8.895135412605205e-05,0.9521765512385562,7.213960442620748e-05,0.9764590817167603,0.0005653746469448657,0.9687523692371837,0.00042921373030323706,0.9170458412037101,0.9298934407379033,0.00018909006753415345,0.9280684579333527,0.0002287790187904559,0.9592124381711579,0.0018076780650578053,0.9491147635449341,0.0013276169145282522
73,1.4174289148511066,0.9800209845413819,0.9765076632229972,9.515238177407546e-05,0.9894480748747739,0.00014491966899118146,0.9970704974496694,0.00029612137133786556,0.9880623485227673,0.00010388815048168009,0.9610783400062908,0.9605956770495291,6.746968760402294e-06,0.9572592827803345,1.7044324907087337e-05,0.9799412260774091,0.0003723560250804719,0.9743264044319088,0.00022865851883278977,0.9278054773723092,0.9363852597177162,0.00011956643788974886,0.9302489607824156,0.00018648354307693256,0.9609708333484231,0.0011388006558701886,0.9574863249514314,0.000930948369076312
74,1.4396794357217337,0.9833459999506928,0.982906530734799,2.3536119590685377e-05,0.9920935751491543,0.00011701359518886587,0.9976608436868372,0.0002115154873713682,0.9916452198628692,8.127801867007874e-05,0.9669324926447397,0.9702035434401992,6.332423163522565e-05,0.9714905196854433,4.154614077931973e-05,0.988835653098016,0.0004890556183741089,0.980132085861301,0.0001973891743796168,0.9374615999991542,0.9512363828927507,0.00027796891804911266,0.949485476952726,0.00033041717613596747,0.9746669847775286,0.00139677347867249,0.9662272811863127,0.0008376221571897622
75,1.461929956592361,0.9861856767448065,0.9842384797345374,2.7333031180064675e-05,0.9920935751491543,7.539678689222217e-05,0.9976608436868372,0.00013828019252861033,0.9928460395990246,5.006164310020019e-05,0.9720411095934288,0.9728013117176896,5.481929726319973e-05,0.9726618242277589,1.964691030639506e-05,0.9892756353415102,0.000304381806994664,0.9833749825484839,0.0001291633270379265,0.9460798684902374,0.9547539667481431,0.00024426752832068364,0.9523997550374825,0.00017695687161324355,0.9760752045018032,0.0009147116932783283,0.9712021749555527,0.0006464726504998085
76,1.484180477462988,0.9885975596698434,0.9842678655941729,4.2372092435977086e-05,0.9920935751491543,5.271564756770769e-05,0.9976608436868372,8.874385335383103e-05,0.9931531136339548,2.5667087363961727e-05,0.9764746911188565,0.9735269067353748,6.820568257781517e-05,0.9726645147565439,3.3799933088861114e-05,0.9892772661632442,0.00017125287565748532,0.9843435813053242,6.397268305419006e-05,0.9537296552359249,0.9552206606780889,0.0001870964389054598,0.9523997550374825,0.0001387845401810106,0.9760752045018032,0.0005143150828253864,0.9721843265848943,0.0003681069268049876
77,1.506430998333615,0.9906348625250352,0.9845385461995754,6.194931420518537e-05,0.9920935751491543,4.262136585589039e-05,0.9976608436868372,5.5965147467132686e-05,0.9937100872155433,1.4065143332820175e-05,0.9803013356253453,0.9772777107807594,7.107479037047805e-05,0.9765305179833126,5.325187502791119e-05,0.9909685444913293,0.00011917616081595025,0.9881096435381006,6.948408370684862e-05,0.960482561137108,0.9606148781861554,0.0002928794277718777,0.9596888955105687,0.00039978719100691767,0.9804424797039246,0.0004864925381457133,0.9779772348730518,0.00039428502471192405
78,1.5286815192042422,0.9923463235955977,0.9845385461995754,8.574562933095504e-05,0.9920935751491543,4.055740511330508e-05,0.9976608436868372,3.4844859981323973e-05,0.9937100872155433,6.46798764679646e-06,0.983586019652286,0.9800820604817346,2.8342814896861142e-05,0.9781092297311567,5.028388791538942e-05,0.9911258631538115,6.127238565225304e-05,0.9898219537256588,4.412165285714957e-05,0.9664110516424308,0.9700718676240795,0.00016451445084827589,0.9684262622481036,0.0003010174061504577,0.9844271425430345,0.00041902913424789624,0.9831758458707712,0.00037770114021671593
79,1.5509320400748694,0.9937761737160419,0.9866427462704879,9.15779929441294e-05,0.9920935751491543,4.332466127341732e-05,0.9976608436868372,2.1691396963134635e-05,0.9953321181125722,1.1855152626214915e-05,0.9863900398613185,0.9835552769698932,1.737271592387207e-05,0.9804467752446485,4.5666280710844604e-05,0.9923520576667486,3.585056821082991e-05,0.9927399867800158,5.316384631082777e-05,0.9715872346197048,0.9749832457862241,0.0002310836915402984,0.9727430934948732,0.00036052720264936525,0.9865815745089924,0.0003491568597958025,0.9866559553087607,0.00037023489540457784
80,1.5731825609454966,0.9949642000507166,0.9888740471386521,0.00011276581135019435,0.9940203688875173,4.854273437984336e-05,0.998026281201339,1.7167472765378867e-05,0.9953660493680622,9.308333938301082e-06,0.9887706086786979,0.9878994908584443,2.8763968859156882e-05,0.9890149780396505,1.4134081939233277e-05,0.9966022857478579,6.198328453528465e-05,0.9942737651053001,3.254265720432996e-05,0.9760817945172403,0.9802126304739076,0.0001437000157494627,0.9783821673438974,0.00022115838598935013,0.9887035984693512,0.0002418713885827823,0.9896288295209635,0.00024718750934003695
81,1.5954330818161235,0.9959458884952359,0.9892258334337614,0.00012816788997071845,0.9940203688875173,5.135954287492588e-05,0.998026281201339,1.2119165603989142e-05,0.9959775635975308,1.3319509265358297e-05,0.990780591761369,0.9897706573811247,6.030416865853125e-05,0.9913774434650132,4.400909512268796e-05,0.9976956895744951,5.1114716402580466e-05,0.9961280792853805,3.8336102181779436e-05,0.9799630907038527,0.982886995088084,0.00021241380427488286,0.9818828072712945,0.0003218865592213717,0.9906466626664178,0.00022549743630066437,0.992617723272531,0.0002500677872460171
82,1.6176836026867507,0.9967526280480332,0.990693837640125,9.02436558710327e-05,0.99495171234623,3.4612812371522814e-05,0.9980868236039001,9.100565626487892e-06,0.9959775635975308,1.3919230855685649e-05,0.9924683728794959,0.9917209875634937,6.0107237353212245e-05,0.9937580472653414,2.1281382746811812e-05,0.998755650223826,4.0551488356545455e-05,0.9965394292946582,2.3550102957950677e-05,0.9832964218419917,0.9890563988483071,9.305905723633644e-05,0.988700749630136,0.0001095500742783817,0.9955615685696451,0.00016513865590828244,0.9974252611617755,0.00020705559468836378
83,1.6399341235573779,0.9974119614547017,0.9966528275541021,2.2983411044183462e-05,0.9992378110953745,4.495590762911479e-06,1.0000000000000007,6.6979435119525316e-06,0.9989222795801669,4.604023446762092e-06,0.993877830123075,0.9927370764279054,6.701603690687501e-05,0.9950974904145831,1.754816617960398e-05,0.9990809370990955,2.829714602230187e-05,0.997771589159716,1.7909165725824446e-05,0.9861434528257947,0.9890563988483071,6.836697665312506e-05,0.988700749630136,8.68830823821668e-05,0.9955615685696451,0.0001034057358219789,0.9974252611617755,0.00013471069349390053
84,1.6621846444280048,0.9979478677654218,0.9966528275541021,2.408425591407885e-05,0.9992378110953745,2.8258176470559083e-06,1.0000000000000007,4.2112467081971664e-06,0.9989222795801669,3.2724409913681886e-06,0.995048406479602,0.9933315200227231,7.418449848893765e-05,0.9959418047818859,1.83038331594405e-05,0.999149883535876,1.8144367518436214e-05,0.9986756760205285,1.6664752327746648e-05,0.9885617963281912,0.9907695325384157,5.178202153960176e-05,0.9907946290058854,4.960013109684406e-05,0.9961261045327863,6.700841378227797e-05,0.9995409676823104,0.0001209636249604761
85,1.684435165298632,0.9983810640479548,0.9966528275541021,2.5393928143828215e-05,0.9992378110953745,1.8958793558287276e-06,1.0000000000000007,2.620953616826203e-06,0.9989222795801669,2.6158768589609097e-06,0.9960152577002298,0.9933315200227231,7.843924730479241e-05,0.9959418047818859,1.7511067964130067e-05,0.999149883535876,1.114813260479508e-05,0.9986756760205285,1.0585493644194445e-05,0.9906047374171774,0.9907695325384157,4.693507979764905e-05,0.9907946290058854,4.465064814572685e-05,0.9961261045327863,4.0275149993500635e-05,0.9995409676823104,8.027763268884419e-05
86,1.7066856861692592,0.9987293152549026,0.9999916344671597,1.593589757912651e-06,0.9999999999999777,1.614639721366519e-06,1.0000000000000007,1.6146397214245475e-06,1.0000000000000007,1.6146397214249236e-06,0.9968094608618303,0.996700549072994,2.1784614617188155e-05,0.9983636117772213,7.77091789871119e-06,0.9996900554915045,8.489956617199681e-06,1.0000000000000016,1.0179539992202036e-05,0.9923210870390403,0.9953519351185629,5.239505436521559e-05,0.9960822721963779,4.4843696073515644e-05,0.9986803207280756,4.39229598732583e-05,0.9999999999999996,5.896570426198835e-05
87,1.7289362070398864,0.9990077430566953,0.9999916344671597,9.681822718649988e-07,0.9999999999999777,9.845738414921741e-07,1.0000000000000007,9.845738415374877e-07,1.0000000000000007,9.845738415377816e-07,0.9974582680204503,0.996700549072994,2.2346890842774903e-05,0.9983636117772213,6.175180148824553e-06,0.9996900554915045,5.173006512646188e-06,1.0000000000000016,6.4604014558729326e-06,0.9937551483991633,0.9953519351185629,4.575874211132065e-05,0.9960822721963779,3.611268745330137e-05,0.9986803207280756,2.7740429230980093e-05,0.9999999999999996,3.899817151646703e-05
