,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,Standard_beran_test_mode_cdf_0.3,Standard_beran_test_mode_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,True_proba_test_mode_cdf_0.3,True_proba_test_mode_mise_0.3,Prior_proba_cdf_0.3,Prior_proba_mise_0.3,Prior_proba_test_mode_cdf_0.3,Prior_proba_test_mode_mise_0.3,LogisticRegression_cdf_0.3,LogisticRegression_mise_0.3,LogisticRegression_test_mode_cdf_0.3,LogisticRegression_test_mode_mise_0.3,NN_BCE_cdf_0.3,NN_BCE_mise_0.3,NN_BCE_test_mode_cdf_0.3,NN_BCE_test_mode_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,Standard_beran_test_mode_cdf_0.5,Standard_beran_test_mode_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,True_proba_test_mode_cdf_0.5,True_proba_test_mode_mise_0.5,Prior_proba_cdf_0.5,Prior_proba_mise_0.5,Prior_proba_test_mode_cdf_0.5,Prior_proba_test_mode_mise_0.5,LogisticRegression_cdf_0.5,LogisticRegression_mise_0.5,LogisticRegression_test_mode_cdf_0.5,LogisticRegression_test_mode_mise_0.5,NN_BCE_cdf_0.5,NN_BCE_mise_0.5,NN_BCE_test_mode_cdf_0.5,NN_BCE_test_mode_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,Standard_beran_test_mode_cdf_0.7,Standard_beran_test_mode_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,True_proba_test_mode_cdf_0.7,True_proba_test_mode_mise_0.7,Prior_proba_cdf_0.7,Prior_proba_mise_0.7,Prior_proba_test_mode_cdf_0.7,Prior_proba_test_mode_mise_0.7,LogisticRegression_cdf_0.7,LogisticRegression_mise_0.7,LogisticRegression_test_mode_cdf_0.7,LogisticRegression_test_mode_mise_0.7,NN_BCE_cdf_0.7,NN_BCE_mise_0.7,NN_BCE_test_mode_cdf_0.7,NN_BCE_test_mode_mise_0.7
0,0.3840349695509866,2.593611849375837e-05,0.0,6.726822425222758e-10,0.0,6.726822425222758e-10,4.174883509354687e-06,4.941613231948856e-10,3.6526944129156026e-06,5.0801714794644e-10,0.0003412550969449768,1.2673455369961946e-07,0.00031649415205445953,1.0551655252274597e-07,0.0011039789086436979,1.6812022719471958e-06,0.0010289423951096576,1.4017797936867118e-06,0.00013692059111015676,3.681640581789065e-08,0.00011052546950666819,2.493397401623917e-08,2.594022427480045e-06,0.0,6.7289523542694645e-12,0.0,6.7289523542694645e-12,2.934024228797849e-06,4.656537470979368e-12,2.4880337787080984e-06,2.6163792968468915e-12,0.010526796625619124,0.010000255037502917,0.0004980338062743784,2.738300982650408e-07,0.011484763911419678,0.010002561511504778,0.0013688076923324543,2.2347030643875083e-06,0.010128364121250105,0.009999982514992107,0.000110221354995097,2.422662938278255e-08,1.460880054658932e-07,0.0,2.1341705341002818e-14,0.0,2.1341705341002818e-14,1.4722218466112214e-06,2.9253284495284783e-12,1.2393224352702515e-06,1.8361573627334077e-12,0.0007076754747296499,5.897309395062887e-07,0.0006862271147676524,5.413280707002341e-07,0.0016659974416821021,3.3964215455818662e-06,0.001553731135329206,2.8907242659420204e-06,9.868710471209186e-05,2.4606737044296172e-08,9.342622641732912e-05,1.9233411380593433e-08
1,0.4120297811451556,3.8474161722187065e-05,1.9278688155921486e-05,3.716358008974673e-08,0.0,1.4802611202250029e-09,1.0019174417159604e-05,9.491990560950718e-10,8.392480398592417e-06,9.653971512954746e-10,0.0004749993946187625,2.6471597412917296e-07,0.00042541822828617403,1.782983529724594e-07,0.0016001983422960786,3.1796273304615765e-06,0.0015285017622612973,2.9730984108140303e-06,0.00021268351253396213,8.159402905331883e-08,0.0001914506493285273,7.158686147833628e-08,4.027434741177989e-06,6.840249950278432e-05,4.673554408476747e-07,0.0,1.6220230594447373e-11,6.019067693114888e-06,1.465093368818858e-11,5.219193245344922e-06,1.1868392782053137e-11,0.010733068921359435,0.010000939087712695,0.00061702902979203,4.0840167278087264e-07,0.011999357039106578,0.010004524824535208,0.0018488857479901167,4.038616519324673e-06,0.010189344524012527,0.009999992305140865,0.00016933604143412717,5.518759983069994e-08,2.3878835472118603e-07,0.00010422481886928404,1.0862315685073433e-06,0.0,5.701987835045106e-14,2.7611514501335587e-06,9.269498090212814e-12,2.1308395276964376e-06,4.984321575642785e-12,0.0009707179351933992,2.0643191360780056e-06,0.0008143750310726649,7.446002107725936e-07,0.002146437129202822,5.495921499425432e-06,0.0019643654908191475,4.438322725654128e-06,0.00013132566398305068,3.7526692323636125e-08,0.00012657327845062128,3.5859685740133465e-08
2,0.4400245927393246,5.6601933063730645e-05,1.9278688155921486e-05,3.818813849476176e-08,0.0,3.203778826551043e-09,1.8597976658180082e-05,1.6785439265959586e-09,1.6482799673479543e-05,1.8100322583477211e-09,0.000602541323787279,3.739675474644876e-07,0.000559807907408405,3.019845531518274e-07,0.0022731324319903022,6.587968919327899e-06,0.0020824197573080174,5.256294597165851e-06,0.00033022477893411285,2.1066573151323962e-07,0.0002714341492748662,1.262874244603141e-07,6.200835752373069e-06,6.840249950278432e-05,4.670803388579313e-07,0.0,3.845036402790806e-11,1.1098081263496428e-05,5.833436295033381e-11,9.574492267933055e-06,4.6599360367544074e-11,0.010877460042154367,0.010001111816554852,0.0007584602576195709,6.060818713598779e-07,0.012624484638288691,0.010007770121547365,0.0024217405267597057,6.839563789891273e-06,0.010272191666604641,0.010000017035342108,0.000225461573639949,8.992262556945155e-08,3.870367285294738e-07,0.00010422481886928404,1.0862007589650791e-06,0.0,1.4979742923079748e-13,4.800428380165034e-06,2.849353768730111e-11,3.6811831309857545e-06,1.5082017555049654e-11,0.0011059165487683998,2.319613520720879e-06,0.0009599981285948278,1.0148223697692535e-06,0.0026250822026662336,8.059650226757801e-06,0.0024802006273439803,7.00992090495063e-06,0.00017767348543700322,7.270697040668032e-08,0.0001609100832335597,5.3396326489528784e-08
3,0.46801940433349354,8.25843774216654e-05,1.9278688155921486e-05,4.080272417772427e-08,0.0,6.8201793941240614e-09,3.228438410396217e-05,3.094565152391559e-09,2.9319499907854985e-05,3.225173094980471e-09,0.0007310904630033644,5.07520164271624e-07,0.0006860337086459345,4.210271567604601e-07,0.003042001202383654,1.2141127432153879e-05,0.002835497658721132,9.344093306284158e-06,0.00046793439180569995,4.648377480939192e-07,0.0004034854209498551,2.484867126996845e-07,9.46768830571589e-06,6.840249950278432e-05,4.666846038554475e-07,0.0,8.96371218541893e-11,1.8250576011350494e-05,1.5959263541141406e-10,1.7134312107984774e-05,1.496430193062162e-10,0.011017271803993985,0.010001310603241524,0.0009020481550208537,8.508092731794659e-07,0.013293207792853074,0.010012192508377139,0.003144907315473452,1.1360190940368966e-05,0.010360766213288217,0.010000057643863379,0.000318213218683876,1.687055946394126e-07,6.220646362109243e-07,0.00010422481886928404,1.086152004649851e-06,0.0,3.8696441162423007e-13,7.434157908826622e-06,7.45495146065664e-11,6.432644804301724e-06,4.617716463471902e-11,0.001248337143572663,2.6795923750737894e-06,0.001113543530462927,1.36091172502924e-06,0.003193314482173829,1.181260948183184e-05,0.0030519381667713508,1.0595372768459901e-05,0.0002282733725667796,1.212614829973042e-07,0.00020513612723947473,8.055916035258344e-08
4,0.49601421592766254,0.00011950223907245679,0.00011282242855577107,4.750408449711871e-07,0.0,1.4280785143330609e-08,5.494428172407972e-05,5.975007751927022e-09,5.7043597944707036e-05,5.158206782505034e-09,0.0009080636899716376,8.415413179378428e-07,0.0008205581242406501,5.674574351405428e-07,0.0037536334092812583,1.7151979560687215e-05,0.0036725026291820773,1.5229492612343974e-05,0.0006004956453274813,6.292271680319308e-07,0.0005614477775460603,4.3552509429744846e-07,1.4335571377198565e-05,0.0001301373662806371,6.565367591270609e-07,0.0,2.0550860671075495e-10,2.824222077290606e-05,3.704887724518046e-10,3.089159627528426e-05,5.117711714943018e-10,0.011186978772809133,0.010001624651145504,0.0010389358966932216,1.1185880535620633e-06,0.013942224547935493,0.010017323289609829,0.0038763064455503405,1.6808468942020495e-05,0.010445604592287095,0.010000077930111904,0.0004183633792354458,2.7264036588576346e-07,9.914416450042292e-07,0.00010788756142415923,1.0874099096496273e-06,0.0,9.829565354486901e-13,1.126395147851511e-05,1.6914229970722587e-10,1.0617462401508737e-05,1.2160369612382058e-10,0.0013867686077894737,3.0589151640503697e-06,0.0012499012630868933,1.7008984966872825e-06,0.003740595058871462,1.627608064594401e-05,0.0036475061622817904,1.4854184108256381e-05,0.0002817146750821009,1.8558638647945117e-07,0.00025841044332238996,1.217813044964385e-07
5,0.5240090275218315,0.00017150351639713758,0.00023761445942719006,2.6592634027932473e-06,0.0,2.941345613658329e-08,9.49013137718746e-05,9.771833931073021e-09,8.764615155303357e-05,9.919625837930251e-09,0.0011880267841322823,3.4102476266471045e-06,0.0009586539358682666,7.087631045799977e-07,0.00474022551093109,2.6184584941511524e-05,0.004526535133076667,2.2508380750204845e-05,0.0008368064137690434,1.0698511470599393e-06,0.0007406049772846035,7.099288987699572e-07,2.152627979928023e-05,0.00022601227984627047,1.5231428620481673e-06,0.0,4.633807219968996e-10,4.5823123525519096e-05,1.0469430997265248e-09,4.6015718408587426e-05,1.026301294393612e-09,0.011423524321916852,0.010002730301413878,0.0011795263587869277,1.4245250235992395e-06,0.014758221658651306,0.01002498742606455,0.004658493069731749,2.4348880862357503e-05,0.010582881125917473,0.01000018236406731,0.0005412498613772187,4.653295563439365e-07,1.5669361966600367e-06,0.00012032319293381777,1.0991161529079612e-06,0.0,2.4552890444034187e-12,1.775591126070952e-05,4.177403628148706e-10,1.541027455229216e-05,2.4912600416683224e-10,0.0015420392690171224,3.577890550645094e-06,0.0013880266733310742,2.08228492964493e-06,0.0044234154382227775,2.2539761837108287e-05,0.004301039147029489,2.140202222482123e-05,0.0003546123728744055,2.7934296394728794e-07,0.0003203297660213067,1.9783130170003258e-07
6,0.5520038391160005,0.0002441161899146882,0.00023761445942719006,2.654935018504256e-06,0.0,5.959271417846402e-08,0.00015288191182991518,2.1146671128664525e-08,0.00014387932155812466,2.3762437402158444e-08,0.001328521528411316,3.525468123837294e-06,0.001097958480472656,8.432904635158624e-07,0.005812726847706927,3.782769104166973e-05,0.005624132418706558,3.6595894629459385e-05,0.0011210649052491295,1.7076638788621595e-06,0.0010010589135656977,1.4687363226100597e-06,3.205617763204067e-05,0.00022601227984627047,1.518947307419081e-06,0.0,1.027598524376946e-09,6.875635646898304e-05,2.4634811612637877e-09,7.087277667104041e-05,2.665453257321802e-09,0.011555081181495404,0.010002858084543279,0.0013138923872639996,1.729814544260647e-06,0.01557682441712172,0.010033638201663071,0.005487657217801735,3.339250913098783e-05,0.010716967116636505,0.010000202008987458,0.0006804512109154281,7.23367210762325e-07,2.455796486592136e-06,0.00012032319293381777,1.098905827538983e-06,0.0,6.030936383558276e-12,2.5374536291981053e-05,8.196213088835152e-10,2.3850824565319063e-05,6.703332977015738e-10,0.0016657843160406982,3.985901115036146e-06,0.0015117158186058232,2.4443422762877033e-06,0.005069765083599238,2.949471594169531e-05,0.004926387951780121,2.744479102982663e-05,0.00042631588786100073,3.9522718308768773e-07,0.0003933319974765681,2.989979316316791e-07
7,0.5799986507101695,0.0003446314003376244,0.00023761445942719006,2.6663453716467437e-06,0.00010666850930320604,1.1830652543293064e-06,0.0002237784104202667,4.341076235733481e-08,0.0002184435630662651,4.151793116047689e-08,0.001476659209478043,3.683928533907578e-06,0.0013503691926401308,2.2116266180662544e-06,0.0070616433102793676,5.468068028253547e-05,0.006785576446303675,5.1704181999046915e-05,0.0014449717042657483,2.6606378529511757e-06,0.0012908340429965016,2.207184761214332e-06,4.734230854255505e-05,0.00022601227984627047,1.5132512964786171e-06,7.289472121502772e-05,5.267033235140288e-07,0.00010180053132474164,5.251444771401512e-09,0.00010628494698932456,5.274726329342208e-09,0.011696729194971188,0.0100029956259718,0.0015404973894037077,2.8024150984584383e-06,0.01657192327622416,0.010046671234093285,0.0065376339761230836,4.69944867940925e-05,0.01090062587001925,0.010000342513339573,0.0008639399399345915,1.1521346859608817e-06,3.816760761149192e-06,0.00012032319293381777,1.098586853131341e-06,1.6894135258027632e-05,2.8426786529268327e-08,3.622024978762406e-05,1.592757868278557e-09,3.60688459617442e-05,1.5550962200055492e-09,0.0018018625697089074,4.46244693852984e-06,0.0016793321319764386,3.017533570285976e-06,0.005837880764088897,3.8372103017823694e-05,0.005748248124893156,3.73990122506783e-05,0.000510503474801729,5.367503584447156e-07,0.0004912290741680936,4.6638029112843277e-07
8,0.6079934623043385,0.000482565641151736,0.00043388453668699367,6.377661758846544e-06,0.00022843832944272613,2.6330026175757877e-06,0.0005282857411402764,3.908557735621189e-06,0.00033517913542058464,8.500347114911366e-08,0.0018040179164969905,8.005962317707458e-06,0.0016224102810315543,3.93741155370925e-06,0.00832447583830982,7.39418216866138e-05,0.008126370135199165,7.22041041286838e-05,0.0018186222798706087,3.943482358211626e-06,0.00167935522946819,3.5182894090713327e-06,6.934075091232548e-05,0.000242056554292297,1.5293911359855252e-06,0.00016450497284334342,9.339472117709788e-07,0.00017194229944776375,4.23232423907495e-08,0.00015390838967510478,1.1168910566549394e-08,0.01185402280131552,0.010003031367369894,0.001778297989940354,3.913511565345064e-06,0.01766897893177988,0.010063451069840308,0.007514558992506323,6.137521549795068e-05,0.01110414909912502,0.010000475285099038,0.0010568877980934531,1.6832954775640901e-06,5.882525592154847e-06,0.00012032319293381777,1.0981097707353387e-06,0.0001319751633652766,1.3513873931890861e-06,5.4667330750478584e-05,3.413932672736797e-09,5.022447110101469e-05,2.8893556565182787e-09,0.0019567477381685094,5.042940749593585e-06,0.0019439067175320546,5.381948459743972e-06,0.00678007668175859,5.239588780022895e-05,0.006545524911726247,4.772473242383287e-05,0.0006202687548410757,7.753274983210966e-07,0.0005850057542647924,6.31243080228141e-07
9,0.6359882738985074,0.0006702090595794909,0.0007940853065457898,1.15120206724224e-05,0.0002555237077125505,2.8006393448297093e-06,0.0006310096979849222,3.946682140537505e-06,0.0004552938521902905,1.1691891189749096e-07,0.002656250270198224,2.7280203226421737e-05,0.0018101931986341114,3.976671000782472e-06,0.00951557394669796,9.281220985576015e-05,0.009617072814058438,9.80050445472836e-05,0.002185867521705365,5.0803393283118545e-06,0.0020908290482131563,4.929331176468788e-06,0.00010072467378702747,0.0003572779759066769,2.8239214073685936e-06,0.00021134451235108265,1.1389173606381579e-06,0.0002294765277582145,5.197381158462486e-08,0.0002201072078636923,2.117173583310631e-08,0.012338725121142969,0.010008347627894479,0.0019791619657842795,4.759143027208994e-06,0.01872930420937282,0.010080590604519388,0.008709914320495055,8.225094526241929e-05,0.011326190624392996,0.010000457328810775,0.0013014558219417395,2.439119761869123e-06,8.990918922500674e-06,0.01014972861392614,0.010001003528716064,0.00015150268783238995,1.388394444672551e-06,7.818094960103995e-05,6.7159546233496626e-09,7.331482889138763e-05,6.034225261878058e-09,0.002149662694833673,5.925640367313521e-06,0.002114987414117384,6.171938989345584e-06,0.007767315610485192,6.85107030382503e-05,0.007461058263592106,6.221723653017727e-05,0.0007394409934929913,1.0513353376275116e-06,0.0007038975150763582,9.086721165553961e-07
