,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,NN_BCE_cdf_0.3,RandomForest_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,NN_BCE_mise_0.3,RandomForest_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,NN_BCE_cdf_0.5,RandomForest_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,NN_BCE_mise_0.5,RandomForest_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,NN_BCE_cdf_0.7,RandomForest_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,NN_BCE_mise_0.7,RandomForest_mise_0.7
10,4.604249179016027,0.0004615383334240252,0.000708388848559014,0.0007279635441168886,0.0003660645185290057,0.0003123317196244313,5.090230209123795e-06,5.90356022423409e-06,1.4741750978830174e-06,1.1632237280741101e-06,6.592183598516652e-05,0.00015266123663148278,0.00011755571189751568,6.0918694348716106e-05,4.486065290283503e-05,3.320450279283037e-07,2.652328382030315e-07,6.982075137864526e-08,4.4958099526079994e-08,5.5545238334178095e-06,3.21844865103571e-05,3.31742841526883e-05,1.6816461878825794e-05,1.2396882429898115e-05,1.0047515315993244e-07,1.0971563093538123e-07,2.7396085394888083e-08,1.526140457525371e-08
11,4.633707160840634,0.0006527079479613341,0.000870374186623375,0.0008407277673986835,0.00044051658177210684,0.00037091083230576084,5.539562629869438e-06,6.283707487031053e-06,1.676756202704552e-06,1.3317868094709243e-06,9.773672728264322e-05,0.00024369827903434005,0.00023860998350527907,0.00011992094865036607,9.333435463700911e-05,6.784571084593331e-07,1.0593714645163017e-06,2.638035617420995e-07,1.8214583297266156e-07,8.688148194110816e-06,3.902053587151566e-05,3.336161250186765e-05,1.6910112010233292e-05,1.246366317169123e-05,1.0358187237133761e-07,1.095526047475922e-07,2.7334573371977853e-08,1.522762697850773e-08
12,4.6631651426652425,0.0009147692188916114,0.001294193925767304,0.001254639296849499,0.0006427421591721327,0.000555122641966469,7.465345896356216e-06,1.0149392809358465e-05,2.629477340192931e-06,2.1665494063377766e-06,0.00014358746143962008,0.00044131564956048197,0.0003885356255843375,0.00019500688391120292,0.00015887644809040258,1.421663273303728e-06,2.0183202550398145e-06,4.964334137885664e-07,3.674400073514472e-07,1.3464651945263152e-05,4.884690823134807e-05,3.336161250186765e-05,1.6910112010233292e-05,1.246366317169123e-05,1.0808741195549637e-07,1.0933971394603756e-07,2.7278843878043467e-08,1.5214374443686548e-08
13,4.69262312448985,0.0012705665913486707,0.001820201449880704,0.0019518286800844875,0.0009874004162860406,0.0008462944515653504,1.0506591385107562e-05,1.6471059197155792e-05,4.124808474434037e-06,3.2421345387174564e-06,0.00020903269978946395,0.00048477564837392297,0.00041716180309346764,0.0002049063656510264,0.00016739795094845245,1.4862975698530863e-06,2.0211171660524693e-06,4.96575949945312e-07,3.7086284817051756e-07,2.0675547645288914e-05,4.884690823134807e-05,3.336161250186765e-05,1.6910112010233292e-05,1.246366317169123e-05,1.0762913345287221e-07,1.0910476114819207e-07,2.7281151188505908e-08,1.528080751176944e-08
14,4.722081106314457,0.0017489967477585687,0.0024506590613925694,0.0026314988631259985,0.001321543872242058,0.0011259760926875118,1.7974968885635104e-05,2.4691582531714013e-05,6.233204465054512e-06,4.949795777833919e-06,0.0003015505907966183,0.0006281517545365412,0.0005571594498145472,0.0002721104247161232,0.00022435942887904403,1.7192569214835405e-06,2.372337525871603e-06,5.768578355794014e-07,4.2827434831990233e-07,3.145717229423811e-05,6.069399278142984e-05,3.33962831222967e-05,1.6927444817557146e-05,1.2477158146536605e-05,1.1791714103041598e-07,1.0894668968300049e-07,2.7477853850235647e-08,1.5573475278773094e-08
15,4.751539088139065,0.002386159343950488,0.0028885100386634166,0.0030552268166353803,0.0015380417121814904,0.0013132480278291714,1.8866949972416427e-05,2.5668234748013836e-05,7.083736143403724e-06,5.959369811453445e-06,0.00043108624016313234,0.0008637767146562548,0.0007779492302397306,0.0003821796535934208,0.0003139670070988276,2.163332684591667e-06,3.2209910976495997e-06,7.729657944617393e-07,5.785140943255633e-07,4.742313489185448e-05,0.00012454172852914612,8.448118462934584e-05,4.424338408712036e-05,3.4323265563331874e-05,3.356632992423258e-07,3.093534529574474e-07,7.714551628635999e-08,5.0822927945474347e-08
16,4.780997069963672,0.003226582322270406,0.0036177903017342227,0.0038196530178997955,0.0019180501439492249,0.001643615158703331,2.622314613146045e-05,3.460433313994657e-05,1.0377138821400104e-05,9.116052796193997e-06,0.0006107120759252435,0.0011671519715013333,0.0011133110795307278,0.0005577665886807437,0.0004616531169593896,4.271618274475768e-06,7.619898308994537e-06,1.8795243108421355e-06,1.439405892084591e-06,7.08396311309235e-05,0.00020931173016208615,0.0001508638268227147,7.135401212469251e-05,5.574439053405378e-05,5.3198585860831e-07,4.733345162367126e-07,1.1376972833607608e-07,7.282329509636012e-08
17,4.81045505178828,0.0043244790279716745,0.00447985412588156,0.004644062251996245,0.002334773955869691,0.0020027981321608344,3.517568941880737e-05,4.440099185073148e-05,1.5175512307863534e-05,1.4110349595677204e-05,0.0008574092706640351,0.0014046237075838396,0.0013005136897688506,0.0006508401309895528,0.0005355944116916467,4.5960302870628405e-06,7.801733485728537e-06,1.9780213034513286e-06,1.5605585767315563e-06,0.00010485417299759022,0.0003025263506555176,0.00023235170145648242,0.00011214065175953913,8.766106663726791e-05,8.044054239426172e-07,8.02627673538499e-07,1.942075956066866e-07,1.2257866199905963e-07
18,4.839913033612888,0.005744978136825483,0.006348417138587271,0.0065777007918717675,0.0032773210982891808,0.0028092899651544225,4.372702330956888e-05,5.741393499857989e-05,1.9819897268775272e-05,1.910289390106784e-05,0.0011929734040096764,0.0020343352665899406,0.0018956205517195646,0.0009480925497326021,0.0007827529837325142,5.941649858368147e-06,9.636157977764939e-06,2.3533274804884214e-06,1.897939261371114e-06,0.00015378958481046038,0.0004561778308748465,0.0003707571404627574,0.00019404341534399962,0.00015355888335677803,1.5702920946212042e-06,1.571143794497328e-06,4.16881820483614e-07,2.63304013183846e-07
19,4.869371015437495,0.00756525047712363,0.007664607967903937,0.007964748576470632,0.0039747941617246495,0.003386807728932406,4.923662073359695e-05,6.50304864798991e-05,2.8798106592006852e-05,2.9743037758704918e-05,0.0016450403726086115,0.002545551913869586,0.0023638041918797926,0.0011763510887476858,0.0009592562424054585,6.311636013053019e-06,1.03006487174481e-05,2.656203894846718e-06,2.3074485784957035e-06,0.00022351607082512852,0.0005434138605718064,0.0004054552790827426,0.0002184133228637297,0.00016450731058007095,1.7786697917225898e-06,1.5941505839889704e-06,4.3753909449761394e-07,2.7196731081834866e-07
20,4.898828997262102,0.009875440455604009,0.009833865402079634,0.010383503104296981,0.005217219327180976,0.0044396394709851185,5.775493164386317e-05,7.716758683842997e-05,4.102167689246466e-05,4.410428229943409e-05,0.002248218983092118,0.0036026616551585776,0.003482095947336048,0.0017272705942021794,0.0014215522042089557,9.599626928633111e-06,1.5047338541723824e-05,3.690662707190099e-06,3.230402738241924e-06,0.00032191451257840796,0.001084093337112404,0.0009424593394835334,0.0004855751493848337,0.0003628813237118722,5.752975017909145e-06,6.610959420512248e-06,1.620728194371706e-06,9.031559594256442e-07
21,4.92828697908671,0.0127792955678215,0.01222485925784044,0.012859926404640567,0.006465308942035235,0.005527786214319295,7.38326380404801e-05,9.95929560574931e-05,6.539806027604213e-05,7.235984721333053e-05,0.0030453046640464164,0.004645708446875368,0.004499269612262356,0.002241311874540055,0.0018461760005364892,1.1329919614172699e-05,1.7360889926087937e-05,4.491402904828618e-06,4.321513273069545e-06,0.00045944360442448217,0.0013711336216840552,0.0011960132579691475,0.0006058602298758942,0.00046939030078076204,6.779664905650519e-06,7.716753136204382e-06,1.8479085595241314e-06,1.1367024900858514e-06
22,4.9577449609113176,0.016394377247673588,0.01598285658047206,0.01719246255596344,0.008636639071412815,0.007405532467536356,8.608777139590808e-05,0.00012434465401688985,9.018203931098417e-05,0.00010426828348777785,0.004088534504620858,0.005777280331306991,0.005491140658555239,0.002750304421987031,0.0022612205007592756,1.7075970937112362e-05,2.9476954077105013e-05,8.738664677479548e-06,8.651324060321638e-06,0.0006498216405779151,0.0018145214928810783,0.001560040456134858,0.0007824196793294513,0.0006166152868542551,9.122455024125675e-06,9.916591686955924e-06,2.3150877221092594e-06,1.4810318970292735e-06
23,4.987202942735926,0.020851732088327347,0.01965914869161595,0.021065305970069885,0.010612396931805318,0.009092749017793675,0.0001023724581748055,0.00014655402909803794,0.00014219606683640073,0.0001670397625343512,0.005440827861189262,0.007277356096713419,0.00695339638210283,0.003510206853630814,0.002872551022418138,2.0413172641777474e-05,3.443618869311676e-05,1.1855465592391082e-05,1.2575843770645924e-05,0.0009108303648855754,0.0023725106087079816,0.002054980403030985,0.0010416252535702165,0.000816270683294823,1.2288560688361262e-05,1.4065797548072298e-05,3.249608366197905e-06,2.0221744385422672e-06
24,5.016660924560533,0.02629490621408773,0.024714212762052858,0.026750145242126586,0.022486530704182578,0.01901030980247896,0.00012564735508090093,0.00016046304948135717,9.976187213982544e-05,0.00011908556213392077,0.007176939898533035,0.009439243115321275,0.008906094661561208,0.012838716808238162,0.010395157362178357,2.9120789734197456e-05,3.90325720940633e-05,6.207986008420489e-05,3.1517000026220464e-05,0.0012652429381534288,0.003034911987458596,0.002563228859902741,0.009688518953282717,0.0072702083676506645,1.5855675346916773e-05,1.6138627148332137e-05,0.00010637867527487675,5.651740425133527e-05
25,5.04611890638514,0.0328781990133129,0.030568796658619467,0.03256239607693186,0.03924318622332224,0.03294731406953979,0.0001544502564116265,0.00015489361287877821,0.00015896672316563992,9.6864543979752e-05,0.009384438836708685,0.012119573266869995,0.011401432212414842,0.02842423399147944,0.02275218727644837,3.995136739588267e-05,3.972730458549224e-05,0.00042208462883310726,0.00021901487131135465,0.0017418704790123556,0.003934438545189264,0.0034006670942447735,0.02434896343056811,0.01828217663011795,1.9568590870039823e-05,1.7560572505935137e-05,0.0005841919853003606,0.00031491363541650695
26,5.075576888209748,0.0407640767702472,0.03677073683414057,0.039021541039362576,0.05543946883063235,0.046319525285110054,0.00019096282974201967,0.00015273499680585058,0.0003637361283689982,0.00014790192640484466,0.012164402891413705,0.01503952062287452,0.014524480158549237,0.04354275910611337,0.034748115478484574,4.523496284783107e-05,4.3855898917600586e-05,0.0010904710036716907,0.0005808563778189745,0.0023767116197812048,0.004681022952057892,0.004392660089121474,0.038158832948887424,0.02880882589298567,2.228385501079606e-05,1.936042399008617e-05,0.0013894984986189854,0.0007629757092855431
27,5.1050348700343555,0.050119702423301105,0.043694760487289715,0.04734346879556051,0.07306293036089077,0.061165163527939076,0.0002654224667522892,0.0001741971557876472,0.0007577614834113368,0.00031793564525246646,0.01563172173941542,0.01847444202351484,0.01823114391188657,0.05863074898060131,0.046820991512501485,5.484075642081119e-05,4.877502612539884e-05,0.001984951724077558,0.001061773902788948,0.0032141770933574966,0.005683095936265239,0.005662972558305397,0.0528542062942401,0.040010990067269325,2.6319956955320274e-05,2.1833989930084004e-05,0.0026332871558130853,0.0014589293596460398
28,5.134492851858964,0.061112584222283446,0.051862573079474485,0.056947202370068645,0.09048685199440594,0.07593435894024476,0.00042498402003679844,0.00022221368731231597,0.0011673359253241082,0.0004797061167767995,0.01991488179630851,0.022487775573986925,0.022970640564753987,0.07552829361421912,0.06025046796272223,7.27597802543634e-05,5.428588252244799e-05,0.003264156443990149,0.001735753269033997,0.004308346778534816,0.007382505553803265,0.007594112047438039,0.06896442960352013,0.0522231999163995,4.0779181118523334e-05,2.8244244689348504e-05,0.004418797549008452,0.002436872971675407
29,5.163950833683571,0.0739054018197369,0.062046377060925924,0.06800138200444912,0.10913427533715415,0.09165497508177362,0.0005292301678688827,0.00028456435901966486,0.001643558798342398,0.0006555148237920845,0.025155116650410397,0.028150587365983738,0.028988976453605663,0.09209370368405141,0.07371601052170965,0.00010581411425002253,7.530596763573525e-05,0.0047152811894004484,0.0025109889251292068,0.005724200428632655,0.009469271595991592,0.009559797685610057,0.08213726908109473,0.06234314329891515,5.881989249340329e-05,3.4370750266069653e-05,0.006088899106356207,0.0033541231484064725
30,5.193408815508178,0.0886501304790911,0.07384957060263446,0.08142621603452088,0.12820511545527025,0.10785683522862712,0.0007221158811718723,0.00031032554973570473,0.0019659638146095324,0.0007205888715877587,0.03150481543527652,0.034640332294784706,0.03599483435119445,0.10899947750947588,0.08734097637025764,0.0001235831973187583,8.841825660800303e-05,0.006283453929281877,0.0033040547895078444,0.00753874638543649,0.012002549368604098,0.012493514711671745,0.09799528841467701,0.07462609133055832,7.26538998084562e-05,4.502633899032332e-05,0.008468789956903951,0.004676205591647503
31,5.222866797332786,0.10548164864631854,0.088966053536236,0.09681588877720669,0.14827949895294482,0.1250154842631285,0.000870804211505342,0.00037401884638013785,0.002275753040683512,0.0007616756893035178,0.039125104074743955,0.04226931541421381,0.04443864721566314,0.1262585471440383,0.10132895197649264,0.00016516487664372723,9.793400608652466e-05,0.007885885397639361,0.004062266365492067,0.00984195619014496,0.015485177356290371,0.015525894426145753,0.1112117928353446,0.08495030548863822,9.518263741493118e-05,5.722588786915564e-05,0.01059029104618303,0.005844333378315586
32,5.2523247791573935,0.12451107620801266,0.10584484111635206,0.11470854270412875,0.16978861437612858,0.1433775521297228,0.0010455127100894284,0.0005233167111043705,0.00257382900710963,0.0008205855344653457,0.04818254782728479,0.051573172273829765,0.053997977105321227,0.14383306394884224,0.11555082269852092,0.00016709860796509831,0.0001328958236507584,0.009481841295022409,0.00476569995489684,0.012737398734813485,0.02051302265588216,0.019709132404098016,0.12705970450394846,0.09704458077248662,0.0001557066520410645,7.74878797659173e-05,0.013433776090091509,0.0073288094116175425
33,5.281782760982001,0.14581914484879493,0.12247699540053804,0.13297677512484582,0.1900959593829572,0.16074658169483808,0.0013823712452016915,0.0006401676843459521,0.002579588912690585,0.0007649448039275227,0.05884496808745966,0.0614754508395041,0.06454442718618075,0.1605636278185713,0.129002851698531,0.00020171424049664829,0.00015366206827857918,0.010730548958973215,0.00518904073561046,0.01634245730746153,0.025381486950067922,0.02407099270382808,0.14086903221964234,0.10783324311845842,0.00020594303339369698,9.218273910761278e-05,0.01591263211871459,0.008618816014120364
34,5.311240742806609,0.1694499423976661,0.14569181520426083,0.1557604683239506,0.2131725436155225,0.18064477887996888,0.0015354372071318422,0.0007365449004938379,0.0025723589925511913,0.0007405586428872285,0.0712764205615475,0.07564503449905752,0.0778234128583521,0.1791684390161051,0.1444908930297318,0.0002496111598733433,0.00018812742007418278,0.012061436451367364,0.005662039837445709,0.02078800857091053,0.03150155029155809,0.02998513316711599,0.15589333669602634,0.11964615009838109,0.0002746415320641365,0.0001331933246704155,0.0187724081386194,0.010107167079401186
35,5.340698724631216,0.195405394713763,0.16738258155929664,0.17961980438516914,0.2357937931262529,0.20057790381594942,0.0018478355264749263,0.000902495527506598,0.002328685253717008,0.0006969224063659307,0.08563144312051041,0.09070396752326981,0.0922735293664011,0.19742349100604348,0.15987556636910472,0.00033374201027179876,0.00022483579833436338,0.012979123645729151,0.00585783427130063,0.02621744614771483,0.03848095171434851,0.03653552615159888,0.17027220308854032,0.13128353451981808,0.0003302302165657707,0.00015938651959017963,0.02129654771908933,0.011387232567053896
36,5.370156706455823,0.22364084731508976,0.19237197283232724,0.2048248209094128,0.25796142316150233,0.22095623085605545,0.0022840835204232597,0.00128017943091236,0.002036846043344565,0.0008780120788526045,0.10204874608697612,0.10687628234411738,0.10781255037726836,0.21572108211212473,0.17571702973957082,0.0003898926004754982,0.00027073155221187027,0.013446539814301326,0.0058258607666146255,0.03278494477955409,0.04738826668771774,0.04478445072763777,0.1863017782882844,0.1443999063540825,0.00046868208413895453,0.00021943150941246728,0.024133081239105295,0.012819869787666355
37,5.3996146882804315,0.254062081971124,0.21957427809635657,0.23308042397860723,0.28243837468640687,0.2442462618091192,0.0028429279674708637,0.0015325026439917313,0.0017979089931430858,0.001156721050754159,0.12064458068873118,0.12452190221553003,0.12524208277086246,0.23422682598725586,0.1925011505551771,0.0004354926905760903,0.0002782074311868703,0.013407065769397519,0.005545233035715078,0.04065288521120971,0.05662128169020961,0.053943568091262654,0.20155934564876998,0.1575527957990252,0.0006496293340464019,0.0002918701325317251,0.02650224350959529,0.014075637431302787
38,5.429072670105039,0.2865240502469294,0.24963209530878236,0.2625219679250517,0.3063858229188018,0.2676796301483671,0.0032490701979260433,0.0020329780895293817,0.0015235023916779689,0.0015798629151219283,0.14150607749318705,0.1458498657614602,0.1459160823655709,0.25423891711568314,0.21153903766631502,0.0005545780866620091,0.0003529893781512193,0.013264483959218486,0.005349066055183465,0.04998839549265198,0.07088925241828264,0.06558144145900073,0.21764882516017894,0.1721202849029048,0.0010026335048654563,0.000394177070733966,0.02878197161251586,0.015403500025835556
39,5.458530651929646,0.320831528179536,0.27946890025353033,0.29467849209685715,0.33171300093972744,0.2939208525163977,0.00380986685681452,0.0023225774090339497,0.0013575160589187755,0.0020745070639310126,0.16468489018211446,0.16773121762019205,0.16818087012130134,0.2747034199178344,0.23201339352651854,0.0006772614363829675,0.0003912328074600067,0.0127110538161768,0.005059194665998701,0.060959010805027546,0.0860765375265473,0.07910877504597301,0.23501160523112244,0.18844735103815538,0.0012945019584271297,0.000516325224686287,0.03101444018700637,0.01679850963748339
40,5.487988633754254,0.3567417979130306,0.311414085564357,0.32633736593280516,0.3558620041965359,0.32035549700002536,0.004289112256133395,0.002791569025015216,0.001332978386113518,0.0027597175841853412,0.1901915057030404,0.19179717172599958,0.19134451539624364,0.2949335960017211,0.25335778498117895,0.0007087620491614089,0.00038535807006257345,0.011541073711180239,0.0044965075261155976,0.0737275095751096,0.10145303667620392,0.09458525793507469,0.25332115885989814,0.2070453359202202,0.0015103888233478043,0.000676032682488363,0.03301097801589807,0.018373577910602443
41,5.517446615578862,0.3939693493991344,0.3457150509420813,0.36045014148366433,0.38142423363854855,0.34972935844021075,0.0047631829590456184,0.003058168019324171,0.0015032553932527695,0.003472768486077231,0.21799058520997,0.2180831641920323,0.21810860122091622,0.31705276197249366,0.27743112240698464,0.0007527094004442692,0.0005187166218782917,0.01044095685154849,0.004160164181247068,0.0884460457306861,0.11983470694240386,0.11148771486234203,0.2711401367106417,0.22599346815338553,0.0019012254348880011,0.0008005815787347481,0.03416521932807294,0.019583599593674738
42,5.546904597403469,0.43219247608051214,0.38070431028425733,0.39417720699679426,0.4059937894705427,0.3788144749349386,0.004977115652210717,0.0034461153555462513,0.002065347624910156,0.004352532624609865,0.24799767831088348,0.24690985968540674,0.24593578883043526,0.3390229367319792,0.3025420721867111,0.000846817154941076,0.0006255895908138785,0.008971824488989583,0.003664235982034142,0.10524976151168641,0.1383237315304979,0.1307061582176093,0.28992660209326093,0.2465472978526845,0.0022393319684464734,0.000987587595287258,0.034919927538970955,0.020665922814355874
43,5.576362579228077,0.47106152176511856,0.4146994863142223,0.43161813083582934,0.432960007617994,0.41095682719341603,0.005462715726762309,0.0034400816956458528,0.002724351007698417,0.004998626574486295,0.2800776049395203,0.2755917955928008,0.2746988917565432,0.3605994830348091,0.3276118333354138,0.0008914794119221355,0.0007395260968093756,0.007184065960648685,0.002980665043293496,0.1242501273946181,0.1582856166824398,0.1491012622545586,0.3068024656296407,0.2653611367202102,0.002252621294636281,0.001009731071878187,0.034200831751215695,0.020702894956153198
44,5.605820561052685,0.5102084308647019,0.4523647348789163,0.4689147185694662,0.45993467727278314,0.4432260431246898,0.005789905885795872,0.003544182600953647,0.003788495803890509,0.0059272722386368585,0.3140447258849538,0.3088126242024658,0.307500369075483,0.3847388566613242,0.35611574856912953,0.0009765473714550576,0.0008457391566823567,0.0056884904979805926,0.002500450315056541,0.14552830991759225,0.18377691269814608,0.17574846301741442,0.3291142751764102,0.2907909260585563,0.002699415830601588,0.0014760922453980908,0.0346281431105198,0.021977759633820315
45,5.635278542877292,0.549257169365326,0.4884682463417858,0.5048557435640063,0.4856750684834021,0.47409978816828885,0.005974479595914494,0.004053012600268965,0.005405512377761427,0.007227961849610305,0.3496652282221274,0.341491892338167,0.34152287806551007,0.40850391028968475,0.38399739515471076,0.000986159560576568,0.000992647542683441,0.004199520076207604,0.0019994799714514034,0.16912890888109755,0.20711261642915402,0.1997220869176293,0.3488713766024976,0.3129111881381079,0.0028812057751724045,0.0015616735320264947,0.0332444737850772,0.021559829554814967
46,5.664736524701899,0.5878345263931561,0.5272204623854724,0.5438191892523547,0.5138653076177753,0.5076914113348061,0.006060180766750476,0.0040497305472308185,0.006883883602351204,0.008127017285023389,0.38666144138086916,0.3756905831615963,0.3760645576390228,0.43248679749458496,0.41215293432886746,0.0011416160775197142,0.00127212964638828,0.0029688334404205817,0.0016295306002993262,0.195054427333889,0.23556445216813515,0.2265465321639671,0.3691853442155189,0.33602225213752185,0.003501089535375201,0.0018649862667615472,0.03137421074802543,0.020925897684022893
