,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,NN_with_delta_cdf_0.3,NN_with_delta_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,NN_with_delta_cdf_0.5,NN_with_delta_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,NN_with_delta_cdf_0.7,NN_with_delta_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,-0.5273393686990837,4.74721026364367e-06,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,0.0,2.2536005287243377e-11,1.1837424254671783e-06,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,0.0,1.4012461298509012e-12,2.544574546552379e-07,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14,0.0,6.47485962296242e-14
1,-0.4979872368558082,7.437273673764445e-06,6.440926091646482e-07,4.594748861014925e-10,6.432275523412522e-07,4.594870051068627e-10,2.858879570222239e-08,5.5701369309772335e-11,4.0916979022087574e-08,5.5671595586917205e-11,2.463194859139151e-07,1.1232243798351887e-10,2.934120714692678e-07,1.1383966870424645e-10,7.899079775700591e-07,5.504823909064817e-10,1.2446527033727062e-07,6.890376705178171e-11,0.0,5.531303969846898e-11,1.9059658121563908e-06,3.229078487607784e-06,7.28130451199446e-09,2.9669712695238327e-06,7.03878590604157e-09,1.6209221114538152e-07,1.872134572573989e-11,1.7257728233155412e-07,1.973920904673869e-11,1.0090955026219596e-06,1.0180598360306258e-09,1.2206763905581176e-06,1.062019776292655e-09,1.4819781065145144e-06,1.3687646671686353e-09,6.463680524727566e-07,2.7925082900692694e-10,0.0,3.6327056771089084e-12,4.2162810526281236e-07,6.474955698305696e-07,3.630150803003573e-10,1.916982222703867e-07,2.3265413438465368e-11,4.767445970843553e-08,2.2224575389328808e-12,6.829082855841495e-08,4.510900531617905e-12,1.779480454178195e-08,4.794197483827807e-13,2.6943055895067845e-07,6.358777923262143e-11,7.84240630046229e-07,3.1203686467326333e-10,1.4741887805513887e-07,1.9300245906854368e-11,0.0,1.7777025914750504e-13
2,-0.46863510501253275,1.1545246271941813e-05,3.954187092404582e-06,4.401142996830193e-09,3.50271035127403e-06,3.985266827920803e-09,8.121275259407312e-07,3.643339698220598e-10,1.758370329012715e-06,2.2960340808092717e-09,1.8974424368622954e-06,1.5526876195531422e-09,2.9730466217042784e-06,2.8727225192243122e-09,2.6239626378207204e-06,1.6587607534622606e-09,6.844673453485495e-07,2.428021593799187e-10,2.1180314703398426e-06,4.5704436309563705e-09,3.0406766390204847e-06,9.894627189036443e-06,2.7330788794024272e-08,9.322133277881007e-06,2.6940647076632013e-08,1.0611054598902436e-06,3.540374630581415e-10,2.4823222321573856e-06,4.526397413938968e-09,4.841976054061336e-06,7.183666255158765e-09,5.3438652667655575e-06,7.029593781697965e-09,5.139664572392788e-06,5.955632370685536e-09,1.7074888652260923e-06,7.621010147477539e-10,2.5656240585437696e-06,6.434671899675782e-09,6.921909477757351e-07,3.0727762393512048e-06,4.157005712202617e-09,2.616978891791022e-06,3.817502688992657e-09,5.133206045788707e-07,2.1296622268422482e-10,1.9385157858393674e-06,3.48792954631638e-09,1.3019237574062314e-06,1.6265930532550965e-09,2.2613411987393306e-06,3.2004157754463552e-09,1.671102912274014e-06,9.036420360578326e-10,5.427437274397873e-07,1.2279309994839967e-10,2.514318230683488e-06,6.318794516817407e-09
3,-0.43928297316925724,1.7758777023771462e-05,5.463559856082045e-06,5.697870255449023e-09,3.7075074917082286e-06,4.158487856082159e-09,8.663383251529266e-07,5.372466954191992e-10,2.3551291126027163e-06,2.7322761268893045e-09,2.8995436659498e-06,2.236192983371333e-09,4.869628475107635e-06,4.382348740842315e-09,3.513593633566736e-06,2.2512233426529382e-09,9.627182329263739e-07,4.832805499555346e-10,2.8978785763309477e-06,5.3066674204946006e-09,4.806489759046251e-06,1.248162249910434e-05,3.0121307742886756e-08,1.1040721984477253e-05,2.851106973751325e-08,1.3149552679341259e-06,3.8944173661212164e-10,3.5991086221083267e-06,5.5437852191068085e-09,5.724592715495192e-06,7.589721527481659e-09,7.2885573331685774e-06,8.596539505812426e-09,6.027354042954514e-06,6.364538118052549e-09,2.1160848103477516e-06,8.496663421357364e-10,4.0121951864174886e-06,8.518129873183991e-09,1.1259236400976151e-06,3.0981285431809223e-06,4.155714410708239e-09,2.616978891791022e-06,3.816021126126652e-09,5.147283452485718e-07,2.133083222804727e-10,1.9399235265090688e-06,3.48703533842634e-09,1.5582182715938587e-06,1.6617225588766976e-09,2.617117312548878e-06,3.2650630087615227e-09,1.9556728229588316e-06,9.833202139501871e-10,6.167302716811874e-07,1.2841826661762637e-10,2.514318230683488e-06,6.317402008521274e-09
4,-0.4099308413259818,2.7067610487251873e-05,1.874605271078289e-05,5.611438905512991e-08,1.572518914208265e-05,7.640438396238598e-08,1.929804073453889e-06,1.2511529612367483e-09,6.260211249280667e-06,8.965130670485193e-09,9.870701020559647e-06,2.072720224705514e-08,1.439306510159566e-05,2.8254091422111496e-08,9.544746175498387e-06,1.2969459367987534e-08,3.303480768035105e-06,2.450294888153993e-09,7.428889404174743e-06,1.6721337095269732e-08,7.528251911055163e-06,1.6243226263220278e-05,4.2350607659781984e-08,1.397381124696373e-05,4.055435938284073e-08,1.7794422370226438e-06,5.610416794839312e-10,4.145574715083255e-06,5.693478925959671e-09,7.439993840098969e-06,9.590562559214378e-09,9.263876971446372e-06,1.0644433841477096e-08,8.494417341602722e-06,9.440623307935768e-09,2.7659917248052945e-06,1.3559363493035677e-09,4.70901005196156e-06,8.781418058429369e-09,1.8146109007510475e-06,4.669566543630599e-06,5.859698008923022e-09,2.791713348313296e-06,3.844339654953106e-09,6.25970576666357e-07,2.2643050920877117e-10,2.159083162203701e-06,3.51362550970082e-09,1.622294141828129e-06,1.6653675630962052e-09,3.2257839882405824e-06,3.4962044035390134e-09,3.045243338634096e-06,1.5729488698360265e-09,7.257425254760808e-07,1.4094849930708019e-10,2.514318230683488e-06,6.31596395932963e-09
5,-0.3805787094827063,4.088092707029433e-05,2.431171937125598e-05,7.127387364069355e-08,2.2424578928248894e-05,9.935011077513962e-08,3.5022934327429976e-06,3.3043436513495014e-09,7.880542232542642e-06,1.0692204499753482e-08,1.3116105486174035e-05,2.522653501689208e-08,1.804225230599954e-05,3.3568420188882764e-08,1.3006035080472266e-05,1.912323859459949e-08,4.616349950591903e-06,4.052580741122773e-09,7.5169968382662326e-06,1.745525564627459e-08,1.1683543395488164e-05,2.2491953116214102e-05,5.1489644178299806e-08,2.023845100239985e-05,5.49383261072597e-08,3.090795778669109e-06,1.2592000383740679e-09,5.519556969762806e-06,6.311893950369523e-09,1.0525363747118321e-05,1.2222924220500542e-08,1.3265349373650093e-05,1.4026516121364017e-08,1.2175035869655959e-05,1.3034440400693185e-08,3.9517184305503105e-06,1.863104567382917e-09,4.756228476425539e-06,8.823240271715912e-09,2.8977090872356817e-06,8.636412492102675e-06,1.0178485671214615e-08,4.132796705498265e-06,4.4561820727885145e-09,1.0046018751312946e-06,3.0240367087074415e-10,2.640735151113738e-06,3.5761796814025995e-09,3.515939223098341e-06,2.5714769806966963e-09,6.136526355496663e-06,5.372479523028809e-09,5.4923322805419115e-06,3.600333962193515e-09,1.1630315895523324e-06,2.0231598620625899e-10,2.514318230683488e-06,6.315621357530821e-09
6,-0.35122657763943077,6.11832890688594e-05,3.8367571574396964e-05,1.0844536035238994e-07,3.5156170318556e-05,1.4555243680467015e-07,5.320996252761945e-06,5.7566807094932225e-09,1.144746778176786e-05,1.544391981457594e-08,1.985280875955697e-05,3.6677296640342297e-08,2.657101645532789e-05,4.578529369424296e-08,2.0281551018818343e-05,3.3255518391214656e-08,8.785964873066598e-06,9.982564108441129e-09,1.189284134880575e-05,2.6656105136495582e-08,1.796700131177678e-05,2.9046346322404215e-05,6.011916591726422e-08,2.8506162317813888e-05,8.598646411434724e-08,4.224467347157868e-06,1.7259612619274679e-09,8.904861268392183e-06,9.099722518130748e-09,1.372209736686214e-05,1.4929021019483198e-08,1.840276302007471e-05,1.8240104407281135e-08,1.5697869522811936e-05,1.583255894315573e-08,5.41063111333695e-06,2.5422351742746517e-09,9.372702623803075e-06,1.4934318264935864e-08,4.584881622208389e-06,1.1584185289389425e-05,1.4829747854966819e-08,6.037588429189111e-06,8.063753900207567e-09,1.3727028534900044e-06,3.901489196844681e-10,4.035907444775e-06,4.46861436186376e-09,5.7910734429964525e-06,4.262444150956915e-09,8.93257759602395e-06,7.708948617268418e-09,8.196908106659739e-06,5.566625598637266e-09,1.7533020126943022e-06,4.0640657089401724e-10,5.177443959714534e-06,9.411469875918944e-09
7,-0.3218744457961553,9.073897665354504e-05,7.541654020111376e-05,3.1257367592001626e-07,7.221510609683524e-05,3.717757432986275e-07,1.1719211367401172e-05,1.536900296389695e-08,1.9377469830051618e-05,2.7721579902241972e-08,3.459993597061639e-05,7.46007292797407e-08,4.624074673343981e-05,1.0816663617762986e-07,3.584766549810525e-05,7.868234129180833e-08,1.6938605843016762e-05,2.3562170346133367e-08,1.546575421908536e-05,3.767734779103027e-08,2.7378132386307718e-05,4.546451811908247e-05,9.941456954681586e-08,4.5151050401612715e-05,1.7137292484789125e-07,6.573237146769495e-06,2.7666626624616902e-09,1.1407591201186062e-05,1.0038884443149227e-08,2.3053425841011445e-05,2.8886780531988395e-08,2.672174236923386e-05,2.3027418788063714e-08,2.7855338533777864e-05,6.036058139362824e-08,8.268954619786495e-06,4.1005370860597744e-09,1.235085607779729e-05,1.85596646043226e-08,7.188018807061371e-06,1.9652649271107324e-05,5.8837449522660105e-08,1.3352551390697687e-05,5.1819537022322824e-08,1.5828009764061735e-06,4.263862623894286e-10,4.702439091794463e-06,4.72908888674091e-09,1.4404763246657848e-05,5.809838133020277e-08,1.2727111314103312e-05,1.2098901615088398e-08,1.1287578182387015e-05,1.0015106131289658e-08,2.8146471529403307e-06,7.967797702008754e-10,6.0314695549186226e-06,9.90823214876384e-09
8,-0.2925223139528798,0.0001333558385222568,0.00011229914346765113,4.1549128621049195e-07,0.0001096168521115648,5.130532875669895e-07,1.8182356335990855e-05,2.6718529500545466e-08,3.249209712962442e-05,5.702219288162473e-08,4.970110283751128e-05,9.873902557023807e-08,6.733491328784225e-05,1.4207645827456952e-07,5.0814581901209135e-05,9.926557697285451e-08,2.504265289758989e-05,3.5011935147738876e-08,2.7607004174332373e-05,9.057897753922314e-08,4.133959216480556e-05,6.59124001213287e-05,1.3011226730629432e-07,6.731125341357447e-05,2.549000871836591e-07,1.0411890477969754e-05,4.394449394916547e-09,1.7753953527127053e-05,1.3759017498919168e-08,3.0777354302521485e-05,3.597800536860208e-08,3.8647098807896074e-05,3.223965639578691e-08,5.398414080294278e-05,3.740296495224516e-07,1.1961912374451988e-05,5.695963369626574e-09,1.766200981256494e-05,2.4303100411559808e-08,1.1166162873241333e-05,3.0480400167793185e-05,9.040337547799041e-08,2.61217658517956e-05,1.4147365329762533e-07,2.4145459222627562e-06,6.077540103017581e-10,6.474423004368846e-06,5.624071196149856e-09,1.836349250444924e-05,6.458574083955507e-08,1.855409692065313e-05,1.9807312454434553e-08,2.534259961685037e-05,1.169274185610053e-07,4.229633858450987e-06,1.5029366306967498e-09,7.790801113475187e-06,1.1838994977792903e-08
9,-0.2631701821096043,0.00019422085826299685,0.00017623879603573101,6.338070437784937e-07,0.0001785688637089976,7.909234322107236e-07,3.1801205986140555e-05,4.985654290877783e-08,6.286686593468072e-05,1.5639404078917176e-07,7.877127884383917e-05,1.500412214027474e-07,0.00010953263288572901,2.54241677100578e-07,8.710160700595104e-05,2.1902103569060394e-07,3.931399107579525e-05,5.744649865280849e-08,5.8334730138583146e-05,2.65010752795665e-07,6.185431879093544e-05,8.972575525883019e-05,1.6070470339695663e-07,9.174333388814537e-05,3.0437583157391225e-07,1.594226052263803e-05,7.3760866004835215e-09,3.0670272355955655e-05,2.819020867554044e-08,4.360665631463878e-05,4.5151766311657565e-08,5.74918915160918e-05,4.978625584603331e-08,6.595973695036839e-05,3.8045437561793704e-07,1.7588594792177115e-05,8.579180504309639e-09,3.1767846402972364e-05,4.973358740600055e-08,1.7187734419866915e-05,4.0024902881190536e-05,1.1041441010092501e-07,3.3082911298786045e-05,1.630681006507962e-07,3.57690636071506e-06,1.0873142785453316e-09,9.726473719074757e-06,7.651532635051682e-09,2.2597321363538537e-05,6.827851068867602e-08,2.5605779730106914e-05,2.644762532744116e-08,2.9629589787209865e-05,1.2000746941532464e-07,5.959406506114817e-06,2.4285432506149234e-09,1.2547128351984904e-05,1.7426548756620762e-08
10,-0.23381805026632885,0.0002803202274022706,0.0002685910801506419,9.766948107009243e-07,0.00027548905688103544,1.3184534855129516e-06,4.888338524074254e-05,9.366813106910034e-08,0.00010454601195196677,2.790291072515792e-07,0.00011441737836999422,2.3133396023589173e-07,0.00017015947077656435,4.115717225851718e-07,0.00012068863259371987,2.821034211862168e-07,5.956052653474375e-05,1.0071154160820903e-07,9.783444394554119e-05,4.303336479326987e-07,9.171134414860232e-05,0.00013640856217053189,2.4601605057690963e-07,0.0001376493557202333,4.266894730428452e-07,2.4065456754888138e-05,1.3570585224248637e-08,5.497981068281887e-05,6.313485940328828e-08,6.260670405160118e-05,6.205545777165474e-08,9.26390522190571e-05,9.535609100381763e-08,8.427977884762716e-05,3.9326231406996687e-07,2.680337080244155e-05,1.4407128761007216e-08,6.0987969345710936e-05,1.182470303552358e-07,2.621560011361516e-05,5.4381241444414585e-05,1.2664942437108517e-07,4.0889361908789e-05,1.70416339171849e-07,5.8600671369860575e-06,1.874863077818309e-09,1.6587216965916918e-05,1.3579031314515429e-08,3.112609175763803e-05,7.382592919265547e-08,3.7641767340004127e-05,3.663408869226496e-08,3.737011481399222e-05,1.2378877198651284e-07,8.774881863595985e-06,3.297356555063155e-09,2.093734302705641e-05,2.9149721319129768e-08
11,-0.20446591842305334,0.0004009565456634559,0.00036962349634294745,1.2890440229218908e-06,0.000381440718974841,1.8487387472121e-06,6.618886427106041e-05,1.6671737581408575e-07,0.00015841145402393386,4.89644319860995e-07,0.00015625604024244012,3.290048810026052e-07,0.0002419476939294294,5.993514479460872e-07,0.0001646210711171816,3.886675938968407e-07,8.303531048451317e-05,1.7482925031250957e-07,0.0001627609081248248,7.354330105048077e-07,0.00013475144095382045,0.00020803869022738587,3.7119149199988003e-07,0.0002051497305191452,5.949385692444129e-07,3.44318185885768e-05,2.298716287679667e-08,8.922708212594843e-05,1.1021193602348251e-07,9.569570060952149e-05,9.736545192727338e-08,0.00014207106763417378,1.538176634344778e-07,0.0001147386150690216,4.2140152665369167e-07,4.119313515722733e-05,2.563644481499655e-08,0.00010261071137411293,2.0157598449965216e-07,3.96218164694221e-05,9.368699832994132e-05,2.3248473398161655e-07,7.606659115947345e-05,2.8299934287613163e-07,1.0263656930066257e-05,4.604270715526424e-09,2.9420956531460263e-05,3.312501362940473e-08,5.207756690685006e-05,9.895355398448298e-08,6.365074939444848e-05,7.46250712360734e-08,5.8174537310290765e-05,1.48709329221727e-07,1.619100538409346e-05,7.247451943488024e-09,3.682454819548519e-05,6.8182212169903e-08
12,-0.17511378657977783,0.0005683745201623138,0.00047648519606600123,1.6847056775606357e-06,0.0004961569582750505,2.4922152105453896e-06,8.670020202972351e-05,3.1293475681057133e-07,0.00019895854933354407,6.903109924747962e-07,0.00020906868659643286,5.083083047381151e-07,0.000310232273971876,7.949716257421788e-07,0.00022555445296705722,7.613174003242248e-07,0.00011056834768198965,3.1472817050194176e-07,0.0002016294442618314,9.617054462074865e-07,0.00019620483059665535,0.00028379828833046674,5.122233607052792e-07,0.0002749310770270279,7.869835372375179e-07,4.687647028939479e-05,4.088978931470091e-08,0.0001251474158889536,1.819673462834632e-07,0.00014063755526865006,1.9362695127525384e-07,0.0001970453005762095,2.3565703162214687e-07,0.00015542130441007252,4.94835211350945e-07,5.861899776643842e-05,4.619359001904678e-08,0.00014362589053291662,3.041139372221524e-07,5.9340288350144154e-05,0.0001454030539380079,5.099694059607385e-07,0.00012043671085746765,6.53773646618079e-07,1.7423871576751847e-05,9.303803895351408e-09,6.165822403415799e-05,2.4040744638347354e-07,7.577992338685857e-05,1.41074378249729e-07,0.00010316874201870296,1.8312861875007183e-07,8.244280252270875e-05,2.3389185637467806e-07,2.5848959650485393e-05,1.6203958384849112e-08,8.003552790586322e-05,4.572657491101601e-07
13,-0.14576165473650238,0.0007985038629984341,0.000718059531680613,2.6948056773623147e-06,0.0007419004610552904,3.860308902801827e-06,0.0001391036490620363,5.729927019161701e-07,0.00033650921945843995,1.2208130883126969e-06,0.00031624436266063793,8.346020722508234e-07,0.00048479884835849184,1.3446919214509388e-06,0.0003381185316347488,1.07811165489853e-06,0.0001715788002355817,5.719853761630475e-07,0.0003581832210542557,1.7991289260398048e-06,0.0002831137495258861,0.00041629572097579194,8.054663420250012e-07,0.00039743472902526,1.1499410066729872e-06,7.066099944551607e-05,7.609939082002883e-08,0.0002018855282643457,3.099350848318649e-07,0.00020406938539662434,2.847808776951389e-07,0.0002978278119439083,3.734482414750547e-07,0.00021691447936883067,5.607575422433145e-07,8.727024559090346e-05,8.187116458964787e-08,0.00023500938870028344,5.086479369717242e-07,8.806701786744161e-05,0.0002141650236089645,7.233706019054257e-07,0.0001770746449889007,8.925696652685675e-07,2.94114450083266e-05,2.1253147305740962e-08,9.925424757325763e-05,3.5973869332958633e-07,0.00010569781655499822,1.9086700384403138e-07,0.00015726549180967954,2.992443486661204e-07,0.00011814293626438166,3.0860408782342683e-07,3.8709874585234114e-05,2.6388150946807955e-08,0.00012809649044504234,7.056215837756974e-07
14,-0.11640952289322687,0.0011118236461014578,0.0010217263163409202,4.221724424504231e-06,0.0010798083431647545,6.580183591193373e-06,0.00021090900620437703,1.0553101811812613e-06,0.0005248332582505307,2.3755040258914205e-06,0.00048535427216435525,1.7182625693569342e-06,0.0007013503370347779,2.2129717673233887e-06,0.0005025204085555514,1.9958030918697274e-06,0.00025857986378257915,1.0670426789177809e-06,0.0005672335867532531,3.407225918688457e-06,0.0004048524764065516,0.0005886986631251321,1.1596676550459996e-06,0.0005654393253182381,1.6240188077754152e-06,0.00010261554495168445,1.3989297986053955e-07,0.000302826652010192,5.160072976795481e-07,0.00028900692773357607,3.855280751487292e-07,0.0004210402517484365,5.513914341284215e-07,0.00029504252966867364,6.364487378527002e-07,0.0001259322326373592,1.4133690199991223e-07,0.00035427559944795826,8.255216869005946e-07,0.00012951897252432115,0.0002984992297120419,1.0778654594617607e-06,0.0002596681560346057,1.6123747237447492e-06,4.070171082628515e-05,3.1916632432395426e-08,0.00014269407958841728,4.6248675522552987e-07,0.00014044809232321843,2.3026909720143927e-07,0.00021698474443489392,3.9488597644884617e-07,0.0001633237980696588,4.271451795552554e-07,5.635839214336724e-05,5.290644893481342e-08,0.0001903403942828662,9.212051024722739e-07
15,-0.08705739104995142,0.0015343458574965006,0.0013817888537244406,5.684515830657582e-06,0.001448379282295002,8.737747153514081e-06,0.0002872957941842886,1.908137208921349e-06,0.0007255311503928005,3.5514432185866583e-06,0.0006524796843057827,2.6892496613814978e-06,0.0009628229647064439,3.2389173514659316e-06,0.0006685252382658675,2.7734031598288227e-06,0.00035483619616280315,1.883652788083027e-06,0.000787705543384267,5.1920468038212044e-06,0.0005737561391876555,0.0008138117971839106,1.5997023515108124e-06,0.0007772213146119386,2.1793787532694134e-06,0.00014417901993731675,2.525824860996558e-07,0.00042984143716177226,7.921963565179112e-07,0.00039307813040774254,5.448289347502025e-07,0.0005898076580291599,8.258782153567356e-07,0.00040934842892971203,8.179429076234099e-07,0.00017803733576485725,2.452799173293536e-07,0.0004976885750584514,1.2277290932823437e-06,0.0001887637052035961,0.00043328279103480916,1.676897507129654e-06,0.00039511411178049514,2.541551114131387e-06,6.24105575206103e-05,6.194936211163576e-08,0.00020568686710426275,8.422021518279178e-07,0.0002037780953244631,3.4918687003209714e-07,0.00031319976539246063,7.022405501814323e-07,0.00024017674358294393,5.919060595354451e-07,8.26854221042732e-05,8.231802252137404e-08,0.0002728408251007137,1.66049997304945e-06
16,-0.05770525920667591,0.002098707097396357,0.001909424451202058,7.683277052507005e-06,0.0019887233933325,1.1294891024011034e-05,0.0004068350417493581,3.37520446159067e-06,0.001022492792197395,5.202385626732228e-06,0.0008901581235075867,4.242244673934471e-06,0.0013309708460603896,4.592533058569154e-06,0.0009154013936454438,3.865164479368174e-06,0.0004949553454019191,3.2377312859154777e-06,0.0011076173890143244,7.3993493388750076e-06,0.0008058669050596078,0.0011625735446975428,2.5173069433596204e-06,0.0011188123145924242,3.5373153383238477e-06,0.00021089682961016853,4.7098609721939206e-07,0.0006096880815142745,1.1550719023103644e-06,0.0005696045999967445,9.773121359573315e-07,0.0008335879043177198,1.2417274911179466e-06,0.0005879906170047007,1.132663386643381e-06,0.0002602219084312534,4.4946618381881376e-07,0.0007088700490743568,1.8390694075839693e-06,0.0002726324948880283,0.0006366143382068564,2.8956504676871716e-06,0.0005859194632085325,4.832117339126944e-06,9.475991735963951e-05,1.0429894305247172e-07,0.00031040227471144797,1.2721563668292874e-06,0.00029935120988352457,5.4578525091821e-07,0.0004585112077039792,1.1449808331472297e-06,0.00033984609569229164,9.898060895782605e-07,0.0001238156665391603,1.7394008038085246e-07,0.00039279851826460634,2.244760506745815e-06
17,-0.0283531273634004,0.002845346185770281,0.002570623872764315,1.064834800639155e-05,0.0026796497084235816,1.5402384409647146e-05,0.000561457017111543,5.954508488586786e-06,0.0014154179740179082,7.771378524730603e-06,0.0012383609023708451,7.204294440682778e-06,0.0018119356920624767,6.6978198955049065e-06,0.001233584111784657,5.758236794755011e-06,0.0006805308107923108,5.595342672673305e-06,0.0015341576191224453,1.0259717596968963e-05,0.0011218016626994174,0.001546375078971633,3.287718546344108e-06,0.001467624436160734,4.412963760469672e-06,0.0002886709791314228,8.603236400288837e-07,0.0008302377254364869,1.5357254888315709e-06,0.0007544681635516867,1.4593574466521099e-06,0.001121966592850474,1.6188056427581675e-06,0.0007668284978550895,1.3763004789154733e-06,0.00035272239715075947,7.933984197520149e-07,0.0009834395540107641,2.4680589486853812e-06,0.00039022967560484385,0.0008432104737166399,3.6068106530566817e-06,0.0007607540614779583,5.5888818384362765e-06,0.00013207155202136546,1.681413583884202e-07,0.000430504249697907,1.5769155262214825e-06,0.0003979664157870433,6.89271500991303e-07,0.00062395323399086,1.5111432587739086e-06,0.0004456406897675587,1.1264176789561648e-06,0.0001672229019910577,2.3041180227464772e-07,0.0005508576800186093,2.7276186179048434e-06
