,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,-0.40342256291931633,2.9682291581982756e-05,0.0,8.810384335578451e-10,0.0,8.810384335578451e-10,0.0,8.810384335578451e-10,0.0,8.810384335578451e-10,0.0,8.810384335578451e-10,0.0,8.810384335578451e-10,0.0,8.810384335578451e-10,8.305426517392942e-06,0.0,6.89801096358137e-11,0.0,6.89801096358137e-11,0.0,6.89801096358137e-11,0.0,6.89801096358137e-11,0.0,6.89801096358137e-11,0.0,6.89801096358137e-11,0.0,6.89801096358137e-11,2.0146531904932563e-06,0.0,4.058827477964663e-12,0.0,4.058827477964663e-12,0.0,4.058827477964663e-12,0.0,4.058827477964663e-12,0.0,4.058827477964663e-12,0.0,4.058827477964663e-12,0.0,4.058827477964663e-12
1,-0.377138517534935,4.2879454876605526e-05,3.373538174457846e-05,1.1275313623723524e-07,3.711693179480835e-05,1.364222026324533e-07,1.3650538210452368e-06,1.907919316502579e-09,1.2233384131272729e-05,1.5755094695152205e-08,1.3533392144821077e-05,1.8993308989462804e-08,6.162768687090203e-06,5.108107115906721e-09,0.0,1.8386476505148535e-09,1.2293793065660525e-05,0.0,1.5113734794128256e-10,0.0,1.5113734794128256e-10,0.0,1.5113734794128256e-10,1.3109807347144732e-06,2.9077054488923785e-10,1.4503793079401195e-06,3.2583603547430505e-10,0.0,1.5113734794128256e-10,0.0,1.5113734794128256e-10,3.059265494870737e-06,0.0,9.359105368106668e-12,0.0,9.359105368106668e-12,0.0,9.359105368106668e-12,0.0,9.359105368106668e-12,0.0,9.359105368106668e-12,0.0,9.359105368106668e-12,0.0,9.359105368106668e-12
2,-0.3508544721505536,6.149324172284087e-05,9.835977664452655e-05,3.5402653632541786e-07,0.00011829047604753895,5.692590563308766e-07,5.239954826337101e-06,4.716457263328611e-09,3.299234722852651e-05,5.778282962897036e-08,3.643471271967958e-05,7.00627602866309e-08,1.5436642964959946e-05,1.2804517874592795e-08,0.0,3.7814187775837325e-09,1.8064231166499132e-05,4.9947712759357274e-05,1.2657354878900683e-07,6.676312553774877e-05,2.3119795260938252e-07,2.860675970346449e-06,8.01643831223929e-10,2.954693664079522e-05,3.95502206438608e-08,3.729836840146383e-05,6.603034613003312e-08,6.659186363424663e-06,3.072898860901477e-09,0.0,3.2631644763671906e-10,4.611356881761551e-06,2.4847125742420983e-05,3.093229861715096e-08,1.7599351899660885e-05,1.5785480660999455e-08,4.6484437688398827e-07,3.504841540418431e-11,5.0318136162952334e-06,2.5067724625098904e-09,5.5515560597052535e-06,3.0520416682151663e-09,1.489340818877638e-06,1.2705868318519684e-10,0.0,2.1264612290969636e-11
3,-0.3245704267661722,8.754621560730084e-05,0.00015796757509495607,6.976564172912578e-07,0.00020003692546833652,1.220913354772413e-06,3.286628703028094e-05,7.981060697354812e-08,5.8688709300773746e-05,1.214777170632853e-07,5.6164941737462114e-05,1.075207960805305e-07,2.699947039394912e-05,2.7228432301111242e-08,8.093531368075113e-05,6.485456790838407e-07,2.6349200943463107e-05,7.323894663649577e-05,1.7913462889910636e-07,9.552418303609644e-05,3.1166383667309814e-07,1.3644868038522606e-05,1.2183776714730995e-08,4.081801063902102e-05,5.15383369525337e-08,4.595109317176327e-05,7.28112581905761e-08,1.1170627974987913e-05,5.128085266422348e-09,3.163142525759999e-05,9.908206121259108e-08,6.899840766943524e-06,2.4847125742420983e-05,3.084491731375998e-08,1.7599351899660885e-05,1.5731272184893698e-08,4.6484437688398827e-07,5.926402799115754e-11,5.757119546352385e-06,2.5526830824480166e-09,6.108300095604147e-06,3.0762890671323395e-09,1.489340818877638e-06,1.4658520857631243e-10,0.0,4.760780260917578e-11
4,-0.29828638138179087,0.00012373285848509902,0.00022849675343268206,9.408456054575973e-07,0.0002839029435794083,1.5779802678683314e-06,3.403740441324743e-05,8.486755800600471e-08,8.209129092309864e-05,1.735774217153335e-07,9.914917762357867e-05,2.02855530626236e-07,3.583257165760245e-05,3.465112617000525e-08,0.00011295987995502355,7.449659071526408e-07,3.815353498746349e-05,0.00011280656417247625,2.6094742877891933e-07,0.00016031592085010037,6.307183605033349e-07,1.5297888935744685e-05,1.2753244401730525e-08,9.908017975131856e-05,2.894318527761012e-07,6.689415259645836e-05,1.0345193077971159e-07,2.0195512485097212e-05,1.1443011730976866e-08,6.736656846238142e-05,1.90833959150097e-07,1.024831411757319e-05,4.6969835707075804e-05,7.012384181444325e-08,2.968291190999284e-05,3.002440041792872e-08,8.067108234177666e-07,1.1825128688394967e-10,1.139574356215145e-05,5.6353833982815805e-09,2.00188608756946e-05,1.3414487561145449e-08,3.7457122878081785e-06,4.714126705728217e-10,3.587782183977484e-05,7.760535340460221e-08
5,-0.27200233599740953,0.00017361070652388002,0.00023583800206527616,9.357229643430949e-07,0.0002867165692493623,1.5643048871240794e-06,3.547031165790471e-05,9.601077642583732e-08,8.209129092309864e-05,1.8021920499822116e-07,9.914917762357867e-05,2.0779569254770464e-07,3.675433806909711e-05,4.567238848871606e-08,0.0001238687025730012,7.566408371366633e-07,5.484369400209463e-05,0.00011548811596541197,2.5915898792066396e-07,0.00016065676843051712,6.268933336464663e-07,1.547146331524529e-05,1.377870842984478e-08,9.908017975131856e-05,2.876766634053614e-07,6.689415259645836e-05,1.0277112123149965e-07,2.0307167611066655e-05,1.2310017168806807e-08,7.13267597098799e-05,1.9127130864777946e-07,1.5110306278869914e-05,4.6969835707075804e-05,6.979040128198197e-08,2.968291190999284e-05,2.985905766145576e-08,8.067108234177666e-07,2.33700257072974e-10,1.139574356215145e-05,5.647864780127721e-09,2.00188608756946e-05,1.334311788542278e-08,3.7457122878081785e-06,5.582828365980321e-10,3.587782183977484e-05,7.737977144109313e-08
6,-0.24571829061302813,0.0002418344498219262,0.00024838077564892755,9.400430492310957e-07,0.0002906128655197904,1.5531599507183932e-06,3.565527448134098e-05,1.1942769586163186e-07,9.238863019912391e-05,2.0278210999754426e-07,0.00011104662280118415,2.243733173917177e-07,3.961761384016827e-05,6.838443442452283e-08,0.0001238687025730012,7.68082487703615e-07,7.826159036869013e-05,0.00012683965807599228,2.665853251156703e-07,0.00016809967973246075,6.261792166751412e-07,1.5686824722664915e-05,1.614186550335014e-08,0.00010665716150903948,2.8799770873351553e-07,7.787284385262106e-05,1.0645984812026787e-07,2.1972891427587405e-05,1.4458904315914813e-08,7.13267597098799e-05,1.910477090689189e-07,2.2115982817936427e-05,5.7414769328456575e-05,7.602994227695166e-08,3.777245443836064e-05,3.589020870716224e-08,9.31206933478812e-07,4.785115701019181e-10,2.088772434574615e-05,1.4338911285429384e-08,3.262814501839961e-05,2.086520820237252e-08,5.2666313230731454e-06,8.498776069722361e-10,3.587782183977484e-05,7.71378699517828e-08
7,-0.21943424522864677,0.00033443888889711856,0.0003176118193537425,1.051052590392138e-06,0.00037183681049448246,1.8149065429456826e-06,4.157583809118015e-05,1.6512642406512886e-07,0.00013051659369061052,2.6002491001208885e-07,0.0001486300561685161,2.827635290643684e-07,5.642181126551571e-05,1.150633931237253e-07,0.00018216858312439577,9.679786191006581e-07,0.00011086805459254992,0.00018093318788272472,3.6793590198526645e-07,0.00021588818540989042,7.161373865863589e-07,1.6891549123543292e-05,2.111454590922202e-08,0.00013494976633351752,3.0799531397769614e-07,0.0001007210987763374,1.2411910261608349e-07,2.9589814149111325e-05,1.9861078436449876e-08,0.00010939848777586026,2.3471397515472643e-07,3.21333669796704e-05,7.971956271532577e-05,9.824849768573574e-08,5.6444014426699775e-05,5.7415750895521576e-08,1.3787494848083172e-06,9.945589678186522e-10,3.0294923867578704e-05,1.7347019330194992e-08,4.2231292149480514e-05,2.9359828033824366e-08,7.246048735946032e-06,1.5523970831871068e-09,4.627884609910704e-05,8.171473731721147e-08
8,-0.1931501998442654,0.0004591762324391006,0.0004088353964071734,1.2301592575449962e-06,0.00044905020230290527,2.069474318135739e-06,4.3253907173743664e-05,2.523059507852468e-07,0.00017854749630542122,3.5160632795297467e-07,0.00019676769921103454,3.657228960218107e-07,6.77665905903857e-05,1.9540804826329745e-07,0.00023092496970808285,1.0467106879449546e-06,0.00015592149472367484,0.0002213457271670183,4.0144683483596915e-07,0.0002539590619494214,7.950549171182653e-07,1.927938285450681e-05,3.115160133909762e-08,0.00015510834423646314,3.1281029830698684e-07,0.0001224800764435896,1.3481258075259895e-07,3.467334654089438e-05,2.883995368529728e-08,0.00016920966987068353,3.322941807628778e-07,4.6347716740223747e-05,0.00011002315148904818,1.8611947672422414e-07,0.00010671866853001477,3.050205322088134e-07,3.937466971305481e-06,2.4884425775877855e-09,4.340901278560905e-05,3.034681312698343e-08,6.233877894149532e-05,5.424208916622254e-08,1.2742567589636433e-05,4.97362866766057e-09,9.589858266987994e-05,2.759212317385187e-07
9,-0.16686615445988404,0.0006259123179781367,0.00048742407774957195,1.4450918401781452e-06,0.0005232544042728571,2.2512251996594462e-06,4.6173487819577417e-05,4.156159816190388e-07,0.0002018899269982466,4.756994139985973e-07,0.0002360099935008475,4.828504071287168e-07,8.305502667350306e-05,3.4488352292954345e-07,0.00023092496970808285,1.1506270543000571e-06,0.00021769761526762283,0.0002749943952105116,4.871555826141619e-07,0.0003169215654015889,8.947189760317264e-07,2.0515295016142465e-05,5.139550279305496e-08,0.0001736842960081286,3.2693714554403725e-07,0.00015661416809688465,1.6031868997417646e-07,4.472548652976638e-05,4.6310124826019445e-08,0.00020358833438175906,4.3768963680917365e-07,6.636329250853648e-05,0.00014157456488543606,2.2961224773627264e-07,0.00011789698470146992,3.090742017162518e-07,4.098966162754403e-06,4.567380364718369e-09,4.9265573270718124e-05,3.429887372155073e-08,7.780449504188547e-05,6.309106988121468e-08,1.4029743981031072e-05,6.6315322678497975e-09,0.00011993441032974839,3.289201845951888e-07
