,Standard_beran,True_proba,NN,Linear,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
29,0.00043854531105807316,0.00023304128578877792,0.0003729450054368254,0.0040488347114853935,0.001462736491765528,0.0012063528308503399,0.0013158361486800478
30,0.0002955323738452042,0.00028317308313521405,0.0005574128516764559,0.003043332267802749,0.001110118525599098,0.0008796420586096517,0.0007803494759020178
31,0.00028603188475240064,0.00027896645071211115,0.00047789634275106175,0.003625053711549484,0.0010659154062721444,0.0008545138835123034,0.0006302475179134462
32,0.00048284593328643785,0.0004570966005997738,0.0007523497934206785,0.015333127835603075,0.0013100076467837994,0.0009795759466358072,0.0006903322573649181
33,0.0011982482976746354,0.0006492211110370436,0.0013376200408230334,0.004208646986205203,0.002201044147285965,0.001851087256255088,0.0026171085323482665
34,0.001165845671571834,0.0014088714466614994,0.001287332159875551,0.009267944221718956,0.0019293992571837349,0.0018539576053431,0.001010656380707834
35,0.0002667264295245646,0.00033374590151572577,0.0002916456417717132,0.002997948062843072,0.001679768208062105,0.0016940084747614466,0.0010352506992770342
36,0.0009722064016185881,0.0008504746869722007,0.0008190070686691624,0.006647523323735306,0.0017966330235856217,0.0013123469820238377,0.0010372482381299476
37,0.0006108000211589306,0.0005752056399219538,0.0005233760871567508,0.0036250067627187662,0.0008311150747346951,0.0006913533826568306,0.0010417211576275538
38,0.0012069618915999806,0.0005948925472613855,0.0005538771284441299,0.009782960456930771,0.0014596508570409146,0.0011629247983272436,0.0009820745516141043
39,0.0008323190999666965,0.0007588226940413675,0.0012553851502369897,0.008136026243196431,0.0018477676701721228,0.0018259685006144861,0.0011621573594291696
40,0.00040859896221342887,0.00020483341371335402,0.00045735623712688764,0.006173402034428383,0.0012796442768982608,0.0006891770419087875,0.00036128307576392064
41,0.0003553252065003795,0.00032799084000880205,0.0002665175091385121,0.0047435686402453854,0.0010796205823076063,0.0008057617902000327,0.0011866480773388647
42,0.0008471524422009346,0.0007753355999364084,0.0017084689877060447,0.007153616639062517,0.001447606743341137,0.001528807015539768,0.0018272443551109903
43,0.00040514187247419036,0.0005314599371766651,0.0005521915942714597,0.005102924709172214,0.0009035835449904623,0.0007266771847680237,0.00043529034099196406
44,0.0009965959922582728,0.0008205061277911163,0.0012507515401805449,0.009708661108965658,0.0014822434963186859,0.0014523325759050673,0.0011202337702891092
45,0.0006514929096240492,0.0006285863217676158,0.0005973870376984747,0.004355066413297231,0.001488043302793223,0.001416809947996433,0.0017464554165773224
46,0.0001944209826120995,0.00025393480924295936,0.0009615037238633928,0.002616437569398368,0.0008786687814313321,0.0006031870956513731,0.00032861616768898254
47,0.0004691435210420558,0.0002617882068819925,0.3335849668087981,0.007719041385236519,0.0011003665122784592,0.0010929099592338165,0.0007183363442784435
48,0.0002984472698259557,0.0004945748611071237,0.0003952504914789486,0.002171930049533298,0.0005853214038726861,0.0002710277534148919,0.00022835462819870673
49,0.0004130297499740161,0.0004644438720511279,0.0003278214019283146,0.006301839836142055,0.0009372566475401518,0.00059524053676326,0.0004902571099213694
50,0.0004545883844527023,0.00040238075898487677,0.00035862479882640746,0.009048111417696987,0.0015850795793708626,0.001015295998423043,0.0008654684768286525
51,0.00113013873875161,0.0008394681292479165,0.0013090218389711062,0.0070461820603866,0.001649155818521676,0.001246400030650222,0.0011185359458269386
52,0.0005614315278537628,0.00041574877797235306,0.0008521669571022487,0.008245695035845484,0.0013497970548223151,0.0013326971679533232,0.001116365029257526
53,0.0010727112320028434,0.0006865185643099465,0.0015096802193346928,0.018096037670047187,0.0017254028236238185,0.0016388316501323777,0.0020771166909283466
54,0.0008241177202353929,0.0003422843555043232,0.0011170768539123766,0.009826742760667173,0.0011880437538368505,0.0010877002648094136,0.0010134505105556452
55,0.000375749001741126,0.00023427816977625337,0.0006076988434532457,0.005076593005793642,0.0010941136117877178,0.0007902672001508391,0.0006638169090307785
56,0.0002900282394097311,0.00025928425082738906,0.0005314793042011932,0.0076052613068563,0.0012489200684025802,0.0008152087343067448,0.0007267388319874741
57,0.0004990151377728344,0.00047451776416477056,0.0004103520959074286,0.005101496059816096,0.0010164453294272224,0.0007201648642890164,0.0005174517996067798
58,0.00120958903536648,0.0007209305211409025,0.0006742211671250307,0.0031158489797789156,0.0012612453128895858,0.0011099059324243903,0.0009860976423026577
59,0.0003795402923340783,0.0004641697766823108,0.0004619889321968397,0.004132949924306922,0.0017826094488697449,0.0012459645206038988,0.0009950757392340535
60,0.0005971381481702429,0.0007104395868024835,0.0007246481952259391,0.010703609943454599,0.0020360917998009935,0.001563213158739298,0.0011865671011848863
61,0.00019855701039772335,0.00020834353258366255,0.00020655335545016835,0.016570642685689075,0.0011244055236052613,0.0008056149513131858,0.0005261755273493185
62,0.0002178119899972303,0.00022084974712877862,0.0005934561250529851,0.0049102222612961224,0.001439012562938594,0.0010148091634320983,0.0007266362977211623
63,0.00105259250198547,0.0005343067537289083,0.0006122198962941254,0.005862720008270672,0.0013398229385950167,0.0010531286300818025,0.0007341864406051542
64,0.001450740170459546,0.0004240161901936278,0.0013058227804795557,0.0047175458320320935,0.0029012976722923643,0.0026054216593675685,0.0026427913078268758
65,0.0008508826719452939,0.00042504521336446497,0.0009139185382280873,0.01332821951950414,0.0014744551347321527,0.001417683266119059,0.0012523364197831945
66,0.00023546603595217454,0.00025108198776919684,0.0004791464002705569,0.007974717591820096,0.0013471986169542914,0.0011571332382458654,0.0005477079177326805
67,0.00025830856090222376,0.0001710164110798437,0.3802430216155824,0.009285994425637467,0.0015146260158144117,0.0008425102393746283,0.0011548257273374704
68,0.0005163834742394796,0.00038197262214990533,0.0009456374124352029,0.011095615211009059,0.0012592994159618168,0.0006974725344536529,0.0008282216009138908
69,0.0005882576334201039,0.0006067457486619001,0.0010739106453812144,0.008794003277327222,0.0020705709232819963,0.0012464807946459507,0.0003499891579468888
70,0.0003650055548177242,0.00030701105535181904,0.0005645661957878913,0.00527768844655229,0.0015704428919909536,0.001338194608058175,0.000670945801374099
71,0.0003552478489483856,0.00038474171041102945,0.000278014080194763,0.005706207716294802,0.001716310746435694,0.001114676202976872,0.0008507104050041184
72,0.00160940160639596,0.0011289141460822842,0.001569497392025069,0.005238706002061677,0.0023334202654256434,0.002413101781667683,0.002759236174465324
73,0.0013625949863106783,0.0005407634195903216,0.0021803722514950725,0.0054362142044041,0.0013039713078836866,0.000889319949964177,0.0005756821901368361
74,0.0005234308147662449,0.00048654513260596474,0.0012641934390157869,0.00417940329927118,0.0013089779778404662,0.0008949600669861124,0.00042321946364886053
75,0.00039429582017141664,0.00035375415857373803,0.0006254312670956689,0.005815839770044142,0.0017345666088104514,0.00112687688701499,0.0008213830141357065
76,0.0008670354243417544,0.0005767537548281348,0.000591699304631572,0.0034342332677677495,0.0019831407546933486,0.0016511412777829137,0.0013584210865971755
77,0.00026211802276511985,0.00023404630207675013,0.0001902652178346934,0.0040039085827425274,0.0013185101933473969,0.0008950847379824635,0.0007723025550688492
78,0.0008579225960709506,0.000381215279815264,0.0006663872604229327,0.005788952216434978,0.0015985674349112593,0.0016208483505267194,0.001978159499336703
79,0.0006404188196484776,0.0006372014418986571,0.0013180629244029531,0.010859743032002489,0.0018301887078120778,0.0014751922708068574,0.0011204764693390193
80,0.0005066944452515629,0.0003820778796569424,0.00045590398239014153,0.008226487168892743,0.0015446158976552648,0.0010985719329382547,0.0009137110217991013
81,0.0003966813703425726,0.00028285601928211156,0.0006206349417734049,0.00460154767750949,0.0012798735395620688,0.00106321434877933,0.0011136759436603328
82,0.0004315921836896643,0.00043010486071203864,0.00038462008073508985,0.005955763938226263,0.00144694770090389,0.0008896544652102631,0.0008376244605568321
83,0.0006157262574216409,0.0002887265512067975,0.0002966806414934352,0.0060893182410359506,0.0016157749368207472,0.0013158037080658867,0.0010028254857525338
84,0.0002608444374117732,0.0005548776533836399,0.0008330362326287483,0.008493403463897658,0.0014497941338902384,0.001100001728994831,0.000625461913849205
85,0.000808104580479601,0.00030091374118684355,0.001649749662761889,0.0052927815452094755,0.0016759425474542188,0.0013112276731596353,0.0007422871857669585
86,0.0004417761265342884,0.00046120904354912245,0.0005744572286724521,0.007778004527533094,0.0017762053313195255,0.0012297724603805152,0.0013261259841870696
87,0.0009342362784752646,0.0007853623850364793,0.0010588742051065424,0.004036023986007858,0.0018249092113765324,0.001756886859892747,0.0008928560231372851
88,0.0004246841833551111,0.0006098242147124905,0.0012467890244921398,0.00401451013412253,0.0010277363688443938,0.000786651921738785,0.0005661070354323436
89,0.0004937864939264258,0.0005050113287437064,0.0007589424404386219,0.005353123024955665,0.0012828681070703508,0.0010829482734671196,0.0009442721870201032
90,0.0007771932119238644,0.000630105495446117,0.0014376166129536961,0.009304170882332184,0.0024435935616115997,0.002202138080903789,0.0011919328913803603
91,0.000560227443580863,0.0003544052804274552,0.0018082692024423439,0.004944468943916607,0.000927828304929191,0.0003590136635574705,0.0004430576667351908
92,0.0007753654560533383,0.00046677430750192853,0.0005077234925448742,0.005509362936984144,0.0012346147318433754,0.0010613724058296421,0.0014559274502039432
93,0.0008080010047944469,0.0007547315629215117,0.0007570919839903025,0.005622672212658944,0.0013179833675690232,0.0012445178511826308,0.0009171803670318312
94,0.00035589346109724576,0.00022258475667929784,0.00043790731370438335,0.003706565262899885,0.0014576585930993664,0.0010242760701038723,0.0004927663350796391
95,0.000469085769434389,0.00021481511690056026,0.0004661144512526498,0.002992251439148256,0.001874081915016281,0.001265600067336192,0.00110163086742442
96,0.0004998590416772445,0.0006709217360186981,0.0005079919518426067,0.00547210542546715,0.0012848898569706398,0.0011200060621389,0.000565847029065016
97,0.0005700961382399402,0.0002898226621906055,0.0008215075850953119,0.29030460159514626,0.0016782946847194006,0.0011352193979315176,0.0007950742489523605
98,0.0006055283626772411,0.00030514572127299244,0.0002571695171472321,0.009254010879575121,0.0014517512088951785,0.0012141110187889068,0.0010164195164874205
99,0.0006557145419234336,0.00035812236866967795,0.0003053235715527197,0.006149067458976076,0.0011074020938515068,0.0007834880738384097,0.0007206775367623676
