,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,NN_with_delta_cdf_0.3,NN_with_delta_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,Linear_MAR_with_delta_cdf_0.3,Linear_MAR_with_delta_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,NN_with_delta_cdf_0.5,NN_with_delta_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,Linear_MAR_with_delta_cdf_0.5,Linear_MAR_with_delta_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,NN_with_delta_cdf_0.7,NN_with_delta_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,Linear_MAR_with_delta_cdf_0.7,Linear_MAR_with_delta_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,0.025655567490246795,3.6257710073263377e-06,0.0,1.3146215397568233e-11,2.824557950640294e-06,3.458354695018687e-12,0.0004963510197220389,5.089618030129863e-07,0.00028138308111288866,1.8387671479032356e-07,0.08637919201333531,0.00794297489937262,0.0515447052950764,0.0028328757264429335,0.0920369755847283,0.008687730163948056,0.05535889369595934,0.003174960843947175,0.013185301131860066,0.000186868845990303,0.0076583780613494025,6.37007667937109e-05,0.0,1.3146215397568233e-11,1.3000849536285603e-06,0.0,1.6902208866513688e-12,1.704506527029359e-06,6.651634841511162e-13,0.00033007340399967666,2.3088498514825283e-07,0.0001949620484006881,8.722665304585017e-08,0.07880029274050608,0.006717409570872619,0.04821426288104741,0.0024837935965029184,0.0860216412745158,0.007608594808752815,0.0523121407214777,0.0028213752923255775,0.011001339344558651,0.00012764942652079516,0.006516615625604394,4.523680926447837e-05,0.0,1.6902208866513688e-12,4.6616833289336246e-07,0.0,2.1731291459257636e-13,9.839846950621124e-07,4.395101782080041e-13,0.00022086865966810143,1.4831946532701106e-07,0.00013415333992542134,5.048341846766001e-08,0.07570001466045508,0.006386624777410021,0.046492171501653176,0.0023649144158611264,0.08293668898119332,0.0071685565860886945,0.0507194393123712,0.0026725850464424787,0.009292222264045007,9.42811172439519e-05,0.005578129547476771,3.3839535175884083e-05,0.0,2.1731291459257636e-13
1,0.047147743229403224,2.9055610272537405e-05,2.4253765292518992e-05,4.797638093911213e-08,2.2336089359534794e-05,1.5831618606022432e-10,0.0006582820068429118,8.061698782942979e-07,0.0003972836570657329,3.9978131412237244e-07,0.09460827508310951,0.009491954934673849,0.05654044803963574,0.0033976790760546992,0.10105795856507976,0.010472782394033233,0.06069593641707646,0.0038086831496414097,0.015194606614671681,0.0002453185097285147,0.008819699590351953,8.355191395568992e-05,3.491261858209915e-05,1.7259989456090478e-07,1.2353860220033621e-05,1.3125024033543431e-05,1.1644704346605812e-08,1.4506738181117584e-05,2.939942400254128e-11,0.0004507614682232286,3.911772109611769e-07,0.0002716531037783748,1.612237410698087e-07,0.08661598551369544,0.008104294608978036,0.05292810350580023,0.0029893775616923295,0.09446905055953138,0.009175162098879553,0.057401708992399145,0.0033958676253872336,0.01279109980414477,0.0001716561430097918,0.007541377920551556,6.0198846613394145e-05,1.2593104969200186e-05,1.5780998783533035e-08,5.252587307105131e-06,4.795401235593299e-06,2.2828174451993963e-09,9.249312158947643e-06,2.6251312561398445e-11,0.0003092160252159215,2.6225030496674755e-07,0.00019203355346972484,1.021748681273605e-07,0.08384035574737297,0.007782848270009191,0.05126130754075313,0.002861803760632604,0.09175667370353673,0.008731687761528889,0.055918556930663554,0.0032420559946216036,0.01089880036021604,0.0001290895459702359,0.006505875642856942,4.589664366262292e-05,4.901787512032185e-06,4.781599702306043e-09
2,0.06863991896855966,0.00010497109591986308,6.914980397518645e-05,1.3095401460574846e-07,8.260389457431073e-05,1.353163229290499e-09,0.0008860904222800414,1.2917603803641692e-06,0.0005491002815348595,6.121636509145764e-07,0.10350623011153923,0.011289113253906226,0.0616414181116533,0.004019612842546351,0.11026647538433723,0.012438089047807029,0.0661488948598871,0.004505679438602928,0.017481037057360573,0.00032067879440580565,0.010124724862696532,0.00010832241176121974,9.288493237421148e-05,3.718184967229568e-07,4.9581910050014966e-05,4.491160235760905e-05,4.9453429829051914e-08,5.761170627310852e-05,2.500478580175339e-10,0.00064108625998411,7.392217393592583e-07,0.0003937324235504802,3.0561753624908445e-07,0.09492856062696946,0.009720403395263373,0.058063733923514486,0.00358528793506391,0.10403040536252116,0.011079158154057134,0.0628739564074829,0.004062139655777922,0.01493825746729218,0.0002326707255807548,0.008744173214334067,8.043570951348378e-05,5.162546179575067e-05,9.054885421737997e-08,2.3419112232228984e-05,2.9889269633683878e-05,4.637290024739624e-08,3.9497123522388435e-05,3.81513235567256e-10,0.0004537674638555439,5.281720386775337e-07,0.00029082943695494243,2.5217992830839043e-07,0.09305704550085857,0.009524216904559997,0.05653144928330686,0.003466559034233322,0.10159610393543722,0.010661961019882704,0.061489305055143786,0.003899013902954069,0.012863284753628827,0.0001782443941750385,0.007619300686296827,6.265418431765108e-05,4.368117743902889e-05,1.3865487898293502e-07
3,0.09013209470771609,0.0002664586976834674,0.00016945887983717156,3.461583825731573e-07,0.0002184118762753201,5.8281133200349736e-09,0.0011945548862564558,1.943791351540676e-06,0.0008086766146106716,1.1062772341788969e-06,0.11252849717884984,0.013287513127277889,0.0672289928964487,0.0047503583285332315,0.11960664575418915,0.014571605017439697,0.07206443727547862,0.005319208709325052,0.020082341703864057,0.00041498391687541935,0.011727615314214719,0.00014099475066783675,0.00025820523476090485,1.0750299417662833e-06,0.0001358390136518376,0.0001386424638004996,2.7237620610380427e-07,0.00015607006308232364,1.4703932896670264e-09,0.0008875015357208632,1.2337739810283374e-06,0.0006155861180104999,7.706898101063007e-07,0.10366256497683317,0.011549267398973414,0.06348439864373213,0.00426951929939053,0.11328676810592946,0.013106643225381225,0.06861274780217089,0.004815219607672258,0.017274817868246847,0.0003076027326980372,0.010200995832112725,0.00010774174618328864,0.00020293351044554543,8.321912247067797e-07,6.924768047381632e-05,8.884086327449969e-05,1.9492511596820765e-07,0.0001082062020487895,2.20519907772471e-09,0.0006357968737627645,8.700644005790328e-07,0.0004466398783216613,5.817722912193631e-07,0.10143470288352945,0.01129408603162239,0.06178302015497951,0.004129000017920808,0.11054925759441439,0.012608044433747197,0.06709622820451334,0.004632625542016673,0.014937956787426732,0.00023861898782702204,0.00890009175282048,8.500715233424885e-05,0.0001293191839045571,5.641493875139222e-07
4,0.11162427044687252,0.0005536231995262056,0.0004355228344575235,8.893002886745578e-07,0.0004478041310579245,2.3035797922390885e-08,0.0016037060972049011,2.9458311155703214e-06,0.0012220321888209795,2.029509824530529e-06,0.12045843118975212,0.015156790271557488,0.07229355671488985,0.005439905405733583,0.12833747413805044,0.01668294693286622,0.07744809856011094,0.006088229171390425,0.02278243774399234,0.0005225306870231742,0.013408439294378878,0.00017786944378717467,0.0006393650472561358,2.436453912047161e-06,0.0002996690308577785,0.0003521345399383541,5.675338400998663e-07,0.0003298612269543222,4.466346668167209e-09,0.0012137934321586575,1.948846847732399e-06,0.0009397206443553291,1.4873077727221174e-06,0.11205526310421769,0.013391957070837368,0.06841421964434949,0.004929482078208717,0.12196181043144688,0.015139606584287844,0.07388743483305266,0.005556412967181429,0.019795476931098736,0.0003978714965734285,0.01172401190140019,0.00013904175024965633,0.0005257720072673783,1.8549833620232716e-06,0.00016219749327312237,0.000246507815173595,4.343252447911405e-07,0.00023980117653968182,8.660793659051844e-09,0.000881991023247124,1.326910692637869e-06,0.0006991930111054562,1.3233241021638755e-06,0.11005123681718891,0.013240833862528318,0.06685409960290846,0.004810778714063484,0.11958469486077965,0.014718969445321584,0.07255197561657721,0.005403426258066117,0.017255741449151908,0.0003142219312314788,0.010286026307795144,0.00011182616086496352,0.00038105696627703913,1.8612199039966096e-06
5,0.13311644618602897,0.0010107712620359111,0.0008299971664161693,2.4263515916438607e-06,0.000832233577150851,6.916339254211223e-08,0.002120269179602991,3.869688112715612e-06,0.0017219414538924304,3.827833061777567e-06,0.12948078394450316,0.01735514207682721,0.07758341977887331,0.0061969415150331005,0.13767881088836678,0.019089485435367138,0.083012093498819,0.006923635541560633,0.02583613085222195,0.000650185871290855,0.0153309921542704,0.0002232425858944429,0.001053091365021936,5.017941099438789e-06,0.0005748208252221166,0.000647280251274523,1.1272643970327642e-06,0.0006184641042150413,1.3990957624419021e-08,0.0016205575707820147,2.689499510855666e-06,0.001362046643946978,2.435762266748561e-06,0.12050552980567135,0.015362245838164944,0.07343984308906255,0.005635599490827914,0.13079417541420185,0.0173458523528476,0.07914911084917604,0.006331962435404809,0.02253570607129121,0.000502943031366482,0.01347713637975626,0.0001770591839290281,0.0008811697910961375,3.2099511985177116e-06,0.0003268671201048575,0.0005204204307459493,1.0119061986129309e-06,0.000462175214173563,2.736669572140388e-08,0.0011950638952503878,2.038258069256027e-06,0.0010379077710596057,2.129552041643034e-06,0.11854022608937004,0.015253585298091305,0.07191746262905849,0.005524122953665418,0.12878500137755725,0.01697537075981012,0.0779682640440269,0.006205392461307199,0.019788542663458343,0.00040538764288025294,0.01186154314615271,0.00014446736150108337,0.0007071472316185084,3.0994275339614495e-06
6,0.1546086219251854,0.0016858268066839784,0.0014589644049844757,6.270495911722999e-06,0.0014266222314444205,1.5128392204957178e-07,0.0028322399537389687,5.320775662725564e-06,0.0024840740070331308,6.471384050636899e-06,0.1387659489016448,0.019741856726649368,0.0835253788982366,0.007078494538525246,0.14767945370134775,0.02174968415330985,0.08918160400379435,0.007876993822331379,0.029413159530167588,0.0008099026025486463,0.017733089315660942,0.00028251685706486175,0.0016926369152210174,9.798042005922703e-06,0.0009998791502859035,0.0011010888655771788,2.1337031158156885e-06,0.0010864459502262847,3.90381732170678e-08,0.002218132782024169,3.978358380315871e-06,0.0019754180003734596,3.970952571863566e-06,0.12983707628627006,0.017648320060106523,0.07902294185155649,0.006462920645474377,0.14017468601023345,0.019791984960664796,0.08504812724276985,0.007241702968712255,0.025733633079719036,0.0006364119668921353,0.015573883563893744,0.00022605440960124808,0.0014667301612173922,6.18763249782324e-06,0.0005929545040483355,0.0008946554648735345,1.892413933482854e-06,0.0008230610181696785,8.041290652145188e-08,0.0016520009649734207,3.455384496116805e-06,0.0015726981923535781,4.643719975722576e-06,0.12703625935569257,0.01746942561711874,0.07738661880048019,0.00636182574055569,0.13788818493485794,0.019400181011277825,0.08366783042123886,0.007096965007656464,0.022597973782405613,0.0005167667480355761,0.013757179157555482,0.00018943788449037467,0.0012421594713704232,6.259576376666428e-06
7,0.17610079766434183,0.002629856383801404,0.002213089766292777,7.700762160842162e-06,0.002209192519890286,3.529425776327023e-07,0.0036823122732789894,7.505895915531751e-06,0.003477840258426005,1.023718535973296e-05,0.14705227162924367,0.021943754204831415,0.08903629355763958,0.007890935335768078,0.1566797763607243,0.024196040332422217,0.09482523629173409,0.008741011352455441,0.033053969206968604,0.0009743885467962765,0.020232276611576255,0.00034164552099207615,0.002643964455346093,1.4663866007385931e-05,0.001617950851837675,0.0016897311826100131,2.963780553085818e-06,0.0017251334181315003,8.990817127987958e-08,0.0029382443771353755,5.81400738817776e-06,0.0027302693291454843,6.262636219232678e-06,0.13822085519821498,0.019849923963172825,0.08431704932549997,0.007255795672321215,0.14944975579453204,0.022326424724873766,0.09061639884576345,0.008115923109860758,0.029121349778016455,0.0007873416040867053,0.017798812351508996,0.00027943821285706803,0.002170519862550298,8.952547534428397e-06,0.000995208025980746,0.001393473596969037,3.140229711771709e-06,0.0013393120052717711,1.8379202462704633e-07,0.002215230650593532,5.294429964918114e-06,0.00211230488613189,6.127668062987945e-06,0.13544172375849606,0.019709455044675833,0.08270530848306609,0.007193826492015539,0.1468754283421437,0.021907424809052008,0.08925465111375193,0.008010382222512859,0.025668261587976634,0.0006488228067133313,0.015726313564611297,0.00023750570177297355,0.0017464355611133992,8.097114722820262e-06
8,0.19759297340349827,0.003896646379035233,0.0034272623495965908,1.0922995236859846e-05,0.0033120410329033605,7.364896934333205e-07,0.004814261178540514,1.0714765248650898e-05,0.004812132259837639,1.5856561675074227e-05,0.15636681657888038,0.02442859363315991,0.09500429580563458,0.008760305804705028,0.16623769569917268,0.026849621734553807,0.10096641984283122,0.009673624187961834,0.03724468010277982,0.0011708048565398526,0.023149343782403537,0.00040844325177863313,0.003962177124845061,2.106433268682766e-05,0.002476374047479836,0.0025945097232382254,4.339049098655226e-06,0.002631343498541732,1.6240676149025604e-07,0.003924542356168302,8.612035248131411e-06,0.0038320319462210955,9.537312456708356e-06,0.14712196788824944,0.02222564303680371,0.08994848553110471,0.008116038290722797,0.15879887476255877,0.024935051033543338,0.09643851165531765,0.00903341458769714,0.033037541706666305,0.0009710268234501527,0.020444170303130296,0.00034424879529195985,0.003257293231214633,1.2297040815837971e-05,0.0015733620876487117,0.0020959111924381507,4.326130115257144e-06,0.0020623022196028695,3.655683102830957e-07,0.002967930056076064,7.770327553580314e-06,0.002938420653167232,8.666249423773591e-06,0.1445328169524946,0.022253193556915563,0.08799512126357348,0.008053746537077763,0.15610530178905305,0.024548224220695566,0.09472912447786275,0.008925597087953962,0.029170193475175684,0.0008104154888151271,0.01801345424627397,0.00029642487571339735,0.002572085262464056,1.0688202145505428e-05
9,0.2190851491426547,0.005542299231320985,0.004652980075981923,1.4053857334624269e-05,0.0046974201723983386,1.4300526332496677e-06,0.006100006270145319,1.3719591583451253e-05,0.006219768063473425,1.9471638465029852e-05,0.16519827182626795,0.026759983384902656,0.10068160586184628,0.00954410321713411,0.17515305039770074,0.029283534150133617,0.10689356970253013,0.010536836622775997,0.041550341822680116,0.0013618004295962427,0.026194122147932725,0.00047132591757140463,0.005282653588335498,2.6704422067677887e-05,0.003626429298653365,0.003679485224959393,6.76660531126179e-06,0.0038335332534844622,3.6307628382135166e-07,0.005116372294267631,1.1867956910669011e-05,0.005129875301099976,1.2680438332344285e-05,0.15571676823078584,0.024585111427839906,0.09553742620567406,0.008963257934015294,0.1677650205119666,0.02747810993236647,0.10223974911403028,0.009944768380480884,0.03723760821077778,0.0011725974465323773,0.02334562146297949,0.00041511324761873617,0.0044861929018900504,1.5712891069307697e-05,0.0023720503620133816,0.0029430783813388394,6.654233983205247e-06,0.0030629036509625075,7.337643874174529e-07,0.003964112287080959,1.2501906125743868e-05,0.004073828781390974,1.3735325269787965e-05,0.1536036227950464,0.02475213241867716,0.09353765259383888,0.008951993080833148,0.16504786350785317,0.027163675963215644,0.10058120994691956,0.009910162757803069,0.033012036597156576,0.0009970183995228262,0.020708175196982776,0.00036979108382834326,0.003671939479875174,1.5750501021792027e-05
