,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,-0.4277786958099141,2.0971311531207653e-05,0.0,4.3979590733896235e-10,0.0,4.3979590733896235e-10,0.0,4.3979590733896235e-10,0.0,4.3979590733896235e-10,0.0,4.3979590733896235e-10,0.0,4.3979590733896235e-10,0.0,4.3979590733896235e-10,5.736925320811195e-06,0.0,3.2912312136564685e-11,0.0,3.2912312136564685e-11,0.0,3.2912312136564685e-11,0.0,3.2912312136564685e-11,0.0,3.2912312136564685e-11,0.0,3.2912312136564685e-11,0.0,3.2912312136564685e-11,1.3590190031700315e-06,0.0,1.8469326509772703e-12,0.0,1.8469326509772703e-12,0.0,1.8469326509772703e-12,0.0,1.8469326509772703e-12,0.0,1.8469326509772703e-12,0.0,1.8469326509772703e-12,0.0,1.8469326509772703e-12
1,-0.4014876575324114,3.0504641454443552e-05,5.052205154121192e-05,1.2507248971984669e-07,3.5489972016313764e-05,6.243077961388791e-08,1.547230467902061e-07,9.23108288000905e-10,2.073694456849351e-05,2.0908654882949187e-08,2.2085299168774775e-05,1.7499881557504225e-08,4.309203569792253e-06,1.6105163797993803e-09,0.0,9.305331502641571e-10,8.550849436301427e-06,2.8572916089946167e-05,8.067273726431225e-08,2.8475835929672177e-05,8.067345504422787e-08,9.67642084781506e-08,7.239852493149748e-11,7.0941069285623826e-06,3.63606103041207e-09,1.258919907477063e-05,1.358063288260186e-08,2.5699676199986145e-06,6.89639570516871e-10,0.0,7.311702608229627e-11,2.0780917446604305e-06,4.63372702957765e-05,2.1452599411394192e-07,4.63372702957765e-05,2.1452599411394192e-07,1.576000899072838e-07,6.147229241516082e-12,9.796883796180378e-06,9.56149403020481e-09,1.8387167043266706e-05,3.373668921291784e-08,4.1853867658925296e-06,1.7386694679372335e-09,0.0,4.31846529922584e-12
2,-0.3751966192549086,4.404797573277358e-05,5.052205154121192e-05,1.2471370667083798e-07,3.5489972016313764e-05,6.247916552068746e-08,1.547230467902061e-07,1.928608372005275e-09,2.073694456849351e-05,2.1356651154435482e-08,2.2085299168774775e-05,1.7911355394835695e-08,4.309203569792253e-06,2.503485426852098e-09,0.0,1.94022416615501e-09,1.2651529365606183e-05,2.8572916089946167e-05,8.052534466645569e-08,2.8475835929672177e-05,8.052685863570085e-08,9.67642084781506e-08,1.5854909604283372e-10,7.0941069285623826e-06,3.6648238758219307e-09,1.258919907477063e-05,1.3564328499864545e-08,2.5699676199986145e-06,7.555065104467936e-10,0.0,1.6006119528879534e-10,3.1542293743265073e-06,4.63372702957765e-05,2.1443189425114562e-07,4.63372702957765e-05,2.1443189425114562e-07,1.576000899072838e-07,1.1438728113778463e-11,9.796883796180378e-06,9.546039137238448e-09,1.8387167043266706e-05,3.3702745665848115e-08,4.1853867658925296e-06,1.735292061196899e-09,0.0,9.94916294586419e-12
3,-0.34890558097740587,6.314093395757658e-05,7.786743479239578e-05,1.8105701866431456e-07,5.9919639765549924e-05,1.0648536340408801e-07,4.001475426018697e-07,3.944284160098953e-09,3.526960361687093e-05,3.18318462086983e-08,3.635329783468921e-05,2.8762167964315995e-08,7.741939078508287e-06,4.846035664290036e-09,4.503742199956084e-06,5.446405943782809e-09,1.8581683907645838e-05,5.232053376857393e-05,1.0896675881225063e-07,4.82358084757295e-05,1.0325577074427844e-07,3.007246845831979e-07,3.3919935356490135e-10,1.6764644194278146e-05,9.449737605011409e-09,1.5014296275522866e-05,1.4098219353321836e-08,5.539329113648517e-06,1.3513404031741382e-09,2.0385770830329e-05,4.114564031194717e-08,4.752423224355227e-06,5.035535978140659e-05,2.1587273172175028e-07,5.035535978140659e-05,2.1587273172175028e-07,1.576000899072838e-07,2.3571340682397633e-11,1.587656808756721e-05,1.3165830504578302e-08,2.3000643801598387e-05,3.574117590661378e-08,4.806720828334221e-06,1.7672502228341274e-09,5.675584727506955e-06,3.1898661650728114e-09
4,-0.32261454269990314,8.985177094263002e-05,8.261570779844684e-05,1.8137973933585723e-07,6.307461823544358e-05,1.0779934725355645e-07,5.496306044694421e-07,7.984842691939042e-09,3.699558853720752e-05,3.402198493481246e-08,3.882733864138621e-05,3.0811167338567606e-08,8.062933768925307e-06,8.471631395766661e-09,4.503742199956084e-06,9.292371696823177e-09,2.709194331666025e-05,8.404045101421232e-05,1.6837427354555588e-07,7.161919512159832e-05,1.5623474100614068e-07,1.409700053691676e-06,7.856693204913865e-10,2.956279354770941e-05,2.523889829244534e-08,3.1672557964953494e-05,3.087288228974833e-08,7.920572888294731e-06,2.083759712282903e-09,2.0385770830329e-05,4.118735833173899e-08,7.1077856282014786e-06,7.583166642704752e-05,2.7948299435447727e-07,7.568906549833665e-05,2.794829880056537e-07,1.3591827060843719e-06,1.7806291511142982e-10,2.9742775846839374e-05,3.214903114933222e-08,3.6734782150358306e-05,5.413907614204501e-08,7.386801506492624e-06,2.4015464836705162e-09,5.675584727506955e-06,3.1910651373318595e-09
5,-0.2963235044224004,0.000126934221135824,0.00012661300221213036,3.14509241800494e-07,0.00010017279544503376,2.3936979899714615e-07,5.5912146396575044e-06,1.6313027038133526e-08,5.614010915791834e-05,6.567246797106492e-08,5.6995156916191946e-05,5.5371669995306976e-08,1.1639181178186853e-05,1.6095363088992672e-08,6.368746489402444e-06,1.6871666225202516e-08,3.92114860475829e-05,9.405078984119131e-05,1.7637642493715725e-07,7.588691997349906e-05,1.567889843344487e-07,5.032370651797402e-06,1.927516400999791e-09,3.282129224999597e-05,2.6002375374322908e-08,4.030664684030905e-05,3.392464159926945e-08,9.541980024329044e-06,2.7168399751498528e-09,2.0923557636941536e-05,4.148353976097225e-08,1.0552495651747432e-05,7.85118751413616e-05,2.796831787931551e-07,7.568906549833665e-05,2.7902236878840713e-07,3.7770535013748053e-06,5.790052396392486e-10,2.9743341004832004e-05,3.2004943325386416e-08,4.336572312948039e-05,5.820295366408431e-08,7.570632164995983e-06,2.4109823564924494e-09,5.675584727506955e-06,3.2127981980748853e-09
6,-0.2700324661448976,0.0001780218796796031,0.0002733373845245779,1.1113865991254429e-06,0.0002456963240957466,1.09389616076325e-06,1.6659335349884507e-05,3.50454524218783e-08,0.00011931477772860522,2.4114027800794554e-07,0.00012918591538935931,3.1086920719680796e-07,3.470120876182814e-05,4.923123403684616e-08,3.3857102876109214e-05,9.757434662022997e-08,5.63390784613754e-05,0.00012859087742194463,2.141691984422709e-07,0.00010806700468190323,1.958063806677527e-07,5.5811817183448745e-06,3.346737145032166e-09,4.7178330703879775e-05,3.302750645201021e-08,5.458956793115699e-05,3.8797040119191564e-08,1.394187845510042e-05,4.4194269443343415e-09,2.475516894451135e-05,4.3439736171733765e-08,1.5551853754938017e-05,8.458244487961065e-05,2.825250302946588e-07,7.740045477915514e-05,2.7863573506872227e-07,3.7911873790608117e-06,6.713249049698327e-10,3.4920403978435655e-05,3.435722534115876e-08,4.7559248041249e-05,5.9461327313777036e-08,8.102865329994157e-06,2.4775635342078166e-09,5.675584727506955e-06,3.286554627814104e-09
7,-0.2437414278673949,0.00024786606027814105,0.00037524251436022783,1.5920401758296788e-06,0.0003467571784651979,1.5535597479544304e-06,4.906013885602301e-05,1.1425184732332477e-07,0.0001638274843086085,3.3007471101203346e-07,0.00016343451263289732,3.6519955022550386e-07,7.259862817656227e-05,1.3894569233373225e-07,7.158247687595987e-05,2.4620940228886987e-07,8.035908131470926e-05,0.00013722795644899644,2.1267132658089088e-07,0.00010842961507498305,1.9384701297256674e-07,5.627481716506954e-06,6.3548473470466226e-09,5.0137868541235695e-05,3.4634399486800286e-08,6.563095873550195e-05,4.1003746742558685e-08,1.4793960398166161e-05,6.933085984786492e-09,3.41074066800362e-05,5.277734850308734e-08,2.275201913445531e-05,8.523503103071927e-05,2.815763784682447e-07,7.740045477915514e-05,2.777969371384824e-07,3.793611766762517e-06,8.924150405563386e-10,3.628866883861215e-05,3.4255107489309714e-08,4.898601681716741e-05,5.915837914600787e-08,8.199915173633387e-06,2.6328276296991915e-09,5.675584727506955e-06,3.4806185499667187e-09
8,-0.21745038958989213,0.000342623017618145,0.00038109886131459936,1.5762960877764088e-06,0.0003470216051325636,1.5436231808048735e-06,4.909765518517073e-05,1.608816495496223e-07,0.0001679141817190699,3.5459847626008866e-07,0.00016975148607652256,3.932528045135312e-07,7.263573517533928e-05,1.81114900740695e-07,7.158247687595987e-05,2.885964752375719e-07,0.00011378754674780663,0.0001632889343377697,2.706565808168927e-07,0.00014140915683560017,2.943474607132043e-07,1.031313484931573e-05,1.3597831614428655e-08,5.879989507992845e-05,4.498091474554479e-08,7.547650128308714e-05,5.5108216734264905e-08,1.9428501409444188e-05,1.352722197692023e-08,3.41074066800362e-05,5.6987055817795183e-08,3.3042539720962495e-05,0.00011050857440297102,3.4260130317911155e-07,9.980487397574955e-05,3.254933123795968e-07,6.9753299488728435e-06,2.190562577317496e-09,4.6222255807456535e-05,4.329355708112538e-08,6.077328102430224e-05,7.20304127042709e-08,1.134692390047709e-05,3.820615965377304e-09,5.675584727506955e-06,3.937964163525732e-09
9,-0.19115935131238937,0.000470195979908707,0.0005182231176124796,2.147263178238789e-06,0.0004892220421837379,2.155370513665251e-06,6.631148948993415e-05,2.4926040156742067e-07,0.0002315262748607283,4.882752359373557e-07,0.0002354328357983193,5.10705315624185e-07,0.00010160711168666792,2.6774390817340456e-07,0.0001666415474361327,7.054867570106909e-07,0.0001599539963831086,0.0002436513450397737,3.787973926318419e-07,0.00022682997347020617,4.4666676686156066e-07,1.5700615817019203e-05,2.4266022749892526e-08,0.00010515270823831747,6.97559031284286e-08,0.00012647156837693795,8.273180440924011e-08,3.4755233343489735e-05,2.444823621954424e-08,7.615282440859628e-05,1.0133142346243455e-07,4.763736394922631e-05,0.00018253860536723176,5.607541345795246e-07,0.00017416743901355614,6.938142814973556e-07,7.805684664948797e-06,3.1445119099830068e-09,7.649429568410416e-05,6.616534955049958e-08,9.926494124730123e-05,1.0978191853507401e-07,1.821646217349815e-05,6.687664416480097e-09,5.757559833632353e-06,4.9426666892361126e-09
