,Standard_beran,NN_BCE
0,0.00031318241993085816,0.0004352636149817176
1,0.0007701434262559741,0.0005395050017262772
2,0.0008223238181954041,0.00035214773186063153
3,0.000713865778381591,0.0005513083049104122
4,0.0006447210745672888,0.0006372663808838293
5,0.0003821313207859698,0.0003975397975246067
6,0.00026240179269420433,0.000373998732672545
7,0.000241152024179732,0.00023793093608973572
8,0.0004970280710183358,0.0004894861118401262
9,0.0007675009420920922,0.0008708480273579763
10,0.0005024019198462577,0.00042805567876719484
11,0.0005842247091378383,0.0004668804265354741
12,0.0004066385226689398,0.0002861294221480869
13,0.0006393134597123843,0.0005657921071348887
14,0.00020511495872229226,0.00025983145493456997
15,0.00034088229751431037,0.0002648874799962439
16,0.0006682963593869892,0.00040304329161679106
17,0.00039200615243246083,0.0003314198699216946
18,0.000688115490729182,0.0004868827620086347
19,0.0001816130693721726,0.00046472227474903205
20,0.00047583449777591983,0.00031020897513832027
21,0.0008752810009358882,0.0006677557297466095
22,0.00034843110522046067,0.0002978308989357844
23,0.00021504545899484113,0.0002814062827095568
24,0.0011810615348969117,0.0009288194136779985
25,0.0003116200435434492,0.0002565421905662649
26,0.00026007076527744183,0.0004695930375190081
27,0.0001506594234169636,0.0002049948330250296
28,0.0007467606284886991,0.0007371446320042579
29,0.00020514801436614504,0.00018847725675228064
30,0.0004643673669478974,0.0004630548993576661
31,0.0003032531438974301,0.00016886789139932952
32,0.00017669756750211018,0.0002761544810316768
33,0.0003889595317435959,0.00034621659079082213
34,0.0005626899214169843,0.0006759567013335077
35,0.000610649881106589,0.0005671112754648951
36,0.0006704022873066776,0.0008629882310646899
37,0.00028799595394026064,0.0002805836836748439
38,0.0003265847856223625,0.00015930021298570754
39,0.0002642296214724532,0.0002708972841989689
40,0.0008334797884213056,0.000804736625807605
41,0.00029529182285558157,0.0002878684359899274
42,0.0006906501934222826,0.0004175645648017437
43,0.00047521176696542684,0.0005080065152895328
44,0.0005795179455426525,0.0007119525835527389
45,0.00022637281274742242,0.00022958482091789412
46,0.00018445594876002823,0.00019840164009790677
47,0.0005569309823205503,0.0005959733919331002
48,0.0003198657032870883,0.00029637536721980245
49,0.00047143781134188935,0.0006171428181254795
50,0.00029149254496218716,0.0002815292131156576
51,0.00042780436672298157,0.00018824530355054028
52,0.00044085069983107445,0.00037164717227301184
53,0.0003452499268256817,0.00027469825250397756
54,0.0006753502082773324,0.0005044123537567474
55,0.0007035688576025503,0.0003707571569441886
56,0.0002444604437598478,0.00027039126582131893
57,0.0003019116837813868,0.00028338804425836664
58,0.0005340402722202361,0.0003573006414459156
59,0.0004119128898860709,0.00045177784948530317
60,0.00027211015294596866,0.00036091906778866164
61,0.00018430121361172563,0.00016978796481907917
62,0.0004279796041214388,0.00015499375334311914
63,0.00040810940845347875,0.0006300289571396095
64,0.0003761225856024411,0.00022382693806531222
65,0.00023837867380511042,0.0001580291178488109
66,0.0007055528690342517,0.0007829845622478519
67,0.0008026918177407245,0.0006914626625712621
68,0.0003016486443633279,0.00021122435009639283
69,0.0004910148815177851,0.00036382000105414543
70,0.00016453791801697263,0.0002861382968749971
71,0.000365922502347919,0.00031308659744775
72,0.00018699062849156974,0.0004270511442116498
73,0.00021526168626542923,0.0005325058625503477
74,0.0006358578869345554,0.0003860451490886992
75,0.00039435405981099716,0.00033223373876352635
76,0.0006639882791333634,0.00042970211038224015
77,0.00025917174469358717,0.00027184095123088125
78,0.00029316335839850877,0.00023666859940120694
79,0.0001627862613667618,0.0002593279825142612
80,0.0001829206951563911,0.00028574727754697714
81,0.0006226377132924807,0.00046125563657744987
82,0.00021199315996728112,0.000492222569533495
83,0.0005062293568589068,0.000406468207861096
84,0.0005973653075851546,0.0005844067450014883
85,0.0008775594501667167,0.0006327948465916334
86,0.0002942319321950999,0.0004678837749895371
87,0.00044968936818275297,0.00021847028117744934
88,0.00039200798080403813,0.0003205117757775957
89,0.0005515248754267081,0.0005728457065579871
90,0.000780603150208501,0.0006292885284053398
91,0.0005039924708292926,0.0007430350562210526
92,0.00033508360375378223,0.0004687294155480228
93,0.0002909039033397181,0.00017311832836665778
94,0.0006093214405748078,0.0011211055991144068
95,0.00028642836865941065,0.0002879873595397452
96,0.000489248549342597,0.0006466785411592109
97,0.0006238293756541435,0.00048253017694969237
98,0.0006574194631571472,0.0009492563424403211
99,0.0002755861759831856,0.00024329904542950856
100,0.000642223681463253,0.00035138275218195666
101,0.00048431661708215614,0.000516731407723722
102,0.0004007409328143284,0.000427412890940288
103,0.0006614961369615518,0.00045076606865526833
104,0.0003362219574747692,0.0005786862050530028
105,0.0002122427992645729,0.00019340397718327167
106,0.0005701667409803249,0.00035455945766577713
107,0.0004078598555254048,0.0003374693224938576
108,0.0003204857569385256,0.00018051350981140846
109,0.0002919281433589263,0.00035092772015344096
110,0.0007571130988770974,0.0009241060786169308
111,0.000677517814421568,0.00044437543953450563
112,0.0003449180971169566,0.00042560985843156707
113,0.00041816442148188575,0.00024111469748367486
114,0.00047045601803192053,0.0004597160529105907
115,0.00031972893733059695,0.00020137434804986883
116,0.0006632830703197943,0.0006003020433920233
117,0.0004065454251278796,0.0005604013744883911
118,0.00032575078917777595,0.0004618752751759723
119,0.0007356375167150512,0.0005836720066268462
120,0.00017241677203687434,0.00020463536123265628
121,0.0003108871897672096,0.00028895463615484935
122,0.0005793961055090032,0.0005990209998913694
123,0.0004750296136693395,0.000531514041907679
124,0.0006541524622907831,0.0004506615893985432
125,0.0011611347901579088,0.0007829052355367155
126,0.0004937217965360819,0.0005594301558948355
127,0.000511439526455124,0.0006387341067779032
128,0.0005114329797321637,0.0005351550147223113
129,0.0004884291650550461,0.0002219197884410919
130,0.00040721935303051504,0.00033741209744598416
131,0.00021976968532315454,0.00024103112313518199
132,0.00035403528364555127,0.00028629600878646755
133,0.0003693187120014502,0.0005202275884481374
134,0.00023256663182858703,0.0001381972399161871
135,0.000342810268270139,0.0001850597565390269
136,0.00031922555469767925,0.0003163382014436822
137,0.00027343876513450565,0.0001481450377726035
138,0.0004771456445012558,0.0004183487238539748
139,0.0006400772505516718,0.0006236347299838996
140,0.0004418688244733653,0.0006114740183052936
141,0.0006187041168587618,0.0005791461104074452
142,0.0003709879910193817,0.00022116001981267253
143,0.00034116820127884725,0.00019918127227774537
144,0.00022849233042346247,0.0004758728626765484
145,0.0009522431419761082,0.0014151261741703841
146,0.0011452775711371281,0.0011368902241053224
147,0.00028556949707151725,0.00013325739482287046
148,0.0005803805775041926,0.0003913312816583546
149,0.0008946785417972011,0.000717529171747159
150,0.0002877171753544077,0.0004721505374156376
151,0.0001955639574747784,0.00027843498364940453
152,0.0002912896255363616,0.0002711384733709988
153,0.00022712096205990272,0.00017885119778002
154,0.00047591724800595916,0.0004660615383359709
155,0.0005643874779426328,0.0004155341814821617
156,0.00038560715495520687,0.0005953644360963817
157,0.0003900099594727711,0.00038442148595435366
158,0.00047061625564460047,0.0002497796658848677
159,0.0002354058397616817,0.0002527494450945488
160,0.00046539381543628835,0.0004596099427399402
161,0.0008865415072023141,0.0006055016402705918
162,0.0006777126707772864,0.0006491712862345278
163,0.00028585256225584454,0.00026715466973846583
164,0.00017659643914515736,0.00016057840203791997
165,0.0005114275271813218,0.0005142002979047757
166,0.0005438532596873362,0.0004910270840321617
167,0.0005431762838382126,0.0003160513445484786
168,0.000500657879932059,0.00045573270453154734
169,0.0003474665252419037,0.0007987064986704565
170,0.0004908870106447946,0.00047203366842727405
171,0.00028507735152088896,0.00027077376315767836
172,0.0004541493599430424,0.0004821661537327405
173,0.00040285097885347593,0.0007966915494027643
174,0.0004398620528985401,0.0003329331192809491
175,0.0004435426277100628,0.00032490841307368116
176,0.0006237128896368653,0.0007733273077569173
177,0.0010594343509894297,0.0008061476578146726
178,0.0003081133710466599,0.00038463272931355224
179,0.0002489111500407484,0.00018164667974312923
180,0.000410861879143026,0.00035260535442584287
181,0.0002071834459842866,0.0003592132147303433
182,0.0006736732714161135,0.0005758118297090001
183,0.00021374069763497228,0.00010029733923192683
184,0.0005565035823497001,0.000437117260913333
185,0.0005231040806675725,0.00044054091108996026
186,0.00028886129626117045,0.000261533654941128
187,0.0005240501463239583,0.0006549502449300865
188,0.0006135749220863466,0.0013297841933233205
189,0.00040209290066039457,0.0005791980578266011
190,0.0008511359619636275,0.000629191989760926
191,0.0006629108347008135,0.0008133968627685897
192,0.001075147643562867,0.0010663472078516133
193,0.0005489489629139946,0.0005918903026257673
194,0.0007515557952503008,0.0007925936556617484
195,0.00026970104900409295,0.0008969544870196522
196,0.0005808704509903817,0.0006031574430664696
197,0.0003355941304701772,0.0003521059119952074
198,0.000207860781488003,0.00015090773752916123
199,0.00020926275742510288,0.0003266424206057412
