,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.0006102866256852776,0.0004796253146902878,0.0007981666872328982,0.0007857444044466749,0.01179490339196347,0.003374128883979944,0.005991826433671786,0.0017496185039235987,0.001105223130849986
1,0.0010647305735711843,0.0009913111033573343,0.0029271815963971813,0.0013875400609332617,0.006333635711646776,0.0018890488812786674,0.008688136064149563,0.0018099657944698321,0.001937005586200844
2,0.0007233937161907736,0.00032397173085928476,0.0028950684466198767,0.0007017954091118926,0.007134427380357643,0.0008887252810982634,0.006301445197043884,0.0008776401634933125,0.0011724492837256973
3,0.0004322524870005881,0.00042038827714805825,0.0014845406501033625,0.00045871701184817585,0.0077617540184508485,0.0006433837458562977,0.00481591882622281,0.0010364265743258228,0.0005594223061402333
4,0.0004228789047910366,0.00048531368943400394,0.0036109050946495948,0.0011412483640228495,0.010321320615580023,0.002894410489953679,0.004377010373580945,0.0013454332916497788,0.0008788246654340475
5,0.00023011432990303467,0.00024378731234747588,0.004280465641986062,0.0010219258582627197,0.0019819191626733027,0.00040625810852871477,0.008310072669515804,0.0007490690951664965,0.00045189437532765925
6,0.00029822152695838225,0.0002579516222762584,0.006873062169176802,0.002349405468047206,0.009083459702247136,0.0033043611397203005,0.006410791645116511,0.0014462244197148502,0.00026828710260861066
7,0.0006395244263385169,0.0004233489303309754,0.004434823252258855,0.0015300995911784999,0.004490125188072285,0.0017050978876674409,0.004745666104889324,0.0016536707789900791,0.0009183810825078076
8,0.00027518838395662235,0.00036842730296360825,0.003244729718625112,0.0010244410239033759,0.004668575125063703,0.001480606747789579,0.0036341314591290708,0.0013902647884494353,0.0006198244335571757
9,0.0009058113483172429,0.0007716979662196142,0.004879256190366471,0.0013641767893693318,0.015222146684703966,0.0037132290356275653,0.004979690952067672,0.0014458812320903844,0.0021821849218347372
10,0.0003508386072550189,0.0003199656952268841,0.0036777236742312545,0.000715352719561819,0.003866223173171055,0.0009306924074390212,0.006000011684915785,0.0008098147419654522,0.0007023141609398535
11,0.0008596996943153193,0.000292898527189201,0.002977944394848555,0.001565245042184323,0.006637725163744717,0.0019773101846687338,0.013620070920144868,0.0017551666926036958,0.0005738829831191365
12,0.0009416900213417869,0.00046919907694540855,0.004311981938309397,0.0013698522287677699,0.0041200532632084085,0.0012334021920264383,0.005152600681196806,0.0013547198060033872,0.0008887537613282876
13,0.0006496991484560854,0.00037287439617490287,0.00042156714060621685,0.0002994798221656155,0.008412902870781273,0.002631655503066441,0.004394089814331538,0.0015018578271736686,0.00031101096626652113
14,0.001088494745109894,0.0008255736240308564,0.0015413435987047801,0.00077196224818915,0.004518966550381756,0.0009835900862923343,0.0035014558518624813,0.0015390361330409011,0.0007970807088066449
15,0.0006054738625216082,0.00042257564688892135,0.002363085961538818,0.0006343617949388652,0.003563283211986672,0.0008488806465275278,0.002967622046996905,0.0009348750662318992,0.0015662524632220009
16,0.0010668653070309102,0.0007629192082190586,0.00042935609195394493,0.0007221064310979926,0.006848715916687276,0.002314185889346604,0.005210622384079514,0.0015322307004974104,0.0006669505953494672
17,0.0014268275689533637,0.0011932278566238789,0.003418539717829024,0.0015365374692665591,0.004592339330778879,0.0019395854197667376,0.0035587787232626796,0.0014126752198029542,0.0014710719355491048
18,0.0007114832228522408,0.0009765427388699849,0.0015562970551244865,0.0008602569521499783,0.006314773636950734,0.001779144933200513,0.009101803672810172,0.0018378529119369416,0.0011671260947551912
19,0.00038287424750563107,0.00026976106328634663,0.0021374127540195044,0.00042859201652157094,0.006627971523303459,0.0014111384085706313,0.011524064208952155,0.0010040194212360323,0.000589252820759345
20,0.000742718414192464,0.0004959593571373146,0.0038653455724155616,0.0010386127362301018,0.005465106549621041,0.001227558728563823,0.006598261660498846,0.0016055477777713572,0.0009059797046638934
21,0.000521008716859181,0.0002974238558504226,0.007582188890430924,0.0026143615405008697,0.005410099855727209,0.0012077310009101095,0.00596182321805547,0.0023012680022940365,0.0007932416272596631
22,0.001165556635178168,0.0005238070382991607,0.0006856711470177167,0.0010557284975460828,0.005106528292996779,0.0018507739282100507,0.004042714732207379,0.0014377542819762937,0.0014181847697164744
23,0.0002433842858843061,0.00014678065405354873,0.0007673594639750048,0.0004024189905115032,0.006952828306496558,0.00046353129196998274,0.003816497440349683,0.0007584003390282344,0.0010518171843708292
24,0.0007388230245339511,0.00035166814702519873,0.002001984698670332,0.0006146701364370662,0.004900020860487024,0.0015871012203112923,0.0054935861784734625,0.0015127244952629956,0.0006136503002438624
25,0.0005596723786572028,0.0004446311835602068,0.005335052204307212,0.0018271217699943273,0.007140727477296277,0.0020947646668962555,0.006410091721113822,0.0015673807673686653,0.0005578498109347336
26,0.0006364283905261977,0.001114197167777331,0.0012815511105508017,0.0006284728739646523,0.009464704069742718,0.0029059096849579622,0.010191627572656169,0.002727757744899368,0.0007000613205519772
27,0.0008182232578823785,0.0004920295450455475,0.005927681911507308,0.002399715472494099,0.008706316953100982,0.003543905131108112,0.005859688900259862,0.0015598808148689577,0.00030230921492372076
28,0.0005115034265016379,0.0004611829001069139,0.003771513869724456,0.0009135404653569892,0.004298686972374497,0.0008700056804195923,0.009999287505217095,0.0011985451368972256,0.0007099661255882144
29,0.0006453471989918597,0.0005193633682747772,0.0006786690272684512,0.0006535382468432024,0.009430534987831711,0.0021158272822029826,0.005898185745436047,0.0017169628219730196,0.0010604035851806814
30,0.0005398866436808276,0.00030849040890094096,0.005584711973321502,0.0020926543075536815,0.006467026911361503,0.0025365820566220854,0.005195432466278402,0.002259172486233756,0.00036091979603137213
31,0.0006553616792366813,0.00026890075830925895,0.0024862127323089247,0.0006171940189863475,0.008336422607296405,0.0019532319347259327,0.006604505902220853,0.0009897998975557291,0.0010571644843081023
32,0.0002785169351404201,0.0003905518660201769,0.001201430089274974,0.0004129828263348292,0.007900085870676577,0.0015912648516722184,0.006099793782230383,0.0010265112526785204,0.0011428020884616263
33,0.0003596256906156593,0.0001766638667672102,0.0009276413596972122,0.0005954645323313922,0.006837104504510578,0.002035684883853822,0.00425399545109406,0.0010695059124468896,0.0005022214012918006
