,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
0,4.037322756537475e-10,1.2971918008341375e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.682706568151316e-18,1.682706568151316e-18,1.682706568151316e-18,1.682706568151316e-18,1.682706568151316e-18,1.682706568151316e-18,1.3827830431580403e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.9120889444454206e-18,1.9120889444454206e-18,1.9120889444454206e-18,1.9120889444454206e-18,1.9120889444454206e-18,1.9120889444454206e-18,1.4909832928777737e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.2230311796406267e-18,2.2230311796406267e-18,2.2230311796406267e-18,2.2230311796406267e-18,2.2230311796406267e-18,2.2230311796406267e-18
1,0.04874642640680651,0.1449730311644138,0.14653055473183627,0.14637824666152366,0.14649256238316818,0.1461731349241841,0.14635935814826084,0.14604449573339146,0.00015257436674101984,0.00013484099210186608,0.00013894582190939844,0.00013994220863160743,0.00016932307090848078,0.00020586204897469104,0.15376358701660753,0.15399540806380255,0.15396415557585602,0.15427684613949327,0.1539466221465969,0.15378186434923286,0.1537123383487436,0.0001468535779068828,0.0001348584394727831,0.000140306244546271,0.00014026999146189758,0.00016347049456588852,0.00021047670623176415,0.16474695548737459,0.16378492880566836,0.1638405555655763,0.16415493155944066,0.16394893075209696,0.16371125697303443,0.16370580364591367,0.00017836582751641422,0.0001456145401213077,0.000154635197412139,0.0001560579839227379,0.00020485963283728165,0.0002588830674075323
2,0.09749285240988073,0.26892888161549,0.27070569489032864,0.2700347741028411,0.27027758625051185,0.26980027374676224,0.2703714370107562,0.2694723471285636,0.00026988981702171427,0.00023868726003295986,0.00025473325659262935,0.0002545384917514445,0.00030396131266487283,0.00036060884476941073,0.283883932350768,0.2832036216789403,0.28349300038951647,0.28404644745148744,0.28353031501535947,0.28304984977695286,0.28315055235658426,0.00025776750911374644,0.00022992137823002668,0.00023985011352820057,0.00024202292184934574,0.0002923140145577042,0.0003662138358983986,0.3023523505922092,0.3004636966424142,0.300872608636104,0.3014346427404183,0.30113104421373554,0.3005413722984488,0.3005352291201963,0.0002973744305011942,0.00023727616483880336,0.0002640324963259749,0.0002652033522234271,0.0003468926422317003,0.0004171530006627775
3,0.14623927841295498,0.3749144768335947,0.37750265905518243,0.3765635978839234,0.3769020785856327,0.37633268439353007,0.37701311501510965,0.37599799485039287,0.000327121828394567,0.00029916461780120314,0.0003169142442288649,0.0003174012190620592,0.00036252262976256257,0.0004340977484044092,0.39399650679477016,0.39341894092474833,0.39364898150943395,0.3942283278079224,0.3936654773448311,0.39328589974936634,0.3934506280441215,0.0002974827208237604,0.00027752127928150014,0.0002870840849082691,0.0002900852605013113,0.000334392594723904,0.0004347880946315309,0.4172876759662517,0.4151927317438889,0.41557752362012684,0.416313206056443,0.4159507749291428,0.4155025499558894,0.4152831245570586,0.00035986557777085043,0.0002771602968709601,0.0003088573501383319,0.00031212350824158134,0.0004116969518692741,0.0004998349972124666
4,0.1949857044160292,0.46553501917071827,0.4688478433144832,0.4672951128672433,0.46756747369302265,0.4670473151140891,0.4683055649280126,0.46718455914916773,0.00036328431612278644,0.0003256093804821965,0.0003511002043111164,0.00035046393118179044,0.0003940864512297473,0.0004764409901569327,0.4871777769454787,0.4870003271023762,0.4869570298265156,0.4876640310540521,0.48705034962968835,0.4870564829479872,0.48709332394149046,0.00031729260974722347,0.0002890893011636852,0.00029786422506203195,0.0003022817072751887,0.00035632782016266535,0.00047487182970528313,0.5132877565501045,0.5109075007331071,0.5112467302512049,0.5120247123533255,0.511680409853538,0.5109981060843599,0.5107124034142707,0.00036874919436892366,0.00029658294232142953,0.00033671009055950455,0.0003417082043541351,0.000420839213235566,0.0005297987039445476
5,0.2437321304191034,0.5430180268999762,0.5460850862189037,0.5448557639025734,0.5451003372703928,0.5447067048347732,0.5456516034568282,0.5447016195441308,0.00037824587849461536,0.0003379917065389998,0.0003671886882293884,0.00036903512698756015,0.0004159700164230244,0.0004993831127139235,0.566031160864088,0.5655883140559176,0.5654327113819206,0.5661162416376351,0.5655856093692533,0.5654981171751668,0.565570751656526,0.00030171155701851917,0.00027527854833153307,0.00028391410253085264,0.0002902569633816532,0.00033418116098129065,0.00044365157557719803,0.5934721162507783,0.5902649104644574,0.5909865102147168,0.591752901970934,0.5914200439063454,0.5904659541305364,0.5904782881596684,0.00037310367321869255,0.00029920750150807146,0.0003437459661021832,0.0003477059145148302,0.00041782365039465724,0.0005271460952808256
6,0.2924785564221777,0.6092680882209272,0.6120069187290437,0.611263970393963,0.6114699752701258,0.6111334798954324,0.6116752732943248,0.6108206808502058,0.00035887101954140276,0.00033093746257894423,0.0003563042658787839,0.00035703142188393946,0.00038650793519072317,0.00047495679134305094,0.6327597657152454,0.6320772357065302,0.6322072171754505,0.6328723648549195,0.6324561504202436,0.6320299129508752,0.6321417175874817,0.0002980377622077634,0.0002755576174761774,0.0002822145855002713,0.0002887788943983915,0.00033399005776474887,0.00045234882090521727,0.6604463469129191,0.6572736398248842,0.6581664694415321,0.6588598739649183,0.6585818182521023,0.6575555169812116,0.6575930195479609,0.0003657017324559819,0.0003010796547615262,0.0003465982455470523,0.0003531545917648936,0.0004070463506606978,0.0005105772441789631
7,0.3412249824252519,0.6659136774108316,0.6680186926502821,0.6673280389011926,0.6674763053758249,0.6672246346489697,0.667586330840094,0.6667060112984634,0.00034518708837021094,0.00031137007868312793,0.000332072213297912,0.0003305160357751683,0.00037466260127102944,0.00044637630499696357,0.6892279410059583,0.6883975587858481,0.6885603247639802,0.6892042185209724,0.6888514330949693,0.6884122994111177,0.6885614029994722,0.0003013586179846858,0.0002689932378198932,0.0002739895444824149,0.0002760124017465722,0.0003394395959466149,0.0004467274949391837,0.7163867770607693,0.7134006394615986,0.714090418849327,0.7147412557354577,0.7145387432826648,0.7136324487593106,0.7136799128350988,0.00034675332171537335,0.00027940092233145054,0.00032418952594263955,0.0003305370943608866,0.00037883371101640187,0.00046859004565741883
8,0.3899714084283261,0.7143471838966089,0.7164472733801163,0.7157109209026105,0.7158523116370704,0.7156839710189191,0.7160796446373419,0.7150851226349304,0.000330804791659646,0.0002954177267659374,0.000309720110204609,0.00030726087337524155,0.000363979981787944,0.0004283760121585082,0.7370133671777654,0.7365599876617096,0.7366313417298285,0.7372078993952665,0.7369434278436178,0.7365481354486368,0.7367139784000524,0.0002805367622555456,0.00024655634389793486,0.000251401470214475,0.000252414594331181,0.00031176205245731176,0.0004166969099180275,0.7631111917227724,0.7607207989060074,0.7614660848772445,0.762063996872674,0.761894579989487,0.7609329545119076,0.7611569649820406,0.00032722806775871947,0.00025679463139007376,0.000294473575165368,0.00029980384146240314,0.0003584257270474173,0.00044657985136819877
9,0.43871783443140033,0.7557591381909412,0.7576599461121843,0.7570212758528911,0.7571013638932913,0.7570564911206357,0.7573198094516704,0.7563929802765185,0.00030801997167969936,0.0002723726988293767,0.00028228685397448734,0.00028190149481139594,0.0003430109946063195,0.00039997606012230906,0.7774511348701949,0.7772820540100996,0.7773694214370951,0.777897487598547,0.7776525291704102,0.7773956366203698,0.7777717448500858,0.0002563746647415543,0.00023321131346083987,0.00024303750976976368,0.00024134646638837614,0.0002937846816751072,0.0004017829987477637,0.8021379013804689,0.7998435752918962,0.8007663216862926,0.8012066712027515,0.8010883372070363,0.8001615637578424,0.8003507444474101,0.0003108223987783594,0.00024145446949473757,0.00027453917047997993,0.0002783274776558818,0.00033715212144447184,0.00041316239914249245
