,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,Subramanian_cdf_0.3,Subramanian_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,NN_two_steps_cdf_0.3,NN_two_steps_mise_0.3,NN_two_steps_with_delta_cdf_0.3,NN_two_steps_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,Subramanian_cdf_0.5,Subramanian_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,NN_two_steps_cdf_0.5,NN_two_steps_mise_0.5,NN_two_steps_with_delta_cdf_0.5,NN_two_steps_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,Subramanian_cdf_0.7,Subramanian_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,NN_two_steps_cdf_0.7,NN_two_steps_mise_0.7,NN_two_steps_with_delta_cdf_0.7,NN_two_steps_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,5.25241611432565e-06,2.4664071174466054e-06,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,0.0,6.083164068991274e-12,6.851235710886294e-10,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,0.0,4.693943076612363e-19,1.5806959170373595e-13,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26,0.0,2.498599582138579e-26
1,0.10386425834947,0.08373748495522804,0.08185387419301393,3.547989503528802e-06,0.12670144026394004,0.001845901455769002,0.09724253291819673,0.00018238632048208495,0.12061620731085754,0.001360040162583607,0.0987434262856497,0.0002251782752120569,0.15934371114836787,0.005716301439168224,0.09107725368460329,5.387220500071479e-05,0.10798350446496463,0.0005878694620665275,0.012909199540264758,0.011785202646155901,1.2633690179663566e-06,0.014377029041328315,2.1545234441924914e-06,0.029897943417827144,0.0002886174185374134,0.027497878712481216,0.00021282955998986228,0.023158118541404815,0.0001050403406919297,0.013328933010055999,1.7617618566299454e-07,0.017566212775855572,2.1687772276468023e-05,0.03307525399656608,0.0004066697523345103,0.0016605491385604592,0.009333797079305595,5.887873396014947e-05,0.004924167795035794,1.0651206734893873e-05,0.011732177978583502,0.00010143770749118391,0.013669005826264291,0.00014420303202045888,0.015210634474208229,0.00018360481260333672,0.00559230726884008,1.5458721995019902e-05,0.011372569880747418,9.432334689666974e-05,0.012134610479990315,0.0001097059609840354
2,0.20772326428282567,0.1657160365881387,0.18683685699577057,0.0004460890546914395,0.2589870777586962,0.00869948712103984,0.23097576718653612,0.00425883243777541,0.2586103993264024,0.008629362628548116,0.2516225194321551,0.0073799237946292826,0.3006348645542002,0.0182030901397357,0.2382987409140489,0.005268248967262505,0.25931161576839246,0.008760132442087152,0.03932590093792991,0.03335253809625616,3.568106363828875e-05,0.032084639675520665,5.2435864670468745e-05,0.07752891294301345,0.001459470126260557,0.06027680608568631,0.00043894042651028545,0.06661575380739582,0.0007447360696370965,0.029381465416800423,9.889179783390192e-05,0.05741377064232611,0.0003271710304432139,0.08631008145630037,0.0022075132189828222,0.007823105190163916,0.03756656235466438,0.0008846732440964739,0.011855963123071578,1.6263943107016256e-05,0.040858905692464975,0.001091364114827835,0.025762658724029164,0.0003218275809944171,0.034406555367320624,0.000706679823321373,0.010685416814815274,8.192827836614296e-06,0.02892804969779106,0.0004454186826700211,0.042748714684682,0.0012197981985635716
3,0.31158227021618135,0.24197169888842096,0.25397899021425996,0.00014417504498356843,0.35754544317838055,0.013357290369200968,0.2922475533033504,0.0025276615371511795,0.34763603310171787,0.011164951524739307,0.3246076586529675,0.006828701846207751,0.4083415022922171,0.02767891148461778,0.311290496493685,0.004805095701439561,0.3274880638511989,0.007313048676447032,0.07351505771395483,0.05727009687917939,0.00026389875252338815,0.06088399144102574,0.00015954383519112684,0.0952918936846816,0.00047423058489593937,0.09686170842342778,0.0005450660993501338,0.08894885308815814,0.0002382020396527794,0.049867528361861035,0.0005592056444581378,0.07708613174865908,1.2752569761338869e-05,0.105765224121525,0.0010400732333159673,0.01881050604474937,0.04999183823024711,0.0009722754768623573,0.024796656345938084,3.5833995428421746e-05,0.04206953823731596,0.0005409825785348491,0.04193490363476682,0.0005347377639012049,0.03961511992921496,0.00043283195888169844,0.02400432511438011,2.6975756528059936e-05,0.03209090637647771,0.0001763690329709703,0.04404737811386095,0.0006368997118327041
4,0.415441276149537,0.3121239960792699,0.28135186737011664,0.0009469239052926934,0.4433656423861023,0.017224369725327704,0.3425116534334076,0.000923409719472481,0.42790409995120127,0.01340503245259522,0.40131730285991063,0.007955445974465495,0.4965586879116851,0.03401615555131798,0.37977759632164343,0.004577009625754886,0.3843365956953557,0.00521465954331312,0.11256991784659469,0.08703696651116866,0.000651931603897234,0.08319454266322734,0.0008629126671635941,0.1454686133350459,0.0010823241648418404,0.1439184931591575,0.0009827331741274227,0.13172564500165163,0.00036694188283898575,0.06975294208394989,0.0018332934134589125,0.11621731175769645,1.330348234274221e-05,0.16303873623911747,0.0025471016299374455,0.03435310194229646,0.06126089830236359,0.0007240295049548417,0.047574365141197505,0.0001748018005746151,0.06916533141994063,0.001211891321204158,0.06683398743648539,0.0010550079224866127,0.05251019497008069,0.0003296800272196108,0.0459712765661231,0.00013498198158972923,0.04434124245080118,9.976295081763286e-05,0.07374548680218684,0.0015517599849497212
5,0.5193002820828928,0.3763236641049474,0.32503279399068086,0.0026307533570785594,0.49920999195326654,0.01510104957204458,0.3806843880373555,1.9015913214676815e-05,0.4767261189641018,0.010080652941744535,0.445566915068079,0.004794627803943226,0.5426026072939472,0.027648686948050612,0.42180916994398054,0.0020689312414327197,0.4257410220705292,0.002442075268298454,0.15457105033579072,0.11858910205299356,0.0012947006022258896,0.10998499535724582,0.0019879162985498283,0.19666541733095333,0.0017719357327234356,0.19136076084638864,0.0013534827994535997,0.18720094408619647,0.0010647099661627688,0.1042183670011334,0.002535392719000276,0.16918632456078864,0.00021360624067188856,0.2217042053046281,0.004506860496069934,0.05397418184545799,0.0918894450802229,0.0014375671861615155,0.09173211127596081,0.0014256612348788312,0.11057670054871371,0.003203845123552414,0.10922077696497057,0.0030521862722993507,0.10431931114977999,0.002534632044668902,0.08813037597953355,0.0011666455977246575,0.08870353795961072,0.0012061281761036376,0.1200958214146276,0.004372071219315176
6,0.6231592880162484,0.4348946155208047,0.38471514821484254,0.002517978939110127,0.5788263907114704,0.02071635590953631,0.4687495794308729,0.0011461585813520205,0.5481160364591919,0.012819090159307468,0.5256773171220708,0.008241498910024516,0.6147390822945351,0.03234403222912741,0.50092756923604,0.004360350976358403,0.5204302494464355,0.0073163446710595124,0.19815524655187303,0.18878349562183638,8.782971549464269e-05,0.16424899160611406,0.0011496341244468045,0.2769928125804526,0.006215361817310645,0.254613930455983,0.0031875829881842085,0.2652272209472779,0.004498649749297848,0.17520554815546907,0.0005266886564859063,0.2485097441522064,0.0025355754285819785,0.31409311690706154,0.0134415897824965,0.07711966261281085,0.1238323114244152,0.002182071558996281,0.10835267850495345,0.0009755012817188321,0.13990720140663682,0.003942275027786201,0.14517065744277302,0.004630937897347538,0.13524912581598536,0.0033790344922892193,0.10538527516263452,0.0007989448528167493,0.11447983165620057,0.0013957822309506557,0.1520425974307723,0.005613446161736501
7,0.727018293949604,0.48822145529717886,0.44268213113608157,0.0020738300450494998,0.6084791104988554,0.014461903634605318,0.5310926594795405,0.0018379401480457453,0.5887711478840933,0.010110240679323005,0.5723251764838584,0.0070734359174467265,0.6410173410297073,0.02334658269678789,0.5471988215381098,0.0034783297287169046,0.5895426923520262,0.010265993078324561,0.24232431462489018,0.24159432595097996,5.328834640372018e-07,0.21663233305345386,0.0006600779170670234,0.3196303087949586,0.005976216734622649,0.29916367448413106,0.0032307128292082834,0.32488477323290466,0.006816229325565672,0.21992388279299313,0.0005017793462554666,0.30320109954504826,0.003705982942215186,0.36219335040407996,0.014368585738632679,0.10321970860445905,0.1259825632108229,0.0005181475498304604,0.160912698779205,0.003328481115303333,0.1492068019388234,0.0021148127533435392,0.20460248354841648,0.010278467055337123,0.17142057476861283,0.004651358145540817,0.17391288988758047,0.004997525879928269,0.14448075515448433,0.0017024739624033535,0.16172436731623974,0.003422795090981936
8,0.8308772998829598,0.5367033934827727,0.5139440828766457,0.0005179862192661656,0.6589508220946072,0.014944433802205564,0.5945248977503608,0.003343326355766701,0.6496144739617433,0.012748912094928571,0.6404332915572734,0.010759891754546287,0.6925564589856446,0.02429017802664245,0.61215009066357,0.005692204115490915,0.6551369499307564,0.014026507292917741,0.2863384895659124,0.25440185994190956,0.001019948311740736,0.22681703009564946,0.003542804137470154,0.3553569258944014,0.004763544553229687,0.32573376618546157,0.0015519878199307974,0.35344401141052695,0.00450315106203804,0.23006993209318505,0.003166150560061621,0.32828442500446264,0.001759461499815025,0.399671633838939,0.012844401590810661,0.13172123979396066,0.19501545406250187,0.004006157559872005,0.19263670830624702,0.00371069430407135,0.23293876459342377,0.01024498732652993,0.254190619734615,0.014998749023048343,0.23757061677238,0.01120409060671953,0.23764891389505383,0.011220672140467403,0.2126916582381525,0.006556208663027522,0.24978493981511984,0.013939037262686261
9,0.9347363058163155,0.5807328772275149,0.5668452865245732,0.0001928651755324315,0.6849752087450882,0.010866463680219663,0.6357144596444231,0.003022974405067269,0.7000690736950854,0.014241127787346597,0.6898163793092562,0.011899210426417266,0.7191828689228045,0.019168400200425758,0.6579311599836496,0.005959574860496127,0.6966229405080921,0.013430506767176205,0.3296490309773318,0.3170349614154063,0.00015911475091309426,0.2746777590824738,0.0030218407337384,0.4122955266671692,0.006830443249810312,0.3828987715853547,0.002835534874821723,0.40336442182486665,0.005433958847804827,0.2930280203044888,0.0013410984227004777,0.3774409689786098,0.0022840693379180014,0.45918740059287055,0.016780189202651938,0.16210546370859769,0.2404897823247617,0.006144101404920317,0.2427525828941337,0.006503957832926052,0.29898997469501054,0.01873736934798938,0.3160700848058623,0.023705104549624257,0.2949068939058953,0.017636219862447712,0.2798519370920921,0.01386423199424996,0.26136492915020837,0.009852441479754306,0.319036995364836,0.024627505627972925
