,t,true_cdf_0.3,Standard_beran_cdf_0.3,NN_BCE_cdf_0.3,Standard_beran_mise_0.3,NN_BCE_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,NN_BCE_cdf_0.5,Standard_beran_mise_0.5,NN_BCE_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,NN_BCE_cdf_0.7,Standard_beran_mise_0.7,NN_BCE_mise_0.7
0,-0.7613950156901785,5.719165205487083e-07,0.0,0.0,3.270885064765458e-13,3.270885064765458e-13,3.8262385860209235e-08,0.0,0.0,1.4640101717155517e-15,1.4640101717155517e-15,1.369472704786294e-09,0.0,0.0,1.8754554891546867e-18,1.8754554891546867e-18
1,-0.7295751934760777,9.724783666345891e-07,0.0,0.0,9.45714173572266e-13,9.45714173572266e-13,6.85582518776068e-08,1.058710902773763e-07,1.058710902773763e-07,1.1198871316673268e-11,1.1198871316673268e-11,2.6028592848405984e-09,0.0,0.0,6.774876456681016e-18,6.774876456681016e-18
2,-0.6977553712619768,1.6357416610644106e-06,0.0,0.0,2.6756507817417274e-12,2.6756507817417274e-12,1.215088739978504e-07,1.058710902773763e-07,1.058710902773763e-07,1.1197723609043561e-11,1.1197723609043561e-11,4.89311024289527e-09,0.0,0.0,2.3942527849126958e-17,2.3942527849126958e-17
3,-0.665935549047876,2.7217197219332338e-06,0.0,0.0,7.407758244760393e-12,7.407758244760393e-12,2.13020749044548e-07,1.058710902773763e-07,1.058710902773763e-07,1.120896011813775e-11,1.120896011813775e-11,9.098300057817554e-09,0.0,0.0,8.277906394208263e-17,8.277906394208263e-17
4,-0.6341157268337753,4.479946322050847e-06,0.0,0.0,2.0069919048457407e-11,2.0069919048457407e-11,3.694084283690189e-07,1.058710902773763e-07,1.058710902773763e-07,1.1266930997332292e-11,1.1266930997332292e-11,1.6733260881150275e-08,0.0,0.0,2.8000201971663647e-16,2.8000201971663647e-16
5,-0.6022959046196744,7.294745073998317e-06,0.0,0.0,5.321330569462158e-11,5.321330569462158e-11,6.336774841765982e-07,1.058710902773763e-07,1.058710902773763e-07,1.1476058658204753e-11,1.1476058658204753e-11,3.0440396309192126e-08,0.0,0.0,9.266177274606937e-16,9.266177274606937e-16
6,-0.5704760824055736,1.1750677178721066e-05,1.3304628503553184e-06,8.55779724706629e-08,1.0008100949887083e-09,1.4073664477297492e-10,1.0752568693744991e-06,4.1245760443459064e-06,5.627677364859695e-06,1.3391127660040506e-08,3.0490607001617405e-08,5.477393547457147e-08,4.909444141187214e-06,6.2201689800069904e-06,2.410210695646822e-08,3.8689823733756476e-08
7,-0.5386562601914727,1.8725745945919164e-05,1.1888769453293313e-05,1.0643884575408657e-05,8.026462524274449e-08,7.942191810778972e-08,1.8048655123197205e-06,5.864641114142421e-06,7.36774243465621e-06,1.640875564982102e-08,3.350604163996801e-08,9.7489145083937e-08,4.909444141187214e-06,6.2201689800069904e-06,2.410169404454647e-08,3.86892988460634e-08
8,-0.506836437977372,2.9522100503192397e-05,1.843142592846303e-05,1.536518805195075e-05,1.0505119465211698e-07,1.0056638561457296e-07,2.9969028371076656e-06,8.815522791634445e-06,1.0247872841483874e-05,2.320700346110663e-08,4.027800619147274e-08,1.7163356896939144e-07,6.339209625831677e-06,6.439743551041044e-06,2.61447245322548e-08,3.873653403783109e-08
9,-0.4750166157632711,4.604645493792433e-05,2.5224235622552493e-05,2.1532218317630192e-05,1.1928551147676658e-07,1.1316584762381267e-07,4.922690700455491e-06,1.147405712222327e-05,1.2666464595071702e-05,2.5132493382727785e-08,4.2142769194337924e-08,2.9889392714219984e-07,6.339209625831677e-06,6.439743551041044e-06,2.6143170951577108e-08,3.8734954869186724e-08
10,-0.4431967935491703,7.105512432540044e-05,4.374117308773895e-05,4.080268933261533e-05,2.1711254899708446e-07,2.3759780024111015e-07,7.99911155101201e-06,1.7401832718731858e-05,1.8607289867602296e-05,3.637006812416749e-08,5.4843705363188914e-08,5.148803656516694e-07,8.290598904049928e-06,7.823200164876142e-06,2.9946519000263486e-08,4.06448764119178e-08
11,-0.41137697133506945,0.00010848129479079584,7.965760548971124e-05,7.863378159542155e-05,4.0620727318181445e-07,4.777704283193913e-07,1.285872537481203e-05,2.4822023672964265e-05,2.2871448560294216e-05,4.24330887267622e-08,5.7892348876892697e-08,8.773557539504136e-07,8.290598904049928e-06,7.823200164876142e-06,2.994101337547837e-08,4.063970962821049e-08
12,-0.3795571491209686,0.0001638646065885745,0.000132401395073512,0.00013495079847590353,6.876314140780007e-07,8.442927396366358e-07,2.0449332008620612e-05,3.383055630166598e-05,2.936855652203252e-05,5.5558100437554317e-08,6.817611709040437e-08,1.478874636965402e-06,1.0109498130650651e-05,9.578312845030191e-06,3.30115661846449e-08,4.370694467681703e-08
13,-0.3477373269068678,0.00024490493256752114,0.00023193036901546837,0.0002410870385048931,1.253612409310324e-06,1.5860683464693402e-06,3.217317325588512e-05,5.3892004111931626e-05,4.916737448043285e-05,1.0777167786009991e-07,1.212248472190659e-07,2.4659236318315228e-06,2.2049260251750247e-05,2.1518074966129787e-05,8.159153287950875e-08,9.228795998348538e-08
14,-0.31591750469276697,0.0003621628468797111,0.00031502892311726115,0.0003353261648811353,1.727159392932808e-06,2.4611577194440904e-06,5.007849342130295e-05,8.089638460150717e-05,7.651399437742646e-05,1.690397960274911e-07,2.5060866763936194e-07,4.0674970865266455e-06,3.1198738686611386e-05,3.098044272948008e-05,1.2707649443738885e-07,1.5069209323556145e-07
15,-0.2840976824786662,0.0005299280477610431,0.00044188768653355713,0.00046398435981644115,2.522837838870337e-06,3.402627975315867e-06,7.711888484222766e-05,0.00012593507637456036,0.00011624739860378919,3.1125482381133174e-07,3.833760241817697e-07,6.637145594329954e-06,3.55057720131855e-05,3.4623837005593236e-05,1.3530572174292678e-07,1.58395664297506e-07
16,-0.25227786026456533,0.0007672731802689362,0.0007314596855003603,0.0007653263230706193,4.817316860614096e-06,6.4379679784696574e-06,0.0001174985375779638,0.00020822078721086578,0.0001953105850321567,5.228578283854573e-07,6.275527764801291e-07,1.0713944529665168e-05,4.390147268021039e-05,4.031344622414712e-05,1.4653338575638195e-07,1.6464644608298462e-07
17,-0.2204580380504645,0.0010993033229149754,0.0010099556790431348,0.0010359027059483406,6.305431594653195e-06,8.173650395210643e-06,0.00017712388333559575,0.0002930088979335204,0.0002700815991818396,7.369831320318148e-07,8.669299180796517e-07,1.7109578155131055e-05,5.999746801377681e-05,5.4771416428246013e-05,2.3209758510914665e-07,2.538192059261692e-07
18,-0.18863821583636364,0.00155860013398024,0.001470982438439186,0.0015011150865896403,9.13736650299152e-06,1.1881311768438682e-05,0.00026418374408367854,0.00045411824206305286,0.000436460700379759,1.3206078337745177e-06,1.7133388766621273e-06,2.703083235293396e-05,8.818780977805008e-05,7.54610600983141e-05,3.1451848294422017e-07,3.198116967828814e-07
19,-0.1568183936222629,0.0021868437520340925,0.0020477461791225133,0.002073715118270587,1.2469283521613754e-05,1.5553897333160862e-05,0.00038988040899091107,0.0006421545572397239,0.0006085965408528756,1.8407205004243733e-06,2.2358465669128516e-06,4.2249207819983365e-05,0.00011748952482503727,9.784791418110961e-05,3.644284285312473e-07,3.6030513138286e-07
20,-0.12499857140816206,0.003036574786188469,0.0028156794169701786,0.002888563559237691,1.859805108823254e-05,2.3670233117878193e-05,0.0005693323962559696,0.0009168707389843801,0.0008837164732694681,2.6734782585243282e-06,3.410323317985623e-06,6.533202078104142e-05,0.0002044042015363311,0.00018218940798862704,7.658704753317168e-07,7.944943002692693e-07
21,-0.09317874919406122,0.004173033374365771,0.0038206050664354274,0.00394431918066777,2.508001022895892e-05,3.1987998595864755e-05,0.0008226652538669109,0.0012665511513543298,0.0012268012418397637,3.6151874014101127e-06,4.726415755244209e-06,9.995208685169747e-05,0.0003031876536340068,0.0002716859403114409,1.1983544948973615e-06,1.2481142883382354e-06
22,-0.06135892697996037,0.005675983232923839,0.005138194662728171,0.005329093469183504,3.280710237411973e-05,4.300791678063049e-05,0.0011762988409037278,0.001758348358664632,0.001694649373116647,5.055441816001578e-06,6.546680956631493e-06,0.0001512956230205208,0.00044001667258574474,0.0003901496053769762,1.8893658384423882e-06,1.89581771131883e-06
23,-0.029539104765859525,0.007641397536074929,0.006889264297364077,0.007406757426219656,4.424987153953655e-05,9.881506679437813e-05,0.0016644274098097725,0.0023836993914600167,0.0022618890452050233,6.717297150215848e-06,8.421703496255188e-06,0.00022658997270171767,0.0006115463986712341,0.0005295064634945784,2.6230647090809354e-06,2.550921365550307e-06
24,0.0022807174482413206,0.010182852847080112,0.009048884347710888,0.009615504849962118,6.078986134339696e-05,0.00011655776233344954,0.0023306719828934223,0.003213580778732113,0.0030332113466245954,9.682012713579307e-06,1.1698044409609313e-05,0.00033577365195602783,0.0008732916507274134,0.0007626055116098878,4.0995282864984634e-06,4.0655048966029564e-06
25,0.034100539662342055,0.013432450473041537,0.011875824313078783,0.012475461624112075,7.85460633059391e-05,0.00013537711005423838,0.0032298628386192244,0.004313982050529178,0.004068169715376445,1.3013826690919671e-05,1.5482306535528306e-05,0.0004923304006182031,0.0011908635840859163,0.0010477818797245163,5.603528105383598e-06,5.6174172208648604e-06
