,Standard_beran,True_proba,NN_BCE,RandomForest
0,0.0005140514812391003,0.00023741241742509782,0.0036449529691840216,0.002162869059345101
1,0.0010880337072888152,0.001609238434449013,0.005232293154846259,0.003603379200542039
2,0.0005650906680157907,0.0003447794400319819,0.004414338864201929,0.002728198965898417
3,0.0007418700211893768,0.00037825102296929055,0.0028540573563445295,0.001754534646060099
4,0.000607607604151973,0.0004226401552319581,0.004055699988238316,0.002390414154637824
5,0.0014003058778253928,0.0010914198534948338,0.004053146875443873,0.0028270388878847506
6,0.0007525085614419131,0.00061636675198284,0.003473327668828192,0.002438164150668245
7,0.0011276205554026546,0.00034263228234874323,0.003668293161606789,0.002237057701163545
8,0.0008554908272971029,0.0006632627102737831,0.0036425537122081577,0.0024113189244129307
9,0.0014537520673573142,0.002893477082935083,0.005927732070706872,0.005046533244838964
10,0.0010859709634128654,0.0006779017504818097,0.0044477713906071695,0.0027999969486578024
11,0.0011022188930144663,0.000895614096407286,0.00538510695856525,0.0038388973663715403
12,0.0006979910714507235,0.00033255119583743833,0.005017097863825842,0.0027111101052544515
13,0.0006718496736503405,0.0003519502593692155,0.003855254141866095,0.0021630462591097615
14,0.0010171719484055076,0.0007562234540786981,0.004753154007313188,0.0035176535466645755
15,0.0009203708572289787,0.00032865181779514194,0.003971772724315885,0.0024156723520595068
16,0.0009740270493201673,0.0009421571714362371,0.005360411006844564,0.003158120215655745
17,0.0018720616270696377,0.0008746156477532046,0.004822847363717136,0.003312561875695096
18,0.0010076335607677527,0.0004292317789406928,0.003302941709232876,0.0020478622814544003
19,0.0012964623274451228,0.00042079600032362554,0.004757253958839782,0.0033602142871198663
20,0.0004487419223700646,0.00045549296719922603,0.003724340307427288,0.002297992607450569
21,0.001176702706785232,0.0010364642540021383,0.004366497961338164,0.0031936402131796967
22,0.0009952826763335591,0.0007326718708271379,0.005246380922759511,0.0031809705888358143
23,0.0011304740836032274,0.0019469581439149838,0.003971347598107173,0.002720431589137155
24,0.0007530264417972606,0.0006123988494281498,0.004535328030568526,0.002945581217071008
25,0.000929257547357644,0.0009057261674749547,0.006928692408010691,0.004888813622600972
26,0.0005628873439853007,0.0004445691556591532,0.003978794230043129,0.0028697760398868964
27,0.0007050386804085492,0.0007950776216653163,0.005857536672894958,0.003967131736819832
28,0.0003988267971681943,0.0008173961982002596,0.0030402056568439597,0.0022611931342640234
29,0.0005671292645219205,0.0005636172302954163,0.004749908516436103,0.002955832460748254
30,0.0015497759246014039,0.0009573490951227278,0.0052954534994082226,0.003454513369645354
31,0.0015904782550774912,0.0008659963515903409,0.005584445216723997,0.003466474030062343
32,0.0010300946759683562,0.000586338367986721,0.00461174767650381,0.0028438399189763927
33,0.0016479796880174231,0.0009943568658239321,0.00529247216672323,0.0035957904105273974
34,0.0006837702889542368,0.00038367331176322554,0.004204448256548511,0.0025736997667105
35,0.0009599412017469707,0.0008414809609263128,0.005792917574452633,0.003879132357917531
36,0.0006393209560429959,0.0007894299408386296,0.0028787198942837318,0.0018394681501169947
37,0.0013042420669753228,0.0010553502282875675,0.0061582736755094614,0.004380631320139719
38,0.0005475900494241638,0.0005879887894911166,0.003658316192458412,0.0023000360005628866
39,0.0024335942048256867,0.0006261361178061666,0.004106340391627706,0.0024462323561148707
