,t,true_cdf_0.3,Standard_beran_cdf_0.3,NN_BCE_cdf_0.3,Standard_beran_mise_0.3,NN_BCE_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,NN_BCE_cdf_0.5,Standard_beran_mise_0.5,NN_BCE_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,NN_BCE_cdf_0.7,Standard_beran_mise_0.7,NN_BCE_mise_0.7
0,1.2928918719840283e-07,4.154060721873421e-07,0.0,0.0,1.725622048101149e-13,1.725622048101149e-13,4.428153681117757e-07,0.0,0.0,1.9608545023596763e-13,1.9608545023596763e-13,4.774648543373217e-07,0.0,0.0,2.2797268712736026e-13,2.2797268712736026e-13
1,0.036731317564307794,0.11131969790287882,0.11196168693636757,0.11108789498651622,0.000138912594616764,0.00013193914107499787,0.11821301227339019,0.11657616088521675,0.11659251843662508,0.00011220394325654085,0.0001185032421594389,0.1268507327198481,0.12621310099893304,0.12671293783800552,0.00011332601030960798,0.00012516555916039195
2,0.0734625058394284,0.2102469925963747,0.21163690201386082,0.21032612200898726,0.0002095947567290499,0.00023555737953865274,0.2224513639655462,0.22145678148610046,0.22129975040132618,0.0002164898691034706,0.00023956958588591712,0.23760999303370026,0.2381531528269029,0.23913652539178895,0.0002086727714962883,0.00021696084554990978
3,0.110193694114549,0.29816176725057275,0.30129321187869834,0.2995934221733016,0.00031922998824570297,0.00035187367293408063,0.3143674268116046,0.3141836138630365,0.3141922513488184,0.00024696454238078033,0.0002949511165587039,0.3343194061965777,0.33487433901760083,0.33530230514035253,0.00024761931280034317,0.0002775998378050125
4,0.14692488238966958,0.3762899282039782,0.37894856375289054,0.3777934719026099,0.00038998096217311083,0.000399246248041088,0.39541785088269354,0.3958450353352162,0.3955757422752788,0.00026441408064826707,0.0003273408113268972,0.41876119975682624,0.41869043726813227,0.4187610033090035,0.00027204693853799907,0.00028933195332382194
5,0.18365607066479017,0.44572091472439646,0.44813942204345,0.44719652935238613,0.00043971871595945017,0.00044858833476710215,0.46688709182598165,0.4671914555504016,0.46705833283563464,0.00033326424293704185,0.0004075317970027635,0.49249152513541816,0.49265349613446147,0.49315364480307067,0.0002753459306843684,0.00030890064731864874
6,0.2203872589399108,0.5074228904316384,0.5100652145114996,0.5088568638784202,0.00039056602741103,0.0004375296938505211,0.5299077664189942,0.5299141951507859,0.5300190544320792,0.000324805251173527,0.00041968837683574575,0.5568691354541093,0.5566996118940516,0.55691044080738,0.00028246721465000844,0.00030137459124003857
7,0.25711844721503135,0.5622562436212472,0.5642848728023089,0.5636253857420452,0.0003911978420162262,0.00041659434049445414,0.5854786018404854,0.5847425986829548,0.5848099274355836,0.0003090207053527397,0.0003780678248256589,0.613080425572037,0.6120098296217812,0.6123572207245632,0.00024612173475276413,0.00030069260373706547
8,0.293849635490152,0.6109855847412511,0.6137261608407472,0.6125944221723805,0.00045409792197500463,0.0004733404953230955,0.6344802631109422,0.6346416109346095,0.6348388863230056,0.00028473126294876523,0.00034512964834687126,0.6621612957857683,0.6615825036470055,0.6620845867284717,0.00023713928386440004,0.00026711818553666145
9,0.3305808237652726,0.6542904083178565,0.6569362872524127,0.6560943903777526,0.0003999070715082549,0.00044167877011435465,0.6776893095298477,0.6774021390990633,0.677914298626886,0.0002946340801625261,0.0003372218968055777,0.7050162421120906,0.7032083534362947,0.7035775659304533,0.00023416430515861192,0.00026637477920182047
