,Standard_beran,NN_BCE
0,0.005706629491522039,0.005707022227877794
1,0.0015873094267643566,0.0015851088618810741
2,0.004456796723159016,0.0043464720803172855
3,0.0044220403534012825,0.003568264274244778
4,0.002483263026017899,0.0023116107529903354
5,0.0011860944089179925,0.0011827126802998222
6,0.0024747597501517085,0.002468658701394723
7,0.0017752309534253589,0.001772986059263596
8,0.0016517666146859584,0.0016484535473695716
9,0.0033638829330090523,0.003379509118908168
10,0.045994042821147156,0.04919784152684424
11,0.0027965996958963066,0.0027808144262622737
12,0.0026493070766715355,0.0026409800637822905
13,0.002498715846887552,0.0025016967245504265
14,0.0015888946628959452,0.0015891257440411703
15,0.0016884056731930224,0.0016861198596648374
16,0.0059282789595896035,0.005801115238888808
17,0.005169449936543329,0.005170488891129274
18,0.0015011983792440546,0.001483807198473816
19,0.004342495928058405,0.004534565901984038
20,0.00182723697849138,0.0018340511671585838
21,0.003744474357058003,0.005013736845064525
22,0.001711482313556942,0.0017180684837920885
23,0.0032502215522358627,0.0032464959634928518
24,0.005450534365855675,0.0054419991073102695
25,0.0024898645968319567,0.0024913223729435413
26,0.001543656293944235,0.0014873289125141127
27,0.0010664964749788285,0.001006013109069141
28,0.003741550108038569,0.003735485914653253
29,0.0035475912537123026,0.0035718996489388062
30,0.0015878799873769174,0.001572423958151537
31,0.003612284528526753,0.0036089264125230844
32,0.005026578152389388,0.005024364906974238
33,0.0017680888729112224,0.0017640302614506836
34,0.003652379965719049,0.005396269345894626
35,0.005703949428280419,0.005709361562847926
36,0.001872314971844415,0.0018830527313342834
37,0.0019469356882500103,0.0019459310455532198
38,0.02105858273494367,0.021065695593015576
39,0.0024278227412772896,0.002418269462092683
40,0.002390332284188299,0.002334888120141562
41,0.002103984106298925,0.0020884841231810503
42,0.0009551736561476943,0.0008894214231792008
43,0.0021298897890975528,0.0021763669073034384
44,0.004041072991404208,0.0022864347104936187
45,0.004359790735981666,0.004355179828099485
46,0.0024352056635531505,0.0024223922377140535
47,0.007006791010795159,0.0070332312913646555
48,0.001070703588649758,0.0010625676968454257
49,0.005138894697227016,0.00513730297601008
50,0.005662341794242507,0.0017153319222396176
51,0.003030315275585607,0.0030622796822749065
52,0.002154585695311119,0.0021570139207970317
53,0.002385226219591746,0.00230845517988889
54,0.0016431557531520348,0.0016428408945904668
55,0.005936736941292158,0.005934179592560911
56,0.0012271828757788135,0.0012190978098432568
57,0.0029553330294379756,0.00294427826412484
58,0.0011004784754110124,0.0010970775383329638
59,0.0024025653008881505,0.0024003805495556143
60,0.003265788880826908,0.003220840401348656
61,0.0009487514986672496,0.0009386674182113225
62,0.0052379526471456606,0.0051956418466467934
63,0.002875700948058398,0.00286007026911102
64,0.0032460035678026334,0.003258752233581334
65,0.005676533619322574,0.005676574875645414
66,0.0012697839715405397,0.001265145451258963
67,0.0036756998268372763,0.003375979532291322
68,0.004790645991460938,0.004239521284184585
69,0.006923819057155815,0.006895111660939066
70,0.0016272261722793384,0.0016325547991006587
71,0.005236410922992358,0.0052350067909005754
72,0.003457560422884527,0.0033736109683119814
73,0.0018329477179634343,0.0018218441500461732
74,0.004791577371772053,0.004773070432866557
75,0.005355387348568314,0.005189806639445789
76,0.0016975056084645238,0.001648886123709252
77,0.0017238725272546499,0.0017105128292324331
78,0.001496618721404245,0.0014543249765934588
79,0.002897429386846548,0.0027363932044700318
80,0.0018288858446623292,0.0018253523972102167
81,0.001793826122408039,0.0016884910383050567
82,0.003520068970152012,0.003504133848500616
83,0.0024295896137353184,0.0021952366746543477
84,0.002722744018432951,0.002711281014973576
85,0.004232108677798043,0.004236140893706463
86,0.0018911340179504077,0.0018483308304877114
87,0.0025930484977872547,0.0025828921764784376
88,0.003292354870991858,0.0032860347192788584
89,0.006212146546310432,0.0059465580861856925
90,0.00257301065073345,0.002556356239529821
91,0.005226429238270073,0.005222530144330852
92,0.003043738701086999,0.0030372621626522404
93,0.005960593371361922,0.0059604414226050355
94,0.0031052032185545694,0.003097072983346248
95,0.0007975089982340274,0.0007938770561769228
96,0.005723149973045126,0.005718573381274794
97,0.002797474532560515,0.0027822242313054113
98,0.0029286951965398086,0.002930197011049277
99,0.0011158358289525213,0.0011097043019436354
100,0.002767824095425429,0.0027620966641932047
101,0.0022545817255223057,0.0022460362487798213
102,0.005061120104065647,0.005061572192492579
103,0.002475293703601599,0.0024909125940769748
104,0.020971024215272093,0.020968755464079815
105,0.006040899331471429,0.006039471098982124
