,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,Linear_MAR_with_delta,NN_MAR,NN_MAR_with_delta,Standard_Beran_delta_obs_only
0,0.0001241255396073772,8.421003016866373e-05,0.00019241006973713277,0.0008207617704953418,0.027389894819720085,0.012310048410249958,0.026980761421293298,0.01221171920389726,0.004664299315136355,0.0036585105786368873,0.0012848488556447928
1,0.00010654821387982086,7.894143730849421e-05,0.00030633673756737614,0.0007250050299643195,0.014870146767316855,0.006248896229249547,0.02521050733622578,0.010283092986593682,0.0032213223356124063,0.002247529301228625,0.00047613441021580844
2,0.0002470986345758154,0.00011462572426518223,0.0020994208358699725,0.0018815132791598014,0.03210806653374525,0.014038256931378768,0.016905227246840415,0.0075743230662224876,0.003932353102093225,0.0026059316172977595,0.0018230276487722252
3,0.0004285385113946553,0.0018027696841392586,0.00240962325434259,0.0013480963749062807,0.01962077082686597,0.011274259967520572,0.014443251107714751,0.008158682679287627,0.00655082789191375,0.004487957512880277,0.0033129655215307628
4,0.0006836023686294224,0.00018255065887411983,0.00021153508797506728,0.001653594555616276,0.023765037836731746,0.012522031504582535,0.01821653962608558,0.010429759671641768,0.004222557269813789,0.004092857298675105,0.0029145377020247318
5,9.657336956878794e-05,4.843935577130153e-05,0.002336333854025155,0.0026272980443635516,0.018573853088880588,0.007869468864369022,0.018623464063891215,0.0099766667540886,0.004475621088346856,0.003705935901345607,0.001389818835549629
6,0.00043712045709727034,0.00014775963760149313,0.0008496231621971821,0.0010094822673452587,0.009113715877840567,0.002735017977053123,0.023838241057982802,0.009286434451274415,0.003083426791901506,0.002033599754789532,0.0003357861024108822
7,0.00021570081313094315,0.00014894025913797995,0.002531120913902551,0.0002058963732699304,0.02617351538473809,0.01122942154627314,0.013365385273498948,0.005641216536734651,0.0024641942449713933,0.00206562393578669,0.001183210061155123
8,0.00014242858967853067,0.002281677199549539,0.0046941381456447,0.0023742884955245303,0.027140505028256504,0.010229813179094887,0.027038922647509147,0.010030540054014209,0.007867460624536244,0.0038666226524755524,0.0007358583564696438
9,0.00011610353155436607,8.988858316169654e-05,0.0003011314030353333,0.00047462433656732776,0.016186362914967146,0.005062089990656339,0.01822531378577129,0.006420975370590487,0.0017665316367100558,0.0010365560235788601,0.0005310618205018461
10,0.00023487290234433763,0.0001611717214840691,0.001810192341534523,0.0023132390628056287,0.012575530656300534,0.004375195670613175,0.016220671516854596,0.008221012302954677,0.004302850332064975,0.003514810982237076,0.0016499067094913542
11,0.000349107696574953,0.00024968447900976606,0.0003565094237804201,0.0005145106937913279,0.03126187718084856,0.012724822778734999,0.01914715647641704,0.007302143308402607,0.004875330918254326,0.0027683159895183994,0.0011776204202436566
12,0.00041612652218557165,0.00019064228537160879,0.001698610191840025,0.00042616040980798065,0.025717070095373044,0.011592454890214158,0.017538155590279363,0.008637526349280398,0.0034733735436517123,0.0023158541572650395,0.0006333920864562553
13,0.00023631905190453332,0.00016656022679899306,0.00028304842344950044,0.0010585395800813103,0.026709122652482466,0.014398350123103188,0.00956327806949154,0.006624808883532685,0.005530157052335289,0.004441453128027697,0.0023087861211757484
14,0.0001723155879752541,0.00015533500884810697,0.0011093201646941557,0.00017252116061045064,0.01614352088163107,0.004000853839154068,0.017673407672093334,0.004679781023574387,0.0021731294862030646,0.0013751156133575053,0.0005925886529360089
15,0.0001309997317950901,8.241307646531464e-05,0.0001269216239277252,0.0004199080851725136,0.013972191664580256,0.005430222815820647,0.008712633769869934,0.003480583016738333,0.0018037506485561682,0.001554075208901548,0.0006468133009142879
