,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,Subramanian_cdf_0.3,Subramanian_mise_0.3,NN_two_steps_cdf_0.3,NN_two_steps_mise_0.3,NN_two_steps_with_delta_cdf_0.3,NN_two_steps_with_delta_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,Subramanian_cdf_0.5,Subramanian_mise_0.5,NN_two_steps_cdf_0.5,NN_two_steps_mise_0.5,NN_two_steps_with_delta_cdf_0.5,NN_two_steps_with_delta_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,Subramanian_cdf_0.7,Subramanian_mise_0.7,NN_two_steps_cdf_0.7,NN_two_steps_mise_0.7,NN_two_steps_with_delta_cdf_0.7,NN_two_steps_with_delta_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,0.01622481162868241,4.2710835046477786e-06,0.0,1.8242154303674316e-11,4.182544303431568e-06,1.7093909411032724e-12,0.0,1.8242154303674316e-11,0.0006041029581621405,4.259384066050836e-07,0.00020811860512141899,5.3335636139145773e-08,0.0007202620047784058,6.12239425767193e-07,0.00024719762961177114,7.570006027739732e-08,0.0,1.8242154303674316e-11,4.2710835046477786e-06,0.0,1.8242154303674316e-11,4.182544303431568e-06,1.7093909411032724e-12,0.0,1.8242154303674316e-11,0.0006041029581621405,4.259384066050836e-07,0.00020811860512141899,5.3335636139145773e-08,0.0007202620047784058,6.12239425767193e-07,0.00024719762961177114,7.570006027739732e-08,0.0,1.8242154303674316e-11,4.2710835046477786e-06,0.0,1.8242154303674316e-11,4.182544303431568e-06,1.7093909411032724e-12,0.0,1.8242154303674316e-11,0.0006041029581621405,4.259384066050836e-07,0.00020811860512141899,5.3335636139145773e-08,0.0007202620047784058,6.12239425767193e-07,0.00024719762961177114,7.570006027739732e-08,0.0,1.8242154303674316e-11
1,0.040613844762540416,6.698965889989776e-05,6.298572088643761e-05,6.217939726569804e-08,6.773694028890165e-05,1.420634195561102e-10,9.379965938069501e-05,1.5240525443609038e-07,0.0016480039992340994,2.8638131012399776e-06,0.0006503359241423118,4.6831948363515865e-07,0.0019862109639875443,4.182944417623068e-06,0.0007671633553691586,6.455327352458922e-07,0.00011986887346693898,2.500152175950011e-07,6.698965889989776e-05,6.298572088643761e-05,6.217939726569804e-08,6.773694028890165e-05,1.420634195561102e-10,9.379965938069501e-05,1.5240525443609038e-07,0.0016480039992340994,2.8638131012399776e-06,0.0006503359241423118,4.6831948363515865e-07,0.0019862109639875443,4.182944417623068e-06,0.0007671633553691586,6.455327352458922e-07,0.00011986887346693898,2.500152175950011e-07,6.698965889989776e-05,6.298572088643761e-05,6.217939726569804e-08,6.773694028890165e-05,1.420634195561102e-10,9.379965938069501e-05,1.5240525443609038e-07,0.0016480039992340994,2.8638131012399776e-06,0.0006503359241423118,4.6831948363515865e-07,0.0019862109639875443,4.182944417623068e-06,0.0007671633553691586,6.455327352458922e-07,0.00011986887346693898,2.500152175950011e-07
2,0.06500287789639841,0.00027462376294103396,0.00025296416528305775,2.7921168773070166e-07,0.00027963894086180055,1.7189406592479203e-09,0.00032422061048781705,5.762650578193213e-07,0.002823957235918626,7.454555857165456e-06,0.00122034141960353,1.303704073995435e-06,0.003469681826632015,1.1626423719820859e-05,0.001453460542270697,1.8921776783206094e-06,0.00042409180639105536,9.878646544249585e-07,0.00027462376294103396,0.00025296416528305775,2.7921168773070166e-07,0.00027963894086180055,1.7189406592479203e-09,0.00032422061048781705,5.762650578193213e-07,0.002823957235918626,7.454555857165456e-06,0.00122034141960353,1.303704073995435e-06,0.003469681826632015,1.1626423719820859e-05,0.001453460542270697,1.8921776783206094e-06,0.00042409180639105536,9.878646544249585e-07,0.00027462376294103396,0.00025296416528305775,2.7921168773070166e-07,0.00027963894086180055,1.7189406592479203e-09,0.00032422061048781705,5.762650578193213e-07,0.002823957235918626,7.454555857165456e-06,0.00122034141960353,1.303704073995435e-06,0.003469681826632015,1.1626423719820859e-05,0.001453460542270697,1.8921776783206094e-06,0.00042409180639105536,9.878646544249585e-07
3,0.08939191103025643,0.000714067983699705,0.0005395407614579517,7.621568965442457e-07,0.0007254831798843603,8.146918722802048e-09,0.0007077349406890049,1.4289209535031821e-06,0.00414905558761023,1.3654272267331819e-05,0.00195406955760478,2.6041960277489775e-06,0.005186446086891776,2.265384423558187e-05,0.0023354223104112525,3.812938005166818e-06,0.000933746580554961,2.542951148506047e-06,0.000714067983699705,0.0005395407614579517,7.621568965442457e-07,0.0007254831798843603,8.146918722802048e-09,0.0007077349406890049,1.4289209535031821e-06,0.00414905558761023,1.3654272267331819e-05,0.00195406955760478,2.6041960277489775e-06,0.005186446086891776,2.265384423558187e-05,0.0023354223104112525,3.812938005166818e-06,0.000933746580554961,2.542951148506047e-06,0.000714067983699705,0.0005395407614579517,7.621568965442457e-07,0.0007254831798843603,8.146918722802048e-09,0.0007077349406890049,1.4289209535031821e-06,0.00414905558761023,1.3654272267331819e-05,0.00195406955760478,2.6041960277489775e-06,0.005186446086891776,2.265384423558187e-05,0.0023354223104112525,3.812938005166818e-06,0.000933746580554961,2.542951148506047e-06
4,0.11378094416411441,0.0014719354903383714,0.001234018910322875,1.6217281158289171e-06,0.001475886150869421,2.467783318082229e-08,0.0015972236642794791,2.9940835103951764e-06,0.005608601338760693,2.0099550593668645e-05,0.003041709113079095,4.507345142854197e-06,0.007150274812543742,3.683715562844115e-05,0.003611471822337979,6.979434869294892e-06,0.002109572842310482,5.601488470011814e-06,0.0014719354903383714,0.001234018910322875,1.6217281158289171e-06,0.001475886150869421,2.467783318082229e-08,0.0015972236642794791,2.9940835103951764e-06,0.005608601338760693,2.0099550593668645e-05,0.003041709113079095,4.507345142854197e-06,0.007150274812543742,3.683715562844115e-05,0.003611471822337979,6.979434869294892e-06,0.002109572842310482,5.601488470011814e-06,0.0014719354903383714,0.001234018910322875,1.6217281158289171e-06,0.001475886150869421,2.467783318082229e-08,0.0015972236642794791,2.9940835103951764e-06,0.005608601338760693,2.0099550593668645e-05,0.003041709113079095,4.507345142854197e-06,0.007150274812543742,3.683715562844115e-05,0.003611471822337979,6.979434869294892e-06,0.002109572842310482,5.601488470011814e-06
5,0.13816997729797242,0.0026343191847147934,0.0025347294777010435,3.7670028023040987e-06,0.002646881705646371,6.329655901275672e-08,0.003268638103699621,7.1844329359907845e-06,0.007288940350897324,2.621088396745184e-05,0.004723807621599439,8.624571426235566e-06,0.009481307356987108,5.4117071682497995e-05,0.0055539649184278206,1.3569073426281941e-05,0.004309421739486009,1.4310446968366279e-05,0.0026343191847147934,0.0025347294777010435,3.7670028023040987e-06,0.002646881705646371,6.329655901275672e-08,0.003268638103699621,7.1844329359907845e-06,0.007288940350897324,2.621088396745184e-05,0.004723807621599439,8.624571426235566e-06,0.009481307356987108,5.4117071682497995e-05,0.0055539649184278206,1.3569073426281941e-05,0.004309421739486009,1.4310446968366279e-05,0.0026343191847147934,0.0025347294777010435,3.7670028023040987e-06,0.002646881705646371,6.329655901275672e-08,0.003268638103699621,7.1844329359907845e-06,0.007288940350897324,2.621088396745184e-05,0.004723807621599439,8.624571426235566e-06,0.009481307356987108,5.4117071682497995e-05,0.0055539649184278206,1.3569073426281941e-05,0.004309421739486009,1.4310446968366279e-05
6,0.16255901043183044,0.004286478767525897,0.004174572056300667,6.0930893898846705e-06,0.004283348319305692,1.561922837958821e-07,0.0054964998951451795,1.3230493059818562e-05,0.009157819911004627,3.0132905316573225e-05,0.0068116575489529565,1.3407113903507076e-05,0.012165664073880826,7.320059967444102e-05,0.007967451238014926,2.1721093037600553e-05,0.007252924026330742,2.8531561177736857e-05,0.004286478767525897,0.004174572056300667,6.0930893898846705e-06,0.004283348319305692,1.561922837958821e-07,0.0054964998951451795,1.3230493059818562e-05,0.009157819911004627,3.0132905316573225e-05,0.0068116575489529565,1.3407113903507076e-05,0.012165664073880826,7.320059967444102e-05,0.007967451238014926,2.1721093037600553e-05,0.007252924026330742,2.8531561177736857e-05,0.004286478767525897,0.004174572056300667,6.0930893898846705e-06,0.004283348319305692,1.561922837958821e-07,0.0054964998951451795,1.3230493059818562e-05,0.009157819911004627,3.0132905316573225e-05,0.0068116575489529565,1.3407113903507076e-05,0.012165664073880826,7.320059967444102e-05,0.007967451238014926,2.1721093037600553e-05,0.007252924026330742,2.8531561177736857e-05
7,0.18694804356568842,0.006512455362219779,0.006437174516908974,9.713514748436042e-06,0.006522564749080309,3.596333077230984e-07,0.008441498712297988,2.297959791999172e-05,0.01131095027923915,3.187937897932198e-05,0.009446628623326953,2.0308255560654242e-05,0.015338401841267375,9.384050023001984e-05,0.01102598259380184,3.420081706745899e-05,0.01111404271357562,5.317641020425831e-05,0.006512455362219779,0.006437174516908974,9.713514748436042e-06,0.006522564749080309,3.596333077230984e-07,0.008441498712297988,2.297959791999172e-05,0.01131095027923915,3.187937897932198e-05,0.009446628623326953,2.0308255560654242e-05,0.015338401841267375,9.384050023001984e-05,0.01102598259380184,3.420081706745899e-05,0.01111404271357562,5.317641020425831e-05,0.006512455362219779,0.006437174516908974,9.713514748436042e-06,0.006522564749080309,3.596333077230984e-07,0.008441498712297988,2.297959791999172e-05,0.01131095027923915,3.187937897932198e-05,0.009446628623326953,2.0308255560654242e-05,0.015338401841267375,9.384050023001984e-05,0.01102598259380184,3.420081706745899e-05,0.01111404271357562,5.317641020425831e-05
8,0.21133707669954643,0.009394616180784639,0.009406446150175883,1.418502738002395e-05,0.009386412075709307,7.216490774910805e-07,0.0122798286326049,3.636348720413314e-05,0.013718410971492324,3.014441813320284e-05,0.012659878138613934,2.728911789042057e-05,0.01899244193085573,0.00011386121647643824,0.014738957286106443,4.875904374082406e-05,0.016142617996433448,9.284387510029105e-05,0.009394616180784639,0.009406446150175883,1.418502738002395e-05,0.009386412075709307,7.216490774910805e-07,0.0122798286326049,3.636348720413314e-05,0.013718410971492324,3.014441813320284e-05,0.012659878138613934,2.728911789042057e-05,0.01899244193085573,0.00011386121647643824,0.014738957286106443,4.875904374082406e-05,0.016142617996433448,9.284387510029105e-05,0.009394616180784639,0.009406446150175883,1.418502738002395e-05,0.009386412075709307,7.216490774910805e-07,0.0122798286326049,3.636348720413314e-05,0.013718410971492324,3.014441813320284e-05,0.012659878138613934,2.728911789042057e-05,0.01899244193085573,0.00011386121647643824,0.014738957286106443,4.875904374082406e-05,0.016142617996433448,9.284387510029105e-05
9,0.23572610983340445,0.013013132719310525,0.01297872492914486,2.1639596034844924e-05,0.012985075704519036,1.2207665352449256e-06,0.01673617298454356,5.761579986940972e-05,0.016461429439272958,2.67994998006966e-05,0.0164035769883876,3.656240064079115e-05,0.023263659955708907,0.00013465010352998875,0.01914023797233606,6.856166350044855e-05,0.02197823232392307,0.0001542371152636972,0.013013132719310525,0.01297872492914486,2.1639596034844924e-05,0.012985075704519036,1.2207665352449256e-06,0.01673617298454356,5.761579986940972e-05,0.016461429439272958,2.67994998006966e-05,0.0164035769883876,3.656240064079115e-05,0.023263659955708907,0.00013465010352998875,0.01914023797233606,6.856166350044855e-05,0.02197823232392307,0.0001542371152636972,0.013013132719310525,0.01297872492914486,2.1639596034844924e-05,0.012985075704519036,1.2207665352449256e-06,0.01673617298454356,5.761579986940972e-05,0.016461429439272958,2.67994998006966e-05,0.0164035769883876,3.656240064079115e-05,0.023263659955708907,0.00013465010352998875,0.01914023797233606,6.856166350044855e-05,0.02197823232392307,0.0001542371152636972
