,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
10,0.4965211011041742,0.00012029530924205683,8.120654756059673e-05,0.0005986922662456585,0.003982485224542875,0.0005144745385461614,0.00347357197546686,0.0007537033536331851,1.3001270777386431e-06,0.0005008194689586582,0.00041520021700390775,0.0004006557617358614,0.0007092159785148544,0.00010379032540797926,1.4442550666397946e-05,3.86115939807967e-05,0.0008382238228644203,0.004524910079425569,0.00045438332560784433,0.003561329064566715,0.0005544826965061964,2.7315984973595413e-07,0.0008000234132432017,0.0008158572578699859,0.00040006736054719436,0.0007090043983694811,0.00020098046388791855,9.997670808658286e-07,1.4496292139786581e-05,0.000512523162020109,0.004076912726111518,0.0005219982174502074,0.0039094163006763525,0.0003495399554221083,8.466345417369413e-08,0.0005000103911706399,0.0006143020905768368,0.0005000206617990956,0.0008108405115936728,0.0002004509113555126
11,0.5288906009109037,0.00018250119379503528,0.00014280027863907313,0.0006580823731934382,0.005011034479608711,0.0005792528724191517,0.00420012147227262,0.0011485809647546249,2.23957122628042e-06,0.0005012542908086941,0.00042429598410078756,0.00040110329169281014,0.0008137234287663351,0.0002059900116407209,2.3087957733589624e-05,6.644284984196335e-05,0.0009609328790665952,0.005606629758961683,0.00058048166188905,0.004247014145244238,0.000688812991382793,4.596900193373085e-07,0.0009000220553645705,0.0010239200086215195,0.0005001167352975722,0.0009122541175265804,0.00020157327355939438,1.6956686867930143e-06,2.156748261523408e-05,0.0009197168371273932,0.005090939657597804,0.0007305546677873414,0.0047328753595632005,0.0004039216913054186,1.2439369102940211e-07,0.000900008751098141,0.0009205337926608204,0.0007000330934813483,0.0012138927808394546,0.0002006976816905957
12,0.5612601007176331,0.0002738464274976879,0.00021075868874151018,0.000933624640565935,0.006376750493213214,0.0007621433927527156,0.00513660002954279,0.0014970416367097266,3.546238615110138e-06,0.0007012886878677863,0.0006371695025357502,0.0005018390736766369,0.0011186085071914638,0.0002089609260930254,3.650064324029335e-05,9.508984732691284e-05,0.0011925701220900512,0.006780837517886496,0.0008118208730885491,0.004937123079533235,0.0008493133282466282,6.737107875178841e-07,0.001099990857482757,0.0012346451632420216,0.0007001423856891956,0.0011159566445837876,0.0002022442265073317,2.8438950976831828e-06,3.3592013602624235e-05,0.001030620899081379,0.005985511145708614,0.0007423518464105003,0.005258059986251202,0.0004742876899837966,2.081634375350724e-07,0.0010000069014780531,0.0010288052745500923,0.0007000486941160949,0.0013173411050543032,0.00020099251629925686
13,0.5936296005243625,0.0004064298124635168,0.00030613247900042513,0.0012446246459186607,0.00789853837828437,0.0010773825409582539,0.0060113381863858345,0.002156578486659339,4.965803105548188e-06,0.0009011977318837243,0.0008541173618961212,0.000702400831125291,0.0013239161384073904,0.0004132023257783574,5.7068773586603e-05,0.00024378279565474083,0.0014406472220267568,0.008076793370463896,0.0009583560481825943,0.00574636816653227,0.0011636399936725884,0.00010101323061474146,0.0012999398088067507,0.001449066138017241,0.0008001951748490466,0.0014203009608738354,0.0003033358244515611,4.716542407529496e-06,0.0002549124032145293,0.0010474972098860986,0.006866875722153735,0.0007608588263464956,0.005693338644718629,0.0006651781245062315,0.000200403598734548,0.0010000090283800987,0.0010395951101255271,0.00070010246739354,0.0013213352942569839,0.0003014287051722352
14,0.6259991003310921,0.0005966432116080859,0.0004354675684414574,0.0014959531217747415,0.009372876220980934,0.001218216227500403,0.006801731735516597,0.002767814969981665,7.814799347441391e-06,0.0010010901385086946,0.0008762875399166589,0.0007033612962527827,0.0014300158476872353,0.0005182011341664829,8.82449372032361e-05,0.0005072421181782036,0.0016078786045272096,0.0092939008503948,0.0010154837458582467,0.00636195524383427,0.0015215336095690472,0.00030141528532360586,0.0013998595552735266,0.0014679030000520365,0.0008002714222214772,0.0015251345973797453,0.00040469878541104744,7.735334602072552e-06,0.0002875247693517363,0.001071576633759776,0.007854061476446454,0.0007817618773535267,0.0061334091709565625,0.0008817851005441332,0.00020069017040921246,0.001000007056695155,0.0010537215680242872,0.0007001426738873018,0.0013258240204588752,0.0004020566627211632
15,0.6583686001378215,0.0008663810698180533,0.0006272871462669232,0.0017006860963506736,0.01112561926016348,0.0014354279835404212,0.007669205574548947,0.003559793826696635,1.1425788609879645e-05,0.0010008116700651176,0.0010047808602662747,0.0007057640749998592,0.0015375004589595696,0.0006276567014578879,0.00013495380199280872,0.0007076532737565227,0.0017029821187819723,0.010642902938526806,0.0011000895535608346,0.006909015280551425,0.0019645934493385487,0.00040227621317813825,0.001399755050291339,0.0014919612572772331,0.0008004741132803376,0.0015309424489255892,0.0005071123876161536,1.2545491216193538e-05,0.00033836158255343325,0.0012072266933025437,0.009040008237156293,0.0008104492782123189,0.006684687420003782,0.001041952645684757,0.00020121870425135864,0.0011000039239572315,0.0011716226532384342,0.0007002180999083162,0.0014309941513029314,0.0004030201914973505
16,0.6907380999445509,0.001244467855959598,0.0008819948674823767,0.0019969452694484097,0.012994071840456317,0.0017398103219509523,0.008587376810387888,0.004395742380260435,1.605976198019406e-05,0.0010005868502665552,0.0010437755544205048,0.0007086391240720155,0.0016451274891301762,0.0006378299149007393,0.00020412491106728813,0.0008407205462808644,0.0019380817204472272,0.01223506472032042,0.0013216280715336525,0.007573741326441048,0.002470980482694523,0.0004034366717005106,0.0014995632009692616,0.001622433535377694,0.0009008540630198994,0.0016372341442022294,0.0006099452633848622,2.0121386950362742e-05,0.00040221742288751576,0.0014591069573887446,0.010440339351274345,0.0010492151656960565,0.0073439367958377955,0.0013217697992489344,0.00020198389633886986,0.0012999979026358148,0.0013944295746057375,0.0009003133876143933,0.0016368152097458232,0.0005041475116077653
17,0.7231075997512804,0.0017682972832156803,0.0012420522024407163,0.002497157088254596,0.015119973867903699,0.0021314246120973553,0.009583522095948269,0.0053995741057288466,2.3188460335005207e-05,0.001099692297366716,0.0011848474966017315,0.0007126152398095742,0.001754059712315749,0.0006502469086734134,0.00030537582559375074,0.0010306225901410033,0.002129526234692489,0.013867062413586222,0.001485752098825048,0.008275494332599836,0.0029911997675271793,0.0004052673526026103,0.0014993441462193638,0.0016595625532871004,0.0009014859002727831,0.0017444746705393686,0.0006137466304051768,3.191528956107966e-05,0.00048503139649575216,0.0017335904839124645,0.011950655751936518,0.0012031794442186512,0.00800977397748354,0.001585822195833731,0.00020289874299200133,0.0014999931766130283,0.0016225114987935111,0.0010004839719032726,0.0018431063105523665,0.0005060869779410185
18,0.7554770995580098,0.0024856571650176064,0.0019290739374845432,0.0030477300321117467,0.017377178415054432,0.0026382422748398066,0.010597344020642791,0.006609476460085644,0.0002320418989310324,0.001098991111231494,0.0012319399290706347,0.0007184942428198404,0.0017665606822778823,0.000666990979063169,0.00045187054182846295,0.001318264505602669,0.0023961339939605926,0.015704765738297786,0.0017161918134578529,0.008952103153947509,0.003649824945795686,0.00040815438680649654,0.0014990622459563835,0.0017066030068654857,0.0009023280772117827,0.0017532689719268846,0.0006196030804464328,5.0063335262401925e-05,0.0006184808268280621,0.001838546410946372,0.013417624169301897,0.00128401776459354,0.008507138819472747,0.0021178058463433265,0.00020428543727162664,0.0015000100901755695,0.001658112097817737,0.0010008387950799491,0.001850385712573225,0.0007086272540814749
19,0.7878465993647393,0.0034566881318655934,0.0028409959076435985,0.004001562463719328,0.020135596368983252,0.003568226677617759,0.012069298347491918,0.00825791287922171,0.000444862118959647,0.0012970207220771893,0.0014867832768527191,0.0009268700509331468,0.0020745799439635874,0.0007898912913480274,0.0006613752368798642,0.0018211214429406657,0.002965732192671907,0.017932974428219464,0.0022418439077584967,0.009911338850038075,0.004581351545171014,0.0005121507306105942,0.0016984534897172359,0.0019637689616098944,0.0011036365194407522,0.0019632567826200734,0.0007274151911368545,7.76659975796182e-05,0.0010079803204783972,0.002089734796833335,0.01514488224270528,0.0013958109126490977,0.00915018428590027,0.0027647270574963374,0.0004063156395064907,0.0016000640879143826,0.0018027656798440034,0.0010013105293244465,0.001959315565895439,0.0009126070239267089
20,0.8202160991714688,0.0047558937161153725,0.003920735617219133,0.005106767990651897,0.0230782238907673,0.004590139262649096,0.01349136285572704,0.010357842672064145,0.0006601055822844213,0.0013951294355387227,0.0016477040897450433,0.0010391545280267656,0.002182477501904887,0.0010150160024077193,0.0009575270215928202,0.002535501684398988,0.0035631028577626962,0.020289830350335377,0.00275826265733153,0.010856618098228386,0.005763313488284429,0.0007172816293917168,0.0017977422470799433,0.002133111851017762,0.0012053732350702704,0.0020745493585240305,0.0008390859132020387,0.0001191633953858757,0.0013595747051210654,0.002399312967224377,0.01697659291275942,0.0016471870583095202,0.009840866241570616,0.0033600561910754876,0.0005093731229634475,0.0017001887878186697,0.0018598594073982522,0.0011020462836976682,0.0020696792208426506,0.000919290819748328
21,0.8525855989781982,0.006474084884354661,0.005325378657752299,0.006413192230676507,0.026205276712847347,0.005873446346678099,0.015074576090815105,0.012635213424453881,0.0008849297317440062,0.001394386888293403,0.0017097419574793114,0.0010650446070915376,0.00219685683691457,0.0010500104318709163,0.0013713205986525066,0.0033123891879077248,0.004228874284690551,0.0227811923751623,0.003337406499168168,0.011828259408646534,0.0070792686424229175,0.0008239289588415136,0.0017971007474632853,0.0022160031586184155,0.0012090454654091057,0.0020878005311786305,0.0008546882515452476,0.0001808285097887019,0.0017078880446257639,0.0027890420464799777,0.01910047099381928,0.001960128280000418,0.010715330411142688,0.0041086486978531905,0.0005141470055742864,0.001800476729274314,0.0020303855917490833,0.0012037297491307342,0.002283110630082745,0.0009286777198852756
22,0.8849550987849277,0.008720106300482354,0.007042192654322406,0.00826084372475969,0.02976741653925025,0.007484604751183261,0.016943994094255673,0.015487600881533545,0.0011173596245594092,0.0014931155066335183,0.0017758726156004475,0.0010959020066994723,0.002213385007284593,0.0010949827087859815,0.0019428017816125506,0.004285319679455556,0.005118048374523067,0.025571682451437025,0.004100063447559054,0.012954390273192916,0.008768115668363998,0.0009328385358500903,0.0017964507249281843,0.002314588067243339,0.0012141369274556394,0.0021026046064056437,0.0008783349565650886,0.00027140323122777123,0.002459889982628298,0.003282311215855466,0.021429322641750344,0.002351177382064655,0.011560674896576254,0.005068859497135735,0.0008209000747567418,0.0019010514089369433,0.0022189601980651228,0.0013058087007566312,0.002398724773419714,0.0009423558613382415
23,0.9173245985916572,0.01162215777930601,0.009370854735977586,0.01069539828143648,0.03384341128475197,0.009838686833912822,0.019329070482935598,0.01901059744702227,0.001467119168122559,0.001691947083150404,0.001940407145412868,0.0012501124866376937,0.0023397215700141573,0.0012607575667229576,0.0027229352779816534,0.005989531478960058,0.006391647876655818,0.028862867062306872,0.005294748481319559,0.014524862994899107,0.010911836571999982,0.0014510285694079497,0.0018954905664279973,0.0026276006050532943,0.0013290510200434041,0.002323196075153101,0.0010104864890014718,0.00040290247725553166,0.00336579795594032,0.003812151110179477,0.02387561196382496,0.0027533776934933712,0.012424025920479108,0.006351286754070641,0.0011330800436128254,0.0019022812240317773,0.0023236362777990203,0.0013117871747000739,0.00242201346194151,0.0010614342316798916
24,0.9496940983983866,0.015328496790922495,0.012149017489986426,0.013675580120055568,0.03848685368951264,0.012722530003612707,0.022426471928553193,0.0231802560741542,0.0017236644945339559,0.0018917460397814135,0.002280360683014848,0.0015118104041559272,0.0027551711433402176,0.001520704544898524,0.0037755870316069848,0.007664322266370628,0.008010885787026922,0.03242932289434682,0.006754640457503263,0.016310625306988433,0.01353731576680645,0.0015699391269506054,0.001994367024442833,0.00285759345356968,0.0014417726625296002,0.002447306709012474,0.0011521399379459617,0.0005916096077454335,0.004427728695804636,0.004520647857665867,0.026606312097145535,0.003317262754977211,0.013522025792176009,0.007873654582119556,0.0013483980011008523,0.001904416492774105,0.0024517862667807096,0.001318093082747651,0.0024561424449494177,0.0010903929462173709
25,0.982063598205116,0.020007291401142147,0.015732617223248074,0.017302779188773033,0.043530831955300865,0.016265147354585875,0.025742430517979698,0.027958947578637823,0.0021072667889731707,0.001999383994130704,0.002432170770776424,0.001609871974809181,0.002798465418192564,0.0016068568077116463,0.005179529512327249,0.010258534308894528,0.010091108631659598,0.03630603032136728,0.008584320376584095,0.018425796940530623,0.016655322936185345,0.002190633320244821,0.002094427325099319,0.0030095036828040865,0.0014615877995692585,0.00257485714125309,0.0012136451987831284,0.0008592811203226912,0.006010610103085064,0.005552710915683541,0.029730435784690208,0.0041668731591488995,0.014877934196100262,0.009727010359015777,0.001868575675878044,0.0020080274369622684,0.0027059059224997586,0.001427252742493167,0.0025907178629671766,0.001131014745128402
26,1.0144330980118454,0.02584539279765405,0.02033721016930719,0.021902994688003382,0.04918720174246859,0.020718550677073153,0.029824249012913525,0.03364745775993313,0.002693868433234875,0.0021155675757045726,0.002544474243280011,0.0017434933113300165,0.0029460979014410624,0.0017968633208246647,0.0070303432644966656,0.013008661495592017,0.012582008087985192,0.04054970095490862,0.01093257850184684,0.020979891382831673,0.020241782777567205,0.002418008624166451,0.0020955168159341752,0.003165939439727246,0.0014871604565288915,0.002704206364648809,0.0012833490744784662,0.0012345692187151521,0.007559265229182291,0.00676222913423436,0.03303521416002288,0.005142669045517075,0.01634746691233919,0.012049830806461628,0.0020962942416221132,0.002014526902921437,0.002887954537134637,0.0014403175753459512,0.002632607941573026,0.0012876851624562043
27,1.046802597818575,0.033045817281894506,0.02603784904010146,0.02752561874309358,0.05550425099402212,0.026597230459420508,0.03482435569690902,0.040381183187054796,0.0034138806623859323,0.0022492343128354595,0.002636241773487259,0.0021284939713571652,0.0031281677882050137,0.002048572521331967,0.009442052395536011,0.01627461606297461,0.015715733044268612,0.045226781647687626,0.013875986768720662,0.02398186679779976,0.024480362995057157,0.0025545823433392213,0.002098521524689927,0.0033258471264263887,0.0015230749427782811,0.002741296004406986,0.0013703328338456281,0.0017546564944799158,0.009738073073766174,0.008417269353395034,0.036757657206336884,0.006574440733426597,0.01835835363292147,0.01471435589562902,0.002536445066395718,0.0021250940911658775,0.00320160673882301,0.0016580350456676853,0.002885977593820735,0.0013626561018189416
28,1.0791720976253045,0.04182377291507116,0.0328596099942842,0.03427246021459017,0.06253979168660456,0.03350308047733286,0.040831792679623835,0.04803271404432056,0.00421466718494461,0.0023102879519561726,0.0026186341519866436,0.0023669438405082184,0.0033080825940905896,0.002196659699635088,0.012548299107368528,0.020374486616457632,0.0196289469302479,0.050533097084790236,0.017611798673125175,0.027638875566880716,0.029478751115177313,0.0027947096782657377,0.0021040582262314405,0.0034927077123797653,0.0015708638329044859,0.002783277190673095,0.0014712888914021186,0.002467077089241205,0.012453840875803708,0.010531821675204736,0.04102172670072268,0.008350485292599576,0.020875443839638123,0.01814910102907987,0.0029956051511562487,0.002242304764353222,0.003566108929450626,0.0017866455636811,0.003163300391051473,0.0015720172821800642
29,1.111541597432034,0.05240113762064618,0.04052918508033193,0.04235565435670949,0.07036437975263905,0.04190097707534451,0.04794758752864855,0.05686403282480047,0.004600656632695883,0.00242460672941198,0.0025864081107437147,0.002650093470385492,0.0035529205277320926,0.002373707095106056,0.016502837308714983,0.025467075559383077,0.024470072982324325,0.05648833923211743,0.022511029346528887,0.032242054773989184,0.035492428806153706,0.0029513377887345365,0.0021140292956371614,0.0036603913017945237,0.0016533236376105136,0.0028536117229344504,0.0016081672917584314,0.003431673195451152,0.015802981675871193,0.013236852804064423,0.04574782794573146,0.010738349508052459,0.023888910558338795,0.02219994119957463,0.0033818226132731667,0.0023708614637352027,0.003976852221344345,0.0019353493124252832,0.003370753916110293,0.0018202300723250233
30,1.1439110972387634,0.06499939259591184,0.04982974214884035,0.05231480789570121,0.07949627600507121,0.05230936234746364,0.056714801592947006,0.0673680246911941,0.0050515710255853285,0.0027594438501090507,0.002737142957168713,0.003203890569599693,0.003970348071315563,0.002758960456560606,0.02147911280483383,0.031623282994652994,0.03058348726904192,0.06332529256827678,0.028678551598786493,0.03798412056655959,0.042688005296180914,0.0030369993243243693,0.002227292283689903,0.003910743072369638,0.001841821839379173,0.0030080880173238705,0.0018571021972651688,0.004722605137628307,0.01964241850275631,0.016553731438508565,0.05099304875368436,0.013698587283729453,0.02767778399553371,0.02706049620187616,0.0036069252953888375,0.0024176318765326776,0.004345610711246376,0.002008837786137842,0.0037115252524609226,0.002033238826102254
31,1.1762805970454928,0.07983113338163633,0.060642538989185195,0.06381728912782418,0.0895515824479055,0.06450612518920441,0.06668174139475926,0.07917007641128254,0.005731677317100351,0.0030810031638460393,0.0028276398188193334,0.003780572560487463,0.004442406497932424,0.0031447659420095865,0.027668702618220953,0.03892220768430065,0.03789456651763376,0.07091601998657747,0.03628466020463035,0.04468718746084497,0.05096641711451116,0.0032271033159676785,0.002348039298005381,0.004137730629920237,0.0020744804245546723,0.003204309949702013,0.00212988974100442,0.006430298909733578,0.02431731920012441,0.020671434538159596,0.05675567274123504,0.017456236140975318,0.03192883023591226,0.03259608374479951,0.00396735581781639,0.0024884377992886913,0.004766832403960057,0.002113044124720399,0.0038859951889496044,0.002297034951673841
