,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,NN_BCE_cdf_0.3,NN_MSEloss_cdf_0.3,DecisionTree_cdf_0.3,KNN_cdf_0.3,LogisticRegression_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,NN_BCE_mise_0.3,NN_MSEloss_mise_0.3,DecisionTree_mise_0.3,KNN_mise_0.3,LogisticRegression_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,NN_BCE_cdf_0.5,NN_MSEloss_cdf_0.5,DecisionTree_cdf_0.5,KNN_cdf_0.5,LogisticRegression_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,NN_BCE_mise_0.5,NN_MSEloss_mise_0.5,DecisionTree_mise_0.5,KNN_mise_0.5,LogisticRegression_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,NN_BCE_cdf_0.7,NN_MSEloss_cdf_0.7,DecisionTree_cdf_0.7,KNN_cdf_0.7,LogisticRegression_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,NN_BCE_mise_0.7,NN_MSEloss_mise_0.7,DecisionTree_mise_0.7,KNN_mise_0.7,LogisticRegression_mise_0.7
43,0.9963742778791468,0.9960415697309217,0.9967501254784586,0.99657131320557,0.9965440654866913,0.9960591029361242,0.9966113859883032,0.9967313123841848,2.1658315441954592e-05,1.6131755258746797e-05,2.0048134196592222e-05,1.983700235130919e-05,2.061103531885508e-05,1.8652056865796147e-05,1.634491627609589e-05,0.9974975891678068,0.9969079592344867,0.9982163136420448,0.9980101668455147,0.9979723734028851,0.997583719157031,0.9980531223294373,0.9981928761891627,1.9229384304524447e-05,8.264738901078646e-06,1.1741245263586892e-05,1.199307741782634e-05,1.328656049240351e-05,1.1208875364052633e-05,8.610406754638439e-06,0.9984340246549739,0.9973250167290337,0.9991470880670127,0.9990138695543256,0.9989694974927241,0.997636558610271,0.9990857284628961,0.9992250813382099,1.836219961332745e-05,4.557115055235818e-06,7.961288626317474e-06,7.604087647427335e-06,2.2126360091080283e-05,6.373060109822232e-06,4.107797001422028e-06
44,0.996818468301359,0.9967466458763823,0.997314997950538,0.997231609590155,0.9972120772923765,0.9967319422952309,0.9972980849904325,0.9973197228378793,1.5966224499520654e-05,1.3007986479482685e-05,1.6090456009081414e-05,1.5763169876970927e-05,1.6060603593469404e-05,1.4854873740684625e-05,1.2973559166319708e-05,0.997823015539656,0.9972545241904531,0.9985523963777311,0.9983311863260994,0.9982976927484016,0.9979731566193396,0.9983626766361965,0.9985163957494136,1.821662037162446e-05,7.1800112197766115e-06,1.048342644371961e-05,1.0706093546241671e-05,1.119009145003588e-05,1.0075006549631122e-05,7.606445441432399e-06,0.9986524423110295,0.9975546859559493,0.9993021787883931,0.9992004948675919,0.999154849319929,0.9978625359935152,0.999250359120186,0.9993604280899785,1.6534599159280446e-05,3.843326710837215e-06,5.359169744360993e-06,5.132717856038758e-06,1.9631853752404092e-05,4.519925239045407e-06,3.460289318810536e-06
45,0.9972082405622759,0.9971870412085606,0.9978266965817839,0.9978193372095013,0.9977236845308906,0.9973201120713208,0.9978238596462485,0.9978382906787157,1.3719245893823398e-05,1.1817567254082638e-05,1.2934962852638083e-05,1.34988782236531e-05,1.3899003952339138e-05,1.2780703806493443e-05,1.160221069146468e-05,0.9981061217927889,0.9974338057289365,0.9988630862401632,0.998653794841779,0.9986099414674078,0.9983479434902823,0.9986265106769041,0.9988421416924775,1.734376007433806e-05,6.363924381933328e-06,8.428083568101427e-06,8.515951148930551e-06,9.264956309419846e-06,8.930540592491486e-06,6.303744467083124e-06,0.9988403957119304,0.9977174848146906,0.9995413173555374,0.9994298811326396,0.9993923946426784,0.9983200905407714,0.9995223219892546,0.9995603694283698,1.5397480493372363e-05,2.732053817947982e-06,4.094864433231973e-06,3.5431760862565414e-06,1.5117247728000934e-05,3.25176778957958e-06,2.628113269263906e-06
46,0.997550261478944,0.9974794361022328,0.9982174149705458,0.9982003460314901,0.9981217221034777,0.9976055290634812,0.9981873369047802,0.9982192795478617,1.2692062655411709e-05,9.066819366300263e-06,1.0697998255756273e-05,1.1205003370807407e-05,1.2288807438055703e-05,1.0617427715753462e-05,9.2635722013715e-06,0.9983524114530509,0.9975857292812239,0.999006054640071,0.99882792281488,0.9987905383110456,0.998498897795447,0.9987991875177233,0.9989874755199297,1.6971757727300386e-05,5.656669467686749e-06,7.29816068047534e-06,7.441600366835561e-06,7.890755335977393e-06,7.602000141114178e-06,5.562660056854554e-06,0.9990021339227884,0.9977389574904215,0.9995531538417928,0.9994515627289547,0.9994503881173413,0.9983657504399379,0.9995493958921428,0.9995730070598846,1.568014226670388e-05,2.4981946976814145e-06,3.840645828371906e-06,3.2360224667600003e-06,1.472646011906619e-05,2.8450215010692033e-06,2.3819575590649976e-06
47,0.99785038111076,0.9975723996843533,0.9984909349322005,0.9985661112784903,0.998465709090611,0.9979419079443161,0.9984894430156949,0.9985077382147012,1.2642732605154198e-05,7.526749503991999e-06,8.258050089393646e-06,8.747446475197006e-06,1.063808218572902e-05,8.984950972735067e-06,7.636384163084115e-06,0.9985666723394874,0.9976638567129841,0.9991224413490591,0.9989807941227157,0.9989460051357822,0.9986358645431678,0.9989502885875434,0.999119275558135,1.7060264547229035e-05,4.988073983186711e-06,6.5136447637477705e-06,6.658862318361451e-06,7.3597039929697546e-06,6.810968055147807e-06,4.863144863609574e-06,0.9991413133615542,0.9978831038392024,0.9996342467539057,0.9995526910351021,0.999547497464409,0.9985077642618889,0.9996294147334811,0.9996546897043862,1.4845473365756685e-05,1.937243171518106e-06,3.3016755201368303e-06,2.7394583799548404e-06,1.3742552548139831e-05,2.3711971362287455e-06,1.893864200003597e-06
48,0.9981137328211724,0.9978895350601753,0.9987339907578412,0.9987877885517087,0.9986774059836483,0.9982182122271073,0.9987872824954952,0.9987680778626106,1.147705958240628e-05,6.681384302036993e-06,7.608720762997987e-06,8.178608849142337e-06,9.789473080543629e-06,7.875448754916887e-06,6.625513538043537e-06,0.9987530696385363,0.9980793987876835,0.9994043099047546,0.9993776333269763,0.9993165515155721,0.9990387814895011,0.9993438065387646,0.9994293516050636,1.4728796130136361e-05,3.5980332043320342e-06,3.694975503747479e-06,4.549160514698177e-06,5.43649563220003e-06,4.2836149052986944e-06,3.072235075030301e-06,0.9992610804597089,0.9981294101670781,0.9998840018331482,0.9998768805676735,0.9998368533929218,0.998905776606536,0.9999011446034298,0.9998973740545581,1.3976555926625231e-05,6.274613870165724e-07,6.523471802346575e-07,7.00086961380692e-07,1.0109835988859141e-05,6.726347917828149e-07,6.063665939072814e-07
49,0.9983448210807359,0.9980262590982528,0.9988991676617716,0.998927993078953,0.9988464546197846,0.9983887903953621,0.9989707431078798,0.998924915446642,1.1116292376454846e-05,6.020484499407116e-06,7.058988069267377e-06,7.439273338778887e-06,9.240303252119985e-06,6.918516665888666e-06,6.027727667231373e-06,0.9989152268743743,0.998271537706536,0.9994806933417993,0.9995292649334016,0.9995188818146029,0.9991704141951259,0.9995274632243981,0.9995301637254667,1.3631376426251218e-05,3.0919813341480318e-06,2.682990010549414e-06,2.8851975417907686e-06,4.82456021429805e-06,2.739702991679317e-06,2.5677346400837634e-06,0.9993641427936828,0.9982493896886376,0.9998896444250259,0.9998881440365801,0.9998706223491604,0.9989155699946687,0.9999061514771772,0.9999042693682426,1.3652755701468197e-05,5.136756515484974e-07,5.437959557420504e-07,5.583365977119638e-07,1.020133655039531e-05,5.551840575283236e-07,4.915066713201593e-07
50,0.9985475985133351,0.9981353610729816,0.9990251454423961,0.9990425597042794,0.9989674230769902,0.9985487947602164,0.9991027614843223,0.9990465046011933,1.06763401183293e-05,5.288159990450791e-06,6.255904871955564e-06,6.556591491377949e-06,8.244550326206837e-06,5.907040288042082e-06,5.321323845860531e-06,0.9990562963494621,0.9982865426577372,0.9994862252777298,0.9995391012410927,0.999529530167198,0.9991849800676726,0.9995389775127886,0.9995357038439578,1.3624951898211703e-05,2.904866641642252e-06,2.4113035047865447e-06,2.5942076340461616e-06,4.577323324374429e-06,2.434891070124006e-06,2.365692956365798e-06,0.9994528302950736,0.9982513199250351,0.9998896444250259,0.9998881440365801,0.9998706223491604,0.9989174276352137,0.9999073122303247,0.9999042693682426,1.3842225181099706e-05,4.283302711301809e-07,4.5871670672847754e-07,4.763652580532144e-07,1.0273908885286199e-05,4.599374107653775e-07,4.035671915582318e-07
51,0.9987255335034086,0.998298178587494,0.9992128541321434,0.9992529018283506,0.9991825535162442,0.9987828159946798,0.9992975128537743,0.9992308994329514,9.90296976149474e-06,4.384459944498948e-06,5.0845101663955254e-06,5.304840684931131e-06,7.1115536770144176e-06,4.816530026011088e-06,4.431299131514418e-06,0.9991790204246398,0.9983648043666962,0.9997195588925922,0.9997566421416153,0.9997511173640651,0.9994193231777436,0.9997531350597103,0.9997439892463068,1.3418464089613918e-05,1.333669742857173e-06,9.898853100139023e-07,1.0465202346299837e-06,3.295415499403919e-06,1.1749045875858808e-06,1.2397567420812696e-06,0.9995291479234413,0.9983121203456475,0.9999549441556894,0.9999671779091163,0.9999544587821656,0.999003274895951,0.9999420503886188,0.9999641862466865,1.3834913696591572e-05,2.952694306228407e-07,2.7033336961550666e-07,2.816671758194933e-07,1.0048913092493394e-05,3.096672709622917e-07,2.783182352661676e-07
52,0.9988816695205514,0.9983274552111872,0.9992483840977663,0.9992817141882013,0.9992145964652144,0.998811390449649,0.9993357646906064,0.9992667703290113,1.0040569018035742e-05,4.209892437527496e-06,4.925634514992574e-06,5.155498726762136e-06,7.100305832959461e-06,4.601531414498325e-06,4.249424854850154e-06,0.9992857848300422,0.9983838116067215,0.9997363418296726,0.9997718849962349,0.9997685564037851,0.9994377742231327,0.9997773516474794,0.9997614087685923,1.359474431545878e-05,1.225454403676113e-06,8.764839642640246e-07,9.302581365495609e-07,3.2478145020043317e-06,1.0396606069351303e-06,1.125056858183643e-06,0.999594820992457,0.9983185017802887,0.9999549441556894,0.9999671779091163,0.9999544587821656,0.9990094163259543,0.9999492090616087,0.9999641862466865,1.4000177496707536e-05,2.4365569192261384e-07,2.1711277464903973e-07,2.301171890571458e-07,1.0123502476521601e-05,2.6042350687774044e-07,2.254905836062479e-07
