,Standard_beran,True_proba,LogisticRegression,NN_BCE,RandomForest,KNN
0,0.002957391137244322,0.0012923611958796895,0.0024647788376152796,0.0032454829952768,0.002845861696016159,0.002506510143254848
1,0.0020450372723671427,0.0025931184699988534,0.0029639944990787754,0.0016790257239914692,0.00232563394608309,0.0027603518367800704
2,0.0024970007647000182,0.0014240278170978805,0.0019393869447253494,0.002480955528633359,0.0024492758920756368,0.002389787962894287
3,0.0038054216010944765,0.0021351381190663947,0.005431875995319974,0.0027243356368612673,0.003705021172864656,0.0046514566086921115
4,0.0035475564654507733,0.004192073253697434,0.004100544548795894,0.0033435962860400574,0.003758420832896127,0.0037824964709317244
5,0.0010677095525328708,0.0021199726509185837,0.0031508530218263765,0.001030645334199351,0.0014933844819297443,0.003013080930427127
6,0.0070060160749963974,0.003502199083178456,0.005543557574841075,0.005964880482345631,0.0069440290108011395,0.009330360624352647
7,0.003375302059680742,0.0015824223823365173,0.003191724547914485,0.003472851455228687,0.003088571005645047,0.0025977690383671053
8,0.0013971202078405427,0.001183242318955248,0.0015794198871788069,0.0016309695744684152,0.0013206622504613533,0.0014267505019987872
9,0.0025287156511921045,0.0028668862297052543,0.008188582542658586,0.004448866377649697,0.004805762136908211,0.00489596148004328
10,0.006231542382764216,0.0031167352593,0.004688461723052516,0.004612440432653033,0.0037930562187849953,0.0029369611678327
11,0.0023124136031738157,0.0024011944627740167,0.002009477162297776,0.0025984760207728805,0.0026397826389111217,0.0020800892766608165
12,0.0021676352044113422,0.0051844713152937585,0.008457866989824548,0.0023159526981462284,0.002132230080259202,0.006570424200945555
13,0.0023810942726129503,0.0015978300976337626,0.0026069243155477954,0.002070995716851862,0.002332441026143764,0.0021214027013126274
14,0.0018885083511327406,0.0011775959148417278,0.0026583060489464455,0.002435243945427494,0.0020925182688419754,0.0017913092093276002
15,0.005241463950397835,0.003504302302279936,0.00493614793242675,0.004784793468300747,0.006907136172170138,0.006525647375246632
16,0.006214407914618132,0.003519689359892136,0.006475830747069655,0.008357596031036488,0.0072954771894642965,0.008222916523639528
17,0.005137332184365541,0.001806598045912637,0.002556872337183814,0.0026467838696097147,0.0027729971025744187,0.002466454671258811
18,0.0028495147816166976,0.0032481516350767914,0.004097951048857759,0.0024336493547623445,0.0032820141606032934,0.00493902234760993
19,0.0019939237512185473,0.0014855281020901732,0.002352008531001185,0.0018001146803187228,0.0021457448034731615,0.0025235403825914627
20,0.0031398419611520663,0.0012163044348413217,0.003811915590661908,0.002183392721098033,0.010696182920353603,0.004651302213168849
21,0.007235676141606596,0.01141403069524905,0.006241366383966791,0.011367126237073638,0.01084669718631603,0.009405497607378764
22,0.07356411048045305,0.002431744570852595,0.003026660414957059,0.11352661857810487,0.11340250772221942,0.0028091745358673928
23,0.0025277959168943866,0.0019676744552678564,0.002465387627844001,0.00165570449519642,0.002787118453028982,0.0023837769593806745
24,0.002388189669735245,0.001983042686541128,0.003860665498082702,0.0019913410815768466,0.002854373539777182,0.003944431778660284
25,0.002352937602763804,0.002281325821048794,0.003386870915091885,0.0017290954767455243,0.002245006842163288,0.002288810328054274
26,0.015124292312092209,0.001655505059637146,0.0022620173506819594,0.0014268641016003836,0.0011819126854359808,0.002172672257353411
27,0.005505501611322731,0.005679168615968092,0.005991435041849503,0.005347928645695509,0.0056854273064381,0.005522186092820556
28,0.004053890461143353,0.0026151072259281536,0.0034850742142295186,0.003398707586113403,0.003706285739378181,0.003942255235439087
29,0.006036864027667699,0.0034784791256283264,0.004205991840636347,0.0032674740276334613,0.0037158884253828896,0.004740831417822775
30,0.006840178427873507,0.0073085697696146,0.007573433704905917,0.007668765143913827,0.0068587809685572146,0.011443852729453792
31,0.005592818747164372,0.0026106438194308792,0.0037242113075150692,0.0024187678928613396,0.005473264732900797,0.004337724280288805
32,0.005819098283353889,0.005551594644959107,0.005851527195760766,0.0036802246130212494,0.005747899164718742,0.004290228792733826
33,0.004351093232624759,0.001693650253122887,0.003023057412913859,0.005620288499533451,0.004493263642330514,0.0055161760415718
34,0.005346870243562406,0.005392522338978747,0.005548512094913385,0.005283605083461654,0.005395390707115106,0.005383214120559601
35,0.0072246416931364766,0.004242982445792498,0.006439568232466981,0.004083950670678891,0.0061372199053886965,0.007727857594878778
36,0.004622612155723488,0.0026737155346354376,0.0032910346761798725,0.004944873664324042,0.004054109213604516,0.004855584934863583
37,0.004835241422638547,0.0028503419555809,0.0048783406576796366,0.004670416055732618,0.004910474677393052,0.004980502642198133
38,0.00592324870873932,0.00416884640762702,0.0056311256793472484,0.0071203582532391235,0.005435348298182463,0.005649700594067772
39,0.00269111845508287,0.002362750369984301,0.004383168934787069,0.002094588520650591,0.0032783515407340123,0.00506119219715424
40,0.0066752170077056345,0.0058450631902136445,0.007146203755094671,0.00484216493605893,0.006743539990079574,0.007286339868228944
41,0.005542137978352204,0.003834674985097235,0.0035945407289685117,0.0027641002414897924,0.003245436954602286,0.00306215204033841
42,0.014622080043336186,0.018739831426103096,0.021414924688332542,0.015692186185526202,0.016280229840272362,0.020975369073346264
43,0.003630828635560708,0.003736713061073876,0.005409873936127796,0.00383832562033188,0.0041546699419740315,0.004968165894761252
44,0.0038555876547101634,0.0024269926504147045,0.0034547508713456397,0.004288067414695465,0.00355905771073892,0.005711565763894361
45,0.007444211345503019,0.005216097103530228,0.005627334824979589,0.005611218287911063,0.005465449161500407,0.005298746816177008
46,0.0046611323776998975,0.002887414409416905,0.006620237959741802,0.01616459940735847,0.006037453113156205,0.008994989580406742
47,0.0030282962882912444,0.0011397979374003836,0.0021632680280363097,0.0025162070094724353,0.002762497628818797,0.003287118722884542
48,0.005995138548803476,0.0024274081654451405,0.0035756693966409246,0.002403394613387963,0.00620085071535925,0.004069786761067344
49,0.005279108603103012,0.003431654307137347,0.004292366236293846,0.004621204252323891,0.004939539275247489,0.0044204882985370885
50,0.0025756265578422456,0.006615779332076117,0.006545351052250216,0.007868434410262122,0.002705908153603856,0.009074333260670552
51,0.002978654741603281,0.0024110383842845893,0.002802985149822105,0.003183914298457233,0.003056121841145331,0.0032710171694989437
52,0.0053646786079556315,0.004888594974322952,0.0061628581373013155,0.007638199221238033,0.005254914431076904,0.006383006136658125
53,0.0021658026298349954,0.0014700500200557094,0.004118797850962761,0.0022057246633108833,0.002054311565778986,0.0031793597925391013
54,0.0008710032497860285,0.0026531930779888596,0.0019633305549934628,0.0014728037183460367,0.001116828206708322,0.0012188309998811756
55,0.0023019012742133984,0.0023676497465374632,0.0030394203978656455,0.0029127386988941147,0.002623088063147996,0.007890791350359765
56,0.0018681485223571782,0.002982771972688897,0.004041085184538942,0.0028302480667554437,0.001906804464046985,0.0032270504988161555
57,0.006384617982102833,0.005476567158178592,0.006049065663890652,0.003971617646037382,0.006318818484510572,0.006076376964896122
58,0.0030115169057799355,0.0021752905907379493,0.003631149370952139,0.0030632387546971887,0.0030776582889439482,0.004581571333152593
59,0.0040319676513681235,0.0027497910524179442,0.004630315329175669,0.003706936553826243,0.004319462074345205,0.004199822244991734
60,0.004536020678363619,0.0027685202201748822,0.006559296432836428,0.0029666377255170772,0.004323302367213443,0.004596408090671663
61,0.0038497057165566653,0.003017338309385847,0.003941075567980461,0.003331725978321157,0.0037995885355653052,0.0031682450902989824
62,0.006548533742368489,0.00404565429371897,0.005600969764557129,0.0055974030139675154,0.0058514832694394414,0.005943375187885746
63,0.003431105636025767,0.0049412414290576035,0.004976229171190422,0.004436393917281132,0.003776310862344799,0.004422695660108649
64,0.006675626579410986,0.003028135474489475,0.004655955991404861,0.006949370263032146,0.0054450782360166055,0.005122364616943973
65,0.0025011760269265312,0.0024169753958317173,0.002325136876943084,0.003078057149803567,0.002358269071189264,0.0034961374200749916
66,0.004781686791726697,0.0061626674693118205,0.007281180932893105,0.005465407672530436,0.005967932855041065,0.0077893798192588196
67,0.0015071427752482262,0.001863510200710492,0.001819654758964832,0.0013887891652591216,0.0016316870725000543,0.0020120965157245526
68,0.0015013236813817788,0.002829978103381537,0.0011750936715993051,0.002343391072945785,0.001500465331060551,0.0017249313482779755
69,0.001953330319203865,0.0026204426453503046,0.0029434359118142117,0.0015257008720002878,0.002137761199974248,0.002072588368426865
70,0.0022312514442086834,0.004063665330414604,0.004672650623697592,0.0016652390734470549,0.002795083309476513,0.004380745137414223
