,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
0,2.9780952589993266e-07,9.568615489241796e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.155840238095358e-13,9.155840238095358e-13,9.155840238095358e-13,9.155840238095358e-13,9.155840238095358e-13,9.155840238095358e-13,1.0199971060098674e-06,0.0,3.1080896779397404e-07,3.1482615587079545e-07,3.099432589763418e-07,1.3595494568203748e-07,2.6467660880967746e-07,1.0403940962686774e-12,9.664284902124792e-10,9.915532347643216e-10,9.610563494906572e-10,1.8560051934803914e-10,7.010375278561482e-10,1.099809974357018e-06,0.0,1.0273738701925384e-06,1.0406041374752428e-06,1.0245225700059811e-06,4.503088029749747e-07,8.753522872582687e-07,1.2095819796951193e-12,1.0553920441463992e-08,1.0827490357666144e-08,1.0495420986213423e-08,2.027999254121123e-09,7.661700407709328e-09
1,0.044805819084181506,0.1340785654098434,0.1373349672875703,0.13737602155352793,0.13682832236692236,0.1372045956011526,0.1365613551616191,0.1365207718739343,0.0010046429752436337,0.0008765207128422263,0.0009110294133947898,0.0010632154325380283,0.0010945617384419727,0.001221222964392993,0.14226486735461097,0.14216531477280897,0.14245867774387252,0.14241120238806726,0.14256417178889325,0.14165198576542437,0.14159203005331558,0.000959397942976844,0.0008143439964828492,0.0008536584432008526,0.001012956180826556,0.001052692248828878,0.0011699830578375005,0.15250292399737803,0.15008525136370943,0.15049482851878312,0.1507331270762533,0.15142610344810253,0.149932032979342,0.15050772548534486,0.0011055398456369333,0.0009170823037506693,0.0009629280757246596,0.0011113886679376681,0.0011933692549726765,0.0013227640993144789
2,0.08961134035883711,0.25017935164277816,0.25578806989757763,0.2556763527342685,0.2546995258088894,0.25515984108480066,0.2548092346323094,0.25409075739116,0.0017775283194108131,0.0015457082145120193,0.001660376168964052,0.00194632799641175,0.0019493053914780762,0.002264070370943301,0.26428969180341166,0.2640842902203487,0.26478030181136364,0.26466748062316486,0.26447210081636874,0.2636206666755496,0.2633155205732705,0.0017203088605453572,0.0014333240970372523,0.0015553925381108986,0.0018836043928032542,0.0019028193628697991,0.002253692747403969,0.2817479162262001,0.2773754263740144,0.27821057759205614,0.2787297664138356,0.2794397272402607,0.27758915008144075,0.27831777933005936,0.0018559912469496137,0.0015702097453377576,0.0017024811243359207,0.0019908560870330124,0.002058025696128774,0.0024208755454389894
3,0.13441686163349273,0.3507136072120096,0.35790126622016194,0.3578008872450386,0.35654590547211507,0.35693302061085436,0.3569701779598079,0.35567465219507793,0.002352700152156099,0.002038102437303737,0.0022238056626573423,0.0025970707872015842,0.002587819486000598,0.0030166586614842356,0.36895477754611855,0.36879938431731973,0.3695994725981907,0.36955475738058047,0.3686786786482317,0.36837633028440586,0.3678515739073756,0.0021595342856284435,0.001848860129141044,0.0020430185028841516,0.002448402794438667,0.0024427138604601038,0.002916748753021539,0.39128278969565483,0.38523126949281633,0.38664131820753783,0.387303347714281,0.38746159136771624,0.3858255358535327,0.38695908315535466,0.0023340556415285423,0.0019450051123190368,0.00216423595248491,0.002517458639527123,0.0025767967168685312,0.003045101010745743
4,0.17922238290814832,0.4377684573194106,0.44602080954302475,0.44580556266378407,0.4443803905810092,0.44433340887491,0.444910956750875,0.4432176198930205,0.0025874896555733605,0.0022887637750269546,0.0025223094796398113,0.0029079732281426483,0.0028534911236864674,0.0033825926010125195,0.45872979031923355,0.4584245650553624,0.4593309513718217,0.45924220001543736,0.4577398681933418,0.4581150756796226,0.45739825617687113,0.0023133120692022603,0.002004862696984905,0.0022330015271911433,0.002653374423133194,0.00260783878858352,0.0031707855342545037,0.48411337677734045,0.47646337137180045,0.4781878991749346,0.47896652662324685,0.47845946298321235,0.47746934576666183,0.47880338613476736,0.002527299125595576,0.0021397649403483063,0.0024110475481852463,0.0027700900983097963,0.0028260267819201117,0.003348628038822497
5,0.2240279041828039,0.5131511901432808,0.5221407952992733,0.5219067659535046,0.5204253602302257,0.5200221326175088,0.5209471555806284,0.5192035239147367,0.0026675282685846074,0.002375759424315683,0.002632894238185262,0.003001503914202408,0.002941186548051077,0.0035129146498093997,0.5357330513515262,0.5354447095104047,0.5366702964378175,0.5365580896318258,0.5342468252583934,0.535234873959157,0.5346980140250042,0.002334470217195302,0.002031872802360526,0.00226325357991081,0.0026964456003391105,0.0026237994366333983,0.0032228483069103426,0.5627871144188372,0.5541175609222839,0.5562955042327561,0.5571893551816984,0.5558739612006197,0.5553455465410021,0.5569084519244752,0.002559068238949957,0.0021550045414167633,0.002449814078542998,0.002811789839158038,0.0028663041926072557,0.003376115942189544
6,0.26883342545745953,0.578426776753152,0.5878957244367774,0.5877017384140135,0.5862027819478544,0.5854582754750632,0.5868518872133359,0.5849734945722755,0.002741735464824509,0.0024325358171093416,0.0027055170342074586,0.003068342362846801,0.002998163698024524,0.003535654095255418,0.6017815210364352,0.6012657561436994,0.6025238436437039,0.6024043659602518,0.599534914882336,0.6010503272760356,0.600462472793562,0.002336168810133346,0.0020512725773708562,0.0022750043810189553,0.0027215910622133575,0.0026353820940826444,0.003232620661392886,0.6294629503589525,0.6199884707946725,0.622260822492756,0.6231578082178246,0.6213442833833825,0.6212812466905047,0.6227617147135301,0.002509128318019408,0.0021185106757312636,0.002418405791754567,0.0028031026159172773,0.002800046750278937,0.0032825167829084443
7,0.3136389467321151,0.6349503604393295,0.644335011224013,0.6441901921278298,0.6426623032081816,0.641620414915003,0.6434022734716431,0.6415165702338055,0.00267152255359075,0.0023271404207282826,0.0026030565550904986,0.00296498382056741,0.0029134572502514263,0.0033814087569903092,0.6584336717276753,0.6574110785387745,0.6586822260686814,0.6585700790253205,0.6554377474296625,0.6572499702234164,0.6565964086476601,0.002251810180544291,0.001949279414904579,0.0021707818711673705,0.0026361174130814704,0.0025290791339434644,0.0030931513664723036,0.6859705885058949,0.6761452697581012,0.6786516055780432,0.679544144538995,0.6772602883288369,0.6775482628034843,0.6790802062341756,0.002427067425578417,0.0020344175811816455,0.0023359834404990095,0.0027291222089250266,0.002687973041575453,0.0031429155220122663
8,0.3584444680067707,0.6838953899466578,0.6928065898215449,0.6927913197769332,0.6912791566421413,0.6900351424366946,0.6919865811853834,0.690156846631215,0.0025407772566435126,0.002190855467082782,0.002459009374838926,0.0028079242570488404,0.002759494924929351,0.0032067221573159814,0.7070262612797734,0.7057814197413754,0.7071246536939113,0.7070108392251601,0.70385404439713,0.7057412555520036,0.7051430505684708,0.0021223354541509694,0.0018331402207319542,0.002044191614575039,0.0024925875732640405,0.0023753419890942705,0.0029040847156455935,0.7338606992772642,0.7237239034087245,0.7263753561784736,0.7272303717712023,0.7247972756953814,0.7252149863352952,0.7269172366692341,0.0022690376083142833,0.0019314377024020003,0.002205931157541528,0.0026041939496573067,0.00252280594795849,0.002922694140356993
9,0.4032499892814263,0.7262779806679724,0.7350900139557492,0.7351026467357212,0.733590052920298,0.7323131530153665,0.7344036063431421,0.7325039912091683,0.0023483439742898043,0.002032336393930568,0.0022820447889179813,0.002612723959245823,0.0025502766349755762,0.002955455447939753,0.7487058750379106,0.7475062751425366,0.7486575268481259,0.7486008090243946,0.7454431716148083,0.7474749965999513,0.7468222831438075,0.001970562715179263,0.0016875338976926905,0.0018904244428325206,0.002318823597097762,0.002178964930822969,0.0026714466166501746,0.7744474727631797,0.7643985983226201,0.7669156058284352,0.7677600327603311,0.7653183698979698,0.7658658816498964,0.7676508600108879,0.0020961665918361023,0.0018117063841552553,0.0020621560918562746,0.0024595087908486526,0.002336611603352134,0.0027156994731760073
