,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,9.932994372000896e-05,0.0003190961871510916,0.0,1.0182237665436447e-07,0.0,1.0182237665436447e-07,0.0,1.0182237665436447e-07,0.0,1.0182237665436447e-07,0.0,1.0182237665436447e-07,0.0,1.0182237665436447e-07,0.0,1.0182237665436447e-07,0.00034014719406251243,0.0,1.157001136286005e-07,0.0,1.157001136286005e-07,0.0,1.157001136286005e-07,0.0,1.157001136286005e-07,0.0,1.157001136286005e-07,0.0,1.157001136286005e-07,0.0,1.157001136286005e-07,0.00036675820991678845,0.0,1.3451158454136706e-07,0.0,1.3451158454136706e-07,0.0,1.3451158454136706e-07,0.0,1.3451158454136706e-07,0.0,1.3451158454136706e-07,0.0,1.3451158454136706e-07,0.0,1.3451158454136706e-07
1,0.020092219315054345,0.06251666815341594,0.04944007723652366,0.00017099723000774976,0.04594652699214208,0.00027456957810454243,0.044741330127491596,0.00031596264193587206,0.04320784024414137,0.00037283083522998066,0.043157906443494265,0.00037476165494152976,0.05142210382887058,0.00012308935755147473,0.054658560566426595,6.174985484869957e-05,0.06650143306488024,0.056831958161493445,9.349874490722704e-05,0.07420611716308867,5.936215705318586e-05,0.07646341251886113,9.92410346415374e-05,0.07301318599324358,4.240292620004854e-05,0.06446577457505276,4.143905487206696e-06,0.08449893858067459,0.000323910204791048,0.05891744638769869,5.751685391966722e-05,0.07151454738366647,0.06605336026572672,2.9824564737151046e-05,0.09448351529055499,0.0005275734867076746,0.10047391494592994,0.0008386449696062778,0.09585819302839282,0.0005926130832760043,0.07631856686811844,2.3078603206994182e-05,0.10865473727806296,0.0013793937053918313,0.0626375388245356,7.880128095888277e-05
2,0.040085108686388676,0.1208444673314402,0.10803004565334351,0.00016420940294407455,0.12142519253228279,3.372417588936582e-07,0.11842451529024345,5.856167881692353e-06,0.11559736419007949,2.753209137607751e-05,0.1143096098591877,4.2704362182654415e-05,0.1352393104926901,0.0002072115096369832,0.1180444547912044,7.840070225477766e-06,0.12828391374932038,0.1237575730030469,2.048776055137554e-05,0.1410839911598405,0.00016384198171530724,0.1450985408752382,0.00028273168538365173,0.13960827879405968,0.00012824124366651328,0.1234616275795456,2.3254443903201182e-05,0.15975609035557248,0.0009904979003351217,0.1206574303519341,5.816324901060857e-05,0.13759847143899775,0.14057519580616185,8.860887958068456e-06,0.16609593553482083,0.0008121054598927251,0.17617975674582365,0.0014885155759266993,0.16929301048382783,0.0010045438052642584,0.13540302703449392,4.819976133267212e-06,0.18980591636721533,0.002725617305932871,0.12327995146209847,0.00020502001432886393
3,0.06007799805772301,0.1755432610206409,0.14637742110182705,0.0008506462181698759,0.14703843115098358,0.0008125253258981086,0.14345226272555534,0.0010298321715751853,0.14058588799921656,0.001222017928559007,0.1385640688256653,0.0013674606553929452,0.1634725375883106,0.00014570236417980816,0.14847771262458886,0.0007325439099790356,0.1859773952057751,0.16626465019085201,0.0003885923160233753,0.18947947015074829,1.226452892020888e-05,0.19451638028553198,7.291426619231038e-05,0.18831339762359023,5.456907296038084e-06,0.16683679765679127,0.0003663624745321662,0.2136211144519674,0.0007641752137623025,0.15027911062858645,0.0012743675217539454,0.19897894536891778,0.18482520089554988,0.00020032848261739228,0.21522107536680057,0.00026380678686812426,0.22793642804403424,0.0008385358028796705,0.2202224718692578,0.0004512874181706492,0.17642709570223702,0.0005085859233885687,0.24485942510275438,0.0021050184206069912,0.1528961771591404,0.0021236215258760693
4,0.08007088742905735,0.2268388365989664,0.19674071841824758,0.0009058967180205161,0.21238400417578396,0.00020894218038228617,0.20714325788025845,0.00038791582106482135,0.20511527144851893,0.0004719132828457354,0.20093966276859565,0.0006707672050957606,0.23491637675584798,6.524665498603459e-05,0.2056719673523888,0.0004480363537017124,0.23985250293359694,0.22052485339305006,0.0003735580367622023,0.25665162002650366,0.00028221033510119047,0.26292675945772437,0.0005324213141412369,0.25665057331392194,0.00028217516850235184,0.22772018047277542,0.00014719324829335435,0.2876018017295535,0.00227999553550554,0.21814497714132342,0.00047121667602222057,0.25599073202836403,0.25788244808573724,3.578589641723623e-06,0.2619321140789731,3.530002067129961e-05,0.2767680361764576,0.0004316963676623871,0.268922701370057,0.00016723583105448755,0.2164814762245597,0.0015609812941704455,0.29662469397488467,0.0016511188634712871,0.2320695492422653,0.0005722229858859461
5,0.10006377680039169,0.2749429335350419,0.2578728516112969,0.00029138769688336524,0.26635480253771204,7.375599402729792e-05,0.2594994816217633,0.00023850020699774896,0.25892919708546014,0.0002564397550766635,0.2530919478551217,0.00047746557518407853,0.29322885699568113,0.0003343749968083562,0.27768813869463316,7.536151368246461e-06,0.2901619514087275,0.29700856434099976,4.687610864435739e-05,0.301980515557397,0.00013967845853621596,0.30914109111213384,0.0003602077438814138,0.30345728949220196,0.00017676601475388577,0.26899719268340816,0.00044794701190098223,0.33705798928167074,0.0021992383681805248,0.29744690927991513,5.307061118497821e-05,0.30894476789672887,0.3358780155600164,0.0007253998296919831,0.3001004584406889,7.822180975419818e-05,0.3165128433973081,5.72757667824679e-05,0.30901666779435977,5.169595279333962e-09,0.24963852301195555,0.0035172306823327013,0.3385316955851879,0.0008753862900421049,0.3170679544184706,6.598615926700617e-05
6,0.12005666617172601,0.3200541174129183,0.3070616737165536,0.00016880359320320704,0.3083709770065103,0.00013649576975584325,0.3004729296199954,0.00038342291538171256,0.3014740586341449,0.0003452185842226741,0.2937131592733335,0.0006938460757113565,0.33831670260093627,0.000333522017749614,0.3278167552368185,6.025854598504669e-05,0.3371417295032546,0.3383750796463727,1.5211525755294252e-06,0.3156316062565141,0.00046268540208996647,0.32303173341000835,0.00019909198975142465,0.3177433771232262,0.0003762960750597537,0.28151158966565637,0.0030947124583507344,0.3518619283345946,0.00021668425363418394,0.3406377441087697,1.222211812197472e-05,0.3581298588937577,0.37762638888260325,0.00038011468160595367,0.3440202367691144,0.00019908143650022327,0.3621281115372357,1.59860242010786e-05,0.35563599263546775,6.219368914237147e-06,0.28808735350186354,0.004905952561573523,0.38630305954783517,0.0007937292350949111,0.35406345972383413,1.653560220915513e-05
7,0.14004955554306034,0.36235859957725175,0.3861611601243208,0.0005665618885968871,0.36048472955659616,3.511388854311774e-06,0.3510356385979465,0.0001282094453388691,0.35470718489956476,5.854414656992383e-05,0.3447046166748319,0.00031166311231893323,0.39361990579699246,0.0009772692665643995,0.4069506172407138,0.0019884480392985114,0.3810122074494012,0.4110767232679565,0.0009038751114041648,0.37767060775555183,1.1166288513934e-05,0.38535223970446,1.8835879974950782e-05,0.38262906803236096,2.61423814472907e-06,0.3398355426213795,0.0016955177263592378,0.4183252463487034,0.0013922628719008397,0.41564237897960987,0.001199248780211677,0.40381425549762906,0.4365198325863323,0.0010696547727051112,0.40035903367082615,1.1938557872415254e-05,0.42014649345458455,0.00026674199668261754,0.41544427721399335,0.00013525740512310502,0.3387189897727336,0.004237393619794747,0.4467618378130205,0.0018444948267373217,0.423768058344157,0.00039815424803810585
8,0.16004244491439468,0.4020310057822707,0.4346514885702173,0.0010640958973187206,0.39910220593620027,8.577868538342104e-06,0.3888971137884977,0.00017249911890409496,0.39495863101971107,5.0018484782090225e-05,0.38232492297833065,0.0003883296994757413,0.43435462627555976,0.0010448164417941775,0.45409562680962046,0.0027107247627215516,0.42197917054043244,0.4606027755274166,0.0014917828621905862,0.40862896028572404,0.00017822811384492118,0.4164293213822595,3.080082567847261e-05,0.4153580252554604,4.383956488470749e-05,0.3691588540733689,0.002789985831680743,0.45115899073292554,0.000851461906466228,0.46408809230940073,0.0017731612925450924,0.4462471157557487,0.4883065030489011,0.001768992059475389,0.4737601806942888,0.0007569687423123251,0.4951635879587881,0.002392821252790727,0.49369054894247677,0.002250879352543529,0.4060513458122287,0.0016156999213523884,0.5241389577381537,0.0060671390474119425,0.473129803149977,0.0007226788815357999
9,0.18003533428572902,0.4392350970173825,0.46612429337246275,0.0007230288806220609,0.43917038674093345,4.1874198781129536e-09,0.42764594511722487,0.00013430844176492732,0.4368011616407411,5.9240414176664304e-06,0.4221564868043871,0.0002916789268074306,0.4760511673018195,0.0013554230311886056,0.4790935742629453,0.001588698208335047,0.46023478441731147,0.4959046351562124,0.0012723382517354721,0.4638660141862154,1.3185829634574264e-05,0.4721204670715946,0.00014126945215832702,0.47422610864003056,0.00019575715350524602,0.42145449917134126,0.001503910523758815,0.5092641573456417,0.0024038794097452788,0.4949371414989088,0.0012042535870186864,0.48565986416736995,0.5306628254349253,0.0020252665228490843,0.5132539744087609,0.0007614349200140349,0.5352192369065354,0.0024561314262995346,0.535834918079036,0.0025175360350385995,0.44297333434045716,0.0018221398286639152,0.5650691357661464,0.0063058324158482395,0.5102599486963553,0.000605164158833223
