,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7
15,0.8265303920201517,0.005055026007612106,0.004226632485452702,0.004997492271635754,0.014279035343783204,0.008981882573146182,2.1055192118082023e-05,1.1251233259507685e-06,9.350074508506341e-05,2.0378546961544525e-05,0.00102789596342204,0.0014645404918844274,0.0015292154072379226,0.008515781966106077,0.004006552691412536,3.0164574295144928e-06,3.201293087732326e-07,5.806034769729978e-05,9.698563580540057e-06,0.00012937492751524484,0.0003287261038207279,0.0003192852259245538,0.004725711018474429,0.001636130340573353,7.622857797643263e-07,4.528650176958041e-08,2.221959051135911e-05,2.5420561698553816e-06
16,0.85546800417741,0.006650929765592218,0.005205181751602724,0.006696491667542831,0.016850710252902423,0.010969101600360767,2.4590812517378503e-05,2.156601998691402e-06,0.00011514786189427447,2.5393604272257827e-05,0.0014151457703135938,0.0020051732350438657,0.00208395872766034,0.009858777201033576,0.0048145940927304875,3.881525379253257e-06,6.054822519803513e-07,7.391328864415552e-05,1.27499626959081e-05,0.0001875701337556969,0.0005054904246169378,0.00045635446732605444,0.005479635816945481,0.001968421208762804,1.4490317800205595e-06,9.176596703063448e-08,2.9539992540586574e-05,3.570296483803078e-06
17,0.8844056163346683,0.008676896281381009,0.0067867890997159175,0.008632658309679823,0.01943677548137479,0.013092131292503759,3.2981590742162905e-05,4.145422375860119e-06,0.0001308002036593199,2.9187721036665894e-05,0.001931520899979414,0.0026841069723881937,0.0027968847559142183,0.01134871418923594,0.005763439608945512,5.988263143990491e-06,1.0297696249872078e-06,9.21612049666632e-05,1.6437759192182043e-05,0.0002695635879826363,0.0007329099566851105,0.0006419520181667992,0.0063417790233136935,0.002372822730663011,2.2085904927132447e-06,1.7024562739494377e-07,3.8812885661089694e-05,4.967231682666061e-06
18,0.9133432284919266,0.011225017910426767,0.008988280601581626,0.011375510565838605,0.022795140074144616,0.015999443170290614,4.4722708242025516e-05,6.949593648711437e-06,0.00015372201722004716,3.7316284823112916e-05,0.002613705239506726,0.0037984009299161224,0.0037162013176888164,0.013046469339856476,0.006889319535424391,9.255004020456398e-06,1.6725615230705675e-06,0.00011326616545621234,2.0763412463069857e-05,0.00038401824539378756,0.0010583800017302115,0.0008762568503906143,0.007253114428123248,0.0028195332337080737,3.398793351750994e-06,3.013314938859349e-07,4.995339853241299e-05,6.735276378802762e-06
19,0.9422808406491849,0.014400212683883059,0.01132753243718795,0.014227113362477107,0.026063910502352298,0.018930494896025447,5.5389942740487225e-05,8.862517100074485e-06,0.000159643059980129,4.063172177309171e-05,0.0035066004545933668,0.005040112681939069,0.004797447161946348,0.01489027943907479,0.00815325121634727,1.316980167708033e-05,2.352030385407239e-06,0.00013497040030087038,2.4831630118449223e-05,0.0005423070041508969,0.0017113715225422466,0.001201889401138545,0.00831944375512274,0.003356497488044753,6.789717865152344e-06,5.443532819115948e-07,6.381773744623479e-05,8.950346837998455e-06
20,0.9712184528064433,0.01832018422628769,0.015195943544363233,0.017969323604626417,0.029953200843831143,0.022543488401059752,8.867861578179413e-05,1.2863898680342701e-05,0.0001611778971460186,4.274312800886477e-05,0.004664475165572535,0.00659535407565198,0.006273232255318032,0.017055401255338574,0.009714160110715133,2.0513707590534914e-05,3.510581820866723e-06,0.00015984964005333696,2.9805038979928287e-05,0.0007591917435855933,0.0021613376105943127,0.0016207653632827744,0.009472185155960633,0.003983784981274242,9.115582146233972e-06,9.348698543651298e-07,8.015501615833443e-05,1.1870940256388563e-05
21,1.0001560649637016,0.02311484387969726,0.019325624909774134,0.022053486586098847,0.0339796123995945,0.026387013833167872,0.00013582411770632794,2.4484803996039075e-05,0.0001548239051589408,4.674206018826972e-05,0.006152071039661209,0.008648382774411824,0.008059881713655346,0.019489337333481797,0.01151687677747975,2.8017328659126017e-05,5.250250962350289e-06,0.00018579675015252848,3.435747287298585e-05,0.001053613727735501,0.0029206190420309063,0.0021779355144314473,0.01080487880792619,0.004746681827614186,1.3355962855102821e-05,1.5993655050171725e-06,0.00010040482734298917,1.5697398308332374e-05
22,1.0290936771209598,0.028925096058807317,0.0239048667272619,0.027195041792302053,0.03873177644370762,0.031240898263686194,0.00017551809692282442,3.769906808154556e-05,0.00014322923230072706,5.4983169673470754e-05,0.00804559448066685,0.010816776268437118,0.010169297037908786,0.022119002222943565,0.013572582971794296,3.6427580624309525e-05,7.524111268265073e-06,0.00020889304756429596,3.832612094812359e-05,0.0014495942232728952,0.0036718106359335725,0.0029165693192209517,0.012396837009353035,0.005665363079452613,1.8306912575265718e-05,2.6337649820088844e-06,0.00012597860590873595,2.0421544949404575e-05
23,1.0580312892782182,0.035900903890629644,0.029856558654749104,0.033485913422699506,0.044372461143545684,0.03708131820560871,0.0002287755436928391,5.319166495101862e-05,0.00013657397200122676,7.371169522367563e-05,0.010433508754176717,0.013475778261981226,0.012760554861970853,0.025108611684041545,0.015977002880977472,4.78929292191697e-05,9.636540026946637e-06,0.00022814092485237472,3.981273976225863e-05,0.001977236608380269,0.004684321594757251,0.0038372509859033077,0.014152775737049565,0.006724617809126607,2.8741577225294982e-05,4.2670374324893295e-06,0.0001558032107484243,2.585888192490532e-05
24,1.0869689014354766,0.04419857778955187,0.036891831154475835,0.041239572540271024,0.05110162148823196,0.0442474943843156,0.0003042452821883691,7.862429100250642e-05,0.00013881571391773586,0.00010463412932659911,0.013417029779403608,0.01657670988613861,0.016173635981312325,0.028627467063757784,0.019037718134793182,5.3474841806290965e-05,1.4528635585951107e-05,0.00024732387439875835,4.316725432874193e-05,0.00267381159624371,0.00591398614144101,0.004967966789837915,0.01598133499302578,0.007914702383866812,3.4743839810137335e-05,6.734514581790967e-06,0.00018711248056267886,3.209114945295088e-05
25,1.1159065135927348,0.053977264824240104,0.04489394451506436,0.050020875854849024,0.05861828882892916,0.05225962379665019,0.00035910041467734915,0.00010713953619655766,0.00012530626168061668,0.0001304635525321149,0.017110221048271368,0.02090260686692607,0.020389695984806694,0.03281767581321509,0.022742992048201138,6.641317756662586e-05,2.043674686648143e-05,0.00026713244889706487,4.6870372743607034e-05,0.003584895553158231,0.007838092388854941,0.006517613250516868,0.018311089491332012,0.009461560518199129,5.059878328893934e-05,1.1107317059107739e-05,0.00023069352734188416,4.1125916097289915e-05
26,1.1448441257499933,0.06539466072071018,0.05555622907539863,0.061005813008032934,0.06766709455104042,0.06216884363600917,0.0004609287224539437,0.000132300659632409,0.00011987477079498968,0.000155565533514239,0.02163958088216163,0.02645995627164266,0.025627917956822458,0.037728142198601836,0.02729053174145757,8.856932171513992e-05,3.2458666171367764e-05,0.00028438065284276204,5.1344253840600464e-05,0.0047655185688891205,0.009922537281223238,0.0084725849566792,0.02101678310742515,0.011372415460482808,6.928632769962594e-05,1.808669999180116e-05,0.0002837518256634879,5.350572037581835e-05
27,1.1737817379072517,0.07860201732485114,0.06753871027705997,0.07342023933796478,0.07790299064159698,0.0735950336475728,0.0005692742879938857,0.0001937271686328551,0.00015123870519420464,0.00022280054533436823,0.02714302012417611,0.03259529046787375,0.03183609962758333,0.04325671243939452,0.03256984224616789,0.00011209055857852314,4.5550763624857306e-05,0.0002921943210030723,5.623619274572722e-05,0.006281264513454499,0.012681715944959674,0.010829327139030322,0.023932796018396846,0.013517192526525874,9.700468596507418e-05,2.696539341641921e-05,0.0003343038732718706,6.43959879896891e-05
28,1.20271935006451,0.0937385735492971,0.08227684597840156,0.0874519063132147,0.08920928256019915,0.08659708518054321,0.0006150498984934821,0.0002791426455123319,0.00020631556553160933,0.000302170313258709,0.033768141756264754,0.04098758052618262,0.03893004749608091,0.04941643584694156,0.03858161573782113,0.0001553045849096261,6.0827693058401486e-05,0.00028348735597929966,5.627121129656377e-05,0.00820925065919837,0.01720719170748425,0.013782381091670442,0.02741020433994056,0.016195122765691464,0.00016226854131812623,4.1825344613747986e-05,0.00040175792412985574,8.204357137384265e-05
29,1.2316569622217681,0.11092559360080578,0.0990408502997771,0.10323505096931712,0.10215987088054597,0.1014039824906068,0.0007406866435594779,0.00039009928878298226,0.00033545258355164253,0.00043502336964848406,0.0416697567400162,0.05046834483737505,0.04807307986871294,0.05702620332576253,0.04635381623752912,0.0002034105862109523,8.721322747138458e-05,0.0002841783746030567,6.917391720813022e-05,0.010638900722018193,0.021722883161953886,0.017246544512068102,0.03105517225107573,0.01912551059117229,0.00021243608349730812,6.155130715046002e-05,0.0004582962228628794,9.675179337926758e-05
30,1.2605945743790266,0.13026024829402483,0.11619325538107843,0.12168389356750879,0.1173349461356806,0.11888636228789082,0.0009743777929340883,0.0004898075175622864,0.0005004284990065133,0.0005798072176813064,0.051006602868777264,0.06005045424378257,0.05777749079209081,0.06506407608716841,0.05461247977753012,0.00025380674150791413,0.00011593110058700461,0.00026464941327509643,7.916725484674326e-05,0.013672413803358728,0.0262264969345697,0.021751469997823278,0.03546780882796075,0.022840043842732104,0.00026984748785051664,8.917271306260171e-05,0.0005219524314291756,0.00011380314784657483
31,1.289532186536285,0.15180961881190147,0.13319592381542297,0.14121793415467565,0.13343361370524798,0.13761678569576408,0.001143518176808537,0.0006618273675680442,0.00075898603684389,0.00077966722755744,0.06193727502314354,0.07053022015132941,0.06863689271655932,0.0737970170750772,0.06417161463253933,0.00026081747857097684,0.00012801831944474928,0.00021975200643728094,8.617573463254611e-05,0.017424824305866473,0.030849065929489487,0.02635044534879695,0.039798777662147095,0.026628537132726563,0.00032174960084496176,0.00011770208441274351,0.0005615529817158843,0.00012599539065660483
32,1.3184697986935432,0.17560513272118422,0.15499810781340562,0.1646197231670721,0.1533894337777683,0.16032519027069686,0.001301010706111902,0.0007356255386024861,0.0010029251039150398,0.0009254096622199758,0.07461542443335377,0.08431209972966824,0.08232005194125966,0.08502743584238975,0.0762664209443358,0.0003239261421725262,0.00017774524274637556,0.00021676593704574772,0.00011792819295210411,0.022023546135279234,0.037879658929438974,0.03275433576347841,0.04551380913102704,0.03186433734083163,0.00042764038397118115,0.00016579895660432764,0.0006266424889476562,0.00015110904710258317
33,1.3474074108508014,0.2016377552473873,0.17776071966882603,0.18952761215139233,0.17479056549435615,0.18468132018247274,0.0016938113272899908,0.0008765312639304972,0.001396675620956639,0.0012030277119905453,0.0891843388784741,0.0994071332199289,0.09794579529382745,0.09782100160303109,0.09029227008145294,0.00042236858085617865,0.00025181552431758855,0.00022955783218232506,0.0001720738579152664,0.02760729999403675,0.04542610567259318,0.039973452210976035,0.051958956785562525,0.03786515690433709,0.000546220970862299,0.0002201312898016552,0.0006814679103149267,0.00017108480490994686
34,1.3763450230080598,0.22985425158794387,0.20366643237124704,0.21465064070620932,0.19682027918987344,0.2096158689462871,0.0020564916746379593,0.0011909551085238308,0.0019830689957639398,0.0016196911775246256,0.10577107177854489,0.11581925166352472,0.11480314578570615,0.11156822882143146,0.10575203698873954,0.0005333603511448365,0.00032998901815081244,0.00025994259994901114,0.00025015783068547574,0.03432433665739119,0.054189493716264525,0.04831626641310529,0.05901898252166287,0.04484486660565407,0.0006944103152035298,0.00029230319689201246,0.0007337441923373602,0.00020738769614189916
35,1.4052826351653183,0.26015480663115675,0.23458928975258128,0.24414479635238592,0.22290650501095258,0.23885344865728386,0.0022157641703956584,0.0012730549927202769,0.0024536603898221055,0.0018253984719293983,0.12448034169800976,0.1363575793254191,0.1344899704259478,0.12761747157155576,0.12398384326563283,0.000672115516563983,0.0005219806845524019,0.00038906782882964646,0.0004409746348261296,0.042329892671421544,0.0650183018004525,0.05901170935726641,0.06798065559663403,0.05370504989025524,0.0008632246779830613,0.00043657481935827693,0.0008320099258039927,0.0002730480856733214
36,1.4342202473225765,0.2923922368234504,0.26121083014697194,0.27107314568230206,0.24751757413764472,0.2659107451990414,0.002658941264207487,0.0014770244854841552,0.0031237220582791343,0.002103713241559527,0.14538847024904694,0.15591588886825344,0.15366824312340602,0.14374304477265468,0.14217652758622934,0.0007116690367951606,0.0005097899039124672,0.00040489931972263575,0.0004686190250493453,0.05178284812835504,0.07585552615106396,0.06924235933066646,0.0765812879613308,0.062402794769492086,0.0009511431278642658,0.0004792386967201867,0.0008100231688776921,0.0002890008483966916
37,1.463157859479835,0.3263729569773937,0.29367350753525645,0.30252212009165336,0.27673233172984774,0.29768015844522094,0.0029301143667431412,0.0017777196386691634,0.003878024167809474,0.002479347576053431,0.16853766105311752,0.17862541797315296,0.1770869038489372,0.16345455230444933,0.16457188173616316,0.0008193304883465328,0.0005684172191084174,0.0004957891409203299,0.0005570050828745969,0.06284159842530258,0.08990065749605365,0.08269021673899257,0.08779137552805513,0.07408711399688811,0.001165280529936325,0.0006243713700908968,0.0008839193997562133,0.0003744808321278516
38,1.492095471637093,0.3618597763427276,0.3236267023863027,0.3335140407220552,0.3063839560501666,0.3291386819235595,0.0033006151424928905,0.0020264531761614883,0.004585993355836554,0.002768687043778972,0.19393094094815883,0.20258678293479104,0.20295057142077966,0.18561251531069436,0.18979586504660234,0.0007948227310484754,0.000690328386200445,0.0006460460842351909,0.000703009152165587,0.07565920161464011,0.10474021373283036,0.09731321120730207,0.09962636404735743,0.08692814339036842,0.0013756636306758413,0.000759994861558898,0.0009025862722621372,0.0004530617465661372
39,1.5210330837943515,0.3985764987896395,0.35611199316052194,0.36795946871585583,0.33952480402491786,0.36383395778562483,0.003714650725120355,0.002435222104427518,0.005268557139086033,0.003133933621119025,0.22152808352060627,0.22779768099648226,0.2281471896958046,0.2078482041644817,0.21464276285245762,0.0008751599777285254,0.0007414089232688541,0.0008833747558034223,0.0008791458847340542,0.09037791754161306,0.1217676218376845,0.11312659410310243,0.1127902605141162,0.10134684227065635,0.0016620922510335696,0.0008613745052736231,0.0009161675385643326,0.0005440441755513589
40,1.5499706959516097,0.43621419831042246,0.3904086566533981,0.40264269915558015,0.3741282157187525,0.39911236453784715,0.0040295015662939835,0.0029029975232838447,0.005964321415016571,0.0035539992904500277,0.2512428120889372,0.2577038798754758,0.2571172800154554,0.23386049773931228,0.24392162545235063,0.0009387172526115626,0.0007472795436019506,0.001061187136081514,0.0009630802178940772,0.10712331095759225,0.14202908447600038,0.13100517766451233,0.12773099447036498,0.1179741810519271,0.0021798075788335074,0.00103788173986623,0.0009628984711745298,0.0007117349574278671
41,1.5789083081088682,0.4744389408191517,0.42582101677471684,0.4381226633187132,0.4097246514739215,0.43494804581279617,0.004021352154277204,0.0028971390103821443,0.006182732307296074,0.0035684652740570894,0.2829415339156177,0.2877029991806318,0.28587845695758063,0.2601103146293784,0.27316432116043826,0.0009364782278633882,0.0007947398306833206,0.0013310611767345772,0.0010795588596657969,0.1259981439849049,0.16499857315779823,0.15099757138362796,0.14456255862433365,0.1367622509336663,0.002601322993107151,0.0012986901060331188,0.0010681406264469017,0.0009633113833278164
42,1.6078459202661264,0.5129006340876779,0.4639676063027799,0.4762925008688935,0.44862041614468817,0.47349035306287385,0.003963937299815321,0.002951905781344658,0.006202996224056707,0.0036274271426203174,0.3164437910068496,0.3195199296794617,0.31879443391118967,0.29114690284361455,0.30685561051844906,0.0010353547961364628,0.0009302398159883666,0.0016183912291421144,0.0012690274806348182,0.14707632904282597,0.18713829369074975,0.17524349094003508,0.16523838936826146,0.15946145492455854,0.0029422915525884235,0.0015914276702622655,0.0011518599273335267,0.0011544705258607693
43,1.6367835324233848,0.5512426166375342,0.5007692101745278,0.5129858380162069,0.48628407566284343,0.5103340749406511,0.0040898257398443594,0.003210890934497224,0.006324839307880078,0.0037457168606058926,0.3515245286405384,0.3536690517390521,0.35369893517427803,0.3242062349854282,0.3425986889668643,0.0010915426898689886,0.001021064896784302,0.00177153923637518,0.0012050914981453118,0.170397246927109,0.2137119607397199,0.20005773750233596,0.18689536356071323,0.18353492351457526,0.003457974693217963,0.0018254431506618469,0.001257056646121906,0.001356320733215791
44,1.665721144580643,0.5891115492409151,0.5392846713722994,0.5524819629601262,0.5281860675202065,0.5501739200386764,0.003978384023895618,0.0033336955919489376,0.0060132595868244865,0.0037582252684612498,0.3879181858002373,0.39051770877962233,0.3895880628372257,0.35938563424925385,0.3797897565903009,0.00112899916692526,0.0011041393468057014,0.0019334939759041577,0.0012621296373322521,0.19596075187501016,0.24527158226076318,0.23025216006695334,0.21400188547588656,0.21343837601552854,0.004287418260259438,0.002244559493848182,0.001492509425357667,0.0017207570890801337
45,1.6946587567379015,0.6261671532285895,0.5769062899670544,0.5893092286672994,0.567272238962714,0.5873128912637727,0.0037847134625151125,0.003151105626161923,0.00553128578942601,0.003448351793315851,0.4253245084923678,0.4256324353154903,0.4242422015112449,0.39415070480034603,0.41578734900343634,0.0010849796662411992,0.0010741040778725,0.0020161392071413515,0.0012017012183736266,0.22372318273079878,0.273453671288248,0.2570969367744701,0.23783487559862856,0.24021143734672734,0.004754855102680677,0.002387825645521398,0.0016671424154566018,0.002014302725732291
46,1.7235963688951597,0.6620913496616341,0.6155439557041749,0.6262833703701677,0.6068746390212966,0.6238923773212592,0.00368681502723413,0.003155416195696194,0.005236285742545335,0.003431376493980248,0.463415884920875,0.462493261725574,0.4634497106251534,0.43462981238850446,0.45678443473906394,0.0011283074057916263,0.0010463811683154628,0.0019757996826091696,0.001193946976314117,0.2535946746611678,0.3050603058266359,0.2910284380317378,0.269442945844445,0.27476904792142814,0.00509844064947417,0.0029680134169049466,0.002079121833582513,0.002651492108484062
