,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,3.184538757494712e-06,1.0231870681884618e-05,0.0,1.0469117765080985e-10,2.2536410075668646e-06,5.664630300438774e-10,0.0,1.0469117765080985e-10,7.47259486016616e-06,3.3925945143891806e-09,2.8338314100628813e-06,8.497604306726528e-10,2.8476556787915275e-06,8.573317748423121e-10,0.0,1.0469117765080985e-10,1.0906985762817664e-05,0.0,1.189623384303072e-10,8.93845762339085e-06,4.0951867370508486e-09,5.318344013258702e-06,2.831426437898006e-09,2.3703691968147698e-05,2.2055218171728966e-08,1.9802634104744144e-05,1.417315163787046e-08,1.6968894896808306e-05,9.61099869927535e-09,0.0,1.189623384303072e-10,1.1760432476999756e-05,0.0,1.3830777204607085e-10,3.880121611076093e-05,6.0272183496684e-08,4.040615485070398e-05,6.467848906497756e-08,3.344807452821841e-05,4.6033876293886784e-08,4.2095105953359194e-05,7.091598927021558e-08,4.6254204613435104e-05,8.384436434209882e-08,0.0,1.3830777204607085e-10
1,0.03406329043881465,0.10366885443307858,0.10568988843328668,0.000232851545358459,0.10482623671431163,0.0001790044460980294,0.10934288606693633,0.0003512808313066519,0.13069537816348517,0.0023290824491758,0.13557109126498115,0.0012493635393548733,0.13483456635236923,0.0012164639637250495,0.13291459256813065,0.001236812546684179,0.11011832074656708,0.10799189548668148,0.00021898855777856055,0.11073284795442719,0.00022466590361483376,0.11407813389053846,0.0003431582209858956,0.1346890011312438,0.0022539538516196888,0.1395762849957928,0.0011617326219037726,0.13905897367678804,0.0010943524354378514,0.1379007336866206,0.00106533135957804,0.11820504875987818,0.11600900358309436,0.00024205457462935786,0.11787623372260789,0.00017960892478433314,0.12104380646403434,0.0004219307483243072,0.14194744736866996,0.0026331258030672026,0.1471196270531683,0.0010684858244295436,0.14713259398916975,0.0010604848058960775,0.14882355383572438,0.0013734666107828922
2,0.06812339633887181,0.1965822570202406,0.19940591196012114,0.00038315196391976105,0.19614862836894262,0.0003863770988328469,0.20414021734834736,0.0008601480292979986,0.2400476490463573,0.00636538336539363,0.24902626081272616,0.00321612500596304,0.24854691374324867,0.00322565670071667,0.25018261705873773,0.003449199453101513,0.20810195970843928,0.2049143497174711,0.00037170333275367393,0.20743261365146648,0.0002976076059557567,0.21287164997338034,0.0008319165678725471,0.24979398266173397,0.006441596853050044,0.2580908508103974,0.002865280656714847,0.25688502530393537,0.0027557016672906725,0.25718384268582506,0.002990870225468442,0.22242851939053745,0.21872886857375717,0.00040972863693220554,0.22080907399336194,0.00042214579734662825,0.22658388415277161,0.0012139577389036036,0.25984689851213943,0.0073317615235803275,0.27133001686248504,0.0029320804333909127,0.27164767973105364,0.002970825835898109,0.27450973692350006,0.0033799009574437882
3,0.10218350223892897,0.27986428573066,0.28484809551493284,0.0006003899662547783,0.2803081583805111,0.0005614535420741436,0.2898077480283113,0.0015451888529912697,0.33668251850588254,0.010501074534453458,0.3502776356356137,0.0056947361199217485,0.34928754719574934,0.00562410939492434,0.3531089141119129,0.006450409518192958,0.29529675591959315,0.2936565024022977,0.0005174157425068685,0.2951703191527826,0.0003909729261460075,0.3030914691798901,0.001322284419008777,0.3486027610479318,0.010410627365266774,0.36249668513493355,0.004929055408517965,0.3612517013748924,0.004787462900404136,0.3637670693659147,0.005566266326587332,0.3143333304337005,0.3110252495866522,0.0006117951250377997,0.3113664059328367,0.0005895143330571785,0.31874894466928644,0.0017636732785718601,0.3607822054123332,0.01146455140521586,0.37726394524125995,0.004665837658967258,0.37720197871497807,0.00468279399140072,0.38325034218331416,0.00575645670813987
4,0.13624360813898612,0.35451332572913125,0.3611908895169668,0.0009305816757618063,0.356973544429076,0.0005469919831755606,0.3683403783051039,0.0021742449021117287,0.42111591444266727,0.014146904827663969,0.43909017439059633,0.007872394931521058,0.4383672999868069,0.007837036292939869,0.44077982644003727,0.008662419517525263,0.37289065390967613,0.37005342296695665,0.0008254154231436517,0.37553318722141377,0.0005626839796140916,0.384467276302958,0.0021623985963351313,0.43537507180024926,0.013640237746063495,0.4538152890643602,0.007096212761933193,0.45211593995445204,0.006866408596867174,0.45284732036288894,0.007320315460892442,0.3953754818969891,0.3901662373611765,0.0008067085415187646,0.3921094886376524,0.0007495865903454891,0.40168744913169485,0.002388358831308162,0.4468702503984254,0.014705347660442783,0.46853164600336633,0.006222640547678502,0.4687678337760538,0.006247801235872196,0.4732103576051125,0.007005209265631118
5,0.17030371403904326,0.4214242698905598,0.4300762528867962,0.0009820125195912398,0.4246959341953005,0.0006950522127502411,0.437917222891864,0.002710289500892095,0.4939209250157234,0.01634241559395697,0.515034353604083,0.009512110014843042,0.514704648493701,0.009458908409183427,0.5175711158492379,0.01060931561206977,0.44194079528181973,0.4378283286171051,0.0010601328309925884,0.44079173624661827,0.0007767992215021283,0.45132967477423597,0.002830177991863228,0.5048913740585936,0.01578144012646832,0.5274941368991848,0.008034897104625878,0.5257036964060644,0.007779751274744375,0.5291480626284344,0.008733374182530033,0.4668388823354497,0.4619689182084112,0.0010890670902647041,0.4655522753801043,0.0008812483297329905,0.4759977892880409,0.003052104543285083,0.5224875179720823,0.016899486320278614,0.5476359620594409,0.007554720674647653,0.5482102803893437,0.007630930524243498,0.5503840932835482,0.008120948480892357
6,0.20436381993910044,0.481399246777945,0.48638233573859596,0.0010457536146350852,0.4848645835538284,0.0008430667347340944,0.49844276937216825,0.003213350009146388,0.5553789287689687,0.017494401199080797,0.5796250294960924,0.010541274114466946,0.5791358721045968,0.01045837045490011,0.5801521292519797,0.011269920487009016,0.5033879212416777,0.49588806112332007,0.0013650997104148893,0.5024990678712463,0.000886119348222734,0.5134334313329952,0.0033522435439956215,0.5667835730102477,0.017119074642243114,0.5943003316601253,0.009122641148332956,0.5921774676280807,0.008792382932453938,0.5942229040478804,0.009522888402130638,0.5298556891454368,0.5232098273198637,0.001526873220826979,0.5294754993285792,0.0011640045010592604,0.5405911576694813,0.0032994290583271677,0.584761450117478,0.01742848453411259,0.6135926354753143,0.008160662864460126,0.6146637392918555,0.008292453631214761,0.6166086391787924,0.00918183216750506
7,0.23842392583915759,0.5351572365615642,0.5400302315734624,0.0009749961470832694,0.5386990752963308,0.0008242088076652014,0.5549004919185173,0.003260387118366395,0.6096649710598838,0.01805683479727925,0.6371643261590711,0.011251384633749511,0.637119949603035,0.011223439646070999,0.6355843135085901,0.011404949749537197,0.5580691892839454,0.5500834806898388,0.0011658502624565048,0.5564134092998185,0.0009223494284514336,0.5666553710872312,0.0034157899007170654,0.6211654915050615,0.016607517709603586,0.650588211396892,0.009371780626049854,0.6477269574665969,0.008839639386020243,0.6513735813543755,0.009640994894094585,0.5854242447440035,0.577162538576926,0.0013705336217940491,0.5814758393228181,0.0011003415223744394,0.5915165206971535,0.0032566629781024497,0.6368701191735358,0.017196092493365487,0.6668308689416036,0.007696004730224718,0.6682289962254917,0.0078099307211735415,0.6718446787687853,0.008624116227390302
8,0.2724840317392147,0.5833426901550204,0.5911237508707058,0.0010542478468226937,0.5911240568113371,0.0010648359419677634,0.6074054378859541,0.003716358694811975,0.6608453206699302,0.01826304530952947,0.6904410635893424,0.01241885677910414,0.6904499988858644,0.012396338996550965,0.6881832627358073,0.012346511033693821,0.6067295786512799,0.5992122484941875,0.0013290038288108971,0.6067790156698937,0.0011786853550120845,0.6166857422542972,0.0037888349187180826,0.6698080208889408,0.016606129010774674,0.7011894002510358,0.00986160279580748,0.6985829889123685,0.009302521136276389,0.7016588202756633,0.010166199784755896,0.6344248927873382,0.6287131317202894,0.0012717883084638225,0.6336536843699052,0.0010985177711028248,0.643193507443979,0.003502560875692388,0.6855695756251816,0.01720885990223906,0.7180513626809157,0.008024453688330681,0.7192993347598717,0.008168835021524106,0.7213330497108452,0.008707336064687632
9,0.30654413763927185,0.6265332548943778,0.6337981870413308,0.0012197255150693618,0.6354882388572259,0.0010900026975688363,0.6518660587113173,0.0036947449563137047,0.7018234322532376,0.01788433482833627,0.7330816944524389,0.0122434275052488,0.7328076275085629,0.012178739813770849,0.7284621069821202,0.011834687105412382,0.6500320399539381,0.6438002600222653,0.0010698514062476485,0.65128430336449,0.0010968847364299249,0.6605653210746086,0.003570797009687262,0.7121811359074657,0.015734069494510873,0.7434103628837819,0.00964239948779447,0.7409659351616723,0.009056407895593158,0.7446535978933233,0.009904439595519267,0.6776339249963506,0.6741714229448974,0.0012785361451502426,0.6789044580665212,0.0016402559729544128,0.6883517989404061,0.003600228560764006,0.7273279557783074,0.016471917250536514,0.7605715676880987,0.007989641176586895,0.7616688394607878,0.008077490195278654,0.7632456894548239,0.0084953970977776
