,Standard_beran,True_proba,Subramanian,NN_MAR,NN_MAR_with_delta,NN_two_steps,NN_two_steps_with_delta,Standard_Beran_delta_obs_only
0,0.019188602545144828,0.00482025414065586,0.008540085168243762,0.006159006428015913,0.008081347702862595,0.007384045548940056,0.005316067003393702,0.0016487493081191156
1,0.0020865512825276353,0.003556564391045679,0.006524479226235192,0.0035647706314434102,0.0017063250644676086,0.003120964211404192,0.0023432711579982205,0.022226335135790823
2,0.001879598829713869,0.0026578826036341542,0.002493581289867854,0.0023712504442685188,0.002036536437341393,0.0016622036655664703,0.001133950276545113,0.015295069505096681
3,0.006501679237561775,0.003984281204238607,0.015664711711517783,0.007311376138552454,0.003734816155962255,0.004015458537097956,0.0034955084457769505,0.010923549944312352
4,0.015438555089161591,0.001652135502495001,0.00863596320409964,0.0031377842157655805,0.006314559758090363,0.0051152273507000575,0.005979984403855073,0.01078665909892993
5,0.00536416104270148,0.0035182509441543746,0.027696851957453892,0.0044472859517626015,0.0022699007664681884,0.0033041647391282305,0.0028985542452749616,0.00696637284658068
6,0.0025357742986853566,0.0013118328696573036,0.006213030900107717,0.010869890930664792,0.001568525155464928,0.0015650286928496494,0.0007335953749700873,0.002014823772776866
7,0.0068720291050196535,0.0024740289686415954,0.010378647206565575,0.0035515960280560884,0.001820823056177853,0.006894768293379264,0.002712952241135993,0.0037535295802960593
8,0.003840332635326109,0.0023440387625972546,0.0014027805321172157,0.013732932035547431,0.002000682988593184,0.008197956073259991,0.002258657377665906,0.0019075144721078148
9,0.02742948316281838,0.003376020788100018,0.012353863520258015,0.0035176674493750406,0.0030310350951697545,0.0009521923821068969,0.0018472864032180966,0.003641782653878438
10,0.0012700337750627645,0.002175136572464352,0.025454773291172815,0.0031098729676791283,0.0025835290531361983,0.0017255081497719107,0.002162989488132663,0.007902443671669947
11,0.008040719359231858,0.0022707568986005057,0.0033179977920154012,0.008353225217362661,0.0014749490507455624,0.006484369157984753,0.002150768693529316,0.009349799517583897
12,0.001956101422655568,0.001004915501223116,0.0015046459432998518,0.004374660165807684,0.0011771363612890706,0.002299860560975804,0.002030870311731738,0.010780535087063038
13,0.002996717822946658,0.004315327532279256,0.002621978595103818,0.004509903990554299,0.002521491067954576,0.004437611956454758,0.004955145104078771,0.003900200158786257
14,0.0017980178605242606,0.0038392564772410163,0.00109346303637233,0.00460991556966879,0.0020517181415261876,0.0020827887610890203,0.0026884456057479967,0.0037664407959788248
15,0.0026341584686559037,0.001222995429911662,0.004848427432619853,0.002905871788640015,0.0015863662929802493,0.0013526732631375903,0.0019344549495764192,0.006620295937158367
16,0.002124130150689672,0.0030124035769908642,0.008502394002521532,0.004205072846785433,0.0020610163682965046,0.002941796526345426,0.0023955551799448986,0.004552792229881154
17,0.0028081344833732987,0.002292179718156734,0.023581779645138114,0.0050883777564513614,0.0048402686540881985,0.006281481107302514,0.004683461260303421,0.0313059973088934
18,0.0012017175751787847,0.0012580639571204894,0.002292102580978102,0.0018890427512964162,0.0012296065719149373,0.0037529083064712344,0.001177582237803201,0.0011622715949801822
19,0.002404461896733651,0.004042860531373335,0.005752041089298979,0.0046447321088282055,0.003769815205937458,0.004278891743915056,0.0028628847051303604,0.03268935609118519
20,0.0025703953132286167,0.0021550127050024275,0.01471189705306742,0.0075892167344017705,0.0018951050623612657,0.002275258131037442,0.001412035108002322,0.015041357342822383
21,0.015401567618559545,0.002068316154165361,0.023208818759280925,0.0034724040037658697,0.0033159519047525517,0.00217659687599591,0.0025618941026701583,0.015044931605474746
22,0.001479429894919176,0.0012105903032869434,0.011127721897835974,0.0029814184320100007,0.001997496759973142,0.0011122161769426815,0.001240837244424134,0.006080417385443932
23,0.0007477921363383539,0.0017082126469187243,0.013110947858414384,0.0035259854973638174,0.0014866241102927662,0.0022254273034245857,0.0010662489553352086,0.0012830973180190744
24,0.007141154952483007,0.0031268788723372285,0.006725651503436135,0.005905675404022215,0.005353422023103961,0.00530228911638849,0.004893309442491038,0.004483157430893663
25,0.01379375160989427,0.0034172036347748297,0.021389270639472113,0.0032237097773068378,0.0025533465592490136,0.0023050745670497707,0.007646788887626027,0.002942020377290393
26,0.016210340004803755,0.0043396981186531415,0.027396414868050622,0.0036672086155492504,0.00167644965963753,0.004550300721010506,0.0020316667862008207,0.01917225812274942
27,0.000863091698299968,0.0047906583461904,0.017420809487243075,0.005493452416863719,0.0022605401318227694,0.008559940864054089,0.0035818995581639902,0.002766795511886104
28,0.0007937402471625612,0.0013732193300433873,0.0011941803431227815,0.007897405970210441,0.0006710155941555825,0.003333849427229917,0.0018915520703909584,0.002299943159898304
29,0.03442148321032709,0.0040355020616667445,0.0014642296593797555,0.003607356385011671,0.00146352067115693,0.0015685501094425606,0.0015316158457913261,0.0047119840012889574
30,0.0018761238234088276,0.002305208101726555,0.007833011989872466,0.007122862694340297,0.0013327545934785218,0.004133036672213177,0.004403413914241056,0.016833877129186086
31,0.013158944309645778,0.001377160252508622,0.00628041092305958,0.002726668190314608,0.0021729313966761675,0.002041770500570788,0.0020521088534950684,0.030856463999655925
32,0.005621703986815434,0.007563677493623976,0.007218780549582488,0.00736185571999244,0.001774625186564268,0.007806628624532978,0.0018183284013165693,0.022256267759914253
33,0.012222991612518958,0.0015346988514613402,0.013363282231690263,0.0028077048504426393,0.008446266634803532,0.002396630135599918,0.003101432929789141,0.00628774859454411
34,0.0016306569405384957,0.001483116086598901,0.001758515014997399,0.001662995850911056,0.0007858101195845822,0.001574732394468176,0.0009275433286229724,0.010571687287476324
35,0.005246969229753826,0.004440134098390208,0.0015629980056208366,0.006091394711923798,0.004814818894194992,0.0022082367398742636,0.0031047518988827675,0.005519114565717207
36,0.0027147544079450642,0.002811235868905409,0.002086178243911226,0.004987483122515306,0.0021791040026176243,0.0027457261432184423,0.00146729021423435,0.0046023570143947645
37,0.0009077490775444552,0.0021721108343591214,0.05342115287255962,0.006543695686888067,0.00147499556003297,0.0021164040605213346,0.0009573265772876228,0.015860356221209373
38,0.0035652158520267825,0.0011447023434658858,0.0033524738838050672,0.002602752701380239,0.0037158072061205007,0.002492085432272646,0.0025255572447984856,0.005365282032820691
39,0.003933114958163038,0.00153057194148636,0.017339688572137867,0.0028224411441347672,0.001814207197012447,0.0022476448259220756,0.0026278236106547347,0.11797156415177758
40,0.007034665698941174,0.004201586628747565,0.002952983028629403,0.0035100773163271124,0.006069213114749816,0.0032748092939766196,0.005185676047490273,0.011317573687992421
41,0.006292739531132979,0.0030588754239121315,0.004439280324987759,0.003741501059283304,0.0023930122167588014,0.002731959981265916,0.002264576092933925,0.002391261212440346
42,0.0016819885192851437,0.007782374623072104,0.037472038512755663,0.005702380688387193,0.0014330130708822156,0.004948226020189843,0.0014535683595527501,0.01994567564286638
43,0.023477923599744262,0.001242150541174594,0.01529158193221454,0.0033366882111165465,0.0018353766293990562,0.004867236205025095,0.0025375350764779417,0.01089124361057908
44,0.002164364479401925,0.0018814821165857505,0.010104338670385574,0.0042021830212944184,0.0013679847137709306,0.003590953283444452,0.001928655136945283,0.0023088884917097066
45,0.0017921824781750588,0.0020348437899458597,0.012462536004548535,0.005450565288775038,0.0014938267419496237,0.00200266520042489,0.0027182940020197364,0.011934491949988704
