,Standard_beran,True_proba,NN,Linear,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.008371213069051472,0.0003301940924555054,0.00047669344199900016,0.005984853370392057,0.0004707024371669638,0.0022774834256633863,0.004486240142517983
1,0.0039421709089630256,0.0016419266568785244,0.002484528555725354,0.004141839790119395,0.0006870172776728364,0.0030342803796453662,0.00321189096996536
2,0.0158031573295963,0.0019321682429829594,0.0006667773527702401,0.005903538784588406,0.002207478560210843,0.0018248629894868534,0.004235254095187726
3,0.0004665492982136056,0.00025890943183116223,0.0003211231645836833,0.004432410326443371,0.00036353514471319445,0.0018425699648800871,0.0021455937983061602
4,0.006329899778950659,0.00043004750248680425,0.0003222328632576717,0.002562600561811906,0.0011828714237134509,0.001324338763343448,0.0037140921588064953
5,0.00043623305509203793,0.00022733317141103942,0.0001891700862895182,0.0006859740861368851,0.0040435090318010685,0.0018459403369832266,0.0013235473179840033
6,0.00565666063866421,0.0013594534939618637,0.0013621075491823834,0.0028663472257930726,0.001438707974964115,0.0020188934446706305,0.0015209793353087018
7,0.007892306286025682,0.000521346737831635,0.0005027376876898272,0.0008348416247158958,0.0033507933218808665,0.002776086950402328,0.00372161936938966
8,0.0005608330096245387,0.0002801268048759751,0.0014055905593905417,0.010167691049642841,0.005012709414458183,0.0025782980017246874,0.002148885291763413
9,0.0009713196013142262,0.0011052698043670275,0.0011497061763918958,0.0058798625343592275,0.0016969173804865167,0.001846667822663775,0.001971827190034049
