,Standard_beran,Standard_beran_test_mode,True_proba,True_proba_test_mode,Prior_proba,Prior_proba_test_mode,LogisticRegression,LogisticRegression_test_mode,NN_BCE,NN_BCE_test_mode
0,0.0007507768755546162,0.0006764420116341282,0.0006482369258597474,0.0004206367330113977,0.0007548837571485196,0.0005111702335536618,0.0008535269437516829,0.0005148352876028352,0.0007219790276768808,0.0003742367144066088
1,0.0006549082205675799,0.0005007353581880653,0.00046488563473584543,0.0003747175669275718,0.0006515609101342797,0.00033912662520398047,0.00046018723966738276,0.00035973295940035764,0.0004109967507348043,0.0003098555371769846
2,0.0006217403693008175,0.001296718980373129,0.0005756799869146638,0.0006338539243582681,0.00048482991147500896,0.0011539261222230674,0.0006429404920509148,0.0005843814326173929,0.00044493744143250016,0.0005821500881286196
3,0.0016046179182403848,0.0007912572869423065,0.0007047794627377927,0.000840658168358052,0.0009164173076095731,0.0005568082647301982,0.001217036659686304,0.0013208482982907564,0.0010156462346908753,0.0010990956857972814
4,0.0009841098513946025,0.0007336120014549429,0.0007040771058491832,0.0006249611832024472,0.0009266966548914459,0.0004932241225733699,0.0008498107538941522,0.0009416971116905965,0.000686966790608199,0.0007408186862800957
5,0.001355191235927781,0.000408832788773119,0.0009794074824311667,0.0002483715952880095,0.0014222402045902726,0.00029053717842569533,0.0017120763526124278,0.0006351549731874351,0.0013558940930116583,0.0004407419125659438
6,0.0009730636294205331,0.0003624428726657556,0.000558734306979368,0.0005961227077139539,0.0006235506211084773,0.0005213560184727923,0.001085805103894452,0.0014116133067208461,0.000794195516057492,0.001185063799926572
7,0.0006190483254094734,0.0009050441420081165,0.000325334165484311,0.00032549911468181654,0.0005103775868547173,0.0006852969505345069,0.00036181879241621167,0.0004134356455937048,0.0005817864424756835,0.000355636227301593
8,0.0008357203980811454,0.0002857642089949256,0.0003112489416058062,0.000493445534065152,0.000409981011256814,0.00039166881577787344,0.0006881187288740758,0.0007247575896043771,0.0004966672692148703,0.0006157419247892213
9,0.0007188693288461999,0.00048699682164907464,0.0004507289225491564,0.00047659351212943514,0.0006282339657519451,0.0005149692473723886,0.0006054604417565549,0.0007429528092867391,0.0004607296716184236,0.0005587657526947436
10,0.0006345864585391093,0.0011273857085706118,0.0004091102915065728,0.0005496266090614607,0.00044146562715615735,0.0008316670290363157,0.0008081763405501739,0.0008035890217456067,0.0006703112384222487,0.0005881649300899103
11,0.0007188788086226307,0.0005391359438908366,0.00042365989451704627,0.0003859469824576414,0.00043556462716915894,0.000658153699082615,0.0008932573834391174,0.0006157670713707529,0.0006274557629603817,0.00042710215459391797
12,0.0004262563889963379,0.00046726693455183857,0.000270000122083908,0.0004370288504838517,0.0004159965822212437,0.0004518375288889202,0.0003493371135587765,0.0006661779246924773,0.00030815695585737466,0.0005154225123926804
13,0.00039273981988507283,0.0004732991020519954,0.00034013537185654597,0.0005433487646985693,0.0003990704046446581,0.0004641040574412994,0.00036624205905171043,0.0012765037567983174,0.0003155816058073985,0.0010426830771589936
14,0.0011628355120862867,0.00042974837802019504,0.0013612589408269849,0.00042235678355007696,0.0012320274350432752,0.00042781258194817743,0.001341801434160124,0.0005965867485506842,0.0011096408600237652,0.00047524000904737297
15,0.000989232535659308,0.000381510302533451,0.00023692240994202301,0.0004739918311578489,0.0005971016139278962,0.00041968202367351546,0.000581853133562572,0.0008307230815325194,0.00044956321260115396,0.0006543393428806977
16,0.0009315371972419873,0.0003287437048983816,0.0005794128142224014,0.0005074044837843038,0.0007138159418837827,0.00041052257168332267,0.0008557381305251695,0.0007765895550647405,0.0008609236451987453,0.0006693767519866625
17,0.0005790966416721707,0.0005011068572616273,0.000362960054762613,0.000428117852175735,0.0003953215520745393,0.0005183257181859656,0.0006323706497049156,0.0005066263239494862,0.00039232592884425895,0.00042275586905123747
18,0.001865645685484644,0.0002704550634865579,0.000968261658551528,0.00036394500794719137,0.001503378046592933,0.00027754954793062793,0.0010450051108952874,0.00045848685860163356,0.0010531370684578386,0.00037643773691466116
19,0.00029293916166201297,0.00034867657932452435,0.0004022895805223485,0.00044594343965950793,0.00032014783760525394,0.00035422166781390546,0.000420425120586799,0.0005548988286929599,0.00037600579338165405,0.0004187947697734144
20,0.0006106584780806449,0.0008209055412879334,0.0003054655330792192,0.0005208287256395118,0.000491575380555838,0.000636840438379488,0.00030979247846130105,0.0004206746345808146,0.0002566667449485807,0.0004391529666789925
21,0.000713128166135162,0.0011346467405993254,0.0005296555248563674,0.0006254857254904308,0.0005297653155428842,0.0005188492295257487,0.0007694350548724141,0.0007463568765084318,0.000571956727783125,0.0006294284570275759
22,0.0020953242248830965,0.0005713808762325518,0.0008722946425892268,0.0004316789889796349,0.0015468650347654907,0.00043623259082294503,0.0015343696356592044,0.0008930116351371802,0.0015316033945241504,0.0005961500345148804
23,0.001084828400799329,0.00045765933102947344,0.0004057475482880039,0.00025953480948047317,0.0005432484745819548,0.0004404911597236113,0.0006025531637203187,0.000491620472014153,0.0004380278974915493,0.0002920546989698654
24,0.000602103081287597,0.00036477992962517873,0.0002614848067820711,0.0006133992226281371,0.0006232965274167575,0.0006217198458434622,0.00031324097908845815,0.0008003045915765249,0.0002716397953662332,0.0008003767001877608
25,0.0004398054263194203,0.0009038664157134102,0.0006998996427604696,0.0006268569722577675,0.00041147855559104746,0.0008706020098052247,0.0006314247423124024,0.0006157525067002719,0.0003254057174575256,0.0005137490858543783
26,0.00021331612510079413,0.0005293580153839162,0.0002524600112363154,0.0006191636719431432,0.00021853133576181118,0.0007847271917111686,0.0004628522021380525,0.0006962556724943786,0.0002760701934647632,0.0005753735596537555
27,0.00032560987483113313,0.0009190192478441752,0.00023778562582913826,0.0006690661968353879,0.0002727922658395024,0.0006689199930411346,0.0006857428406358939,0.001162020806789541,0.000287083054556979,0.0010212371965236115
28,0.0006941138134596537,0.0006726240650152328,0.000554086497344114,0.0005329827906115429,0.0006382203380510552,0.000647426222377847,0.0010634312957814686,0.000758102237657465,0.0006448334692780918,0.0006372557018755711
29,0.0013322536549057525,0.0016508741106062445,0.0009871616773202269,0.0010112482548204754,0.001293867886419142,0.0011342747340505554,0.0014507453013944342,0.0016566135100022487,0.001349427414192296,0.0014511103697799988
30,0.0006436138448361511,0.000557017968291709,0.000534527651278573,0.0007759334510648561,0.00047844777200577106,0.0004004986494842323,0.0006150049778963969,0.001208078830767611,0.0005256179197314786,0.0010071464005441822
31,0.0011494031166856481,0.0006061311468128367,0.0008070132363840903,0.0003180648339559583,0.0007490962067607114,0.000338250276244251,0.0012692081223722566,0.0006806262846784953,0.000720444763738016,0.00042592567087644436
32,0.00033007721653335826,0.0005057913292301787,0.00028921379621936016,0.0006060169620129444,0.0002809311813735787,0.0005301381022741852,0.00039388287599686036,0.0006597773003195621,0.00020374731998907517,0.0004702698717794431
33,0.0003865333127092682,0.0007902663467681762,0.00046644890936195597,0.00025255410923832514,0.0009588258113990672,0.0006715121643801171,0.0005274930529743118,0.0005724993830300042,0.00034475459829175003,0.0008213252211540826
34,0.0006549062192890741,0.000788802760459251,0.0007664057511449512,0.0005470589060308624,0.000671527952637059,0.0006252450462755971,0.0006288606878849075,0.0004479752918691668,0.0004515194938647377,0.0005006010282369945
35,0.0005891616242568134,0.0005686456812529806,0.0005149558820874915,0.00040049114516399616,0.00048707547023337774,0.00044817440963298055,0.0003690354792254507,0.00038331961096296655,0.0005974469991317668,0.0005046754121075188
36,0.0007073049750510951,0.0007824873139713489,0.00026555231673098335,0.0005816867369260207,0.0003263294626376226,0.000552606815764846,0.000558584688282156,0.0011447867229990281,0.00042234958244906503,0.001060288506295812
37,0.001130542123366101,0.0006421668300782579,0.0009897070683021537,0.0003874529159644471,0.0010731122955734826,0.00040771800343969384,0.0011756010732506402,0.0006246581252774435,0.0010827874061489602,0.0004721462904352552
38,0.0006668783113368134,0.0025733646844273116,0.0004532202102966137,0.0017004357060778634,0.0005164295065055289,0.0020899898777298523,0.0007015133410738765,0.0021256572701259494,0.0005428500697014835,0.0020673941375052057
