,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_cdf_0.3,NN_mise_0.3,NN_with_delta_cdf_0.3,NN_with_delta_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,Linear_MAR_cdf_0.3,Linear_MAR_mise_0.3,Linear_MAR_with_delta_cdf_0.3,Linear_MAR_with_delta_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_cdf_0.5,NN_mise_0.5,NN_with_delta_cdf_0.5,NN_with_delta_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,Linear_MAR_cdf_0.5,Linear_MAR_mise_0.5,Linear_MAR_with_delta_cdf_0.5,Linear_MAR_with_delta_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_cdf_0.7,NN_mise_0.7,NN_with_delta_cdf_0.7,NN_with_delta_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,Linear_MAR_cdf_0.7,Linear_MAR_mise_0.7,Linear_MAR_with_delta_cdf_0.7,Linear_MAR_with_delta_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,0.02431990730620899,3.019875888718186e-06,0.0,9.119650383261466e-12,2.4165036740900757e-06,1.3320655868215345e-12,0.00024913509542486467,1.0084205681211762e-07,0.00014118711221250248,3.332403344075496e-08,0.021343498264107117,0.0005817425395124636,0.012049333567842794,0.00018000645610198905,0.02212646079273905,0.0005987202286917388,0.012444539443973498,0.00018437028005233782,0.004125863601215993,1.9548193115987343e-05,0.002298699030580539,6.335355883879644e-06,0.0,9.119650383261466e-12,1.0667406747755413e-06,0.0,1.13793566722057e-12,1.4673263872587716e-06,4.009085658717488e-13,0.00017272265133442866,4.5860081582986e-08,0.00010102399479591085,1.6338544676318216e-08,0.016861929877577272,0.00037735607407069936,0.009680349820299779,0.00011503663604117165,0.01739086453238523,0.0003923644781265417,0.009928863124300386,0.0001159874708236569,0.0031571661078856877,1.1376616706703404e-05,0.0018017024110264632,3.7690555735617177e-06,0.0,1.13793566722057e-12,3.7681513758384403e-07,0.0,1.4198964791233183e-13,8.367879674254786e-07,3.319358325421653e-13,0.0001177126213665849,2.6133966835650737e-08,7.136527701072204e-05,1.001371754640083e-08,0.01239678160800491,0.00021874336584177395,0.007197582993820882,7.037071260931058e-05,0.012611463710901941,0.00020706551067491187,0.007376318478408924,7.08957601058542e-05,0.002249415544685502,6.028922393602609e-06,0.0013395179337337383,2.23171503044136e-06,0.0,1.4198964791233183e-13
1,0.04578006827007705,2.6272881434717717e-05,1.4343892359935273e-05,2.646537879270467e-08,2.1567071359840927e-05,6.252784941083662e-11,0.0005316313414398503,4.13535927164278e-07,0.00031628063326239776,1.960585096531472e-07,0.040037312555896494,0.0018748589834251279,0.02265768412550772,0.0005934164277226733,0.04146562530836818,0.001923044019482765,0.02335962943725866,0.0006058582457785022,0.008079750819464012,7.113931397110734e-05,0.004492526898166985,2.255672154220961e-05,2.7856394304132892e-05,9.82580596046605e-08,1.1078996045708152e-05,9.385466091865191e-06,1.0328038219900603e-08,1.3965937166706466e-05,1.9892377207748748e-11,0.0003706897540529108,1.8850556445378542e-07,0.00022534839560363717,8.57953605147352e-08,0.031790411656959894,0.001210606615881469,0.01829150622883599,0.00038661449499714914,0.032702219493107795,0.0012256076638589438,0.018685217556802438,0.0003834727317285385,0.006183383589196026,4.13006442581676e-05,0.0035321484408536836,1.3656024004877116e-05,1.8311201129866615e-05,3.922199961641313e-08,4.671874853662097e-06,5.783708521762576e-06,5.390534044743118e-09,8.655685855635808e-06,2.3869499552907922e-11,0.0002546903604207209,1.0631465659175656e-07,0.0001590736763168521,4.759994650690759e-08,0.023366761396513124,0.0007052338771361872,0.01367523920021618,0.00023094956422184493,0.02351379288269438,0.0006494880629025761,0.013967148623708459,0.00022803789888791947,0.0044466454580218044,2.223175896806068e-05,0.0026546843914012188,8.122775983338351e-06,1.1184709759875511e-05,1.9915189361782162e-08
2,0.06724022923394513,9.782966573187596e-05,6.457601333979601e-05,1.1340748218353323e-07,7.990957623561868e-05,7.711471107305431e-10,0.0008739847855148171,9.539940223244528e-07,0.0005653356377807251,6.159612777861453e-07,0.05821832668759818,0.003795503512134607,0.033078254091129536,0.001215818411651692,0.060092353451767215,0.0038956309011559235,0.0341659302718598,0.0012488335828428545,0.012258584551665307,0.0001586977546232615,0.006862764805902274,5.051914119070165e-05,0.00013539705386736488,5.394222839871942e-07,4.5942858116552454e-05,4.855935444313186e-05,5.858251270065995e-08,5.444516275816669e-05,2.0935801785283241e-10,0.0006253926350192878,4.837038097694715e-07,0.00040961414814309185,2.930440290476181e-07,0.04658598837999882,0.0024992413146799623,0.02661437387205772,0.0007947912135668557,0.047781367167389184,0.0025078847110848903,0.027175434760299044,0.000789287913974327,0.009478391897315287,9.49418291417384e-05,0.005417152887968743,3.12670192823254e-05,9.519609280578056e-05,2.2889361465457823e-07,2.1575430627879356e-05,3.371923269355626e-05,4.308175204250867e-08,3.5926558938105036e-05,3.048263858949764e-10,0.0004385418645330306,2.931958634971483e-07,0.0002894360083567268,1.654746219056278e-07,0.033886883749080665,0.0014001501866043118,0.019933457054576335,0.00047242009521228487,0.03424789633963013,0.0013231697367173272,0.020332414500277583,0.0004646041482466509,0.0068311374461878915,5.103463833138232e-05,0.004078468025779644,1.8492710264045697e-05,6.18335347667196e-05,1.451254650651013e-07
3,0.08870039019781319,0.0002522612422732941,0.00022224393161732002,3.907198993213431e-07,0.0002054405450633595,4.368900424878709e-09,0.0013067884480627008,1.797588935696606e-06,0.0009660199004244669,1.499007571670885e-06,0.07610377692351655,0.006378881701190594,0.04331377636068964,0.002035584407855441,0.078407270844144,0.006494613178724997,0.04468811397394822,0.002085437388566797,0.016732574126316624,0.0002889990957062375,0.009480967644496711,9.30471343131138e-05,0.0004369379785643438,1.6214629930504266e-06,0.00012802555296596426,0.00016244642641142414,1.9847972253268987e-07,0.00014501664009215342,9.582320452885384e-10,0.0009512599936031786,9.82946924320315e-07,0.0007035862391256293,7.797998258878528e-07,0.06110392188058213,0.004600528880796594,0.034678645061714614,0.0013199913477010413,0.06225574471788713,0.004146913282256848,0.03550706982128441,0.001323057920747802,0.013021345693071987,0.0001755480482781212,0.007502105074085096,5.845479321095815e-05,0.0003115357699377932,7.993922392386916e-07,6.497248861622504e-05,0.00011174331794132408,1.4785866802190987e-07,0.00010013652904654113,1.8272742837306645e-09,0.000675782359764727,6.22833900806581e-07,0.0005011158738155321,5.280781390538016e-07,0.044560628017439596,0.0023361008939482863,0.02616865086137377,0.0007877015005035044,0.04496591429751385,0.002233723573102234,0.02668710227249003,0.0007776691845511869,0.009477252969715168,9.635014173932625e-05,0.005688311565711333,3.514294459798307e-05,0.000208504201240998,5.987759213366521e-07
4,0.11016055116168125,0.0005291932844441345,0.0004566435636829004,1.027541070773295e-06,0.0004344660247614163,1.6671459482941273e-08,0.0018453812242421055,2.9604735340868905e-06,0.0015004630061039364,3.183435312085801e-06,0.09344484414907044,0.009490977610023224,0.0534428843230503,0.0030512552345123675,0.09626540950739047,0.009667750709883736,0.05505654365729058,0.0031205733250278455,0.021558361373638212,0.00046775083856577814,0.012363625508848997,0.00015328413457709505,0.0008668297138127454,3.3066159577945305e-06,0.00028538726674654473,0.00033962819430453873,4.955510439564289e-07,0.0003159729101461809,3.961235820441779e-09,0.001367864514170385,1.7218617446007811e-06,0.0010972672179636548,1.604989936097614e-06,0.0751423947483824,0.006610598801925324,0.04278290847351745,0.001983255996703868,0.07628236203738993,0.006126938397572596,0.04373172863107516,0.0019824987476249494,0.016885128219487035,0.0002890841865359116,0.009813486012483573,9.729765241158762e-05,0.000636014486449904,1.7062641961805855e-06,0.0001538971077679505,0.0002318996908813451,3.211005856586926e-07,0.00022556527080992085,7.719686440071797e-09,0.000985265120681569,1.121998402844933e-06,0.000774250147834533,9.885634451708576e-07,0.055166372079602795,0.003504014723771921,0.03229104170266319,0.0011758464760043535,0.05543249691358226,0.0033483983946357315,0.03290501192730117,0.0011640108545132586,0.012343795317243162,0.00015982163017715562,0.007451811303521692,5.8548635761361236e-05,0.0004292358915531934,1.1646248376134715e-06
5,0.13162071212554932,0.0009724731791370669,0.0008540274630901385,2.072252735669113e-06,0.0008015442185242688,5.1837944341692865e-08,0.0025321107928476016,4.542479197276632e-06,0.002299227156872112,6.353428895691921e-06,0.11104658382564236,0.013138303336144023,0.06381801684712414,0.004273980661539095,0.11386888161236088,0.013324996082559713,0.06563552764277092,0.004360010417861677,0.026780444305997998,0.0007009201419961396,0.01565797569631457,0.00023613164123934517,0.001614843959013013,7.4057679398910034e-06,0.0005512897722586592,0.0006405664973549678,9.60897426653634e-07,0.0005987927618338166,1.0410305335233957e-08,0.0019126210596040417,2.8317083260989134e-06,0.0016904944377844732,3.2456704884967414e-06,0.08933476224515245,0.009057885436490491,0.05114310160932126,0.0027912274283140733,0.09083536344298751,0.008576891118910825,0.05222525175108361,0.00278527627013257,0.021130799254213267,0.00044224715269934476,0.012462400727523118,0.00015203531118543237,0.0012008434684969535,3.736874199221096e-06,0.0003124946552992328,0.00047064801665482514,8.848350994618786e-07,0.00043881950574611904,2.4287918860090128e-08,0.0013899933965220632,1.9208834700413166e-06,0.001220715146681226,2.2931480136418177e-06,0.06541621863254941,0.00484093502138377,0.03860835619518354,0.0016447970780698498,0.0658161331977188,0.004632263595909625,0.03933726502274678,0.0016319926097540696,0.015517924471369267,0.0002472497947961693,0.009500555886749171,9.244696334510879e-05,0.0008532976565755156,2.919549324941196e-06
6,0.15308087308941737,0.001629579239850283,0.0014687750356679142,3.829782832353396e-06,0.0013554699271373838,1.3633966613743813e-07,0.0033889356179976743,6.557597951792001e-06,0.003423310074438837,1.143438694027849e-05,0.12839249326668656,0.017343166457263498,0.07426384141300153,0.00567941604631609,0.13167411255452585,0.01756128697163445,0.07637744570606796,0.005798386413358112,0.032501625558608624,0.00100095756801528,0.01941514519323336,0.00034600485450867575,0.002749962770828737,1.2911716080452427e-05,0.0009638247337459962,0.001129934912084212,1.9585387820171434e-06,0.0010315255802019775,2.703782738755903e-08,0.00259872117825273,4.326437003117168e-06,0.0025288123426494657,6.109357479306485e-06,0.10269645427596247,0.01167201993833238,0.05930770832330299,0.0036916291912009046,0.10450244439557412,0.011209270119417249,0.06054338817552052,0.003685514536557166,0.02569977249039654,0.0006371661619905717,0.015416126520204841,0.00022309124687897177,0.002079802552252741,7.361629915698347e-06,0.0005699824765682386,0.0008192514538633316,1.6902280935749574e-06,0.0007713545800842473,6.440575777943508e-08,0.0019124514150099157,3.115965316712859e-06,0.001825511922871489,4.446766028182318e-06,0.07557239772239996,0.006357481993453767,0.04484687983956455,0.0021802192220459226,0.0760667385812697,0.006082298843106622,0.04568311576766801,0.0021638269443998424,0.018991416737572514,0.0003610629510588718,0.011772328014076306,0.000137460749839113,0.001498871177105881,6.036202166069936e-06
7,0.17454103405328542,0.002551144385117411,0.0022439364082053803,5.87665180988797e-06,0.0021380606720374333,2.9466102463205914e-07,0.004443511467267831,8.752321602361053e-06,0.004789567386965668,1.7497524428549962e-05,0.1453837837111558,0.021911309294397763,0.08464049129326337,0.007226889089285867,0.14909168461600347,0.022225920507168512,0.08697944573599106,0.007374988679050738,0.038670297989344356,0.0013662333459416966,0.02354317710084272,0.00048128576712910354,0.0041524240774432715,1.9731816886944906e-05,0.0015655996923460967,0.0017873582890632655,3.147081580002859e-06,0.0016607510821912636,5.6425539147955924e-08,0.003490064122745569,6.421288118525668e-06,0.0036155099748079933,1.0149683801459504e-05,0.11724105896696534,0.015163767035120486,0.06766219465488316,0.004724644402023686,0.11868947904658989,0.014299698499456793,0.06907956088757836,0.0047195813270077954,0.030806378241625517,0.0008884920882818852,0.01876855325141231,0.00031592817061484353,0.0032507170987769425,1.2712908074414143e-05,0.0009606021443524725,0.0013735102973026704,2.95892934601034e-06,0.0012716655615034457,1.5393522647250172e-07,0.0026065515933318523,4.951028872267463e-06,0.002705145677091248,8.385592069501848e-06,0.08594624716116897,0.008095972608385855,0.0512517089572044,0.0028034045994531757,0.08648632430400817,0.007755250414133183,0.052153766138708875,0.0027777508492234223,0.022891786187689916,0.0005099208910257108,0.014404137455047736,0.00019872994636653974,0.002471473199463294,1.116643531367308e-05
8,0.19600119501715352,0.003790534142786981,0.003435724091832671,8.835784110369446e-06,0.0031927300760658853,6.086263613757706e-07,0.0057591934343880205,1.1944719300841301e-05,0.006746964724843258,2.9389284705953856e-05,0.16266273572325232,0.02698655907412378,0.09541578044000491,0.008975431044088567,0.16652681992231658,0.027362825686743416,0.09798798577324652,0.00915942291450874,0.04537372494445388,0.0018098896220385206,0.028349743498841735,0.0006603817451531021,0.00635579003804868,3.413957807229837e-05,0.00240344858246755,0.0027280477277290163,4.707259014786536e-06,0.0025205318006771634,1.2020893535116103e-07,0.004592806419886617,9.0861300823193e-06,0.005107853288433769,1.664727386832956e-05,0.13090309153217863,0.018466057495812555,0.07619635315921183,0.005875498815521976,0.13245172462706029,0.017548237764285577,0.07771239093369611,0.005864306742160345,0.03633125250671111,0.0011938769758259768,0.022666740421759507,0.00043877878963698483,0.004931047392133893,2.081498045555664e-05,0.0015235568223922278,0.00211716348864146,4.416584437788382e-06,0.001967703021988983,3.202946941100089e-07,0.0034856836659749165,7.553433096378785e-06,0.003866212794408826,1.4007912703500815e-05,0.09640345963391084,0.010033551763943977,0.057829805397719806,0.0035046572994979347,0.09716588001767898,0.009646660332563721,0.058825549972150594,0.0034688170926603316,0.027222584357194792,0.0006974241965226387,0.01745209150854573,0.00027901984498320437,0.0038045112395886315,1.839940462202178e-05
9,0.21746135598102156,0.005403445310552279,0.004761666093030893,1.1880962571878646e-05,0.004585505049233419,1.119525314507216e-06,0.007370374936061122,1.5367966132268423e-05,0.008965454269398394,4.044723149810265e-05,0.17932521205928262,0.03219740478197874,0.10632382444216777,0.010859973821553199,0.18355878575795145,0.03270415542394223,0.10912591857422235,0.011087224551698315,0.05265075778220381,0.002331598202742011,0.03360994343029127,0.0008685587132843197,0.00879056847537658,4.8634182557605225e-05,0.0035281454734178066,0.0038177840079450663,6.387503594291137e-06,0.003665988989054034,2.1881470372566443e-07,0.005969775175021019,1.2555004374845871e-05,0.00688230472991095,2.4586266241377585e-05,0.14443468831589215,0.021986325529079205,0.08490350304094296,0.007130527166720118,0.14602963421191928,0.02100581244854152,0.08651340700525752,0.007111547379464367,0.042369989194700766,0.0015628746948609083,0.026950347250633097,0.0005855345242275072,0.006921516100987787,3.187576518543935e-05,0.002302926993814875,0.0030262000238874026,6.323450187710252e-06,0.0029141953381819573,6.078741664637208e-07,0.00459764252430839,1.108437549717646e-05,0.005313812937061412,2.1582090297185322e-05,0.10632349782334223,0.012008899343919518,0.06451656758199265,0.004262239898267679,0.10711432499262434,0.011529049622794739,0.06553849437072137,0.004208880512469655,0.031865106782301804,0.0009209138189806895,0.020910661163823036,0.0003809082954443419,0.005442509252360354,2.8528593439593146e-05
