,Standard_beran,True_proba,NN_BCE,RandomForest
114,0.0011225391782269901,0.0007182338880054554,0.0014144053394879693,0.0009169394884658129
115,0.0013389060625445266,0.0008046687724594078,0.0014547284849827802,0.0012229610748512947
116,0.0010331707900369663,0.0009981089702542272,0.0020193952308417153,0.001009976800445106
117,0.0018146156532471021,0.0023533757351447025,0.0022099922472481313,0.0018198015093258554
118,0.0012353372838373215,0.0007449566726735024,0.0009340060826899236,0.001326438244385145
119,0.0018268546469626123,0.0017975084125290274,0.001785382539431449,0.0020033287880019254
120,0.0019639123399360988,0.0005335341423903598,0.0012883013913812733,0.0013119435061675878
121,0.0019535357487162567,0.001833750358861003,0.002476187599148897,0.0018485796316285426
122,0.0014857818687174017,0.0011946904610945885,0.0011527958922709848,0.00112439400418656
123,0.0005773662910471978,0.0009430426096408192,0.000544143669980259,0.0006737979214478727
124,0.0015407735229728769,0.0009452145565868586,0.0017791162752521935,0.0017271900527461752
125,0.001599050699775857,0.0011303991153557395,0.0021475612938124567,0.0015019107759124543
126,0.0011791067624606485,0.0010996027045634001,0.0006122770426348384,0.0016252073939809486
127,0.0010185411522566025,0.000582086606247648,0.0007261450623806142,0.0012180434558611325
128,0.0013449563479337638,0.000652396776060754,0.0009201294180504418,0.0012968584134368498
129,0.0007986524773219162,0.0005291627250435959,0.0007338740269698186,0.000696356963670982
130,0.0007713913699680941,0.000445691712661484,0.0011845881602502257,0.0007578147306290767
131,0.0017034607826335872,0.0015320464565660018,0.0013378961586908858,0.0014448100422416925
132,0.0012991148853418917,0.0006455542509243612,0.0007649136232434486,0.0011602230930914882
133,0.0011041702794022737,0.000562783517382411,0.0022839172055362966,0.0027802138326783596
134,0.0005097105358297746,0.0005889354210908639,0.0004822589589999507,0.0005341843033483963
135,0.0008597474999513843,0.0007257050608084083,0.0003185970434196938,0.0007993051673434967
136,0.0014685862379240336,0.0013130420586384556,0.0007915124317633049,0.001785364705958697
137,0.0006559168445717145,0.0008493412537516892,0.001347001644557213,0.0008156598963366205
138,0.0018191467259385992,0.0005124694459837988,0.0006716240607365564,0.0015571696279015287
139,0.0009996803490463343,0.0009119556869501664,0.0012904195169534908,0.0011199664859058785
140,0.0012188335110729358,0.0012072426200488834,0.0010969817743580622,0.0009649320480656652
141,0.0010408194976002341,0.0012382633538963366,0.0009080123108053461,0.001142645228241359
142,0.000764433106801472,0.001729810223144754,0.0007594552461200163,0.0009300663838689386
143,0.0015693416534173735,0.0006896494481526383,0.0008992432658450452,0.0015604106906485337
144,0.002185932938240167,0.001436804245616898,0.001962963766282272,0.0018939201707228036
145,0.0019806153610391146,0.0008248586231649271,0.001059111377356164,0.002013675039194364
146,0.0015059700399234054,0.0009382747939106948,0.0012258813281070848,0.0017454111174705425
147,0.0010107158302752179,0.0008056893988951615,0.0007953180989091151,0.0009914984254476005
148,0.0019935844433656437,0.0011150709226479343,0.0013606794859271649,0.001936685516576378
149,0.0011103115273055624,0.001530898797852886,0.001705342115305153,0.0012165935094155887
150,0.0018195036547038771,0.0010390295254794786,0.00114372642998034,0.0018303877488302174
151,0.001589800578515559,0.0005568139188618788,0.0005545054417831794,0.0014675721299661282
152,0.0007603042787174539,0.0007934730116334784,0.0007933771504847955,0.0006869779814386511
153,0.0016041624230765336,0.0007255815816962529,0.0007797428539451922,0.001313165958226818
154,0.0014986674733277246,0.0006105323445719209,0.0013782327825717987,0.0012963979969953553
155,0.0009029884790494725,0.0013722153482928852,0.0008085898693886031,0.0009248467966077789
156,0.0014095010575156145,0.0005967147307636816,0.0009707402366804719,0.0013726553413954206
157,0.0013142988623270268,0.001898851329563591,0.0011514165740336177,0.0013754050699390397
158,0.0017130611161347727,0.001550523042588264,0.000984909836387349,0.0018475054260117271
159,0.0008281642052853887,0.00042289021918109475,0.0007740605574646228,0.0005946237685868876
160,0.0020871033087140434,0.0006001949854372496,0.0007339151852173506,0.001612664504540137
161,0.0014350389575203243,0.0007141952174023196,0.001327914209742942,0.0013068043684265796
162,0.0014213781545752283,0.0018577975850974648,0.0018121937628732207,0.002161282426486892
163,0.0008590745558766953,0.0006776160345820178,0.0006405999451455864,0.0006345598465929556
164,0.0009669904132242589,0.0006138987874904952,0.0013357157814537742,0.0010014154976519662
165,0.0008582171746006819,0.0011545126414253448,0.0014851254271481635,0.0007010330465319703
166,0.0017606612702748465,0.0007944242774274467,0.0012643484046073467,0.0016121087208254162
167,0.0011270705320801245,0.0006336901110973943,0.0006469123004182776,0.0008679371980811244
168,0.0017744895165140969,0.001127803306659217,0.0034239912777539114,0.0019546605859077867
169,0.0013983906421067515,0.0007305768056811425,0.0012844716989106793,0.0012689031225730349
170,0.0016963416969669213,0.0011518412929924123,0.0016042204531439895,0.0016503472834627267
171,0.0017467192713143172,0.0013874452791819108,0.0017403359602006785,0.001665771295710631
172,0.0013543720749280821,0.001264943942401278,0.0008735086394314636,0.0015110823965855612
173,0.0015306101703501554,0.0009856622588253583,0.0021270804870948397,0.0015585641426701464
174,0.0012377806137597559,0.0011491500925776626,0.0011950403004053194,0.0013904753655968364
175,0.0011499174557062163,0.0004760272292726566,0.0009182465839100599,0.0007696592174288826
176,0.0008142876695986643,0.0005393130746568211,0.0017097089363736731,0.0008113952083601187
177,0.0007898999011239169,0.0005014720115997855,0.0012506919476500474,0.000839081468694007
178,0.0013976192095776778,0.0005965771412008484,0.0012702967009358816,0.0014189380508532134
179,0.0025195810599684637,0.00167825592582681,0.002213306526225917,0.002522781986178213
180,0.0012843298169614946,0.0012373876149577904,0.0010027568728073243,0.0013725678603778639
181,0.0006190740015732866,0.00040220583781778345,0.0005265437227895191,0.0005764316302787804
182,0.0006427719381863075,0.0006438123860298957,0.0005736425277490364,0.0005519193454053131
183,0.0010478558399451335,0.0005604117524863239,0.0016591868151414073,0.0009829247667097248
184,0.0011719297620894635,0.0008263539862696515,0.0010690832089533112,0.0009126362930294159
185,0.0010312158439070818,0.0005906163220880668,0.0005442640044037039,0.0007778841467720527
186,0.0012509602967366524,0.0010335738715711318,0.0010090267987120213,0.001692309548975611
187,0.0007486607198250062,0.0006181959106347009,0.0020447974795922298,0.0009591578521956307
188,0.002184797911597065,0.0022180802030989945,0.00421248709983448,0.002185401580245375
189,0.001485004387578254,0.000491291317276819,0.0015093230666788733,0.0018484193473832888
190,0.00046293784327633777,0.0003929360266638411,0.0004448527344738263,0.0005074328950065035
191,0.00044225822048119765,0.0004337640084692463,0.0006396998767813213,0.00044883966380082315
192,0.0016744791169836367,0.0013047219332805171,0.0010068276726833021,0.0016488072175425928
193,0.00038976755671518834,0.00039043735435162247,0.00028941809831989427,0.000358390019657695
194,0.0008968445953970139,0.0007949959324780189,0.0005905891529737344,0.001037449672700562
195,0.0007446505251513427,0.0005786341622486863,0.0008188282322362362,0.0009217874079515594
196,0.001864409220143461,0.0013903671380510669,0.0016303209924504569,0.0019334641728052141
197,0.0011360159138925918,0.00047477869962548225,0.0012524896439836894,0.0035948319100814574
198,0.001240126547757237,0.0006225982839940723,0.0009924815414020032,0.001551610498142973
199,0.0020991822432518278,0.001145382617637664,0.002113934438867867,0.0020116565508550353
200,0.0010835903663863492,0.000711925732872824,0.0014069035499395398,0.0011523329213265535
201,0.0008857230591764771,0.0008133660609474918,0.0012514626942712968,0.0010791408090765765
202,0.0009375813106991106,0.0007353187559986758,0.0013084872850803971,0.0009474112651283199
203,0.0018604689840235591,0.0013204942831863806,0.0008682452707724183,0.001441337721479012
204,0.0006232584279531081,0.0005244196420478474,0.0010872953010115456,0.0005304992247692172
205,0.0012195900134442507,0.0011206787751706312,0.000844108442478058,0.0011022538891151202
206,0.0016942144928943296,0.0008329600046815288,0.0017593720772080346,0.0017430390837269306
207,0.0006154859478538835,0.0005233908920329728,0.0006244818612311664,0.0007882991437338776
208,0.002147372292517453,0.001621207431520722,0.002382455422809219,0.002162816133894618
209,0.002249282296291203,0.0013227277231758082,0.0018939313021416923,0.0023987476197594657
210,0.0015763887125232144,0.0007186898350430507,0.000828941112449664,0.0016411208662047458
211,0.0006790822937648523,0.0006417394456210515,0.00046558836836511935,0.0007019310832642409
212,0.0006701511112441212,0.0017561893295570134,0.0011053968159788403,0.0006280284286105357
213,0.0013445377397914855,0.0006567031616950104,0.0007970669271688905,0.0015691549047081453
214,0.0016739658198917044,0.001212238953778589,0.004709992961578946,0.002138413253984971
215,0.0008050643391252517,0.0007740180344993832,0.0003516197994981877,0.0007258685573746102
216,0.0016022884393285552,0.0020529233963433053,0.0027889748592031856,0.0019743129422067594
217,0.0013282462559482716,0.0013845512494348742,0.0012447266963106932,0.0016302286028341104
218,0.0012231345610297924,0.0005673819271031072,0.001450351826004036,0.0011461547624929667
219,0.0007970766587235715,0.0007659510811308368,0.0007728780434850951,0.0008044694145934693
220,0.0013057653045058118,0.0014320155561455424,0.0012215627177793362,0.0018642796126687037
221,0.0009426741473529478,0.0009111932812864397,0.0006973491206248909,0.0006889951909063659
222,0.001576490538807484,0.0006517213750871201,0.0009877626655838254,0.0015092924999760492
223,0.0014431754259830413,0.0009624225090887873,0.0008050589967758015,0.0011778192567727848
224,0.0004287856339403571,0.0008219445132464577,0.0003829925639910726,0.0005926980059463482
225,0.0009506511339805386,0.0008841190943342301,0.0008579885301148823,0.001012881006181715
226,0.0008926363409092249,0.0006109702779102716,0.001367797485120587,0.000905163656312442
227,0.000689886652670975,0.00048645429706423686,0.0009086816838929635,0.0007164107834752576
228,0.001393916663838004,0.0006453821157755165,0.0011343444629249209,0.00126137074858278
229,0.0013531603192221309,0.0007583415678593514,0.0007459395368892298,0.001362265216050527
230,0.00047600099757030286,0.0006954993742645018,0.00037203614014787124,0.0005786098961859252
231,0.0005157643421470247,0.0003223439697826688,0.0009482645840473268,0.0005042813107081348
232,0.001118057364698734,0.0008249820058742141,0.0008091992943770478,0.0010964257046680607
233,0.0010997259152253085,0.0009265573234762655,0.0008148553932101884,0.0013819395755860213
234,0.0006141367092925062,0.0007742997695727255,0.0006955620289315647,0.0006263974164343542
235,0.0007299469098490417,0.0011374747548364157,0.0006716717127533907,0.000870889832639704
236,0.0024888462587576436,0.001481435735186223,0.0013720992846336974,0.002212024157374884
237,0.000867651927935737,0.00048509167525050226,0.0007001745216881316,0.0007030066149542078
238,0.0012924976619749545,0.0007733602749781884,0.001373223283928838,0.0010732242337301206
239,0.0009945093445032818,0.000592101348336388,0.000559355702552386,0.0008630044851771916
240,0.0013811975930813783,0.000812857428224469,0.0010738997035333602,0.0014906085890281954
241,0.001380147919146962,0.000747881985366307,0.0008258220952689009,0.0010624299018899255
242,0.0013475645743479862,0.0009517853593355028,0.001507008036009871,0.0012649857840585318
243,0.0017116913758684564,0.001407251310875094,0.0015097649582130833,0.0018022967686643799
244,0.0007246685409147873,0.000687580211116617,0.0005465795214951049,0.0007199370991821757
245,0.001697912908693446,0.0018641337534928933,0.0023098394673761098,0.0017092381637636826
246,0.0019553883862470757,0.0008432942572651684,0.0010963513866029321,0.0018320019661368417
247,0.001576199145428371,0.0006258976711060367,0.0009552544497774537,0.0015242768952181663
248,0.0009352420791595641,0.00037215891286481085,0.0007739098138738972,0.0006585421801375
249,0.0008585319609957143,0.000709916239666847,0.00030598038054465614,0.0009552985217543241
250,0.0012901654574335683,0.0005455502925393386,0.0005156086608032768,0.0012099190872619458
251,0.0010663884139042686,0.0008572281641524623,0.0034378156893859584,0.0013787389279571202
252,0.001620344665180749,0.0008748500712930206,0.0008937446895604665,0.0016319425758431728
253,0.0011776412488074103,0.001189242968811791,0.0013729583068865425,0.0013132121168629325
254,0.0006813454681013142,0.0008237557803715001,0.0014937294782529835,0.0010530115345205593
255,0.0007805131791768611,0.00040112985883533836,0.0006204794164207721,0.0005953756495726148
256,0.0021720161192076894,0.0009293805359169927,0.002080311794560425,0.001993568865967447
257,0.001122675900388557,0.0005469179751150554,0.0011972698318098158,0.0008305136048399618
258,0.0006454992597811432,0.0007067209065340089,0.0005975209733913425,0.0009043662074954254
259,0.0015772361841330312,0.0020218060039297473,0.0013447070594420837,0.001629849740222697
260,0.001037084771062989,0.0006538232402466449,0.0005666778568291207,0.0008832074379166669
261,0.0011120601381365577,0.0006907604604462879,0.0011475760470860126,0.001008475478005411
262,0.0006858694212519684,0.0007000897128681952,0.0005305913340929389,0.0007678237036538066
263,0.001227485030845844,0.0008274061485343801,0.0007959327932590247,0.0010992940485956212
264,0.00090317841673144,0.0005574183822319565,0.0007605034874197044,0.0009032854086487376
265,0.0005767059181555071,0.000628754575065761,0.0005154040509522366,0.0007266880013206186
266,0.0008155870746005958,0.0006914663130032985,0.0008176782443106193,0.000863953107738525
267,0.000761679306864794,0.00023401712848438138,0.0005246279742711191,0.0007041548889923842
268,0.0007684685295265155,0.0008519145032064677,0.001125214133242615,0.0009513645649175373
269,0.0004097263086182397,0.0005013396855600854,0.0004941986489285936,0.0003300321129051805
270,0.0008321611956910103,0.0009289697951240003,0.0006251914435844019,0.0009275765336425553
271,0.0009191851641281323,0.0007862209903583663,0.0005309063065676695,0.0006397528262530616
272,0.0016157725716848311,0.0008158216187804843,0.0006513679399355758,0.0012180644036476082
273,0.0010656255676412063,0.0008693355072978266,0.0010161130183257328,0.0011866384866455854
274,0.0011520828154043476,0.0009275190243202188,0.0007582343445289187,0.0012646666475560416
275,0.0007587187045378818,0.0009809895645367587,0.001399183184501809,0.0008012763033980055
276,0.0009923535178578491,0.0005313402420146423,0.0007171354110662979,0.0008695654730582303
277,0.00153698106957863,0.0008263611345178071,0.001074555142953808,0.0012866768454207875
278,0.000495238553673254,0.00044933023345390243,0.00027386194842543186,0.00039853178313200974
279,0.0008194874801798689,0.00040277713994064604,0.0006531898995658967,0.0005330137622858402
280,0.0023008518872833406,0.0011088266276943408,0.0017263998290110041,0.0021354109893737066
281,0.0018890264269981298,0.0008593727228761762,0.0023115193002474295,0.0018581366706723655
282,0.0006994812174694189,0.0006123413466743516,0.0007692094816809852,0.0007698900667344539
283,0.001556926252369686,0.0013462974420163556,0.0009832892749700847,0.0014797592952730603
284,0.0012349689141062526,0.0006056227002943501,0.0038221470963497846,0.0013765819399005107
285,0.003204764785825402,0.001511191094465384,0.002505078648997374,0.0030936664342213283
286,0.000942513181764433,0.002299858718038686,0.0018564540226875903,0.0011425708652950135
287,0.0005656727739034397,0.00038749667638765214,0.0002512100381875231,0.0005020436291162998
288,0.0007061535543329017,0.0004799395566560343,0.00039235227325594906,0.0007430300310569108
289,0.00030339282412823325,0.00036785417614634467,0.00026405597108739747,0.00031390793371854567
290,0.0024187282651963343,0.000866618026564325,0.002832052609362954,0.0023559330797476657
291,0.0010117518560121093,0.0003289633572652026,0.0003653971390870364,0.0010835781456824776
292,0.0028049067520617976,0.0009378591216432123,0.0023441643471091966,0.0025638443054188964
293,0.00034629884781539063,0.0004738683409422347,0.0005379096219735449,0.00037082123873207357
294,0.0011582145277550992,0.000557859202619137,0.0006163545395361884,0.0011459616158659002
295,0.0018584264748930076,0.001219599451694337,0.0013078027454486683,0.0020382831868222466
296,0.0019630575033870415,0.001735369578191663,0.002120987328499596,0.0033706912587671118
297,0.001013497166524036,0.001254691753170968,0.002206498083335427,0.0012284134509597834
298,0.000887496738654661,0.000983594702739339,0.0004755784810092854,0.0009680750614888029
299,0.0011567636230972445,0.000758249801627159,0.0005366521894019031,0.001084077734071414
300,0.00045933596385984134,0.0003879682011225126,0.0007036088018227526,0.00036728676227198385
301,0.002540314823787629,0.001582174354840752,0.0027850839086077054,0.002816290063838361
302,0.00025925313323851905,0.00023323818510654964,0.0004878714456142468,0.0002993139598529019
303,0.0020124523815855024,0.0010038174145732088,0.0022516390497605123,0.0020551614313792134
304,0.0018325452425514176,0.001222059281884256,0.001602618036424978,0.0016019145155849808
305,0.0005991916294245411,0.0011913958507151236,0.0021680428585506414,0.0009431628507020025
306,0.0010673688723715892,0.0006084692577799633,0.0007620723579941052,0.0011270241949410593
307,0.0007473604532887657,0.0005646595793170178,0.0005230729514967169,0.000698544781607638
308,0.0026076001651114855,0.0018232986375726508,0.00322887644276882,0.0024194888166657194
309,0.0014550157923417751,0.00043207664775863703,0.0007623058686321977,0.0012244155780812298
310,0.0013742227215493652,0.00043964245922865463,0.0015760421451471729,0.0013459613820029916
311,0.0009918193141038284,0.0005883661867288892,0.0004678361052827715,0.0007772214633176048
312,0.0020267849865917976,0.0013409927016063486,0.0016633871631724624,0.002116111267699193
313,0.0023080225772033926,0.0021163163427424304,0.0021369748560457753,0.0025655207735310187
314,0.0018098315815944254,0.0027261013016386146,0.0024391000073281056,0.001997786262254825
315,0.0012676944066667285,0.0009145835188861733,0.0005660219228736062,0.0016504326410690625
316,0.001584159336027752,0.0014840657973464837,0.001393381216689849,0.001372668194687163
317,0.0012193568132264562,0.0007081994542288161,0.000808308596286928,0.0010302859865919604
318,0.0013998715266572482,0.0007680521434410913,0.0008228971280363685,0.0017432229937788806
319,0.0012345291500336282,0.0014669138642576373,0.0019959777036466374,0.0018301255605499007
320,0.0022181686254679994,0.0014453840026475144,0.0032285540939678377,0.002364912707658445
321,0.000901068497229731,0.0010445334176547496,0.0012755228243890718,0.0008982265473325932
322,0.0014171083178029305,0.0009756482765122843,0.0009190541063993138,0.0012768053094465563
323,0.0015237591908506226,0.0011403434656904383,0.0010016540239075155,0.0013854718770046918
324,0.003311331832651065,0.0019976726646047677,0.003488796652853846,0.003315020040573825
325,0.0006515904108631416,0.00035792119051233505,0.0002986205018822954,0.00048350835204959066
326,0.001395308690856815,0.0011616970047344296,0.0017099687997065446,0.001446639916099855
327,0.0013398551218747304,0.000755289308589572,0.0011562414826045088,0.0010204847697986164
328,0.0013546943634258344,0.0007527905893980755,0.0005256669909703112,0.0010218721389625752
329,0.00082669172161787,0.0005878771714537386,0.0008288569122191623,0.0008352991238675724
330,0.0005699770824194174,0.0004953380602630945,0.0006737356345581987,0.0006999431919544261
331,0.0016064662142778216,0.0005714093971240034,0.0011156147204382202,0.0018250496263387283
332,0.0016678196584274695,0.0012911539397028014,0.00143384280180686,0.0017225459188281807
333,0.0005379197587582348,0.00046510173431601874,0.0004612754745519297,0.0005855451198334557
334,0.0005969377627622935,0.00041363542114058717,0.0004736164815790981,0.0006286585708672904
335,0.0018373829185072698,0.0013336094008617808,0.0029615857724409928,0.001851645354195915
336,0.0008819275109557246,0.0006008090393751876,0.0004529837128128263,0.0008915069503913507
