,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,NN_MSEloss_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,NN_MSEloss_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,NN_MSEloss_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,NN_MSEloss_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,NN_MSEloss_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,NN_MSEloss_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
10,-0.41986455456383354,9.70045770639982e-05,7.775085759146489e-05,8.520544465735024e-05,2.663576360519666e-05,8.426255525326486e-05,8.574232014524501e-05,7.665224619759162e-05,7.105892648869284e-05,1.2952825016315665e-06,1.8209670518896821e-06,1.8787636788492098e-07,1.761486642041319e-06,1.8074226727333532e-06,1.4294796139744107e-06,1.463426938833624e-06,1.1341371764758198e-05,2.7480743195102764e-05,2.5054358216817406e-05,6.36560669174282e-06,2.4386140224787812e-05,2.515723521493982e-05,2.2174928114713797e-05,1.8136890642226423e-05,1.561182993857362e-07,1.716176566980249e-07,1.0059040732885724e-08,1.4737392632748973e-07,1.7323468068756675e-07,1.1997895252604667e-07,1.522942695948568e-07,7.618949269089457e-07,5.777980515646586e-06,4.579743123679359e-06,9.875517006363689e-07,5.231340985972155e-06,4.633834456216402e-06,4.826771571850863e-06,2.417864383479551e-06,2.7993524366150485e-08,1.975485465924769e-08,1.0822015683210215e-09,2.6418068503819515e-08,2.1307234767296083e-08,2.0948717260301298e-08,8.857266714834854e-09
11,-0.38646516743660453,0.00014996474788355466,0.00011161890601470654,0.00012176474593033983,3.9131980497813104e-05,0.00011939551582167941,0.00012115508580529912,0.00010827479337369268,0.00010063312892756178,1.852988141398566e-06,2.5938674966535652e-06,2.8755233771018817e-07,2.397137242083116e-06,2.4572754160812105e-06,1.9422902701898037e-06,2.0935553979962014e-06,1.8506949438959857e-05,4.4569124650715666e-05,4.1342548362770825e-05,1.1261475915140673e-05,4.091327852480273e-05,4.128615952468481e-05,3.7027794734214056e-05,2.838005395661095e-05,2.662185886291797e-07,2.933023147306611e-07,2.0008516374680496e-08,2.684412359520566e-07,2.900606909748771e-07,2.1116392319421498e-07,2.0615718793900837e-07,1.3216104072092418e-06,1.299708548140891e-05,1.0852329471268873e-05,2.5376750417100858e-06,1.1327638293105291e-05,1.0720936534682824e-05,1.0200522528440747e-05,5.94074601711404e-06,1.0066672246056963e-07,1.0206878473855141e-07,6.373145359585843e-09,9.344828618998763e-08,9.834378744793359e-08,6.681533525513956e-08,5.167751325196739e-08
12,-0.3530657803093755,0.00022913720537012843,0.00017284475972992037,0.00018197451682251534,5.902104950122552e-05,0.00018034865173349645,0.00018104034416244462,0.0001629642782546644,0.000148101051849346,3.0027348817181055e-06,3.820338151002113e-06,4.4707898085809775e-07,3.6401209352221025e-06,3.673778108294535e-06,2.9367637600949145e-06,3.0952045999809674e-06,2.9844257997557282e-05,6.901903502732286e-05,6.442444629597299e-05,1.788957191084336e-05,6.432606258221078e-05,6.44775378045454e-05,5.8335661528668056e-05,4.379936274025298e-05,4.290374106807805e-07,4.940856056820085e-07,3.65361775762443e-08,4.882894824579455e-07,5.076508505513737e-07,4.028686727804096e-07,3.483963574949067e-07,2.2652906572780166e-06,1.9781226709949617e-05,1.6020712347566868e-05,3.5155557609998443e-06,1.6710243896714037e-05,1.5518379557891125e-05,1.4302933487624737e-05,7.649530838483031e-06,1.4090671077515298e-07,1.3735782945712083e-07,7.329999302079957e-09,1.39426858076277e-07,1.314782870743392e-07,8.643773134326104e-08,5.732242395741989e-08
13,-0.31966639318214657,0.00034603907509300806,0.0002600159940149926,0.0002738214560374504,9.168749693761097e-05,0.0002729730134266332,0.0002710384712419033,0.0002450773976480163,0.0002213704985238255,4.329709079193861e-06,5.645553009308174e-06,7.474196839295718e-07,5.397588331669861e-06,5.285179636960492e-06,4.307564051918103e-06,4.4920645901971e-06,4.7561303294754994e-05,0.00010662326361889077,9.957695304887256e-05,2.8902622043205006e-05,9.967528475131291e-05,9.931971586383697e-05,8.948610963246748e-05,6.679838443900695e-05,6.818945034611558e-07,7.842902000995725e-07,6.463767959704327e-08,7.640971986076308e-07,7.781032286655464e-07,6.137936179605763e-07,5.221585750111269e-07,3.83675657673705e-06,3.400372452748017e-05,2.6703953426400328e-05,5.875715864107012e-06,2.8634122163659638e-05,2.7132002584718217e-05,2.4482795489090957e-05,1.3313653832829652e-05,2.6583055229987e-07,2.3815167434724548e-07,1.2189458898433e-08,2.493671328644742e-07,2.3824472730592166e-07,1.6345589837147597e-07,9.463943370955785e-08
14,-0.28626700605491756,0.0005165261169266718,0.00037596299690731405,0.0003968050723609884,0.00013758615871974512,0.00039362097967905214,0.0003926076370694828,0.00035375506031403825,0.000322242402949748,6.000447455384664e-06,7.831446540692843e-06,1.1589581090064157e-06,7.4693635336132355e-06,7.446765302626534e-06,5.985853239307831e-06,6.224028522821903e-06,7.490739071137046e-05,0.00016052670442594558,0.00015027758069752965,4.580640993522168e-05,0.00015261436754147693,0.0001537326394537094,0.00013627783310731886,0.00010301276090803441,1.0736720898022171e-06,1.2231694333174086e-06,1.1599753825309728e-07,1.2942147465319657e-06,1.641592141257624e-06,1.027754370576062e-06,8.348410235558817e-07,6.421441590316599e-06,5.1326976714787834e-05,4.2146463137858535e-05,1.0919850020819277e-05,4.3676651943733855e-05,4.115045205584877e-05,3.7522904060861015e-05,2.211304461884338e-05,4.036034885164905e-07,4.032911657950316e-07,3.751382732207889e-08,4.1001787533019847e-07,3.662727763204618e-07,2.6474375097413556e-07,1.8113045752035034e-07
15,-0.2528676189276886,0.0007621009638338964,0.0005554330635420704,0.0005925439648947883,0.0002143516981954516,0.000590183271749238,0.0005835426532249791,0.0005273066477223433,0.0004957143822724493,9.259599474821558e-06,1.23925911533194e-05,2.113413829798399e-06,1.1870151950396745e-05,1.1608597326947814e-05,9.454006500265722e-06,1.1475015467932949e-05,0.00011659640976755074,0.0002329664165360275,0.00022009022871214586,6.86229865613986e-05,0.00022273906461044905,0.000220882160347635,0.00019700029764147504,0.0001472083177742198,1.5817403396740995e-06,1.8267157681659177e-06,1.858860571184095e-07,1.8970113518211326e-06,2.167514887492433e-06,1.456384630089448e-06,1.1560906269453713e-06,1.0620315593978896e-05,6.717040142281099e-05,5.4682784870389746e-05,1.4666110101819741e-05,5.604174204129284e-05,5.397397795749029e-05,4.898441340145203e-05,2.7759184958776196e-05,5.104837011234934e-07,5.126842006834751e-07,4.625405249668138e-08,5.122847312991036e-07,4.700031121246986e-07,3.437296400882059e-07,2.1149259709502595e-07
16,-0.2194682318004596,0.001111481719577413,0.0008007781300500841,0.0008584921638084978,0.00031365030485954045,0.0008505550087856746,0.0008432529010688395,0.0007612532221478774,0.0007057858874134048,1.347494934193969e-05,1.803867163628093e-05,3.337475091738112e-06,1.72787784805684e-05,1.718562007727397e-05,1.387512949052897e-05,1.617511907024201e-05,0.00017936909891105813,0.0003472596431566429,0.00033015806232634747,0.0001056499514202665,0.0003348108010634782,0.00032985263648637337,0.00029541419010489285,0.00021427504846911733,2.3608835412124804e-06,2.7579878661884677e-06,3.0204506033813604e-07,2.835744991246623e-06,3.0627232657088754e-06,2.1449090653721187e-06,1.5981656675447323e-06,1.7357533971560676e-05,0.00010949968605044837,9.259482609002656e-05,2.531061163772339e-05,9.431125515514778e-05,9.121063816924812e-05,8.160031632251877e-05,4.597499173052288e-05,8.842308644839091e-07,9.463426580458514e-07,8.617745921643914e-08,9.417773399212156e-07,9.262935317802435e-07,6.227758887991947e-07,3.8840843484518785e-07
17,-0.1860688446732306,0.0016024310493516702,0.0012110117028069024,0.0013038556576646149,0.0004885435598130166,0.0012962434187353774,0.0012876179003672398,0.0011551712618126527,0.0010474466365869098,1.9734134107939107e-05,2.6485811920424774e-05,5.42661292533193e-06,2.567301510437581e-05,2.5569810745394317e-05,2.0520414329586282e-05,2.2737594068083493e-05,0.00027272512862602815,0.0005425946434637981,0.0005212102458497343,0.00017155399291684167,0.0005239951957216119,0.0005160075561102914,0.0004641032094020991,0.00033784690670797594,3.7862975571218927e-06,4.463790145246441e-06,5.14628369959121e-07,4.452586826381184e-06,4.647083134271558e-06,3.398645044056329e-06,2.5650243583859917e-06,2.8034576514206708e-05,0.00017253770938387183,0.00014697744973453134,4.004564357091943e-05,0.00015389517715464735,0.0001490964956454152,0.00012866997326921537,6.957030201596176e-05,1.3471619322123172e-06,1.4552690701989012e-06,1.19173378679534e-07,1.9369262887066903e-06,1.899699532217101e-06,9.591467940691073e-07,5.384762048276713e-07
18,-0.15266945754600159,0.0022838229374116704,0.0017128688769469174,0.0018450695725946882,0.0007057591353018826,0.0018404926633321709,0.0018305809658825773,0.0016342650703533572,0.0014556653746434702,2.7764669834870642e-05,3.7729543250561165e-05,8.610277164303299e-06,3.72131145457424e-05,3.748921801191055e-05,2.925618055714839e-05,3.11334591043284e-05,0.00040985643010769957,0.0007716915738358467,0.0007458525963980685,0.00025139879108983064,0.0007458654057914174,0.000733296660091826,0.0006593248191381993,0.00048007699503631817,5.512276598236639e-06,6.632807862260659e-06,8.29602914889127e-07,6.4340366067348e-06,6.512913176048308e-06,4.885813892847668e-06,3.738514764583784e-06,4.474717161681697e-05,0.00025206376339324674,0.0002193611586089165,6.037915353009786e-05,0.0002240558307807273,0.00021866626324470504,0.00018905638580974217,0.00010428536564917241,2.1893168085325274e-06,2.5044426392225705e-06,1.9246987421636734e-07,2.8523814333729773e-06,2.784112055090189e-06,1.5832517604613256e-06,8.769445539529533e-07
19,-0.11927007041877269,0.0032178938426283632,0.0023675905376659527,0.0025507342424379155,0.0009952774382980506,0.002537994295693976,0.0025240155119196656,0.0022580450795993074,0.0019820326082375913,3.771088109972283e-05,5.1667038427279986e-05,1.3600205590355819e-05,5.075608612205748e-05,5.076298841821153e-05,4.0179407493514175e-05,4.1225418293675406e-05,0.0006088107664497456,0.0010959042835472926,0.0010484655380353126,0.0003592559713126055,0.0010483185928497195,0.0010296884028737092,0.0009277140956211573,0.0006636852565725463,7.865436497562536e-06,9.170175620893616e-06,1.1997659361700849e-06,8.891873217058523e-06,8.916123358118971e-06,6.723201671921067e-06,4.952050635429541e-06,7.058520071634123e-05,0.00038089737557096733,0.0003298733665329055,9.10336532777841e-05,0.00033822341881878425,0.0003304534143849464,0.00028813619131592787,0.00015109153671837724,3.398517852604057e-06,3.7265812313428987e-06,2.859023151230545e-07,4.094239681958674e-06,4.008515932209437e-06,2.4530341878206916e-06,1.2112273067940994e-06
