,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7
0,0.18321905103358893,1.2001917537450083e-06,0.0,0.0,0.0,0.0,1.440460245757518e-12,1.440460245757518e-12,1.440460245757518e-12,1.440460245757518e-12,8.641048994872814e-08,0.0,0.0,0.0,0.0,7.466772773179233e-15,7.466772773179233e-15,7.466772773179233e-15,7.466772773179233e-15,3.3592943665267506e-09,0.0,1.8266721468762625e-13,7.40951761080133e-08,2.9961482305163046e-07,1.1284858640978388e-17,1.1283632816868227e-17,1.5432666444626223e-13,3.1349916423368036e-12
1,0.21449748117103454,1.9926063378331075e-06,0.0,0.0,0.0,0.0,3.970480017572671e-12,3.970480017572671e-12,3.970480017572671e-12,3.970480017572671e-12,1.510266570418458e-07,0.0,7.205424035205965e-12,1.2103466709656452e-07,9.64462453079129e-07,2.280905113723532e-14,2.2806875345140893e-14,1.2047386930256218e-13,2.7173495404322464e-11,6.221233535957957e-09,0.0,1.1566895108394704e-10,3.7290490833519207e-06,2.919512086242304e-05,3.8703746708927975e-17,3.7315962172993435e-17,2.953961054487175e-11,2.8328044195182345e-09
2,0.24577591130848014,3.2737654801878893e-06,0.0,1.9804857753769057e-12,1.736133999896694e-09,6.902473280723242e-09,1.0717540419269856e-11,1.0717527452165383e-11,1.0706358146362005e-11,1.0675015025015645e-11,2.611969414600397e-07,0.0,8.633420844894601e-10,3.610649369309993e-06,2.3722505811408777e-05,6.822384222807929e-14,6.777454828362548e-14,2.093211040614111e-11,1.4204674961110988e-09,1.1400081899523752e-08,0.0,3.095622804760723e-09,2.4883409072011808e-05,0.0001748949276505285,1.299618673158493e-16,7.725913821487509e-17,8.129056613771947e-10,8.296601083108903e-08
3,0.2770543414459258,5.322741861913485e-06,3.358543896780919e-07,1.883200548835617e-09,1.3599755186244344e-06,9.2870750945806e-06,3.603606559627658e-11,2.8311547323019298e-11,2.0776152551792444e-11,4.488466840226123e-10,4.47007756939572e-07,0.0,2.2570475834982063e-08,3.019738358134405e-05,0.00021342462678017093,1.998159347641472e-13,1.8033103267417504e-13,1.0901230046185004e-09,8.982847916362009e-08,2.0670284350441648e-08,0.0,2.6252053744180158e-08,7.384387865970732e-05,0.0004787369013108156,4.272606551281124e-16,1.809488564595068e-16,6.311242133201856e-09,4.360553984559696e-07
4,0.30833277158337136,8.56430196957947e-06,3.464041632228465e-07,7.545527808017205e-08,1.9708204291354336e-05,0.000144809984460863,7.870479539021189e-11,7.206496043065521e-11,3.989718446256202e-10,4.588217843763609e-08,7.570070842980586e-07,0.0,1.8290759737693562e-07,9.891927895961827e-05,0.0007041634325004542,5.730597256774473e-13,3.3614077596900186e-13,1.0719832101536887e-08,8.298457774702313e-07,3.7084815114933154e-08,0.0,9.247793476885313e-08,0.00014028060637521155,0.0008826430367475191,1.3752835121087726e-15,4.4373639899959485e-15,2.1609087401282156e-08,1.3869698076094723e-06
5,0.339611201720817,1.363718048714477e-05,3.464041632228465e-07,6.871164438526644e-07,8.883959338549796e-05,0.0006819972386652584,1.8781568632701426e-10,1.6791172195020853e-10,7.704238397501778e-09,8.309648295606556e-07,1.2686108817071592e-06,0.0,7.656072219874855e-07,0.00021089920096832416,0.0014433696014644881,1.6093735691858168e-12,3.2333671388518733e-13,4.7129226114219604e-08,3.1254845345512177e-06,6.583568294181466e-08,0.0,2.2038103379418138e-07,0.00021922740224325832,0.0013094015659842152,4.3343371484151436e-15,3.021569838501356e-14,5.2193096911362254e-08,2.9021373823418553e-06
6,0.3708896318582626,2.1490225808614448e-05,3.464041632228465e-07,2.9916489144488077e-06,0.00022585591629517232,0.0016361122982621213,4.5823214480662236e-10,3.448521948881247e-10,5.0656915156821597e-08,4.140029993988447e-06,2.1038099772030814e-06,0.0,2.120312096379751e-06,0.00036493820091185734,0.0023732382293370547,4.426016420179234e-12,5.246787142602316e-13,1.396689109464458e-07,8.17121364418137e-06,1.1565028656362603e-07,0.0,4.5381042351078094e-07,0.00031226728218871957,0.0017906923672157881,1.3374988782248789e-14,1.4308254503529507e-13,1.0488726845493366e-07,5.237149705306814e-06
7,0.4021680619957082,3.351577740504716e-05,3.464041632228465e-07,8.216582232553061e-06,0.0004255436413024449,0.002881634383587538,1.1113782722899404e-09,6.527846291397362e-10,1.752855227963598e-07,1.1108127953614561e-05,3.4525539642383035e-06,0.0,4.496991997210431e-06,0.0005471065368757876,0.0033978601072949554,1.192012887597762e-11,2.4725308125727437e-12,3.0972033945329366e-07,1.6330216571350383e-05,2.0102821973972128e-07,0.0,8.031349361825591e-07,0.000408725464621742,0.002249801083029216,4.04123451317217e-14,4.4714527694355583e-13,1.7773354191907024e-07,7.944341790301801e-06
8,0.43344649213315384,5.1731867712654865e-05,5.659834459526003e-06,1.8945549666145034e-05,0.0006941940127916024,0.004504115206483731,4.579608961220248e-09,1.1355435483991825e-09,4.6086901655304936e-07,2.582022507757987e-05,5.60708264725518e-06,3.141498213363736e-06,8.483900850833059e-06,0.0007580627604738887,0.004500634108465834,9.831111980328368e-10,1.2785826594808946e-11,5.926836205291882e-07,2.782656710534199e-05,3.4577797408749445e-07,0.0,1.3980604968122367e-06,0.000529636597557791,0.0027949264706354517,1.195624073640522e-13,1.3771245524778332e-12,3.002842330051347e-07,1.2319583917272594e-05
9,0.46472492227059947,7.902721344869592e-05,1.1699811652061687e-05,3.691253243053527e-05,0.001038501304663394,0.006490088447525421,1.0533236327878913e-08,1.9681765027303216e-09,1.01256353669474e-06,5.184434626981845e-05,9.011621489810467e-06,3.7464976084988777e-06,1.4557226465456984e-05,0.0009999809856845309,0.005706807908925601,1.0371888144232175e-09,4.3093267287197854e-11,1.02455508104721e-06,4.3393581520782424e-05,5.885358203519699e-07,0.0,2.283957845942153e-06,0.0006611305135431033,0.0033143711170723934,3.4637441183736647e-13,3.460230531948236e-12,4.604260331855191e-07,1.658146243222199e-05
10,0.49600335240804505,0.00011948529587738168,1.1699811652061687e-05,7.127203042833207e-05,0.0015079989869310017,0.00897527217395468,1.761796790488023e-08,2.869005961380953e-09,2.1011640387635812e-06,9.641736799443104e-05,1.4333286872440346e-05,3.7464976084988777e-06,2.4810001366312172e-05,0.0012982834883973294,0.00703385303528414,1.1215473918567641e-09,1.457039817564647e-10,1.7188758947233682e-06,6.409996537558263e-05,9.912639460215197e-07,0.0,3.7813165286504357e-06,0.0008174834934089292,0.003948766819150648,9.82604210682153e-13,9.436536816375093e-12,7.028252291964237e-07,2.346770713500505e-05
11,0.5272817825454907,0.0001788058580526563,0.0001374041274826754,0.00012111343105605465,0.002019640109089721,0.011636133520103162,4.709041351456212e-07,4.504188455015271e-09,3.6660423135382316e-06,0.00016077817841418055,2.256177585599739e-05,4.226176711054519e-05,4.000464336159637e-05,0.0016286397164348022,0.008419934666172926,1.227780891082032e-07,3.981496134937813e-10,2.691142030623779e-06,8.979505196349747e-05,1.6521611170426506e-06,4.239208487256674e-06,6.2420578601463105e-06,0.0010019482175743111,0.004584292254438519,1.7255243355670156e-09,2.5585387906408384e-11,1.0522504252373311e-06,3.0379042157110883e-05
12,0.5585602126829363,0.0002648434984380013,0.00028145081360652193,0.000198622371977476,0.0026377403788868103,0.014520697050041588,1.01777290653577e-06,7.273882367844499e-09,6.073611020186272e-06,0.0002440151629322071,3.514743256010475e-05,7.418448191252369e-05,6.236677789783095e-05,0.002016967324065406,0.010005728919819714,1.534275309485429e-07,9.300411455997913e-10,4.0785805352914425e-06,0.00012542341556596925,2.7250112863613784e-06,4.239208487256674e-06,9.680007212127251e-06,0.001209121325844391,0.005289059953172556,1.7211243146344865e-09,5.956512310308814e-11,1.5286783879966462e-06,4.008720123841325e-05
