,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,NN_MAR,Standard_Beran_delta_obs_only
0,0.0004743120695921501,0.0003884859653581403,0.003553839879108529,0.002557142769403091,0.003872748753775935,0.002683165567345819,0.003971019043726078,0.0027888716630355276,0.0012912012194565374
1,0.00032049087357654995,0.0002497391573747404,0.006032608302302526,0.003149677299933101,0.008409968243715087,0.0037508861401602494,0.004059026487370913,0.002249571813623626,0.0008620217576618039
2,0.0003038706471211529,0.00036471265175397165,0.006203187921678382,0.002798882036363605,0.003648897258015491,0.0018764818989189687,0.005438784633891178,0.0022866720096829897,0.0006207153909457555
3,0.0004314575037557709,0.000254774902576093,0.007634315461528501,0.002698686063999145,0.00402654677218601,0.0009629545591372039,0.005924866646866295,0.0026585616040447867,0.0013241783253340024
4,0.0005634682741977766,0.0004666713963287141,0.004722893981606746,0.0026695169276417055,0.002486032131047715,0.0017934286597211236,0.005653332091855526,0.002793398843402361,0.001159041071944467
5,0.00042010420907056915,0.0006015444398175539,0.0044998571419117535,0.0026684015653240865,0.003605466694337171,0.002107644820600075,0.006456746946543762,0.0028746948326540097,0.001172819370636441
6,0.00034833537913634,0.00020552906640378251,0.0002636027653278624,0.0012773734957792094,0.0035759496705844804,0.0026498162176663244,0.006915908191038162,0.0020321108481824233,0.000963338931039535
7,0.0005412537610318263,0.0005901230049226843,0.0010265715902565379,0.001904045505799516,0.003880014621911236,0.003108829465253208,0.005619000558765275,0.003571215465777214,0.0009457107459370995
8,0.00068331504673219,0.00021968235409206038,0.007656913977530862,0.004479367325563353,0.007879171716552478,0.004612636389606687,0.005394908950250346,0.0025987663886945095,0.0014511116605543893
9,0.00030005591195793487,0.00024289744802882086,0.0003212264643384166,0.0007108809758802423,0.005089415308328702,0.0012102289278187771,0.0046173200730704345,0.001207514247188945,0.0005490920189921854
10,0.000421417167678634,0.0006264669624877948,0.0012895285608639678,0.00043704723427685674,0.0151392671077235,0.0011128210325762715,0.00644742528423632,0.001825651848144266,0.0003366835402588535
11,0.0006015026002370494,0.0006338022020252384,0.003958230339179497,0.0010994600804693873,0.004528953171958252,0.001000063102058319,0.003931685977722313,0.0010072984896180549,0.00020123860293739683
12,0.0006694074775946818,0.00025875578999464864,0.000240177102415387,0.0011194471048642074,0.006820255414792553,0.003507033931965445,0.004745088113486061,0.001855071506713486,0.0007685211798844208
13,0.0005540317002006494,0.00042075712666520004,0.0004231381415416889,0.001766732036979861,0.004131479682942015,0.0020355959485249212,0.0051350954939020435,0.002161288778812201,0.0013765589306990974
14,0.0003837248339066728,0.00021768449384062754,0.006466115775664431,0.002700514945605072,0.005306479127378581,0.002632946577540074,0.0044959304194436365,0.0019883104176938965,0.0008918181899860837
15,0.0004713970091211387,0.0004992454824343659,0.0027339747602467073,0.0030090374585406837,0.009168919874702627,0.0018945709285038308,0.007463766009341463,0.003139610012396148,0.0017601464813966309
16,0.0006059845232186032,0.000489396481405701,0.0005943511874798867,0.0010663309680947616,0.009298123210646757,0.0011142064387930646,0.005168855839865137,0.0024167920755833647,0.0010978418584604932
