,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,Subramanian_cdf_0.3,Subramanian_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,NN_MAR_with_delta_cdf_0.3,NN_MAR_with_delta_mise_0.3,NN_two_steps_cdf_0.3,NN_two_steps_mise_0.3,NN_two_steps_with_delta_cdf_0.3,NN_two_steps_with_delta_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,Subramanian_cdf_0.5,Subramanian_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,NN_MAR_with_delta_cdf_0.5,NN_MAR_with_delta_mise_0.5,NN_two_steps_cdf_0.5,NN_two_steps_mise_0.5,NN_two_steps_with_delta_cdf_0.5,NN_two_steps_with_delta_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,Subramanian_cdf_0.7,Subramanian_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,NN_MAR_with_delta_cdf_0.7,NN_MAR_with_delta_mise_0.7,NN_two_steps_cdf_0.7,NN_two_steps_mise_0.7,NN_two_steps_with_delta_cdf_0.7,NN_two_steps_with_delta_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
0,1.0000042978912274,2.3208293437160243e-05,0.0,5.386248842653352e-10,0.0,5.386248842653352e-10,0.0,5.386248842653352e-10,0.09292938858781907,0.008631558336892197,0.07041796752505936,0.004955422127278058,0.021554515602274282,0.00046359719442758287,0.0219996013106748,0.00048296185004809123,0.0,5.386248842653352e-10,3.0084721385881252e-05,0.0,9.050904608661008e-10,0.0,9.050904608661008e-10,0.0,9.050904608661008e-10,0.08916312456726505,0.007944698792167084,0.04907322359445088,0.002405229470522739,0.020542777703904447,0.0004207705733950664,0.036493314438317714,0.0013295671213897407,0.0,9.050904608661008e-10,3.696110204809422e-05,0.0,1.3661230646096346e-09,0.0,1.3661230646096346e-09,0.0,1.3661230646096346e-09,0.09233919155275594,0.008519701746175579,0.03296593121439051,0.00108431707265954,0.013720081825077224,0.0001872277927209892,1.4031921498181e-05,5.257473206905187e-10,0.0,1.3661230646096346e-09
1,1.033442120697767,0.16275079348150212,0.20671172262297677,0.001932563290981755,0.1948632600565099,0.0010312105095309913,0.238245386345335,0.005699433551675884,0.2185597778447259,0.0031146427356545576,0.2508400328077095,0.007759714085069841,0.22038220015684395,0.0033213790353786355,0.23678253324369647,0.005480698492217268,0.25628918315495053,0.00874943034270188,0.20567745132247628,0.23587138712028533,0.0009116737589622146,0.13282432436965175,0.005307578106804369,0.2534978267119006,0.002286788302385457,0.210883585527335,2.7103833358999878e-05,0.16046044878984855,0.002044577318035662,0.25157361362235386,0.0021064577138567046,0.17562096510673475,0.0009033923636370605,0.2734924639210512,0.004598875933744875,0.24640321373225804,0.302278033188366,0.0031219954492526596,0.2726625320433034,0.0006895517981608006,0.2868437269148969,0.0016354351064751874,0.29081378546795245,0.0019722988818912587,0.27425282134852835,0.0007756006443802213,0.3158715434238314,0.0048258488301371315,0.2934385724295536,0.0022123249677832592,0.29774716723780414,0.00263620156157968
2,1.0668799435043068,0.2950212512244802,0.37108189147084325,0.0057852209946866635,0.3850064458519533,0.008097335252144218,0.40347858791487956,0.011762993881974649,0.35410886260619323,0.0034913458187963435,0.42378854245270203,0.016581015290253697,0.3929044486252897,0.009581120333405845,0.4367843106104009,0.02009676500645608,0.421123564453209,0.015901793401636426,0.3643893809314318,0.3810815727482618,0.0002786292676498469,0.2565072976504419,0.011638543893046444,0.3981445875260208,0.0011394139722433827,0.32159264683183886,0.0018315604495912619,0.24712094848748078,0.013751885247861504,0.4060898292842552,0.0017389273928264904,0.2733818743872287,0.008282366247393168,0.42030960508908777,0.0031270714698424895,0.42693186174130904,0.43993190146651207,0.0001690010328568568,0.42032784390156575,4.3613051627647663e-05,0.41828475262976994,7.477249598686248e-05,0.411619265672746,0.00023447559835897274,0.4097756952974001,0.00029433404705110703,0.4609901567835537,0.0011599674611845877,0.44699104364162545,0.0004023707785099816,0.43327072810952894,4.018122683414932e-05
3,1.1003177663108465,0.40323667777410543,0.4647620147333337,0.0037853670879465762,0.4949557076274145,0.008412380437232195,0.4970664486582981,0.008804025904180085,0.4519458478663131,0.0023725832510716168,0.5073233425400765,0.01083403378210364,0.5063953744543526,0.01064171670076723,0.5348146080204965,0.017312751727924156,0.529690523892842,0.015990575198221106,0.48787836605574897,0.4664543407051338,0.00045898886222380106,0.31964732499933424,0.0283016831749251,0.48641292343788856,2.1475220662415806e-06,0.38873132823337553,0.009830135108951149,0.3075523602832556,0.03251746835786131,0.5055126851971667,0.0003109692115813734,0.34097630649182487,0.021580215104122707,0.5238387699916047,0.0012931506512299101,0.5605149341694089,0.5487604586636172,0.0001381676944162564,0.5246260871266186,0.001288009342060796,0.5151545271575526,0.002057566524281261,0.5181367742902381,0.0017959084347445632,0.5085027874710946,0.0027052634041669706,0.5745829962783766,0.00019791037150177317,0.5531920401968393,5.3624776133495845e-05,0.5338325684964362,0.0007119486379062299
4,1.1337555891173863,0.49231419754769756,0.5610840849898409,0.004729297418805058,0.6021999748726292,0.012074884058304465,0.5676690358697998,0.005678351658550164,0.5439263885198744,0.0026638182569484526,0.6081440578170112,0.01341655653000872,0.5988283564869957,0.01134526605454607,0.6441583756916122,0.023056654436200873,0.6108848660322825,0.014059003424881353,0.5846981049951663,0.5691329582290394,0.0002422737938510694,0.4884718367889965,0.009259494692885716,0.5677267104898929,0.0002880282314536244,0.5187216621113402,0.004352891015602767,0.4732368403364886,0.012423613519311788,0.6079680317969851,0.0005414894933620063,0.516254206173921,0.004684567285852856,0.6068742145164905,0.0004917798335017661,0.6602708542143835,0.6324606132043558,0.0007734095050358273,0.6196663545811635,0.0016487253904641625,0.6022916291304816,0.003361590541329754,0.611480142054017,0.0023805335931157312,0.5999758379421434,0.0036354889872696984,0.6629318398598819,7.080844605548734e-06,0.6415499142565375,0.00035047359290527356,0.6163412201927114,0.0019298127452780462
5,1.167193411923926,0.5660609527587532,0.6348821125625459,0.004736352036739167,0.6811194617728193,0.013238460496539933,0.6212140610985084,0.003041865359536772,0.6300097425838235,0.004089447720091007,0.6824042637776557,0.01353576601884108,0.6812085526347722,0.013258969757207764,0.7174633552669085,0.022922687485241466,0.6704390708525989,0.010894791536812793,0.661155682358084,0.6488968990297492,0.00015027776869105787,0.5585946887685207,0.01051875740607844,0.6395501224732457,0.000466800217937332,0.5892705303142635,0.005167475084363192,0.5479093063498979,0.012824741678987468,0.6872572468663092,0.0006812916697770418,0.5880593964322294,0.005343067016154289,0.6746988790817372,0.00018341817749557154,0.735411062156883,0.7159598576898396,0.00037834935521872926,0.7223065672078814,0.00017172778786840755,0.6892836518019905,0.0021277379860486475,0.7069521240300187,0.0008099111593086897,0.695458975051714,0.0015961692640590163,0.744141746200763,7.622484387406082e-05,0.7308659942345354,2.0657642418753643e-05,0.6930768661973005,0.0017921841475443349
6,1.2006312347304657,0.6274470919179426,0.6932958185319241,0.004336054796682883,0.7300162809461935,0.010520438537913077,0.6863419027371794,0.0034685987414337,0.6955696642697786,0.004640684863831138,0.7373615728559556,0.012081193119872831,0.743988662729838,0.013581937727304035,0.7674034789790303,0.019587790279193,0.727493439775811,0.010009271719697625,0.7219438290762367,0.6992661508423256,0.0005142770900808048,0.6474930383881505,0.0055429202340812125,0.7146463860331783,5.32526749666807e-05,0.6666078360694733,0.0030620721220445675,0.6456817462805226,0.005815905272340355,0.7467948771842863,0.0006175745920685962,0.6793395383170557,0.0018151255910928295,0.7367248557050345,0.00021847874820123196,0.7924718006180322,0.7790059304987627,0.00018132965806903748,0.799648818774853,5.150958962333563e-05,0.7759286124189106,0.000273677075791556,0.7862068327053483,3.924982294695935e-05,0.787036890113104,2.9538252196579783e-05,0.8071307270142434,0.0002148841230895356,0.8124535230689699,0.00039926923210630597,0.7614329413433875,0.0009634107850712023
7,1.2340690575370052,0.6788063882580766,0.7540902367541589,0.005667657844381069,0.7732120981795059,0.008912438065769048,0.7351680463694795,0.003176636505066671,0.7538276184085931,0.005628184973296772,0.7840867963607436,0.011083964330264118,0.8012750093698672,0.014998563157023316,0.8097565639999122,0.01714794852681764,0.7749290301137659,0.009239562277317113,0.7705839711629918,0.7553377529541461,0.00023244716967173979,0.718583797519414,0.0027040180589622416,0.7541789092127141,0.0002691260575924488,0.7307591421223938,0.0015860170081128603,0.7204976086557218,0.0025086437092096676,0.7979696587743701,0.0007499758859479974,0.7481599630516677,0.0005028361397767321,0.7778488016833447,5.277776248945058e-05,0.8361371074539548,0.8071556557826023,0.0008399245409789385,0.8052735483648723,0.0009525592796452838,0.7982153212609752,0.0014380618680660574,0.8022092604717583,0.0011510988008473345,0.7930977621761885,0.001852385241938776,0.837250813926285,1.2403421065102288e-06,0.8179490007169948,0.0003308072266750468,0.7927857622357152,0.0018793391322309836
8,1.2675068803435452,0.7219849910266127,0.7872274084136128,0.004256573026499532,0.8025576423702541,0.0064919521445439875,0.7828458402996592,0.003704042974236481,0.7918086974097772,0.004875349973082365,0.8111922669727288,0.007957938081726505,0.834615356276417,0.012685599176304324,0.8335630997798955,0.012449674352959399,0.8206298335906674,0.009730804964487139,0.8097398995480147,0.8038248783216893,3.498747610788097e-05,0.8292997569364635,0.0003825880210564546,0.7993378826496988,0.00010820195555284912,0.822270661321223,0.00015701999061689645,0.7992879016773327,0.00010924425948874259,0.8459326343069234,0.0013099140493287192,0.8187881716732095,8.187122845157663e-05,0.8224197448400796,0.00016077847663070028,0.8697951381917491,0.8645893714126068,2.7100007758821666e-05,0.8872609601183058,0.0003050549355701873,0.8412850749428669,0.0008128237064552679,0.8850360707555293,0.0002322860254136932,0.8779948238505558,6.723484490324006e-05,0.8898076258001076,0.00040049966027470244,0.8918184876491209,0.0004850279213215153,0.8355547697054638,0.0011724028340766002
9,1.3009447031500847,0.7584526489555057,0.8085643074322101,0.00251117831528586,0.8175745255750853,0.0034953962950207895,0.786529829800665,0.0007883280842117809,0.8069322033015047,0.0023502671895866746,0.8266982576353878,0.004657463104087608,0.8502563347500642,0.008427916725466032,0.8471918125304709,0.00787463915198444,0.8292762495252077,0.0050159823976567005,0.841442007132447,0.838558761205918,8.313107072846066e-06,0.863241291797407,0.0004752088119039629,0.8146882363901414,0.000715764248931845,0.8552316803870591,0.0001901550884689646,0.8422839266198419,7.088284232552423e-07,0.8738118850632526,0.0010478089972552548,0.8572748921371417,0.0002506802475718865,0.8376488583873273,1.4387977402603246e-05,0.8959183903550407,0.8973589870781831,2.075318918728448e-06,0.9282656426848501,0.0010463447332883593,0.8683366823495009,0.0007607506165028599,0.9134570606485699,0.0003076049556651229,0.9265225227176459,0.0009366129176678574,0.9170640079832149,0.0004471371448769485,0.9348478083717053,0.001515499587116211,0.8572932254406954,0.0014919033646603721
