,Standard_beran,True_proba,NN,NN_with_delta,Linear,Linear_with_delta,Linear_MAR,Linear_MAR_with_delta,NN_MAR,NN_MAR_with_delta,Standard_Beran_delta_obs_only
0,0.00036570662951686137,0.00021202191069607252,0.0002782784386773265,0.0005844686341025731,0.021435763764520735,0.009361742258851377,0.017116983608560725,0.00670516429397694,0.0013045689021498887,0.0010826363233622416,0.0006073660543738704
1,0.000184162466211512,0.0002047482113021729,0.00046310776379118864,0.00023656990291665353,0.016503502611599722,0.007836927565379492,0.01624153700281781,0.007417125275480143,0.002555522360736156,0.001932527194425127,0.0005149555586012631
2,0.00020106918663726194,0.00028276948554173794,0.00020359815939893897,0.0003689300865762687,0.023382182467091058,0.00999525626313767,0.015013982856185881,0.007727676129643625,0.0016256086443905532,0.0014489345950067366,0.0005286668165026742
3,0.00015169884906087643,7.667231618231156e-05,0.0008589051541203797,0.001089570630537892,0.01257081410321717,0.004494535194485283,0.017065784806818713,0.009365284280092041,0.003138708354343281,0.0026964318653999978,0.0007801005331523053
4,0.0006221565769381512,0.0005672639505699461,0.00014550088924430025,0.0002523739745813557,0.02734744231948906,0.0012873257833770186,0.011261961363099766,0.0039713755269931315,0.000704592089016552,0.00047373995798583523,0.0003968226102173409
5,0.00021893841059535026,0.0006418413290898129,0.0002306011556020778,0.0005407557490408058,0.02196830105702177,0.011095764555876573,0.02234171096953156,0.011437047265784534,0.0021326109817116543,0.0017820903769038673,0.0006393445858975297
6,0.00026648094917197624,0.0001877459069809014,0.0006025850556821269,0.00014255247451946173,0.012501324221472201,0.000830172393883913,0.011917374658802053,0.005424757056546471,0.001495383858063396,0.001367425400275267,0.0007705644649016509
7,0.00015032063475958155,0.0001667253863972096,0.00033698360242328574,0.00034388321940482364,0.012375042619954766,0.004975840783684991,0.01220003136734505,0.005499621196407168,0.001720446960191072,0.0013840089557736045,0.0003447842187289133
8,0.00015616591252694498,9.534836599619926e-05,0.00012929423672491624,0.0005815400969086285,0.02871559573084348,0.0013399790314571121,0.013714311176637928,0.006539864355201913,0.002855575104992571,0.0022177486562920653,0.0004628476045775755
9,8.742106368275125e-05,0.00022996560036467087,0.000579539377755084,0.000839826737001594,0.026232904080353097,0.012357419673513876,0.01857415801881152,0.008575790606448681,0.0024459148176284146,0.0017964662491046094,0.0005707932879151065
