,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,NN_BCE_cdf_0.3,RandomForest_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,NN_BCE_mise_0.3,RandomForest_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,NN_BCE_cdf_0.5,RandomForest_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,NN_BCE_mise_0.5,RandomForest_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,NN_BCE_cdf_0.7,RandomForest_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,NN_BCE_mise_0.7,RandomForest_mise_0.7
10,0.5401536424192913,0.00021044102900863803,0.00015728382608194304,0.00024104090339264317,0.00023599729006182346,0.031981593009396625,2.092310452817572e-06,3.2126714394015733e-06,1.2307758049441318e-06,0.0011608788398005001,2.711099789166672e-05,7.480092344684475e-05,7.743748289822516e-05,0.00010919868302884761,0.03788841765603915,4.3336699624869277e-07,6.269169891515554e-08,1.4323537926675632e-07,0.0015293529175832005,2.0325142189228218e-06,4.4895190599142266e-05,0.002020356207550132,0.0010475961537925055,0.0429462376093619,2.702863099833873e-07,0.0019999924264871814,0.0010000546160876572,0.0038272940305681324
11,0.5730000664584547,0.00031640963142854804,0.0002477793313283663,0.00032005081452709416,0.0003092388143374005,0.03694169941890741,4.614928988622343e-06,3.278787479256656e-06,1.439938855747121e-06,0.00151475414074242,4.2978707161901086e-05,0.00013031964985294419,0.000114648683893939,0.00014989046995640597,0.042653142657903396,9.358861574766963e-07,7.145693039003656e-08,2.0434280942156527e-07,0.0019281768030532148,3.4210620758667963e-06,7.028389992899376e-05,0.002032828254358763,0.0010632956592396669,0.04734985122344086,4.4194903786816135e-07,0.001999987770894874,0.0010000657044626608,0.004227585274558577
12,0.6058464904976182,0.0004704025454855769,0.00033806087163625585,0.00043141725268854025,0.0004792337578237373,0.04215336694547184,6.101337731588695e-06,3.2925346600427622e-06,4.3005740790321894e-06,0.0019360715951495847,6.736044844213365e-05,0.00016160220811887983,0.00016764490190519966,0.000209363324942366,0.04749907394403143,1.1239738000379367e-06,7.806169837803323e-08,4.327659324848612e-07,0.002376022010449715,5.692255223832689e-06,8.001105660343367e-05,0.0020516023427543436,0.0010815559154102195,0.05209141670682416,4.93889703666991e-07,0.0019999807751630264,0.0010000780708132222,0.004707385142403954
13,0.6386929145367817,0.0006915201221181317,0.0004749649231844997,0.0005879399910576317,0.0006366739022242552,0.047084447069697416,8.225547257055266e-06,3.4427522188737865e-06,5.579679347978985e-06,0.002385354063903067,0.0001043785539612951,0.00024451208699533846,0.00024243098623520054,0.0002842317462706647,0.05210480688763843,1.7656732188798088e-06,9.197710674358142e-08,6.564211537559736e-07,0.002842951822228309,9.362932963476612e-06,0.0001061185226787883,0.0020800663568854407,0.0011016575500860267,0.05641917465051214,6.812228218236076e-07,0.0019999715064452158,0.001000093341993512,0.005176608665656561
14,0.671539338575945,0.0010052419919729762,0.0007153828129404119,0.0008548713248306794,0.0009261153921489951,0.05220020854498028,1.3078649609543174e-05,3.865810294469614e-06,9.491689476021037e-06,0.0028729725291821327,0.00015991302615813525,0.00033821669448448464,0.0003575783905981157,0.00039201806841729337,0.05685666303148409,2.4621143289903755e-06,1.224094201760163e-07,1.0834151092074578e-06,0.003367043095324677,1.5224819688504659e-05,0.0001298336565596153,0.0021218527676340098,0.0011421541182883126,0.060977819114367816,8.102437796512762e-07,0.0019999587002061353,0.001000238220063007,0.0057131699307986904
15,0.7043857626151084,0.0014450522211144354,0.0011542109966143053,0.0012147595350827372,0.0013647810015870454,0.05717074123087929,2.4109075616905436e-05,4.646644852051749e-06,1.9409064816165676e-05,0.0033709616470052692,0.0002422339242802316,0.00048317462567395265,0.000520376744091296,0.0005180650595250334,0.06140792982177598,3.742796441639161e-06,1.9309142017935436e-07,1.591905540054731e-06,0.0039061978857620524,2.4474517904412708e-05,0.00017452007678210046,0.002182887445316475,0.001194185243317684,0.0654429064684264,1.2147652298887448e-06,0.0019999465866557264,0.0010003758338474982,0.006281810497559083
16,0.7372321866542719,0.002054287244069125,0.0016072652689710274,0.00169440675818242,0.0018753051391930012,0.06245371180783375,3.1853186651761357e-05,5.362133046186138e-06,2.544513364476732e-05,0.003929014496304368,0.00036280872291206674,0.0006973326644554795,0.0007429705597756567,0.0007336167951064395,0.0662207333695938,5.5660462923292285e-06,2.9870695727859187e-07,2.6881198874544315e-06,0.004524586000563274,3.889622549740823e-05,0.0002733451926838333,0.0022650055748513935,0.001280223881098246,0.06971614946110932,2.195584242062805e-06,0.0019999317952953334,0.0010008492419284682,0.0068681128344075465
17,0.7700786106934354,0.0028881669480745414,0.0022226717208668695,0.0022938300243848945,0.002497793206999545,0.0675472539272966,4.292437042566707e-05,6.0300258615212145e-06,3.533441409271871e-05,0.004483354632124238,0.0005373113570515174,0.0010330627600906247,0.0010367096201933587,0.001029660657274441,0.07081406328357535,8.545422889146866e-06,4.764196479082959e-07,4.130765261250088e-06,0.005138762095736678,6.111421674857155e-05,0.001419553357597217,0.0033865997864823932,0.0023938610698083494,0.07509758145412077,0.0010039359767632099,0.002999816384453057,0.0020012913549528953,0.008499911921532799
18,0.8029250347325988,0.004015938029051844,0.0030071765992923083,0.0031329840032720013,0.003348651198608476,0.07269579967027354,6.000672920991608e-05,7.718611937562278e-06,5.0382178613312515e-05,0.005048699556699851,0.0007868549521630758,0.001493508315919249,0.0014417446408164453,0.0014080456031220615,0.07536165423035422,1.336257828738086e-05,8.055997629440364e-07,6.887082734852215e-06,0.005769772010624654,9.493564029002175e-05,0.0016706554104050217,0.003554296269134669,0.002540288054050151,0.07934412135605663,0.001006250173597858,0.002999787728765377,0.00200188253017335,0.009145581344865717
19,0.8357714587717622,0.005523022221253745,0.0046353361708431524,0.004367529960627776,0.004993083500740413,0.07829935494228998,0.00010105513701362385,1.1101386167887487e-05,8.868526065708181e-05,0.0056645604334673045,0.0011394610909325092,0.0032562802215117537,0.00203179763312124,0.002029713294144236,0.08016477405237483,0.0010188251951722183,1.4238494346188776e-06,1.141624430963879e-05,0.006474468842391636,0.0001458075408817402,0.0029874830300382687,0.003795275193741408,0.002738014088910466,0.0836282664114503,0.002009085258177542,0.0029998275707661753,0.0020028519206943805,0.009841816016117283
20,0.8686178828109257,0.007513022270660416,0.005818116796688806,0.0058360729828309844,0.006265480913624653,0.08360620568431985,0.00012562846829327088,1.5905759501658777e-05,0.00011662600109851015,0.006182969535754413,0.001631763899511153,0.003959378345189526,0.0038022425523295132,0.002631052117054753,0.08499147074155435,0.0010238233719976346,0.0009992595465311057,1.4628787849097323e-05,0.007202480042018483,0.00022141471995263626,0.003424512180482286,0.004136224984594168,0.002990980106272862,0.08799788724505772,0.00201533025403534,0.0030000887885027858,0.0020043011547785025,0.010575451981641596
21,0.9014643068500892,0.010109398794254073,0.007579649675266508,0.007738431189077264,0.00790711365157983,0.0889658844206319,0.00017651224349724614,2.5481998668441894e-05,0.00015794322459806672,0.006629640963741714,0.002310926500668931,0.0049509760311695775,0.004796690060748654,0.0034574015450483395,0.08998155311783988,0.0010327931568648232,0.0009994336936240517,2.053286595600888e-05,0.007960375615559396,0.00033244644814871244,0.00392809815869182,0.0045835640833389295,0.003357498980689895,0.09254709202117753,0.0020234708453991967,0.0030006283584216686,0.0020079006079328013,0.011369057751869574
22,0.9343107308892525,0.013456595808048146,0.009941166412227025,0.010231171660276752,0.01046139196454716,0.09447843336901675,0.00025271180397854246,4.0299204195301335e-05,0.0002374648098970359,0.0070250293399605306,0.0032367201975932085,0.006322622417993268,0.006205453706348521,0.004731698039243928,0.09514507484613956,0.0010486861113946978,0.0010008519633438293,3.234599483501081e-05,0.008751349081455593,0.0004935592908381736,0.0045437614837468936,0.0052304925442268405,0.0038368340496590337,0.09734077822585163,0.0020331477335015493,0.0030020543104704845,0.0020127561705463506,0.012257752305027686
23,0.9671571549284159,0.0177203670315309,0.013969869459277676,0.013476957573241575,0.013798493462418352,0.10047026131666856,0.0012997468716468119,6.308227525200462e-05,0.0003390187055164649,0.007329809241820638,0.004483683536660248,0.007985073068518016,0.00792303924535553,0.006300864008750461,0.10023176293773355,0.0010647726794689857,0.0010031731535540213,4.876746716655478e-05,0.009495187452400638,0.0007245594182863981,0.005390641774582302,0.006049424425298572,0.004447842194808567,0.10202911554962137,0.0020465798844362657,0.0030044854814108724,0.0020179540437245294,0.013156119746733384
24,1.0000035789675794,0.02308704494490117,0.019176243253862555,0.01735928705822949,0.018130355232466727,0.10660551857418966,0.0023582290899886844,9.636782822442876e-05,0.00046846554200118964,0.0074884677457708005,0.00614324049224001,0.013456662311604197,0.011112241721215102,0.00848028422446473,0.10551346027621232,0.004058608612913843,0.001993842479361106,7.023369185273111e-05,0.01024714428380266,0.0010518196842447787,0.006672221261226953,0.007047996563438928,0.005374494508112299,0.10640200408458908,0.002065992909553205,0.003008317934188965,0.002027556070932591,0.014007092062642511
25,1.032850003006743,0.02976150577387903,0.024430488517096085,0.02264239674768417,0.02351112394097456,0.11328335576523581,0.0025165852775609647,0.00015855456037971113,0.000663158749472589,0.007549015250792283,0.008325616864441143,0.016425302470378753,0.014103835325448623,0.011248913964741553,0.11132508375811512,0.004090470402268991,0.0019989960408952063,0.00011063311517317255,0.011034108196972429,0.0015099334490366776,0.00817686262339849,0.008465963561032344,0.006562700678990614,0.11119695432558141,0.002093813832169225,0.0030159869440600363,0.002040910063870371,0.01494679461217625
26,1.0656964270459062,0.03796362101789423,0.03054827235865281,0.028944702159944255,0.030110615973002235,0.12017508043926864,0.002685365822474961,0.000258349899991457,0.0009035451687430759,0.007382709200439571,0.01116135520137738,0.021256850006115775,0.017765064310264506,0.01582574516325973,0.11723084174563293,0.005103490154548113,0.0020033758821259105,0.0011370963804235082,0.01169679835402,0.002143587780358918,0.010310865305567492,0.0103228282126153,0.008091332261446116,0.1165551413665626,0.0021376562416686555,0.003028728780327117,0.0020589908612567128,0.015999568842546996
27,1.0985428510850697,0.04792305295644421,0.037386298773762074,0.036439382081406554,0.03766937102496749,0.12756857379132006,0.002885341324739382,0.0003767082107273387,0.0011359685418246132,0.007023247257132007,0.014802195873037938,0.02676884001523071,0.0222049249278527,0.02004946199358778,0.12333121800109899,0.006112726494137477,0.0020087948220973034,0.0011890957773143082,0.012259594676795788,0.0030096128841173536,0.013072481102627174,0.012637367331360432,0.010124213313185079,0.12207995818780075,0.0022165075914346412,0.003050745811218396,0.002099503938670856,0.01707183195791301
28,1.1313892751242332,0.05987234822628539,0.0459689659352538,0.045804588922125224,0.04714894771476404,0.13592414776344078,0.0032373863847002097,0.0005539494998520327,0.0015272571174175507,0.006557582541928042,0.019421070892314454,0.03224151758797095,0.027728915087644017,0.025644572551753113,0.13009448567538306,0.006164164414037106,0.0020193910927521607,0.0012877274426811142,0.012762963470571877,0.004179132642208231,0.017047721157324627,0.015630128007061886,0.012712351798330867,0.1279605346872717,0.003309432446695962,0.003084124366570454,0.002159663622387889,0.01824992413918442
29,1.1642356991633966,0.0740384071005219,0.05676093652631983,0.056734497923827336,0.05934989928030597,0.14554340349209233,0.003658624519823061,0.000800167607366151,0.0020626043569482674,0.00603832325512139,0.025210953614456855,0.03949631344543916,0.034473290378641094,0.033046966169812377,0.13760006441778352,0.006243526706815363,0.002042699565703617,0.0014465927665695106,0.013203964933635522,0.005739704086210008,0.0226179870104534,0.019356177150364987,0.016599235432016718,0.13429616946605988,0.004471942536751602,0.0031361968672983455,0.0022804889913987927,0.019468430306038575
30,1.1970821232025601,0.0906325497052049,0.06864860288915262,0.06935986229550879,0.07239473288621726,0.15583369383265705,0.0042342488595812355,0.0011337176133145118,0.0027246088512110998,0.005401516471802582,0.03238232713369637,0.04778359845584238,0.04274436393642973,0.041572078731215024,0.1460980997662238,0.006315690871122544,0.0020897337683933393,0.0015897665630983469,0.013615088211404244,0.0077972937068538405,0.027884521027208575,0.02398886165061943,0.02106819708146088,0.14128534461378525,0.0046634270575921935,0.0032161750961065055,0.002411418988329326,0.020791557894644895
31,1.2299285472417234,0.10983955342312679,0.08236532281839826,0.08486501470790171,0.08774404744576039,0.16754654661062032,0.004866107582103932,0.0016160377479518474,0.0033830336515319644,0.004628961265998086,0.041159081444328234,0.05766470523964144,0.05265884477700139,0.051704967070896946,0.15551410264447293,0.006414550438941741,0.0021285608531944607,0.0017724713873872014,0.01383196652378315,0.010477899051638985,0.034127096862297694,0.029831821481704403,0.026433068708366318,0.1491867762686507,0.004921619158174612,0.0033369989063380674,0.0025960088292928682,0.02228725879669424
32,1.262774971280887,0.13180618422306084,0.09854332300489148,0.1031433214969879,0.10659729130124422,0.18173351940602667,0.005584056019608032,0.0021929209918000563,0.004229415989000904,0.004077377858084491,0.05177272656068558,0.06952951701604453,0.06449139706857553,0.0641748336539221,0.16674383273715604,0.006556036961049921,0.0022017546591465292,0.0020637526006128913,0.014131278681310288,0.013928589593522684,0.04201301472465188,0.03684490674211889,0.033444229475286164,0.15833936590258724,0.005296992514220353,0.003513760476471892,0.002888042726176662,0.02405008067506918
33,1.2956213953200504,0.15662987254551203,0.11767732013325297,0.12256343551968898,0.1276363017186236,0.19614126167156082,0.006427791930721762,0.002838368294218223,0.005021963008370253,0.0033420331838583,0.0644549151596444,0.08423443866063593,0.07783574111883983,0.0784630304460717,0.17858968817922136,0.007521778256961655,0.0022664557379392476,0.002350100383510837,0.014048137237794267,0.018317716770967683,0.05132456724708789,0.04518343308592667,0.04206846730247772,0.16815507246595301,0.005778468831963481,0.003756880790123823,0.003301527773270138,0.025728627276431104
34,1.3284678193592139,0.18434827512873952,0.1382787952046181,0.1444075211786462,0.1505681630083436,0.21270680787726656,0.007570849464569546,0.0036817498293537296,0.006093969320360401,0.002879221638144964,0.07942839967309734,0.10037296435892643,0.0936033817468362,0.09543517000324125,0.1922469657352402,0.007685445842766803,0.002373775243226101,0.0027225535125406717,0.013869910666663463,0.023834035292052615,0.06219808043038672,0.05529438208712193,0.05282737979120386,0.17969265287410047,0.006423556367889063,0.0041174734499404685,0.004219295843396887,0.02771278102044574
35,1.3613142433983771,0.214930502773168,0.16219274723574964,0.16959239065461942,0.17715181724455648,0.23193393983500804,0.008584617552576078,0.0046873527095891475,0.006997516555539371,0.0027243224136317954,0.09689669696054148,0.11917128464148491,0.11168408518885244,0.11580238219236252,0.2077764615032985,0.007741905865029025,0.0025259168571482916,0.0031973400678947275,0.013631998942244946,0.030684491987244898,0.07567689630178345,0.06823957064024055,0.06582357846357259,0.192220161765012,0.007239010453245142,0.005551943130778411,0.004989244518920441,0.029714711999737627
36,1.3941606674375406,0.24827076919996166,0.18927331690053525,0.1975643280657168,0.20713106083019395,0.2523687453147037,0.0097420896093313,0.005690649688423632,0.007956617086793186,0.002805448613334711,0.11703288686332497,0.1401689478580175,0.13179698365249515,0.13763427327311656,0.22369623994451268,0.007793312011180957,0.0026327903915853183,0.003584109457974329,0.012824140647512318,0.03909047943075302,0.09198433758708657,0.08191574603177401,0.07999392221850689,0.20525090900515544,0.009223299441425433,0.0061759244775287745,0.005904284209006064,0.031407944407486135
37,1.4270070914767041,0.2841851221648217,0.21732997932286377,0.22861456757111073,0.2389607780664275,0.27462568575078233,0.011410829714068645,0.007034737626963153,0.009366722834991577,0.0034521210176806545,0.13996811426027544,0.16219113431174986,0.1551662249122239,0.16197931297828533,0.24161001201867405,0.007893151941326296,0.002858150985042806,0.004139413688003021,0.012000857521033486,0.04928242208193109,0.10803784298262803,0.09810028608360806,0.09649602688698698,0.21949490793920737,0.01037146482307315,0.006931710556781636,0.007129019260431747,0.03302021789213972
38,1.4598535155158674,0.3224117562018081,0.2492921968406597,0.26226845498292484,0.27383315219872895,0.297754577609523,0.012955475578950703,0.008295062024712438,0.010590701131182855,0.004341614161302558,0.16578048126788258,0.18858783806307422,0.18186435946896085,0.1908050125425299,0.2613397480496186,0.008003996682700713,0.003236686523602417,0.004733946692859542,0.011018931596113323,0.061492662901329764,0.12817685185673583,0.11735135452164974,0.11637690365808039,0.2353238552091307,0.011876244237280025,0.007987351416988855,0.008590298285074828,0.034560503866632494
39,1.4926999395550309,0.3626151858570146,0.28382023567961373,0.2975306327316878,0.3107482625590222,0.32173797311447255,0.014530739647205956,0.010233426519014436,0.012128654143077323,0.006084603909646418,0.19448509070227904,0.2170199603084003,0.20987505039826193,0.22131033652285548,0.28155346668718256,0.008110159449418865,0.003476224540984624,0.005552962724281063,0.009864140264152003,0.07594674485317228,0.1502422064935712,0.13800862742176725,0.1379520997350631,0.2516280635633979,0.013563417434282759,0.009031289864056605,0.010221161422821945,0.03535731140692047
40,1.5255463635941944,0.40439429546420913,0.31867788444704964,0.3330448273664906,0.3471793274639266,0.346310667037214,0.016517072153747668,0.012277611029552103,0.014011761681959776,0.00891709008089601,0.2260260198676743,0.24652210289129034,0.23893642619311536,0.25241998775317087,0.300912308620482,0.008415223701293802,0.0036897556433418905,0.006206973524634205,0.008226555722849433,0.09285332711861449,0.17356207625436038,0.16033512109904394,0.1612755672525573,0.26795118368111775,0.015132982105164037,0.010099520420634821,0.01177677163360054,0.0354089357321223
41,1.5583927876333579,0.4472939988686937,0.35537126734532637,0.37128841954511177,0.3855059727836297,0.37101024019402573,0.018493765460253796,0.013826542030046756,0.015608913855011765,0.011898672593586745,0.26027095556108887,0.2783643399957515,0.2712195765204472,0.28642965332034165,0.32172125848977556,0.00848573261782714,0.0038859176248013886,0.006833051487264427,0.0065479498682151725,0.11239312910956928,0.19998853416492007,0.18602063513009534,0.18841279522842116,0.2854330668092144,0.016892319613289703,0.011470715344129722,0.013807499646364088,0.03515377018891259
42,1.5912392116725214,0.4908199662216637,0.39363915145371764,0.4123116431587317,0.42688379640966023,0.39783258011102013,0.019697539475498647,0.01489470010687542,0.016232714948656708,0.015434676063468053,0.29700910347618475,0.3126263855370865,0.306499976952317,0.32297559943475923,0.34430326185847104,0.008258457267946589,0.004136756910060859,0.007086581757199808,0.005201368163861655,0.1347074422200063,0.227976964193214,0.2148741095870155,0.21816757432073042,0.3037919692534979,0.01872454086787288,0.013178545282390807,0.01620822663073997,0.03406804860306281
43,1.6240856357116846,0.5344556320597204,0.4324427873946817,0.4514477846951903,0.4669976477755994,0.42411355710506105,0.021319198315586305,0.01589402916541334,0.016922890687091408,0.019675496447011814,0.33595280191735655,0.34816600016110666,0.3426153494626242,0.36025353990376735,0.366405198400681,0.008419419982723072,0.004466181356235575,0.007551730533175833,0.004164225283907117,0.15988687345301622,0.25856329677499,0.24433990796392374,0.2491752771005492,0.3222069652238685,0.0203794379990142,0.01438502630261929,0.018050879442848954,0.03219466494264279
44,1.6569320597508481,0.5776805139744376,0.47305454187368734,0.4918236343305059,0.5073789916541857,0.45090506706374645,0.0223150633031982,0.017108198168768605,0.017625741464565105,0.024353219026798552,0.37674303257158287,0.38655082435544896,0.3821800543268561,0.40089887191166174,0.38982267966053286,0.008543030092818859,0.005203320226273134,0.008555638595248754,0.003924549827308339,0.18796107014958446,0.2921881158698052,0.27779855466492615,0.2836213055494037,0.3418616625065366,0.02257151037986875,0.016323177783018165,0.020795333346976554,0.029998428579418968
45,1.6897784837900116,0.6199887634574623,0.5122640561218192,0.5319258100839022,0.5467298703658048,0.47806723870023976,0.022896305916925676,0.017962783504348084,0.018146881491217515,0.02939281817342556,0.4189587487258319,0.424762413450595,0.42087381925406503,0.4403639358509077,0.41328054017936494,0.008408110160038647,0.005364767190500198,0.008366411361411348,0.00419624102202529,0.21889020635949025,0.3271688906210757,0.3115202488203023,0.3185938209576002,0.3616563465088552,0.02401134193389493,0.01772041554383052,0.022422989042497687,0.027120706057010342
46,1.7226249078291749,0.6609068513159275,0.552538672285602,0.5724394819561642,0.5860868393755078,0.504809244907984,0.022691065859045713,0.017826036180606877,0.017980653824274752,0.034009121015107925,0.4621296577928006,0.4648304521782161,0.461498016736776,0.48208151019771434,0.43826858639195304,0.008092390958548431,0.005373565248915412,0.00844475181160268,0.004932581972435089,0.25255897821252693,0.3652796619151802,0.34903289968636186,0.35804982740623886,0.384216923208795,0.025405874314997075,0.019200137815181553,0.02417987939986877,0.024675366118907336
47,1.7554713318683384,0.7000093614223376,0.5917370495255493,0.6120844922524717,0.6250313707909261,0.5334359834971091,0.022497985691889884,0.017535501158138303,0.01770212782623921,0.038183526285516065,0.5057518271484231,0.5032831004469467,0.5009779078780957,0.5215296404019432,0.46263494489082846,0.007982999374321289,0.0059109713656341125,0.00831459028220588,0.006800905468334857,0.28877375307873665,0.4020769745383523,0.38647768675571353,0.3960847333792568,0.4052119619987711,0.02583004963390593,0.020121991683525832,0.02515617819618298,0.02125410793530927
