,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,LogisticRegression_cdf_0.3,NN_BCE_cdf_0.3,NN_MSEloss_cdf_0.3,RandomForest_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,LogisticRegression_mise_0.3,NN_BCE_mise_0.3,NN_MSEloss_mise_0.3,RandomForest_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,LogisticRegression_cdf_0.5,NN_BCE_cdf_0.5,NN_MSEloss_cdf_0.5,RandomForest_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,LogisticRegression_mise_0.5,NN_BCE_mise_0.5,NN_MSEloss_mise_0.5,RandomForest_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,LogisticRegression_cdf_0.7,NN_BCE_cdf_0.7,NN_MSEloss_cdf_0.7,RandomForest_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,LogisticRegression_mise_0.7,NN_BCE_mise_0.7,NN_MSEloss_mise_0.7,RandomForest_mise_0.7,KNN_mise_0.7
47,0.8815770130241104,0.7295479452465857,0.639748655512706,0.6564410758621471,0.6484310557227705,0.647843116696259,0.6521519491857016,0.6474646651858554,0.6482085270178715,0.013173993490266574,0.010124909310591852,0.011883463481462124,0.012805205138883417,0.012428291373018515,0.012389859059496253,0.01315382379897993,0.5403982682208311,0.5272391033718409,0.5288872961909071,0.5352609270594683,0.5140011512224351,0.5153372726553449,0.5295222393743245,0.5251046078234746,0.0032954009500824875,0.0026427107326456797,0.002722362866335515,0.004802377468537572,0.0050343722148820545,0.003494225417360462,0.004044056687034507,0.31919477085119474,0.40962750975092876,0.3980343071118773,0.42334684850358517,0.3834069327324506,0.380768832316464,0.40942114894828974,0.4061724638881987,0.014024572365794796,0.010561676998817663,0.015288026876067354,0.01162624855197066,0.011902723560999768,0.014147873353049309,0.013880164947693629
48,0.9145880501404312,0.7646938525283683,0.6780356290778847,0.6943149059375835,0.6854476262277475,0.685902559471612,0.6907663357326743,0.6855692710060608,0.6851514721554183,0.012399325482619206,0.009500927429639964,0.01135112355979117,0.012036868654914554,0.011582194739434653,0.011642236990207598,0.012606820008825011,0.5837412594469024,0.5676287628868117,0.5694881349145108,0.5722518494961761,0.5554018306339115,0.5575870725365518,0.5697472837817553,0.5634638078284221,0.003423683700143186,0.0028026963783455584,0.002885860186904492,0.0050003947877915395,0.005176934614030369,0.003632295307749399,0.004323017981411286,0.35945539172583774,0.44955169010855534,0.43800088707367124,0.4576157499934552,0.424293960456738,0.42228802701953017,0.4485829851380313,0.44273636709894965,0.014421502424708053,0.011043549989884018,0.014538691325126191,0.012448075387341821,0.012802685518202142,0.014519169378597553,0.013906843996465725
49,0.947599087256752,0.7971600200553167,0.7145705992593767,0.7301841950599753,0.7208072311105607,0.7221467571752288,0.7275718585425861,0.7218047517538114,0.7201677804849319,0.011437900234490915,0.008855513202379105,0.010719913645477164,0.011214840854098613,0.010683288254983794,0.010798780931039264,0.012014244997318986,0.6260883013500861,0.6073711265905101,0.6094849302796627,0.6087705684249269,0.5963535007785129,0.5994712753512748,0.6093600120917119,0.6015360937519986,0.0035387444601169262,0.002985890807668446,0.0031386800422482366,0.005170081489589208,0.005281899664432889,0.003779981647430828,0.004649917121226623,0.40134081098481106,0.4899166305370749,0.4787965223313642,0.49237328944134734,0.4658548964226601,0.4646804169268662,0.4883643205649694,0.4799526330605828,0.01442568270932837,0.011268832462816451,0.013528248128813425,0.012901447328347975,0.013415317000958472,0.014475538807378934,0.0136396533365376
50,0.9806101243730726,0.826790188092192,0.747900453386166,0.7630557248984143,0.7532293287836721,0.7553791447327698,0.7612804911787602,0.7548706074045216,0.752559007418221,0.010518309307200522,0.008131521032517961,0.009989553870800664,0.010328507919755798,0.009741337960753747,0.009952019662037993,0.011271313946584606,0.6669648389144616,0.6453108283666624,0.6476214883215794,0.6437569591355575,0.6356877535559229,0.6397136110775594,0.6470924579245705,0.6380300908298542,0.003561256661970927,0.0030646687745705856,0.003363979863806606,0.00516406407774453,0.005211197335637474,0.0038022976086366463,0.004874172022365951,0.44439268793431885,0.5302918372057337,0.5196762440627509,0.5273653163525095,0.5080095412918301,0.5076351893539733,0.528064226864425,0.5174674096380931,0.014126903132835017,0.011262034784084586,0.01242346331351988,0.013092301242255303,0.013798583976656929,0.014122532703651566,0.013207625454908879
51,1.013621161489393,0.8535069626496803,0.7798653456104065,0.7942925021710349,0.784336980246552,0.7871282836195554,0.7932939826718656,0.7864332591351859,0.7836162467791141,0.00939820243958008,0.007282695265779017,0.009063084224634733,0.009238078015793664,0.0086219243174995,0.008935055722200269,0.010289986749805033,0.7059475419408521,0.6828334509193938,0.6851062387829735,0.6785224697369151,0.6745432130320271,0.6793544699639433,0.6843219918790984,0.6742384939764806,0.0035450325046848512,0.0031236340852054986,0.003569904670135883,0.005040150205844086,0.00502326689329252,0.003783551962609935,0.00499772084507727,0.48811147841545977,0.5710701995272972,0.5605576298163293,0.5626434694172701,0.5504680241354324,0.5510991531744392,0.5679629204324083,0.555213354679036,0.01374926769667818,0.011145020959174278,0.011399399278087094,0.013178029388277179,0.01402904896956879,0.013754316705318919,0.012701291996299687
52,1.0466321986057139,0.8773071709875225,0.8090933044378409,0.8229518894363226,0.8130560750695798,0.8161698652691943,0.8225669496045346,0.8152211679783052,0.8124507784824708,0.00826569489108887,0.006381114684584716,0.00805018080933286,0.008114276003892432,0.007486540937655583,0.00787065898334332,0.009190419328669739,0.7426771776488815,0.7176266233568773,0.7204740471089862,0.7116192798333356,0.7109112496988615,0.7164377726866726,0.7190047574262427,0.7085689878989931,0.0035065554809792635,0.003117537552344052,0.0037329008732650943,0.004840018651393237,0.004775658559551998,0.003713601897636932,0.0050363348785804115,0.5319737390331265,0.6103025348901404,0.6008680797784903,0.5978373390027019,0.5920188628125087,0.593594636411093,0.6068826531285093,0.592674247095484,0.013000412603467262,0.01075647306556313,0.010289751638583566,0.012932202449997729,0.013884652167430945,0.012973189928077923,0.012034220236527218
53,1.0796432357220347,0.8982542905923364,0.8364693286303034,0.8492796299367644,0.8396130030726963,0.8430716726126866,0.8494437831111802,0.8419996292786446,0.8391814600464282,0.007017041490331088,0.0054970598128301264,0.007003060614072286,0.006901034858120905,0.006315154944120776,0.006711105236939663,0.008061775622017415,0.7768678873876855,0.7513308104655205,0.7543157186417848,0.7436556795539828,0.7460281491182287,0.7520916466749892,0.7525142261529096,0.7418440220427163,0.00339271443875172,0.0030450639532276485,0.003786227180168538,0.004569565507816678,0.004463344928542498,0.003574903325756407,0.004944521127405461,0.5754508530820174,0.648976565475728,0.6401561090472012,0.632541604460433,0.6329142393456525,0.6353225424987393,0.6450328558354452,0.6296841440507225,0.012194983100046136,0.010321766021084824,0.009382227021931627,0.012588150120576054,0.013623050551947414,0.012181855232407134,0.01144570847699146
54,1.1126542728383555,0.9164686828960213,0.8606644269157449,0.8727385717070485,0.8634684079689557,0.8670390783910931,0.8732164619948144,0.8657699837109418,0.8633583678408498,0.005978354575175821,0.004698275822513416,0.006034049771538551,0.005878190422207582,0.005356261591427489,0.005736218719273691,0.006986068987504119,0.8083125134403994,0.7824221909492028,0.7856762533318122,0.7736581396017123,0.7785046250914738,0.7849732749564707,0.7833760262036873,0.7730088569577123,0.00323639223618363,0.0029341457699890486,0.003804650559979437,0.004257679774823511,0.004126360456885476,0.0034167806856401704,0.004850574653149992,0.6180280661294322,0.6861446027841229,0.6784429704985515,0.6668113373541328,0.6722731547152005,0.675488047626725,0.6817559323072327,0.6658654080512293,0.011335867085986207,0.009839994952660278,0.008657495506185262,0.012077529508021202,0.013170013890009949,0.011362953461743926,0.010903047564651139
55,1.1456653099546759,0.9321164321825887,0.8821246107623759,0.8933389334593032,0.8845783876782843,0.8880349064949178,0.8939991795280404,0.8867010702627133,0.8843212805967207,0.005003296511367225,0.003918488993331499,0.005092476649717017,0.0049115182888055465,0.004431279904280802,0.004811079315488632,0.005979393966085334,0.8368839169860196,0.8110818661117417,0.8145349988521635,0.801599891403764,0.8082089467912313,0.8150238705893849,0.8117503723214575,0.8017248208947406,0.0030283453772025843,0.0027558674800253744,0.003708643300066168,0.003907971719028926,0.0037524665597235226,0.0032140191774415036,0.004620394114010742,0.6592226933692354,0.7214548095129902,0.7146239287161597,0.6998136255122203,0.7095552380467134,0.7135879548409706,0.7167131153931616,0.7006857375474516,0.010267856383993508,0.009108734574978981,0.007921394808969974,0.011306821387337362,0.012421026857544537,0.010381756575942418,0.010196957106305273
56,1.1786763470709967,0.9453975885541684,0.9012297501736181,0.9115458370628865,0.9034764605160647,0.9067158994137039,0.9123229879472067,0.9052896421782669,0.9033775139817258,0.00412273426333789,0.0032189988814500447,0.004223345764329651,0.004058629665460862,0.003620942573080732,0.003986575190084286,0.005000968657732628,0.8625325095163168,0.8374850686319864,0.8409690282967401,0.8275947310325898,0.8356080531989921,0.842382996005779,0.8378431012463723,0.8283231787885675,0.00281161458925464,0.0025641115058745714,0.00356879278050205,0.0035600160712648096,0.0033887293116634768,0.00300575683314301,0.004363904739933639,0.6986004298626765,0.7550857360174478,0.7493862394784327,0.7320120002091476,0.7451313678242706,0.7498425955074947,0.7500399257528879,0.7342081862356453,0.00936088876294862,0.00853883137383456,0.007433699846398318,0.010553255144766288,0.011590287758972126,0.00949714393498505,0.00968619950604595
57,1.2116873841873175,0.9565345500501383,0.9176727982677169,0.9269305740375605,0.9196412314418996,0.9227707784066488,0.9279204109008439,0.9212823288562307,0.9197307239760839,0.003334613328441815,0.002633151811265887,0.0034826411299073066,0.0032919928171192075,0.002903332220585209,0.003250470233709705,0.004135524193678104,0.8852804625191375,0.8606682837362266,0.8641686945154963,0.850755522023935,0.8595306846260773,0.8662194558248357,0.8607020536623763,0.851784357826108,0.00258497078543925,0.0023585888940022928,0.0033732791310551614,0.003219505452352144,0.003012806887118371,0.002785858394293879,0.004080927335187489,0.7357888512679551,0.7855639408377307,0.7809585565235689,0.7619988423128397,0.7775244556222316,0.7828770583375697,0.7804560929029147,0.7652829784124364,0.008347709847181755,0.00778446337494565,0.006927747385468325,0.009637033936517487,0.010569795456289497,0.008513656249197933,0.009039076377629516
58,1.2446984213036383,0.9657612067558066,0.9321797508641739,0.9406526325422112,0.934249924490696,0.9368905013911161,0.941592694293164,0.9354300211171163,0.9344249278336989,0.0026579908323419725,0.002089235540043326,0.0027718910714678515,0.002618146402566343,0.002284571042165247,0.0025963361169903097,0.003339959260495177,0.9052132449802006,0.8819704481556653,0.8856304979489743,0.8725478410910149,0.8815578938875371,0.8880976028801104,0.8817891618209535,0.8739480264573088,0.002308651216646387,0.002108412456421946,0.003069856321886977,0.0028227769494967854,0.002598651950126176,0.002496591962846012,0.003673572560601967,0.7704874201019469,0.8144014467565639,0.810620736652913,0.7906804531364247,0.8078147456867203,0.8134617927103491,0.8090365049396656,0.7947339799208331,0.007389900895532347,0.007059484503483861,0.006478118490959156,0.008725822363248259,0.009530057282449251,0.007608503661254444,0.008433008182641895
59,1.2777094584199586,0.9733133256931688,0.944594848316434,0.9521115587263037,0.9465238423268558,0.9487310220700758,0.9529703344387473,0.9473885298571691,0.9467097610318422,0.002113680284524663,0.0016659492720972682,0.0022210171987700916,0.002101907006491642,0.0018139290807983781,0.0020775334958486468,0.0027125334561093,0.922469253696722,0.9007237047384713,0.9041303649144212,0.8917637587444779,0.9007669593309687,0.9069431154709535,0.9003312914211065,0.8932863074607296,0.002043666734268206,0.0018798957962627468,0.0027649872065476978,0.0024677369412236944,0.0022333004607057953,0.002210054461269454,0.0032725945658118524,0.8024735874022113,0.8402837829578239,0.8374829331017607,0.8173055494412108,0.8350772253405508,0.840773126281228,0.8349583058941151,0.8218387464517373,0.006521374311015901,0.006316227071034348,0.006067576595809489,0.0077978642147939455,0.008457458327372963,0.0067788178127108694,0.007776806428908888
60,1.3107204955362795,0.9794204968744512,0.9549239544258148,0.96180290379096,0.9570343401912554,0.9587373715187021,0.9625107432450428,0.9574900126843094,0.9572777552642828,0.001678539683582372,0.0012968461314940617,0.0017342094492429436,0.0016605188451018834,0.001414770630640175,0.0016414971652171232,0.0021386808741462246,0.9372283441585949,0.9170432820113119,0.9205086846400523,0.9090201097135887,0.917545051337071,0.9233573191401847,0.9165436971836057,0.910604826497441,0.0017701964201359186,0.0016154656517964091,0.002419745050287303,0.0020982542558737175,0.0018690450749789828,0.0019251589459876467,0.0028353804105308413,0.8316048742240205,0.863558069814158,0.861688091435683,0.8417797707277463,0.8595789305551103,0.8652875831323601,0.8583383682959921,0.8464583142657163,0.0056281045188763855,0.005531530498997066,0.005606077263188137,0.006818917807296489,0.007313423465173025,0.00592526169939172,0.007041736889633017
61,1.3437315326526003,0.9842998042492828,0.9638596836888935,0.9698930010627704,0.9659200406010737,0.9672104530052453,0.9704829399170684,0.9661400503106375,0.9661974087510687,0.0012968031603936513,0.0009976133222329505,0.0013388275094270642,0.0012941575676807904,0.0010874916991609205,0.001273992008459277,0.0016650318700274422,0.9497000441583363,0.9314526937005032,0.9348398666063563,0.9244043146896016,0.9322444266903521,0.9375513203875752,0.9308788770849443,0.9260685877119369,0.0015121058590955086,0.0013805548212333161,0.002086336326082329,0.0017738852176130114,0.0015579684182964358,0.001656530524186451,0.0024313696293853907,0.8578171033845139,0.8845951355279235,0.8835540949733711,0.8645734242679107,0.8817419635555654,0.8873010460868747,0.8797934439381326,0.8692759018364908,0.004834795711760821,0.004831530410337571,0.005234011584653306,0.005943067377911257,0.0062806448207707935,0.005201682634525993,0.006453441674232721
62,1.3767425697689206,0.9881512436825135,0.971294771549289,0.9766475624973444,0.9733746014278187,0.9742904753422401,0.9771060048422263,0.9734069451693167,0.973694796887909,0.0009983280091155826,0.0007513531551978519,0.001014135080184367,0.0009950971265105322,0.0008277162207651347,0.0009713793950615691,0.0012730015606822378,0.9601121490175496,0.9438969748168576,0.9471925072082966,0.9379660858097355,0.9449038648516723,0.9496202844307127,0.9433593294176259,0.9395116946454818,0.0012799446183215436,0.0011637712337753503,0.0017680388075151808,0.0014770826686179416,0.0012899926604791351,0.0014056592275213783,0.0020556685267255495,0.8811192035336745,0.9034745229967431,0.9032531649162738,0.8857789183151734,0.9015490135987602,0.9068112009977675,0.8991521815153999,0.8903542741993943,0.004154380903593263,0.004237152347136408,0.004845734486759211,0.005165082708410366,0.005377040386603859,0.004573132873528214,0.005805796852270911
63,1.4097536068852414,0.9911547930656817,0.9772660517688304,0.9818941186987189,0.9792348665914824,0.9799248419884802,0.9822875953844514,0.9791904160757693,0.9795319458267356,0.0007600272154984044,0.0005638973130861638,0.0007648726295554301,0.0007556364224103294,0.0006176959387650957,0.0007358525646857765,0.0009706684911480465,0.9687002714344328,0.9543757692421124,0.9574115134316027,0.9493337065487584,0.9555095822632098,0.9595727227410904,0.9538376310136547,0.9507534417821274,0.0010553618439166617,0.0009693740318956553,0.0014885762474673241,0.0012106797741331127,0.001046351639695905,0.0011799941943933746,0.0017197935843491186,0.9015852046506425,0.9197315475623445,0.9202401964886602,0.9045635816007079,0.9187445726749666,0.9235007388951837,0.9160337694383388,0.9086669527560214,0.0035274946848493256,0.0036301416835324077,0.004388784724908295,0.00438454667255549,0.004483939527602338,0.00396617028216323,0.005153311811157498
