,Standard_beran,True_proba,LogisticRegression,NN_BCE,NN_MSEloss,RandomForest,KNN
0,0.0017910195639531269,0.0009710588232524728,0.0015644182259948603,0.001753934586254593,0.0015338673086188498,0.0018473060412418666,0.002004373929042723
1,0.0016228930157936247,0.002469493382436765,0.0007346403333386721,0.001560276383006509,0.0016399132233491558,0.0012943201684567907,0.0023371763523727116
2,0.003479735381272862,0.0020298920520109023,0.0029810986305534005,0.003346346019349496,0.0036385724867545586,0.0034324392155275305,0.003707691839464096
3,0.0018062823156321307,0.0021817378394382854,0.0025682216765598597,0.002452809633275248,0.003066500849152994,0.002063236497386223,0.002228203518482982
4,0.001809525900027232,0.0017517034184959094,0.002068411614147503,0.0016944037221746696,0.0016631635562006594,0.0019491467443240248,0.0023106287471406474
5,0.0036444483297398762,0.0048750336525135085,0.005856693674245125,0.0039938231625216035,0.0035972288719105655,0.003896186039082498,0.005558737350805189
6,0.0010201258924761138,0.0009423325384656935,0.0018777728025229903,0.001653490632292104,0.0010141324798223642,0.0014134631455077012,0.0018546596805957272
7,0.0008441551113796897,0.0007679654769353936,0.0011107281298573177,0.0008320488831080902,0.0005418408444577759,0.0008898657181066419,0.0009961997355064471
8,0.002747651143033596,0.002355259344021296,0.0031113245810976196,0.0023471274096260354,0.0020832504124583956,0.002895476964095424,0.0029666914529635022
9,0.003461408844414286,0.0029850942823910626,0.0035635791926355064,0.0032579922744292466,0.0043375005429890515,0.003553990418704093,0.003747657846360047
10,0.0011674697472814138,0.0009369757193706285,0.0011703228320431,0.001077103570109539,0.0011769801931321958,0.00110845242205931,0.001693813495900236
11,0.001402585664783601,0.0009424428385072897,0.0011114158601181292,0.0014873215087429503,0.0012942044818793057,0.0014124562226871305,0.001545685145127786
12,0.002429286101761042,0.0011992064086503854,0.0019705438056821503,0.0021754333957734145,0.0020351853520908527,0.0023206045903691372,0.002257152627947778
13,0.005264464454629043,0.005281020004448595,0.007621159780461199,0.005785469198756011,0.00483323236963711,0.005770583052873221,0.007036639032424097
14,0.0011857679549651268,0.0011323552116936978,0.0010842148855084936,0.000805461377494827,0.0008186031196790366,0.0010491663425115279,0.0017904247662193548
15,0.002429713783063752,0.0017470510636890724,0.0028985540339355933,0.0025037375294905116,0.0024048373227519584,0.002509601812920043,0.00268973757751311
16,0.00246942791618747,0.0022667188869378635,0.003061783627671237,0.002450359953105155,0.002426306858244933,0.0026022900850999355,0.003551300589670999
17,0.0008352731225656555,0.001099334436493724,0.001721431184707734,0.001184795343174051,0.0014002560715465095,0.0009734823444838427,0.0013570768784784471
18,0.0029638953881053302,0.001848395152658708,0.0029393407379525536,0.002814815272281308,0.0024297116726218525,0.0031088526185767793,0.003207548211328912
19,0.0025493856135433337,0.0019769436679352927,0.0024549011257211538,0.002331111932034219,0.0025499293686608443,0.0026665461127895348,0.003337197551078286
20,0.0010470196677609981,0.0018568477405967825,0.0021831903046207286,0.0008891864593063642,0.0013362764092516573,0.0012258747635393741,0.0012114389805010103
21,0.0038208438351320004,0.0016853373116081597,0.003210455893385312,0.007317102895510451,0.0045955926502734895,0.0035617442524117117,0.004216387091324297
22,0.0012311083989637868,0.0034532882695071103,0.0037647193578452215,0.0012711291971162857,0.0015777763909073101,0.001816840634427567,0.00266907829069815
23,0.002491075097902641,0.001858185009590213,0.0026624291385754176,0.002003888258736156,0.002296480732778568,0.002132752265316324,0.0015904466226825686
24,0.002396066384576831,0.0017656045403359633,0.002461133585621829,0.0020287870880524813,0.0017915459598908117,0.0022867623849631836,0.0025439829094404316
25,0.003161432298640186,0.0023509598031225365,0.00374324524364688,0.003177865520285348,0.0033878555089891173,0.003316867971325537,0.003703909945237336
26,0.0024019798444706963,0.0021664825255119547,0.0024034703598612055,0.0016316420964870937,0.0018527138209850017,0.0021341367602875088,0.002654074064284442
27,0.0017797103638891607,0.0019287511867425893,0.0019394802760238628,0.0017027060893951074,0.00157922143071909,0.0018176128988606217,0.0017784492012714562
28,0.001081665161259275,0.0013380024234011636,0.001338368730640112,0.001846986993945298,0.0014249242577189963,0.001156332791761166,0.0013640005045974575
29,0.0022883524077865433,0.0027040945003315013,0.0028359150008058776,0.0020877753618248765,0.001956536122524026,0.0024910696523751693,0.0025376613210469808
30,0.0017083288178000836,0.0017601385156963353,0.002185943586873786,0.0015861531254564268,0.0017735525448806233,0.0018492993038755753,0.0018350525868927796
31,0.003131458190770368,0.002112724169658548,0.0018916108335100073,0.006545085362198304,0.004691602653880439,0.00413196770802107,0.0027762703739063624
32,0.0015917608631817852,0.0012678879063264964,0.0018524282318233146,0.0014735492993105345,0.0011262126914283006,0.001767837708934911,0.0015150018614681778
33,0.001973730805754885,0.00055147898532609,0.001601347787005006,0.0015732889078758634,0.001859331979229754,0.0014311057573389786,0.000802230113868898
